LBBD Payments Greater than £250 for Publishing,,,,,,,,,,
Payment date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
08-Jun-23,By the Bridge,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,4584.71,0.00
08-Jun-23,C F Social Work Ltd,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1848.00,308.00
08-Jun-23,C F Social Work Ltd,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1848.00,308.00
08-Jun-23,Calford Seaden LLP,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,48883.02,8147.17
08-Jun-23,Calford Seaden LLP,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,18954.00,3159.00
08-Jun-23,Came Hopps Partnership,Commercial,B20115,DEVELOPMENT TEAM,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,641440 CONSULTANCY FEES,3600.00,600.00
08-Jun-23,CAN Recruitment Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,611140 AGENCY STAFF,3060.00,510.00
08-Jun-23,Capita Business Services Ltd,Commercial,F28200,ON STREET PARKING & ENFORCEMNT,ENFORCEMENT 10CC,PARKING & ROAD SAFETY 10CCF,PARKING 10CCFB,641480 DEBT COLLECT & RECOVERY,2083.20,347.20
08-Jun-23,Capita Business Services Ltd,Commercial,F28200,ON STREET PARKING & ENFORCEMNT,ENFORCEMENT 10CC,PARKING & ROAD SAFETY 10CCF,PARKING 10CCFB,641480 DEBT COLLECT & RECOVERY,3801.60,633.60
08-Jun-23,Capita Business Services Ltd,Commercial,F26110,CUSTOMER CONTACT MANAGEMENT,COMMUNITY SOLUTIONS 10F,COMMUNITY SOLUTIONS 10FB,CUSTOMER CONTACT 10FBC,611520 STAFF OTHER EXPENSES,10623.66,1770.61
08-Jun-23,Caring Hearts Fostering,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3365.67,0.00
08-Jun-23,Caring Hearts Fostering,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3365.67,0.00
08-Jun-23,Caring Hearts Fostering,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3498.66,0.00
08-Jun-23,Caring Hearts Fostering,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3498.66,0.00
08-Jun-23,Chosen Services Uk Ltd,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,1444.68,0.00
08-Jun-23,Chosen Services Uk Ltd,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,18454.32,0.00
08-Jun-23,Chosen Services Uk Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,12752.02,0.00
08-Jun-23,Cirrus Research Plc,Commercial,F26880,ENVIRONMENTAL ENFORCEMENT,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,STREET ENFORCEMENT 10CCD,641140 PURCHASE - EQUIP FURN &,1012.80,168.80
08-Jun-23,Redacted,Other Entities and Individuals,B20025,COMMUNICATIONS,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,641500 DESIGN AND PHOTOGRAPHIC,495.00,0.00
08-Jun-23,Davies Burton Sweetlove Ltd,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,2310.00,385.00
08-Jun-23,Davies Burton Sweetlove Ltd,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,3108.00,518.00
08-Jun-23,Davies Burton Sweetlove Ltd,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,3444.00,574.00
08-Jun-23,Redacted,Commercial,F14490,New Town Culture Project (NTC),INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641380 ARTS AND LEISURE COSTS,290.00,0.00
08-Jun-23,Disclosure & Barring Service_f,Other Entities and Individuals,F24090,DBS,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,611520 STAFF OTHER EXPENSES,6744.00,0.00
08-Jun-23,Dr Pallavi Baichoo-Ajgaybee,NHS/Medical Bodies,F11700,COMMUNITY MENTAL HEALTH TEAM,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH 10ABE,651780 PRIVATE CONTRACTORS PAY,3516.00,0.00
08-Jun-23,Dynacare Services,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651480 LEAVING CARE - PRIVATE,2964.30,0.00
08-Jun-23,Eastway Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,4204.00,0.00
08-Jun-23,Eastway Care Ltd,Commercial,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,3153.00,0.00
08-Jun-23,Redacted,Other Entities and Individuals,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,2778.35,0.00
08-Jun-23,Redacted,Other Entities and Individuals,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,2778.35,0.00
08-Jun-23,Eleven Ds Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,16073.20,2678.86
08-Jun-23,Redacted,Other Entities and Individuals,F21100,CWD INTERNAL FOSTERING PLACE,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651440 IN HSE FOSTER PLCMNTS P,922.50,0.00
08-Jun-23,Environtec Ltd,Commercial,F17000,COMMISSIONED NURSERIES,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",EARLY YEARS & CHILDCARE 10AFG,621140 R & M MINOR WORKS,390.00,65.00
08-Jun-23,Enviva Paediatric Care Link Ltd,Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,6976.24,0.00
08-Jun-23,Evergreen Garden Supplies Ltd,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621540 GROUNDS MAINTENANCE,3000.00,500.00
08-Jun-23,Everyone Active,Commercial,B20030,TFL REVENUE PROJECTS,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641440 CONSULTANCY FEES,407.00,0.00
08-Jun-23,Everyone Active,Commercial,B20030,TFL REVENUE PROJECTS,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641440 CONSULTANCY FEES,533.00,0.00
08-Jun-23,Five Rivers Child Care Ltd,Commercial,F21050,CWD PRIV & COL RES HOMES W EDU,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,28830.00,0.00
08-Jun-23,Fostering Support Group,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3524.08,0.00
08-Jun-23,Future Hub Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,2214.33,0.00
08-Jun-23,G W Commercial Equipment Ltd,Commercial,F17000,COMMISSIONED NURSERIES,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",EARLY YEARS & CHILDCARE 10AFG,621140 R & M MINOR WORKS,446.40,74.40
08-Jun-23,G W Commercial Equipment Ltd,Commercial,F17000,COMMISSIONED NURSERIES,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",EARLY YEARS & CHILDCARE 10AFG,621140 R & M MINOR WORKS,3132.72,522.12
08-Jun-23,Goldstar Care Services Ltd,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,1000.00,0.00
08-Jun-23,Gowling WLG (UK) LLP,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,21672.60,0.00
08-Jun-23,Granary Care Limited,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651340 FAMILY ASSESSMNTS PRIVA,1309.94,0.00
08-Jun-23,Greenham Trading Ltd,Commercial,F29460,HSG & NEIGHBOURHOOD GRP SERV,MY PLACE 10G,HOMES AND ASSETS 10GB,CARETAKING AND GRAFITTI 10GBH,"641240 CLOTHES, UNIFORM AND LA",282.24,47.04
08-Jun-23,Redacted,Other Entities and Individuals,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,661020 LOOKED AFTER COST OTHER,350.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1275.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1275.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1285.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1275.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3910.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3910.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3910.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1285.00,0.00
08-Jun-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1285.00,0.00
08-Jun-23,Healthy Mind Healthy Grind Ltd,Commercial,F17400,YOUTH SERVICE - CENTRAL,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",INTEGRATED YOUTH SERVICES 10AFH,641640 PROFESSIONAL SERVCES -,500.00,0.00
08-Jun-23,Hox Design Architects,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,3936.72,656.12
08-Jun-23,HQN Ltd,Commercial,F50660,BUSINESS INFO & PERFORMANCE,MY PLACE 10G,MY PLACE CENTRAL 10GA,BUSINESS DEVELOPMENT & IMPROVE 10GAB,642620 MEMBERSHIP AND SUBSCRIP,1890.00,315.00
08-Jun-23,Black Knight Historic,Commercial,F14300,VALENCE HOUSE MUSEUM,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641520 EVENTS,6000.00,1000.00
08-Jun-23,Inclusive Care Support Ltd,Commercial,F21050,CWD PRIV & COL RES HOMES W EDU,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,9897.86,0.00
08-Jun-23,Inclusive Care Support Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,5867.86,0.00
08-Jun-23,Integrity Lifestyle,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651480 LEAVING CARE - PRIVATE,5049.00,0.00
08-Jun-23,J & R Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1075.08,0.00
08-Jun-23,Jelani Ltd,Commercial,F11700,COMMUNITY MENTAL HEALTH TEAM,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH 10ABE,651780 PRIVATE CONTRACTORS PAY,822.26,0.00
08-Jun-23,Jones Hire,Other Entities and Individuals,F14460,COMMUNITY EVENTS,STRATEGY 10D,COMMUNICATIONS 10DD,MARKETING & COMMUNICATION 10DDA,641520 EVENTS,5255.47,875.91
08-Jun-23,Redacted,Other Entities and Individuals,F16080,PERMANENCE TEAM - FOSTERING,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS INTERNAL COSTS 10AEH,PLACEMENTS SERVICE 10AEHC,651460 KINSHIP PLACEMENT PRIV,264.92,0.00
08-Jun-23,Judge & Priestley Solicitors,Legal Services,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,480.00,80.00
08-Jun-23,K.T. Jud Social Care Services Ltd,Commercial,F16200,FAMILY SUPP & SAFEGUARDING S17,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,1223.00,0.00
08-Jun-23,K.T. Jud Social Care Services Ltd,Commercial,F16200,FAMILY SUPP & SAFEGUARDING S17,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,1223.00,0.00
08-Jun-23,K.T. Jud Social Care Services Ltd,Commercial,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,1200.00,0.00
08-Jun-23,Kaspa Sign Products Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,4539.53,756.59
08-Jun-23,Keys PCE Limited,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1054.28,175.71
08-Jun-23,Keys PCE Limited,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1476.00,246.00
08-Jun-23,Keys PCE Limited,Commercial,F21050,CWD PRIV & COL RES HOMES W EDU,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,22293.43,3715.57
08-Jun-23,Keys PCE Limited,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,22585.72,3764.29
08-Jun-23,Keys PCE Limited,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,22585.72,3764.29
08-Jun-23,Keys PCE Limited,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,22293.43,3715.57
08-Jun-23,Redacted,Other Entities and Individuals,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,661020 LOOKED AFTER COST OTHER,1329.31,0.00
08-Jun-23,Kurtis Property Services,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,5000.00,0.00
08-Jun-23,Lighthouse Care Services Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651480 LEAVING CARE - PRIVATE,3300.00,0.00
08-Jun-23,London Borough of Barking & Dagenham,Other Local Authorities,B20075,PMO,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,642140 ICT MAINTENANCE AND SUP,490.00,81.67
08-Jun-23,Lordgrace Delight Healthcare Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651480 LEAVING CARE - PRIVATE,2657.11,442.85
08-Jun-23,Lordgrace Delight Healthcare Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,2657.11,442.85
08-Jun-23,Majestic Family Services_f,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,33214.33,0.00
08-Jun-23,Majestic Family Services_f,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,4571.43,0.00
08-Jun-23,Majestic Family Services_f,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,28342.84,0.00
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1860.96,310.16
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1544.92,257.49
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F27720,HIWAYS REACTIVE MTCE PRINCIPAL,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,HIGHWAYS 10GBEC,641140 PURCHASE - EQUIP FURN &,27114.91,4519.15
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,8470.87,1411.81
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,414.16,69.03
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,270.54,45.09
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,266.17,44.36
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,828.62,138.10
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,4328.44,721.41
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1808.53,301.42
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1302.58,217.10
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1068.23,178.04
08-Jun-23,Marlborough Surfacing Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,898.00,149.67
08-Jun-23,Moore Stephens Insight Limited,Commercial,F26170,IT STAFF & AGENCY,FINANCE 10BB,IT 10BBE,IT - BUSINESS ADMIN 10BBEA,641440 CONSULTANCY FEES,2832.62,472.10
08-Jun-23,Mulalley & Co Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,162750.73,1656.05
08-Jun-23,Next Step Fostering Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3870.61,0.00
08-Jun-23,Nexus Fusion Ltd,Commercial,F26150,IT THIRD PARTY CONTRACTS,FINANCE 10BB,IT 10BBE,IT - BUSINESS ADMIN 10BBEA,642020 ICT HARDWARE,1779.30,296.55
08-Jun-23,Nexus Fusion Ltd,Commercial,F26150,IT THIRD PARTY CONTRACTS,FINANCE 10BB,IT 10BBE,IT - BUSINESS ADMIN 10BBEA,642020 ICT HARDWARE,593.10,98.85
08-Jun-23,OCN Contract Services,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,651780 PRIVATE CONTRACTORS PAY,4320.00,720.00
08-Jun-23,OCN Contract Services,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,651780 PRIVATE CONTRACTORS PAY,4800.00,800.00
