LBBD Payments Greater than £250 for Publishing,,,,,,,,,,
Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£1,440.00",£240.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£3,360.00",£560.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£2,400.00",£400.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£6,720.00","£1,120.00"
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£2,880.00",£480.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£2,880.00",£480.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£6,240.00","£1,040.00"
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£2,400.00",£400.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£5,280.00",£880.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£1,440.00",£240.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£2,880.00",£480.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£5,280.00",£880.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£1,440.00",£240.00
02-Oct-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,"£2,880.00",£480.00
02-Oct-23,BD Service Delivery Ltd,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,621000 FACILITIES MANAGEMENT,"£6,098.44","£1,016.41"
02-Oct-23,Be First (Regeneration) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,£320.40,£53.40
02-Oct-23,Bigdug Ltd,Commercial,F27600,STREET CARE HIWAYS REACTIVE MT,PUBLIC REALM 10GC,HIGHWAYS 10GCH,HIGHWAYS-REACTIVE 10GCHB,641140 PURCHASE - EQUIP FURN &,"£1,082.40",£180.40
02-Oct-23,CIPFA Business Ltd,Commercial,F22960,FINANCE DIRECTOR,CORPORATE MANAGEMENT 10B,FINANCE 10BB,SD FINANCE & INVESTMENT 10BBD,611140 AGENCY STAFF,"£10,080.00","£1,680.00"
02-Oct-23,Davies Burton Sweetlove Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£1,200.00",£200.00
02-Oct-23,Dawsonrentals Bus & Coach Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631100 OTHER VEHICLE COSTS,"£2,242.15",£373.69
02-Oct-23,Dr A Arif,NHS/Medical Bodies,F13460,HEALTHY ADULTS,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,651150 PAYMENT TO PRIMARY CARE,"£1,365.00",£0.00
02-Oct-23,Empowering Learning Ltd,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,£863.40,£143.90
02-Oct-23,Empowering Learning Ltd,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,£863.40,£143.90
02-Oct-23,ESPO,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,641300 STATIONERY,£509.88,£84.98
02-Oct-23,Euronova Ltd,Commercial,F14300,VALENCE HOUSE MUSEUM,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641140 PURCHASE - EQUIP FURN &,"£1,298.76",£216.46
02-Oct-23,Exeter Royal Academy for Deaf Education,Schools,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,"£32,971.00",£0.00
02-Oct-23,Good Impressions (London) Ltd,Commercial,D61000,ADMISSIONS - EDUCATION,DSG - OTHER 40,DSG - CENTRAL BLOCK_2 40B,ADMISSIONS 40BA,642140 ICT MAINTENANCE AND SUP,"£4,286.00",£0.00
02-Oct-23,Havering Mind,Other Entities and Individuals,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£23,862.00",£0.00
02-Oct-23,Independent Living Agency_f,Commercial,F50540,LANDLORD SERVICES AREA B,MY PLACE 10G,HOMES AND ASSETS 10GB,LANDLORD SERVICES 10GBC,621520 CLEANING SERVICES,"£1,080.00",£180.00
02-Oct-23,John Burke Associates,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£1,485.00",£247.50
02-Oct-23,Johnsons Glazing Contractors Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£15,120.00","£2,520.00"
02-Oct-23,Kelwel Care Ltd,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,£384.95,£0.00
02-Oct-23,Kelwel Care Ltd,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,£366.50,£0.00
02-Oct-23,Kelwel Care Ltd,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,£695.86,£0.00
02-Oct-23,Kelwel Care Ltd,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,£714.25,£0.00
02-Oct-23,Kelwel Care Ltd,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,£395.95,£0.00
02-Oct-23,Kelwel Care Ltd,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,£414.60,£0.00
02-Oct-23,Kelwel Care Ltd,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,£706.90,£0.00
02-Oct-23,Londoneast-uk,Commercial,F28200,ON STREET PARKING & ENFORCEMNT,PUBLIC REALM 10GC,PARKING & ROAD SAFETY 10GCJ,PARKING 10GCJB,621040 CYC/PLANNED MTCE - MECH,"£4,442.59",£740.43
02-Oct-23,Max Associates (Holdings) Ltd,Commercial,F14040,CULTURE AND SPORTS TRUST,INCLUSIVE GROWTH 10E,COMMERCIAL 10EA,LEISURE 10EAB,641440 CONSULTANCY FEES,"£14,220.00","£2,370.00"
02-Oct-23,Newham College of Further Education,Commercial,F60520,FLEXI LEARNING,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",SCHOOL IMPROVEMENT 10AFF,641640 PROFESSIONAL SERVCES -,"£2,736.50",£0.00
02-Oct-23,Oakray Ltd_f,Commercial,F50740,MAJOR WORKS (CAPITALISED),HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,MAJOR WORKS 10GBED,651780 PRIVATE CONTRACTORS PAY,"£5,023.67",£837.26
02-Oct-23,Oakray Ltd_f,Commercial,F50740,MAJOR WORKS (CAPITALISED),HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,MAJOR WORKS 10GBED,651780 PRIVATE CONTRACTORS PAY,"£3,787.43",£631.21
02-Oct-23,Oakray Ltd_f,Commercial,F50740,MAJOR WORKS (CAPITALISED),HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,MAJOR WORKS 10GBED,651780 PRIVATE CONTRACTORS PAY,"£3,598.19",£599.68
02-Oct-23,Oakray Ltd_f,Commercial,F50740,MAJOR WORKS (CAPITALISED),HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,MAJOR WORKS 10GBED,651780 PRIVATE CONTRACTORS PAY,"£4,394.84",£732.49
02-Oct-23,Oakray Ltd_f,Commercial,F50740,MAJOR WORKS (CAPITALISED),HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,MAJOR WORKS 10GBED,651780 PRIVATE CONTRACTORS PAY,"£3,860.18",£643.36
02-Oct-23,Oakray Ltd_f,Commercial,F50740,MAJOR WORKS (CAPITALISED),HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,MAJOR WORKS 10GBED,651780 PRIVATE CONTRACTORS PAY,"£8,281.29","£1,380.15"
02-Oct-23,OCN Contract Services,Commercial,F27480,DEPOTS,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,ASSET MANAGEMENT 10GBEA,621100 HEALTH AND SAFETY WORKS,£453.60,£75.60
02-Oct-23,Redacted,Direct Payment,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,661060 DIRECT PAYMENTS,"£2,000.00",£0.00
02-Oct-23,Premier Surveys,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£5,742.00",£957.00
02-Oct-23,Prospero Recruitment Ltd,Commercial,D60720,HOME TUITION SERVICE,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,"£2,820.00",£470.00
02-Oct-23,Red Loft LLP,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£7,884.00","£1,314.00"
02-Oct-23,Redspot Care Ltd,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,"£3,043.57",£0.00
02-Oct-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,"£1,869.12",£311.52
02-Oct-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,£660.00,£110.00
02-Oct-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,"£1,650.00",£275.00
02-Oct-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,"£1,869.12",£311.52
02-Oct-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,£660.00,£110.00
02-Oct-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,"£1,650.00",£275.00
02-Oct-23,Redacted,Direct Payment,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,661060 DIRECT PAYMENTS,"£3,000.00",£0.00
02-Oct-23,British Gas ,Commercial,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,£326.16,£0.00
02-Oct-23,EDF Energy,Commercial,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,"£1,779.96",£0.00
02-Oct-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,"£4,032.00",£672.00
02-Oct-23,Unique Office Solutions Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£1,254.00",£209.00
02-Oct-23,West Lea School,Schools,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,"£5,666.66",£0.00
03-Oct-23,A G Butler & Son Ltd,Commercial,F26250,TRIAGE SERVICES,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,TRIAGE SERVICES 10FCD,641470 CREMATION AND BURIAL CO,"£2,010.75",£0.00
03-Oct-23,A G Butler & Son Ltd,Commercial,F26250,TRIAGE SERVICES,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,TRIAGE SERVICES 10FCD,641470 CREMATION AND BURIAL CO,"£1,769.75",£0.00
03-Oct-23,Academia Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£3,294.00",£549.00
03-Oct-23,Adecco UK Ltd,Commercial,F29440,CORPORATE,CORPORATE,CORPORATE,CORPORATE,AGENCY STAFF,"£592,628.02","£98,771.34"
03-Oct-23,Amazon Payments UK Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,641140 PURCHASE - EQUIP FURN &,£514.74,£85.79
03-Oct-23,Amazon Payments UK Ltd,Commercial,N61450,EASTBROOK PRIMARY SCHOOL,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,641140 PURCHASE - EQUIP FURN &,£281.37,£46.93
03-Oct-23,Amazon Payments UK Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,641140 PURCHASE - EQUIP FURN &,£283.65,£47.28
03-Oct-23,Redacted,Other Entities and Individuals,F12020,ADULT SAFEGUARDING BOARD,PEOPLE & RESILIENCE 10A,COMMISSIONING - CARE & SUPPORT 10AC,BOROUGH PARTNERSHIP 10ACG,641440 CONSULTANCY FEES,"£5,500.00",£0.00
03-Oct-23,Arc Theatre Ltd,Commercial,F12220,MOPAC SNB,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,MOPAC AND GRANT FUNDED 10CCH,651780 PRIVATE CONTRACTORS PAY,"£9,600.00","£1,600.00"
03-Oct-23,Arcadis (Uk) Ltd,Commercial,F28400,COUNTRYSIDE & CONSERVATION,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,641940 TREE WORKS,£281.40,£46.90
03-Oct-23,Arcadis (Uk) Ltd,Commercial,F14450,PARKS & GREEN SPACES CMMSNG,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,621140 R & M MINOR WORKS,"£11,946.00","£1,991.00"
03-Oct-23,Arcadis (Uk) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£2,460.00",£410.00
03-Oct-23,Arcadis (Uk) Ltd,Commercial,F14450,PARKS & GREEN SPACES CMMSNG,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,621140 R & M MINOR WORKS,"£11,674.51","£1,945.75"
03-Oct-23,Askews and Holts Library Services Ltd,Commercial,F14540,UNIVERSAL LIBRARIES,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,LIBRARIES 10FCB,641320 BOOKS PUBLICATIONS & RE,£499.16,£0.00
03-Oct-23,At Location Real Estates,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,"£2,600.00",£0.00
03-Oct-23,Atlantic Solicitors,Legal Services,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,"£173,738.71",£0.00
03-Oct-23,AWH Solicitors,Legal Services,H05000,HRA BALANCE SHEET (BS),COUNCIL COUNCIL,HRA 2,HRA BALANCE SHEET 21,236000 SHORT TERM PROVISIONS -,"£1,057.83",£0.00
03-Oct-23,Barking Havering And Redbridge Hospitals,NHS/Medical Bodies,F13670,CORONERS AND MORTUARY,PEOPLE & RESILIENCE 10A,PUBLIC HEALTH 10AD,PUBLIC HEALTH SERVICES 10ADA,651100 PAYMENT TO HEALTH AUTHO,"£2,480.67",£0.00
03-Oct-23,Barking Havering And Redbridge Hospitals,NHS/Medical Bodies,F13670,CORONERS AND MORTUARY,PEOPLE & RESILIENCE 10A,PUBLIC HEALTH 10AD,PUBLIC HEALTH SERVICES 10ADA,651100 PAYMENT TO HEALTH AUTHO,"£6,633.49",£49.00
03-Oct-23,Barking Havering And Redbridge Hospitals,NHS/Medical Bodies,F13670,CORONERS AND MORTUARY,PEOPLE & RESILIENCE 10A,PUBLIC HEALTH 10AD,PUBLIC HEALTH SERVICES 10ADA,651100 PAYMENT TO HEALTH AUTHO,"£4,961.34",£0.00
03-Oct-23,Barking Havering And Redbridge Hospitals,NHS/Medical Bodies,F13670,CORONERS AND MORTUARY,PEOPLE & RESILIENCE 10A,PUBLIC HEALTH 10AD,PUBLIC HEALTH SERVICES 10ADA,651100 PAYMENT TO HEALTH AUTHO,"£3,583.19",£0.00
03-Oct-23,Barking Havering And Redbridge Hospitals,NHS/Medical Bodies,F13670,CORONERS AND MORTUARY,PEOPLE & RESILIENCE 10A,PUBLIC HEALTH 10AD,PUBLIC HEALTH SERVICES 10ADA,651100 PAYMENT TO HEALTH AUTHO,"£4,923.83",£820.64
03-Oct-23,BD Management Services Limited,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,651780 PRIVATE CONTRACTORS PAY,"£7,805,221.20","£1,300,870.20"
03-Oct-23,Beacon Partnership LLP,Commercial,B20035,FINANCE,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,641440 CONSULTANCY FEES,"£6,120.00","£1,020.00"
03-Oct-23,Bucher Municipal Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631100 OTHER VEHICLE COSTS,"£3,000.00",£500.00
03-Oct-23,CACI Ltd,Commercial,F12500,YOS - MANAGEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,YOUTH OFFENDING SERVICE 10AEA,651780 PRIVATE CONTRACTORS PAY,"£1,361.10",£226.85
03-Oct-23,Calford Seaden LLP,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,"£9,237.60","£1,539.60"
03-Oct-23,Car Hire (Days of Swansea Ltd) T/a Days,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,£340.92,£56.82
03-Oct-23,Car Hire (Days of Swansea Ltd) T/a Days,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,£340.92,£56.82
03-Oct-23,Car Hire (Days of Swansea Ltd) T/a Days,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,£814.32,£135.72
03-Oct-23,Car Hire (Days of Swansea Ltd) T/a Days,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,£329.40,£54.90
