LBBD Payments Greater than £250 for Publishing,,,,,,,,,,
Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
09-May-23,Redacted,Direct Payment,F10300,SOCIAL SUPP SUPPORT FOR CARERS,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,910.00,0.00
09-May-23,Redacted,Direct Payment,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,661060 DIRECT PAYMENTS,1414.04,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1364.22,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,646.64,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,446.76,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,319.80,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,2051.00,0.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,375.00,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,440.00,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,344.80,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,791.76,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,321.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,988.04,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,819.80,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,2659.02,0.00
09-May-23,Redacted,Direct Payment,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,661060 DIRECT PAYMENTS,1460.72,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1990.68,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1068.76,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,2163.80,0.00
09-May-23,Specialist Fleet Services t/a CTS Hire,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,3096.00,516.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,281.25,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,1813.04,0.00
09-May-23,Speedy Asset Services Ltd,Commercial,F28400,COUNTRYSIDE & CONSERVATION,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,621120 R & M MAJOR WORKS,8923.82,1487.30
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,384.64,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,686.32,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,1218.24,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,321.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1008.64,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,3305.22,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,321.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,802.36,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1224.04,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,900.96,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1295.28,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,2293.32,0.00
09-May-23,Strategic Property Group Ltd,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,2617.80,0.00
09-May-23,Redacted,Foster Carer,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,375.00,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,338.76,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,2893.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1211.68,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,319.80,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,269.80,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,269.80,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,890.92,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,269.80,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,461.52,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,321.76,0.00
09-May-23,Redacted,Direct Payment,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,661060 DIRECT PAYMENTS,1001.44,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,269.80,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,2403.96,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,300.00,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,704.28,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,450.12,0.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,375.00,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,274.80,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1149.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1219.48,0.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,281.25,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,825.40,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,2768.16,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,666.12,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,652.16,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,9173.42,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,621.76,0.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,691.32,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,900.96,0.00
09-May-23,TVRS The Vine Residential Services Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,830.00,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,624.80,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,269.80,0.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,375.00,0.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,450.00,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,1761.08,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,374.80,0.00
09-May-23,University of East London,Commercial,F25240,LEGAL SERVICES,LAW AND GOVERNANCE 10C,LEGAL 10CB,LEGAL SERVICES 10CBD,641620 LEGAL FEES,973.20,162.20
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,334.26,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,959.52,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1398.56,0.00
09-May-23,Redacted,Direct Payment,F10400,SUPPORT WITH MEMORY & COGNITN,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,3871.04,0.00
09-May-23,Redacted,Direct Payment,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,661060 DIRECT PAYMENTS,516.52,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1490.20,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,1773.96,0.00
09-May-23,Vital Energi Utilities Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,651780 PRIVATE CONTRACTORS PAY,10526.77,1754.46
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,552.32,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,519.80,0.00
09-May-23,West Wallasey Car Hire Limited,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,744.00,124.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,809.36,0.00
09-May-23,Willmott Dixon Construction Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,52534.85,0.00
09-May-23,Willmott Dixon Construction Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,2202544.00,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,1021.76,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,344.80,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,419.80,0.00
09-May-23,Redacted,Direct Payment,F16440,OUT OF BOROUGH SPECIAL SCHL TR,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,SEND PACKAGES 10AAE,661060 DIRECT PAYMENTS,375.00,0.00
09-May-23,Redacted,Direct Payment,F10300,SOCIAL SUPP SUPPORT FOR CARERS,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,348.00,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,321.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1190.88,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,419.80,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,766.32,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,521.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1448.12,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,421.76,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,321.76,0.00
09-May-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,2961.28,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,2081.78,0.00
09-May-23,Redacted,Direct Payment,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,DISABILITIES CARE & SUPPORT 10AA,CHILDRENS CARE PACKAGES 10AAD,661060 DIRECT PAYMENTS,271.76,0.00
09-May-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,711.96,0.00
10-May-23,Redacted,Direct Payment,F14460,COMMUNITY EVENTS,STRATEGY 10D,COMMUNICATIONS 10DD,MARKETING & COMMUNICATION 10DDA,641520 EVENTS,2470.00,0.00
10-May-23,B & D Energy Limited,Commercial,F08500,B&D ENERGY LTD BS IN LBBD,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,234900 OTHER CREDTRS OTHER ENT,6000000.00,0.00
10-May-23,Bardag AA,Other Entities and Individuals,F14450,PARKS & GREEN SPACES CMMSNG,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,514120 OTHER CONTRIBS & REIMBU,800.00,0.00
10-May-23,BD Management Services Limited,Commercial,F14380,EASTBURY MANOR HOUSE,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,621140 R & M MINOR WORKS,3310.28,551.71
10-May-23,Be First (Regeneration) Ltd,Commercial,F22670,BE FIRST HOLDING CODE,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,ENTITY HOLDING CODES 10EBE,641370 ARMS LENGTH MANAGMNT OR,18662.40,3110.40
10-May-23,Be First (Regeneration) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,796.80,132.80
