LBBD Payments Greater than £250 for Publishing,,,,,,,,,,
Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
22-Aug-23,Marsh Green School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,9336.25,0
22-Aug-23,Marsh Green School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,134185.48,0
22-Aug-23,Marsh Green School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,4195.2,0
22-Aug-23,Marsh Green School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,5250,0
22-Aug-23,Medicare Systems Ltd,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,3882.3,647.05
22-Aug-23,Monteagle Primary School_f,Other Local Authorities,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,59753.33,0
22-Aug-23,Monteagle Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,3146.4,0
22-Aug-23,Monteagle Primary School_f,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,9018.75,0
22-Aug-23,Monteagle Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,19157.5,0
22-Aug-23,Monteagle Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,262236.82,0
22-Aug-23,Morgan Fire Protection Ltd,Commercial,N61450,EASTBROOK PRIMARY SCHOOL,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,621100 HEALTH AND SAFETY WORKS,805.57,134.26
22-Aug-23,NACD Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,651780 PRIVATE CONTRACTORS PAY,5065.51,844.27
22-Aug-23,NEC Software Solutions Uk Limited,Commercial,F18280,REVS & BENS CENTRAL COSTS,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,642140 ICT MAINTENANCE AND SUP,3960,660
22-Aug-23,Network Recruitment Solutions Limited,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,2070,345
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,296.16,49.36
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,437.64,72.94
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,531.96,88.66
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,-1126.94,-187.82
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,296.16,49.36
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,296.16,49.36
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,296.16,49.36
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,296.16,49.36
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,296.16,49.36
22-Aug-23,Newsquest Media Group Ltd,Commercial,B20010,DEVELOPMENT PLANNING,BE FIRST BE FIRST,BE FIRST I&E 1,DEVELOPMENT PLANNING 12,641360 ADVERTISING PUBLICITY &,-1126.94,-187.82
22-Aug-23,Nexus Fusion Ltd,Commercial,F17120,ABBEY NURSERY,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,UNIVERSAL SERVICES 10FCF,642220 MOBILE PHONE COSTS,479.98,80
22-Aug-23,Northbury Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,4195.2,0
22-Aug-23,Northbury Primary School_f,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,10300,0
22-Aug-23,Northbury Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,23886.25,0
22-Aug-23,Northbury Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,338603.32,0
22-Aug-23,Northwood Ltd_f,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,5150,0
22-Aug-23,OCN Contract Services,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,651780 PRIVATE CONTRACTORS PAY,10200,1700
22-Aug-23,Ove Arup & Partners Ltd,Commercial,B20110,FEASIBILITIES,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,641440 CONSULTANCY FEES,15576,2596
22-Aug-23,Oxford Professional Education Group,Commercial,B20060,MANAGEMENT & ADMIN,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,611480 STAFF DEVELOPMENT AND T,883.5,147.25
22-Aug-23,P & M Ashray Law Ltd,Legal Services,H05000,HRA BALANCE SHEET (BS),COUNCIL COUNCIL,HRA 2,HRA BALANCE SHEET 21,236000 SHORT TERM PROVISIONS -,11604,0
22-Aug-23,Parsloes Primary_f,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,6350,0
22-Aug-23,Parsloes Primary_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,15277.5,0
22-Aug-23,Parsloes Primary_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,163245.63,0
22-Aug-23,Partnering Regeneration Development Ltd,Commercial,B20110,FEASIBILITIES,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,641440 CONSULTANCY FEES,1905,317.5
22-Aug-23,Partnership Learning Trust - The Sydney,Other Local Authorities,D61900,SECONDARY SCHOOL - ARP PROV,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,9320,0
22-Aug-23,Playle & Partners LLP,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1118.4,186.4
22-Aug-23,Pure Education Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,611140 AGENCY STAFF,2857.2,476.2
22-Aug-23,Redacted,Commercial,F17400,YOUTH SERVICE - CENTRAL,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",INTEGRATED YOUTH SERVICES 10AFH,641520 EVENTS,450,0
22-Aug-23,Redacted,Commercial,F12730,MH VOCATIONAL SUPPORT SERVICES,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,TRIAGE SERVICES 10FCD,641440 CONSULTANCY FEES,400,0
22-Aug-23,Redacted,Commercial,F12730,MH VOCATIONAL SUPPORT SERVICES,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,TRIAGE SERVICES 10FCD,641440 CONSULTANCY FEES,400,0
22-Aug-23,Redacted,Direct Payment,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,651780 PRIVATE CONTRACTORS PAY,2653,0
22-Aug-23,Richard Alibon Primary School_f,Other Local Authorities,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,19791.67,0
22-Aug-23,Richard Alibon Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,1048.8,0
22-Aug-23,Richard Alibon Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,18915,0
22-Aug-23,Richard Alibon Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,228172.76,0
22-Aug-23,Ripple Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,23643.75,0
22-Aug-23,Ripple Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,373408.01,0
22-Aug-23,Ripple Primary School_f,Other Local Authorities,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,70615,0
22-Aug-23,Ripple Primary School_f,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,11300,0
22-Aug-23,Riverside Bridge School (Partnership Lea,Other Local Authorities,D61940,SPECIAL SCHOOL FUNDING,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SPECIAL SCHOOL FUNDING 40GI,661360 SCHOOLS - TRANSFER PAYM,234954.17,0
22-Aug-23,Riverside Primary School (Partnership Le,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,48000,0
22-Aug-23,Riverside Secondary School Barking,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,318750,0
22-Aug-23,Robert Clack School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,64153.75,0
22-Aug-23,Robert Clack School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,1229767.64,0
22-Aug-23,Robert Clack School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,218067.53,0
22-Aug-23,Robert Clack School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,37200,0
22-Aug-23,Roding Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,37345,0
22-Aug-23,Roding Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,456624.54,0
22-Aug-23,Roding Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,3146.4,0
22-Aug-23,Roding Primary School_f,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,15900,0
22-Aug-23,Rose Lane Primary School,Other Entities and Individuals,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,271987.99,0
22-Aug-23,Rose Lane Primary School,Other Entities and Individuals,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,19640,0
22-Aug-23,Rose Lane Primary School,Other Entities and Individuals,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,3146.4,0
22-Aug-23,Rose Lane Primary School,Other Entities and Individuals,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,26917.5,0
22-Aug-23,Rush Green Primary School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,2097.6,0
22-Aug-23,Rush Green Primary School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,8500,0
22-Aug-23,Rush Green Primary School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,21218.75,0
22-Aug-23,Rush Green Primary School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,317794.79,0
22-Aug-23,Saint Josephs Catholic Primary School (D,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,2900,0
22-Aug-23,Saint Joseph's Rc Primary School (Barkin,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,3900,0
22-Aug-23,Saint Margaret's Church Of England Prima,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,3750,0
22-Aug-23,Saint Teresa's Catholic Primary School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,1500,0
22-Aug-23,Saint Vincents Rc Primary School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,2300,0
22-Aug-23,Sanza Teaching Agency Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,611140 AGENCY STAFF,1107,184.5
22-Aug-23,Sanza Teaching Agency Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,611140 AGENCY STAFF,837,139.5
22-Aug-23,Sanza Teaching Agency Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,611140 AGENCY STAFF,810,135
22-Aug-23,Sanza Teaching Agency Ltd,Commercial,N61460,EASTBROOK COMMUNITY PRIM ARP,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,611140 AGENCY STAFF,442.8,73.8
22-Aug-23,Shred It,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1599.76,266.63
22-Aug-23,Southwood Primary_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,3146.4,0
22-Aug-23,Southwood Primary_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,21097.5,0
22-Aug-23,Southwood Primary_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,244641.08,0
22-Aug-23,St Peters Catholic Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,13458.75,0
22-Aug-23,St Peters Catholic Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,162467.08,0
22-Aug-23,St Peters Catholic Primary School_f,Other Local Authorities,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,12833.33,0
22-Aug-23,St Peters Catholic Primary School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,1048.8,0
22-Aug-23,St Peters Catholic Primary School_f,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,6000,0
22-Aug-23,Stanford le Hope Primary School,Other Local Authorities,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,34715.79,0
22-Aug-23,Stanford le Hope Primary School,Other Local Authorities,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,11452.63,0
22-Aug-23,Thames View Infants Academy,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,4800,0
22-Aug-23,Thames View Junior School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,7050,0
22-Aug-23,The James Cambell Primary School,Other Local Authorities,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,30560,0
22-Aug-23,The James Cambell Primary School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,9500,0
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,641940 TREE WORKS,312,52
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,581300 RECHARGES - INCOME FROM,342,57
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,581300 RECHARGES - INCOME FROM,312,52
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,756,126
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,672,112
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,420,70
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,630,105
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,480,80
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,420,70
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,581300 RECHARGES - INCOME FROM,408,68
22-Aug-23,The Original Tree Surgeons Ltd,Commercial,F26360,ARBORICULTURE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,ARBORICULTURE & GROUNDS MTCE 10GCBA,651780 PRIVATE CONTRACTORS PAY,780,130
22-Aug-23,The Oyster Partnership Ltd,Commercial,B20100,REGENERATION,BE FIRST BE FIRST,BE FIRST I&E 1,ECONOMIC DEVELOPMENT 13,641440 CONSULTANCY FEES,4260,710
22-Aug-23,The Oyster Partnership Ltd,Commercial,B20100,REGENERATION,BE FIRST BE FIRST,BE FIRST I&E 1,ECONOMIC DEVELOPMENT 13,641440 CONSULTANCY FEES,4260,710
22-Aug-23,Thomas Arnold Primary School,Other Local Authorities,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,49100,0
22-Aug-23,Thomas Arnold Primary School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,1048.8,0
22-Aug-23,Thomas Arnold Primary School,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,7795.12,0
