LBBD Payments Greater than £250 for Publishing,,,,,,,,,,
Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
03-Jul-23,Caronne Care Ltd,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,33064.88,0.00
03-Jul-23,Civica UK Ltd,Commercial,F14940,HEAD OF SUPPORT LIFECYCLE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651780 PRIVATE CONTRACTORS PAY,7290.65,1215.11
03-Jul-23,Civica UK Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621120 R & M MAJOR WORKS,-738.00,-123.00
03-Jul-23,Civica UK Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621120 R & M MAJOR WORKS,-738.00,-123.00
03-Jul-23,Civica UK Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621120 R & M MAJOR WORKS,-738.00,-123.00
03-Jul-23,Civica UK Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621120 R & M MAJOR WORKS,-738.00,-123.00
03-Jul-23,Civica UK Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621120 R & M MAJOR WORKS,-738.00,-123.00
03-Jul-23,Currie & Brown Group Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,2280.00,380.00
03-Jul-23,Dagenham Eagles,Commercial,F17420,HOLIDAY ACTIVITIES & FOOD PROG,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",INTEGRATED YOUTH SERVICES 10AFH,641520 EVENTS,9300.00,0.00
03-Jul-23,Dawsonrentals Bus & Coach Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,2242.15,373.69
03-Jul-23,Dr Agatha Binitie,NHS/Medical Bodies,F11700,COMMUNITY MENTAL HEALTH TEAM,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH 10ABE,651780 PRIVATE CONTRACTORS PAY,368.20,0.00
03-Jul-23,Empowering Learning Ltd,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,518.04,86.34
03-Jul-23,ESPO,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,641300 STATIONERY,449.59,74.94
03-Jul-23,Firth Bros (Heating & Home Improvements),Commercial,F17000,COMMISSIONED NURSERIES,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",EARLY YEARS & CHILDCARE 10AFG,621140 R & M MINOR WORKS,4104.00,684.00
03-Jul-23,G W Commercial Equipment Ltd,Commercial,F17000,COMMISSIONED NURSERIES,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",EARLY YEARS & CHILDCARE 10AFG,621140 R & M MINOR WORKS,356.40,59.40
03-Jul-23,GP Autoclimate Ltd,Commercial,F27520,FRIZLANDS DEPOT TRANSP WORKSHP,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,289.66,48.28
03-Jul-23,Hairforce 1 Training Academy,Commercial,F19570,LAC PUPIL PREMIUM,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",ADDITIONAL EDUCATION SERVICES 10AFC,641640 PROFESSIONAL SERVCES -,1500.00,0.00
03-Jul-23,Harrow Business Services Limited,Commercial,N61450,EASTBROOK PRIMARY SCHOOL,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,641300 STATIONERY,449.10,74.85
03-Jul-23,JDS Recruitment Ltd,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,1847.82,307.97
03-Jul-23,John Samuel Estates,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,3000.00,0.00
03-Jul-23,JS Transport Management Services Ltd,Commercial,F29440,PASSENGER TRANSPORT - GENERAL,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631160 CLIENT TRANSPORT,2640.00,440.00
03-Jul-23,Kenniesha Stephens,Legal Services,F27240,TRADING STANDARDS,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,PRIVATE SECTOR HOUSING 10CCI,641620 LEGAL FEES,660.00,110.00
03-Jul-23,Kingsley Hall,Commercial,F14900,HOS UNIVERSAL,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,UNIVERSAL SERVICES 10FCF,641520 EVENTS,585.00,0.00
03-Jul-23,Kingsley Hall,Commercial,F25280,CHIEF EXECUTIVES OFFICE,CORPORATE MANAGEMENT 10B,STRATEGIC LEADERSHIP 10BA,CHIEF EXECUTIVE 10BAA,642380 CONFERENCE EXPENSES,625.00,0.00
03-Jul-23,Legacy Care Plus,Other Entities and Individuals,F10660,KALLAR LODGE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS HOMES & CENTRES 10ABC,611140 AGENCY STAFF,2341.75,0.00
03-Jul-23,Liquidline Limited,Commercial,F14300,VALENCE HOUSE MUSEUM,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641180 CATERING AND VENDING SU,369.98,0.00
03-Jul-23,Master Class Education,Commercial,D60800,ERKENWALD CAMPUS,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,1105.92,184.32
03-Jul-23,Munihire Limited,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,1782.00,297.00
03-Jul-23,NonStop Consulting Ltd,Commercial,F16320,SCHOOLS PSYCHOLOGICAL SERVICES,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",ADDITIONAL EDUCATION SERVICES 10AFC,611500 STAFF RECRUITMENT COSTS,7542.48,1257.08
03-Jul-23,OCN Contract Services,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,651780 PRIVATE CONTRACTORS PAY,1440.00,240.00
03-Jul-23,OCN Contract Services,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,651780 PRIVATE CONTRACTORS PAY,8160.00,1360.00
03-Jul-23,OS Comms,Commercial,F28200,ON STREET PARKING & ENFORCEMNT,ENFORCEMENT 10CC,PARKING & ROAD SAFETY 10CCF,PARKING 10CCFB,641140 PURCHASE - EQUIP FURN &,1428.00,238.00
03-Jul-23,Oysta Technology Ltd,Commercial,F23070,CARE TECHNOLOGY,PEOPLE & RESILIENCE 10A,COMMISSIONING - CARE & SUPPORT 10AC,ADULTS COMMISSIONING 10ACA,651780 PRIVATE CONTRACTORS PAY,577.74,96.29
03-Jul-23,Partners for Independence,Other Entities and Individuals,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,1530.00,0.00
03-Jul-23,Partners for Independence,Other Entities and Individuals,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,800.00,0.00
03-Jul-23,Partners for Independence,Other Entities and Individuals,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,1800.00,0.00
03-Jul-23,Paush Ltd_,NHS/Medical Bodies,F11700,COMMUNITY MENTAL HEALTH TEAM,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH 10ABE,651780 PRIVATE CONTRACTORS PAY,917.55,0.00
03-Jul-23,Paush Ltd_,NHS/Medical Bodies,F11700,COMMUNITY MENTAL HEALTH TEAM,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH 10ABE,651780 PRIVATE CONTRACTORS PAY,361.80,0.00
03-Jul-23,Person Centred Software,Other Entities and Individuals,F23070,CARE TECHNOLOGY,PEOPLE & RESILIENCE 10A,COMMISSIONING - CARE & SUPPORT 10AC,ADULTS COMMISSIONING 10ACA,651100 PAYMENT TO HEALTH AUTHO,528.00,88.00
03-Jul-23,Phil's Removals & Deliveries,Commercial,F17000,COMMISSIONED NURSERIES,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",EARLY YEARS & CHILDCARE 10AFG,621140 R & M MINOR WORKS,678.00,113.00
03-Jul-23,Playle & Partners LLP,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1118.40,186.40
03-Jul-23,Prospero Recruitment Ltd,Commercial,D60720,HOME TUITION SERVICE,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,450.00,75.00
03-Jul-23,Prospero Recruitment Ltd,Commercial,D60720,HOME TUITION SERVICE,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611140 AGENCY STAFF,5670.60,945.10
03-Jul-23,Protocol Education Ltd,Commercial,N61450,EASTBROOK PRIMARY SCHOOL,DSG SYSTEM SCHOOLS 4A,DSG - EASTBROOK 43,EASTBROOK COMP I&E 43A,611140 AGENCY STAFF,910.62,151.77
03-Jul-23,Purdy Contracts Ltd,Commercial,F50500,QUALITY AND COMPLIANCE,MY PLACE 10G,HOMES AND ASSETS 10GB,COMPLIANCE 10GBF,651780 PRIVATE CONTRACTORS PAY,1208.62,201.44
03-Jul-23,Red Loft LLP,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,6072.00,1012.00
03-Jul-23,Red Loft LLP,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,396.00,66.00
03-Jul-23,Redacted,Other Entities and Individuals,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,661060 DIRECT PAYMENTS,503.91,0.00
03-Jul-23,Redacted,Other Entities and Individuals,F14470,CULTURAL COMMISSIONING,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,643080 NON-STAFF TRAINING,3150.00,0.00
03-Jul-23,Redacted,Other Entities and Individuals,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,661060 DIRECT PAYMENTS,403.36,0.00
03-Jul-23,Redacted,Commercial,F10300,SOCIAL SUPP SUPPORT FOR CARERS,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1040.00,0.00
03-Jul-23,Redacted,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,1400.00,0.00
03-Jul-23,Redacted,Other Entities and Individuals,F13900,HEALTHY LIFESTYLES,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,HEALTHY LIFE & PHYSICAL ACTS 10FCA,641640 PROFESSIONAL SERVCES -,630.00,0.00
03-Jul-23,Redacted,Other Entities and Individuals,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,661060 DIRECT PAYMENTS,321.76,0.00
03-Jul-23,Redacted,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,3900.00,650.00
03-Jul-23,Redacted,Carer,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,661060 DIRECT PAYMENTS,319.80,0.00
03-Jul-23,Redacted,Commercial,F26520,PLANNING ENFORCEMENT,ENFORCEMENT 10CC,PRIVATE SECTOR HOUSING 10CCI,HOUSING STANDARDS & ENFORCEMNT 10CCIA,641620 LEGAL FEES,600.00,100.00
03-Jul-23,Redacted,Other Entities and Individuals,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,8886.20,0.00
03-Jul-23,Redacted,Other Entities and Individuals,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1037.92,0.00
03-Jul-23,Redacted,Other Entities and Individuals,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,714.36,0.00
03-Jul-23,Redacted,Other Entities and Individuals,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,517800 DIRECT PAYMENTS INCOME,2010.22,0.00
03-Jul-23,Redacted,Commercial,F19920,SOCIAL CARE WORKFORCE DEV TEAM,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,611480 STAFF DEVELOPMENT AND T,1400.00,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,3719.56,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1990.68,0.00
03-Jul-23,Redacted,Foster Carer,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1025.36,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,278.96,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,2483.32,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,866.88,0.00
03-Jul-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,2726.88,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,900.96,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1724.04,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1793.60,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1281.84,0.00
03-Jul-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,2352.52,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,2728.62,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,791.76,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,900.96,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,630.56,0.00
03-Jul-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,2424.64,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1585.12,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1771.76,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,6004.00,0.00
03-Jul-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,914.60,0.00
03-Jul-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,2539.48,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,2489.68,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1768.84,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,5885.95,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,406.80,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,944.36,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,526.72,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1336.36,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1175.20,0.00
03-Jul-23,Redacted,Direct Payment,F10400,SUPPORT WITH MEMORY & COGNITN,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,517800 DIRECT PAYMENTS INCOME,1164.24,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,1430.12,0.00
03-Jul-23,Redacted,Direct Payment,F10340,SENSORY SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,1145.88,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,598.84,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,2113.36,0.00
03-Jul-23,Redacted,Direct Payment,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,517800 DIRECT PAYMENTS INCOME,2639.40,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,661060 DIRECT PAYMENTS,1124.60,0.00
03-Jul-23,Redacted,Direct Payment,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,517800 DIRECT PAYMENTS INCOME,312.56,0.00
