LBBD Payments Greater than £250 for Publishing,,,,,,,,,,
Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
01-Nov-23,Bucher Municipal Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631100 OTHER VEHICLE COSTS,3000.00,500.00
01-Nov-23,Cash Perks,Commercial,F26265,ComSol - Asylum Seekers,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,TRIAGE SERVICES 10FCD,651780 PRIVATE CONTRACTORS PAY,10000.00,0.00
01-Nov-23,"Change, Grow, Live (CGL)",Commercial,F12950,HEALTH COMMISSIONING,PEOPLE & RESILIENCE 10A,COMMISSIONING - CARE & SUPPORT 10AC,DISABLITIES & HEALTH COMMISSNG 10ACB,651780 PRIVATE CONTRACTORS PAY,959797.80,159966.30
01-Nov-23,Datatank Ltd,Commercial,F22640,COUNTER FRAUD,CORPORATE MANAGEMENT 10B,FINANCE 10BB,AUDIT AND INSURANCE 10BBF,642060 ICT SOFTWARE,5400.00,900.00
01-Nov-23,Redacted,Other Entities and Individuals,F18130,APPRENTICESHIPS,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,EMPLOYMENT TEAM 10EBG,651200 PAYMENT TO OTHER ESTBS,1884.24,0.00
01-Nov-23,Daynight Pharmacy,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,2334.00,0.00
01-Nov-23,Dr K Kashyap,NHS/Medical Bodies,F13460,HEALTHY ADULTS,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,651150 PAYMENT TO PRIMARY CARE,1015.00,0.00
01-Nov-23,Eurovia Infrastructure Limited,Commercial,F26530,GREYS COURT MODULAR UNIT,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,621240 SECURITY OF PREMISES,321.24,53.54
01-Nov-23,Eurovia Infrastructure Limited,Commercial,F12060,CONTRACT SECURITY SERVICE,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,CCTV & SECURITY 10CCE,621240 SECURITY OF PREMISES,3310.22,551.70
01-Nov-23,Eurovia Infrastructure Limited,Commercial,F12060,CONTRACT SECURITY SERVICE,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,CCTV & SECURITY 10CCE,621240 SECURITY OF PREMISES,365.04,60.84
01-Nov-23,Focus Care Link,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,19466.19,0.00
01-Nov-23,Focus Care Link,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,26194.84,0.00
01-Nov-23,Focus Care Link,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,1676.05,0.00
01-Nov-23,Focus Care Link,Commercial,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,1661.10,0.00
01-Nov-23,Focus Care Link,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,6099.08,0.00
01-Nov-23,Gala Tent Ltd,Commercial,F26920,COMMUNITY SAFETY PARTNERSHIP,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,MOPAC AND GRANT FUNDED 10CCH,641360 ADVERTISING PUBLICITY &,1419.99,236.66
01-Nov-23,Good Impressions (London) Ltd,Commercial,D61000,ADMISSIONS - EDUCATION,DSG - OTHER 40,DSG - CENTRAL BLOCK_2 40B,ADMISSIONS 40BA,642140 ICT MAINTENANCE AND SUP,4433.00,0.00
01-Nov-23,Goodcare Dusk Ltd t/a Waller Pharmacy,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,1942.00,0.00
01-Nov-23,Goodcare Partners Ltd t/a Talati Pharmac,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,1785.00,0.00
01-Nov-23,Green Cross Ltd t/a Kry-ba Pharmacy,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,300.00,0.00
01-Nov-23,Helping Hands,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,604.53,0.00
01-Nov-23,HSS Hire Service Group Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,651780 PRIVATE CONTRACTORS PAY,6510.00,1085.00
01-Nov-23,IRG AdvisorsLLP T/A Odgers Interim,Commercial,F21340,MY PLACE,MY PLACE 10G,HOMES AND ASSETS 10GB,MY PLACE STRATEGIC DIRECTOR 10GBH,641440 CONSULTANCY FEES,12354.95,2059.16
01-Nov-23,IRG AdvisorsLLP T/A Odgers Interim,Commercial,F21340,MY PLACE,MY PLACE 10G,HOMES AND ASSETS 10GB,MY PLACE STRATEGIC DIRECTOR 10GBH,641440 CONSULTANCY FEES,12096.00,2016.00
01-Nov-23,IRG AdvisorsLLP T/A Odgers Interim,Commercial,F21340,MY PLACE,MY PLACE 10G,HOMES AND ASSETS 10GB,MY PLACE STRATEGIC DIRECTOR 10GBH,641440 CONSULTANCY FEES,14112.00,2352.00
01-Nov-23,Liberty Housing Group,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,3500.00,0.00
01-Nov-23,Lords Pharmacy,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,430.00,0.00
01-Nov-23,Marlborough Surfacing Ltd_f,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621140 R & M MINOR WORKS,4654.84,775.81
01-Nov-23,Marlborough Surfacing Ltd_f,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621140 R & M MINOR WORKS,2377.09,396.18
01-Nov-23,Redacted,Other Entities and Individuals,F14470,CULTURAL COMMISSIONING,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641380 ARTS AND LEISURE COSTS,1556.43,0.00
01-Nov-23,Mott MacDonald Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,3900.00,650.00
01-Nov-23,MPD FM Limited,Commercial,F22160,WAKERING ROAD OFFICES,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,ASSET MANAGEMENT 10GBEA,621240 SECURITY OF PREMISES,932.88,155.48
01-Nov-23,N a Brown Ltd,Commercial,F26800,STREET CLEANSING,MY PLACE 10G,PUBLIC REALM 10GC,STREET CLEANSING 10GCG,641820 STREET SWEEPING,3736.80,622.80
01-Nov-23,Newsquest Media Group Limited,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,366.90,61.15
01-Nov-23,Nixon Farrow Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,49800.00,8300.00
01-Nov-23,Oakray Ltd_f,Commercial,F50740,MAJOR WORKS (CAPITALISED),HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,MAJOR WORKS 10GBED,651780 PRIVATE CONTRACTORS PAY,3187.90,531.35
01-Nov-23,Oxlow Chemist,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,828.00,0.00
01-Nov-23,Raynet Recruitment Agency Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,4590.79,0.00
01-Nov-23,Raynet Recruitment Agency Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,3924.60,0.00
01-Nov-23,RCKa Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,37968.00,6328.00
01-Nov-23,RCKa Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,40314.00,6719.00
01-Nov-23,Redacted,Direct Payment,F12100,COMMUNITY SAFETY ENFORCEMENT,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,CCTV & SECURITY 10CCE,611480 STAFF DEVELOPMENT AND T,3200.00,0.00
01-Nov-23,Redacted,Commercial,F14490,New Town Culture Project (NTC),INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,611480 STAFF DEVELOPMENT AND T,2580.00,0.00
01-Nov-23,Redacted,Commercial,F14490,New Town Culture Project (NTC),INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,611480 STAFF DEVELOPMENT AND T,780.00,0.00
01-Nov-23,Redacted,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,2100.00,0.00
01-Nov-23,Saborium Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,2050.00,0.00
01-Nov-23,Seales Road Haulage Ltd,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621540 GROUNDS MAINTENANCE,264.00,44.00
01-Nov-23,Seales Road Haulage Ltd,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621540 GROUNDS MAINTENANCE,264.00,44.00
01-Nov-23,Seales Road Haulage Ltd,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621540 GROUNDS MAINTENANCE,528.00,88.00
01-Nov-23,Seales Road Haulage Ltd,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621540 GROUNDS MAINTENANCE,792.00,132.00
01-Nov-23,Seales Road Haulage Ltd,Commercial,F27560,HIGHWAYS & HRA GROUND MTCE,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,GROUNDS MAINTENANCE 10GCBC,621540 GROUNDS MAINTENANCE,264.00,44.00
01-Nov-23,Redacted,Other Entities and Individuals,F11700,COMMUNITY MENTAL HEALTH TEAM,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH 10ABE,651780 PRIVATE CONTRACTORS PAY,604.15,0.00
01-Nov-23,Strategic Property Group Ltd,Commercial,F26040,HOUSING ADVICE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,3150.00,0.00
01-Nov-23,Thomas Arnold Primary School,Other Local Authorities,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,16537.60,0.00
01-Nov-23,Thomas Pharmacy,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,2988.00,0.00
01-Nov-23,Thomas Ridley & Son Ltd,Commercial,F14300,VALENCE HOUSE MUSEUM,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641180 CATERING AND VENDING SU,387.05,44.14
01-Nov-23,Three Sisters Care,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,1953.17,0.00
01-Nov-23,Three Sisters Care,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,3159.26,0.00
01-Nov-23,Thriiver Limited,Commercial,F11140,ASSESSMENTS TEAM (ADULTS),PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS TEAMS 10ABA,642060 ICT SOFTWARE,998.40,166.40
01-Nov-23,Ultimate Counselling Training & Support,Voluntary Organisation,F14900,HOS UNIVERSAL,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,UNIVERSAL SERVICES 10FCF,651780 PRIVATE CONTRACTORS PAY,750.00,0.00
01-Nov-23,Vibrance,Voluntary Organisation,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,1605.96,0.00
01-Nov-23,Vibrance,Voluntary Organisation,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,5669.20,0.00
01-Nov-23,Vibrance,Voluntary Organisation,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,3284.10,0.00
01-Nov-23,W H Burdess Chemists Ltd,Commercial,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,641140 PURCHASE - EQUIP FURN &,1158.00,0.00
01-Nov-23,Weston Homes Plc,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1135688.58,0.00
02-Nov-23,31ten Consulting Ltd,Commercial,F25280,CHIEF EXECUTIVES OFFICE,CORPORATE MANAGEMENT 10B,STRATEGIC LEADERSHIP 10BA,CHIEF EXECUTIVE 10BAA,641440 CONSULTANCY FEES,27048.00,4508.00
02-Nov-23,31ten Consulting Ltd,Commercial,F25280,CHIEF EXECUTIVES OFFICE,CORPORATE MANAGEMENT 10B,STRATEGIC LEADERSHIP 10BA,CHIEF EXECUTIVE 10BAA,641640 PROFESSIONAL SERVCES -,24000.00,4000.00
02-Nov-23,5ab Care Ltd,Commercial,F21050,CWD PRIV & COL RES HOMES W EDU,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,22080.67,0.00
02-Nov-23,Acorn Care & Education Ltd,Commercial,F21050,CWD PRIV & COL RES HOMES W EDU,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,28707.10,0.00
02-Nov-23,Affinity Fostering Services Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3568.41,0.00
02-Nov-23,Affinity Fostering Services Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3704.19,0.00
02-Nov-23,Affinity Fostering Services Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3704.19,0.00
02-Nov-23,Affinity Fostering Services Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1132.74,0.00
02-Nov-23,Agilisys,Commercial,F26150,IT THIRD PARTY CONTRACTS,FINANCE 10BB,IT 10BBE,IT - BUSINESS ADMIN 10BBEA,642140 ICT MAINTENANCE AND SUP,8020.80,1336.80
02-Nov-23,Anaco Care Services,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,5657.04,942.84
02-Nov-23,Anna House Ltd,Commercial,F21050,CWD PRIV & COL RES HOMES W EDU,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,10524.50,0.00
02-Nov-23,Apex Fostering Limited,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,7236.28,0.00
02-Nov-23,Apple Orchard,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,26899.62,0.00
02-Nov-23,Aspirations Fostering,Commercial,F21060,CWD SPECIALIST AGENCY FOSTERNG,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,4127.34,0.00
02-Nov-23,Aspirations Fostering,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3546.71,0.00
02-Nov-23,Aspirations Fostering,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3474.79,0.00
02-Nov-23,Aspirations Fostering,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3438.83,0.00
02-Nov-23,Baily Garner LLP,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,3312.00,552.00
02-Nov-23,Bamberry Consulting,Commercial,F19570,LAC PUPIL PREMIUM,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",ADDITIONAL EDUCATION SERVICES 10AFC,641640 PROFESSIONAL SERVCES -,6263.04,1043.84
