Body Name,Body,Service label,Organisational unit,Expenditure category,Detailed Expenses type,Date,Transaction Number,Amount,Capital/ Revenue,Supplier Name,Supplier ID
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Highways & Transport Services,Place Directorate,Third Party Payments,Private Contractors,45414.59583333333,HM0022427,507.99,Revenue,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Cultural & related Services,Place Directorate,Third Party Payments,Private Contractors,45414.59583333333,HM0022427,14744.42,Revenue,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Cultural & related Services,Place Directorate,Third Party Payments,Private Contractors,45414.59583333333,HM0022427,1521.92,Revenue,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Support Services,Customer and Corporate Service,Premises,Repair & Maintenance Of External Structu,45414.59583333333,HM0022427,15054.26,Revenue,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Support Services,Customer and Corporate Service,Premises,Repair & Maintenance Of External Structu,45414.59583333333,HM0022427,2153.2400000000002,Revenue,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Highways & Transport Services,Customer and Corporate Service,Premises,Street Furniture,45414.59583333333,PLY4467817,4039.29,Revenue,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Supplies and Services,Purchase Of Materials,45414.59583333333,HM0022427,3749.48,Revenue,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Various,Place Directorate,Various,Various,45414.59583333333,HM0022427,17842.12,Various,South West Highways,25551.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Support Services,Customer and Corporate Service,Third Party Payments,Other Agency & Contracted Services,45414.59584490741,PLY4443418,1120.0,Revenue,Eversheds Sutherland (International) LLP,26547.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Grants  Private Contractors,45414.59584490741,PLY4468228,800.02,Revenue,Chaddlewood Pre-School,28336.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,45414.59584490741,PLY4468166,23032.5,Revenue,Devonshire Villas Ltd,30018.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Clients Animal Care,45414.59584490741,PLY4468163,2462.0,Revenue,Fern Lodge Boarding Kennels & Cattery,67660.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Clients Animal Care,45414.59584490741,PLY4468243,654.71,Revenue,Fern Lodge Boarding Kennels & Cattery,67660.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Clients Animal Care,45414.59584490741,PLY4468244,1161.67,Revenue,Fern Lodge Boarding Kennels & Cattery,67660.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Support Services,Customer and Corporate Service,Premises,Gas,45414.59584490741,PLY4468159,9886.880000000001,Revenue,Kent County Council,75618.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Support Services,Customer and Corporate Service,Premises,Gas,45414.59584490741,PLY4468159,86301.28,Revenue,Kent County Council,75618.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Support Services,Customer and Corporate Service,Premises,Electricity,45414.59584490741,PLY4468160,6792.53,Revenue,Kent County Council,75618.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Support Services,Customer and Corporate Service,Premises,Electricity,45414.59584490741,PLY4468160,132186.76,Revenue,Kent County Council,75618.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Capital,Place Directorate,Capital Expenditure,Grants Paid Out,45414.59585648148,PLY4468165,50000.0,Capital,Real Ideas Organisation CIC,81777.0
