Body Name,Body,Service label,Organisational unit,Expenditure category,Detailed Expenses type,Date,Transaction Number,Amount,Capital/ Revenue,Supplier Name,Supplier ID
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.440983796296,5764659626,2517.62,Revenue,The Durnford Society Ltd,25466.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.440983796296,5764659624,1321.74,Revenue,The Durnford Society Ltd,25466.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.440983796296,5764659612,1447.6200000000001,Revenue,The Durnford Society Ltd,25466.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.440983796296,5764659605,944.1,Revenue,The Durnford Society Ltd,25466.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.440983796296,5764659666,1028.02,Revenue,The Durnford Society Ltd,25466.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.440983796296,Various,4581.4400000000005,Revenue,The Durnford Society Ltd,25466.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659807,1799.0,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659821,720.72,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659798,1295.28,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659799,935.48,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659793,2734.48,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659794,2631.68,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659795,2734.48,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659805,720.72,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659806,1655.08,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659810,822.4,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659812,539.7,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659813,720.72,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659815,863.52,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659816,1151.3600000000001,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659817,1007.44,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,Various,4314.92,Revenue,Achieve Together Limited,27695.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659898,1879.15,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659908,1590.05,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659872,867.3000000000001,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659895,2168.25,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659897,2023.7,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659867,720.72,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659900,720.72,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659905,578.2,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659870,560.0,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659879,1734.6000000000001,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659891,800.8000000000001,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659894,2023.7,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659877,1011.85,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659878,1734.6000000000001,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659901,2168.25,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659903,3324.65,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659909,2168.25,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659883,1300.95,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659884,1218.3500000000001,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659885,1300.95,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659887,2168.25,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659890,1879.15,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659896,1300.95,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659869,2168.25,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659871,2601.9,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659881,2168.25,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659862,578.2,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659865,800.8000000000001,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659868,2168.25,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659846,578.2,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659842,536.9,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,5764659902,1445.5,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44099537037,Various,752.39,Revenue,Clear Thinking Care Ltd,27832.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Shared Lives,45566.44100694444,5764659940,546.0,Revenue,Shared Lives South West,31984.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Shared Lives,45566.44100694444,5764659933,645.54,Revenue,Shared Lives South West,31984.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Shared Lives,45566.44100694444,Various,3202.78,Revenue,Shared Lives South West,31984.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Dom Care  Private Contractors,45566.44100694444,5764661192,1944.6000000000001,Revenue,Newcross Healthcare Solutions Ltd,34525.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Dom Care  Private Contractors,45566.44100694444,5764661190,3704.4,Revenue,Newcross Healthcare Solutions Ltd,34525.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659726,2057.02,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659745,2203.9500000000003,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659746,1469.3,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659748,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Extra Care Housing,45566.44100694444,5764661163,766.15,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659769,1469.3,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659770,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659771,2203.9500000000003,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659774,2203.9500000000003,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659775,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659756,2203.9500000000003,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659757,2203.9500000000003,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659758,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659759,1469.3,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659760,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659764,2644.7400000000002,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659750,1616.23,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659751,1322.3700000000001,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659752,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659755,2057.02,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659740,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659741,1658.23,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659742,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659743,2057.02,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659744,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659747,2057.02,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659731,2350.88,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659734,671.69,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659739,2623.76,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659728,3379.39,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659729,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44100694444,5764659730,720.72,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Extra Care Housing,45566.44100694444,5764661166,561.47,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Extra Care Housing,45566.44100694444,5764661168,697.9,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Extra Care Housing,45566.44100694444,5764661164,750.41,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Various,45566.44100694444,Various,3226.38,Revenue,Havencare Homes and Support Limited,38935.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660054,1010.38,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660056,1876.42,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660062,720.72,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660086,2165.1,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660069,720.72,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660070,1732.08,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660076,2165.1,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660077,720.72,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660088,577.36,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660089,567.0500000000001,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660059,720.72,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660063,1628.98,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660068,720.72,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660053,1546.5,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,Various,2556.04,Revenue,Lifeways Community Care,60417.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660123,720.72,Revenue,Selborne Care Limited,61984.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660124,2193.4500000000003,Revenue,Selborne Care Limited,61984.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660121,720.72,Revenue,Selborne Care Limited,61984.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,45566.44101851852,5764660122,720.72,Revenue,Selborne Care Limited,61984.0
