Body Name,Body,Service label,Organisational unit,Expenditure category,Detailed Expenses type,Date,Transaction Number,Amount,Capital/ Revenue,Supplier Name,Supplier ID
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49037037037,9804623990,590.33,Revenue,Redacted personal data,81815.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49037037037,9804623992,852.23,Revenue,Redacted personal data,82245.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49037037037,9804624003,4211.55,Revenue,Redacted personal data,84326.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49037037037,9804624007,1623.6000000000001,Revenue,Redacted personal data,85418.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49037037037,9804624010,757.61,Revenue,Redacted personal data,85852.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624017,545.08,Revenue,Redacted personal data,87143.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624021,932.0,Revenue,Redacted personal data,87982.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624026,1296.4,Revenue,Redacted personal data,88971.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624028,525.25,Revenue,Redacted personal data,89053.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624031,1253.18,Revenue,Redacted personal data,89349.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624035,1175.69,Revenue,Redacted personal data,89641.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624047,2224.32,Revenue,Redacted personal data,90567.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624053,1015.59,Revenue,Redacted personal data,90756.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490381944444,9804624058,564.54,Revenue,Redacted personal data,91036.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49039351852,9804624060,812.52,Revenue,Redacted personal data,91473.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49039351852,9804624062,814.85,Revenue,Redacted personal data,91638.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49039351852,9804624065,528.64,Revenue,Redacted personal data,91659.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,45537.49039351852,9804624073,968.03,Revenue,Redacted personal data,92235.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49039351852,9804624076,2262.9500000000003,Revenue,Redacted personal data,92382.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49039351852,9804624085,1251.01,Revenue,Redacted personal data,93454.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624096,694.42,Revenue,Redacted personal data,95633.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624104,597.79,Revenue,Redacted personal data,96353.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624109,577.28,Revenue,Redacted personal data,96658.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624114,719.15,Revenue,Redacted personal data,97490.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624119,606.44,Revenue,Redacted personal data,97910.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624120,1220.06,Revenue,Redacted personal data,97962.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624122,2365.0,Revenue,Redacted personal data,98044.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624126,852.24,Revenue,Redacted personal data,98433.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624129,718.11,Revenue,Redacted personal data,98814.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624134,725.0,Revenue,Redacted personal data,99033.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624136,578.75,Revenue,Redacted personal data,99156.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49040509259,9804624139,1041.75,Revenue,Redacted personal data,99157.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,9804624142,578.75,Revenue,Redacted personal data,99160.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,9804624146,3472.8,Revenue,Redacted personal data,99292.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,9804624150,671.5500000000001,Revenue,Redacted personal data,99373.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,9804624158,5093.27,Revenue,Redacted personal data,100011.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,9804624160,532.45,Revenue,Redacted personal data,100187.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,Various,612.0,Revenue,Redacted personal data,100524.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,9804624162,1223.57,Revenue,Redacted personal data,100532.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49041666667,9804624165,719.51,Revenue,Redacted personal data,100786.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490428240744,9804624189,800.35,Revenue,Redacted personal data,102462.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490428240744,9804624191,613.89,Revenue,Redacted personal data,102564.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490439814814,9804624215,531.02,Revenue,Redacted personal data,104800.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,45537.490439814814,9804624216,558.58,Revenue,Redacted personal data,104852.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490439814814,9804624226,810.25,Revenue,Redacted personal data,105200.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490439814814,9804624234,1674.89,Revenue,Redacted personal data,105378.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490439814814,9804624237,1224.41,Revenue,Redacted personal data,105554.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490439814814,9804624238,811.6800000000001,Revenue,Redacted personal data,105580.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490439814814,9804624242,909.14,Revenue,Redacted personal data,105746.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49045138889,9804624255,618.8100000000001,Revenue,Redacted personal data,107177.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49045138889,9804624265,537.79,Revenue,Redacted personal data,107537.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49045138889,9804624266,840.13,Revenue,Redacted personal data,107894.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49045138889,9804624276,1126.54,Revenue,Redacted personal data,108306.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49045138889,9804624280,2703.96,Revenue,Redacted personal data,108639.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49045138889,9804624296,2043.8300000000002,Revenue,Redacted personal data,109210.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624299,1384.97,Revenue,Redacted personal data,109377.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624302,2199.52,Revenue,Redacted personal data,109579.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624308,929.12,Revenue,Redacted personal data,110189.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624314,577.5,Revenue,Redacted personal data,110610.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624315,992.47,Revenue,Redacted personal data,110617.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624319,3020.85,Revenue,Redacted personal data,111044.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624321,2470.84,Revenue,Redacted personal data,111130.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49046296296,9804624336,1058.53,Revenue,Redacted personal data,112553.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49047453704,9804624342,702.34,Revenue,Redacted personal data,113201.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49047453704,9804624345,1135.05,Revenue,Redacted personal data,113410.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49047453704,9804624348,1205.29,Revenue,Redacted personal data,113863.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49047453704,9804624350,626.08,Revenue,Redacted personal data,114028.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49047453704,9804624354,641.27,Revenue,Redacted personal data,114211.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49048611111,9804624365,1296.4,Revenue,Redacted personal data,115729.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49048611111,9804624368,1269.54,Revenue,Redacted personal data,116495.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49048611111,9804624369,1879.19,Revenue,Redacted personal data,116571.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,45537.49048611111,9804624376,529.17,Revenue,Redacted personal data,118501.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49048611111,9804624377,716.1,Revenue,Redacted personal data,118669.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49048611111,9804624378,573.82,Revenue,Redacted personal data,118783.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49048611111,9804624403,648.24,Revenue,Redacted personal data,119914.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49049768518,9804624406,567.1800000000001,Revenue,Redacted personal data,120358.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49049768518,9804624409,3206.55,Revenue,Redacted personal data,120833.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49049768518,9804624415,926.0,Revenue,Redacted personal data,122388.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49049768518,9804624418,1687.97,Revenue,Redacted personal data,122821.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49049768518,9804624424,1724.68,Revenue,Redacted personal data,124673.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49049768518,9804624427,567.6,Revenue,Redacted personal data,125136.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49050925926,9804624428,957.4,Revenue,Redacted personal data,125137.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49050925926,9804624434,763.33,Revenue,Redacted personal data,125842.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49050925926,9804624439,3202.75,Revenue,Redacted personal data,127024.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49050925926,9804624448,563.37,Revenue,Redacted personal data,127653.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49050925926,9804624453,601.9,Revenue,Redacted personal data,128507.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49050925926,9804624464,1169.43,Revenue,Redacted personal data,129676.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49052083334,9804624475,567.6,Revenue,Redacted personal data,130408.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49052083334,9804624486,764.98,Revenue,Redacted personal data,132021.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,45537.49052083334,9804624494,624.76,Revenue,Redacted personal data,132488.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490532407406,9804624503,882.11,Revenue,Redacted personal data,133162.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490532407406,9804624514,2268.7000000000003,Revenue,Redacted personal data,133527.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490532407406,9804624524,509.3,Revenue,Redacted personal data,134081.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490532407406,9804624527,637.14,Revenue,Redacted personal data,137115.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490532407406,9804624530,1340.0,Revenue,Redacted personal data,138228.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490532407406,9804624538,509.3,Revenue,Redacted personal data,139460.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804624549,2971.71,Revenue,Redacted personal data,140694.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804624552,1262.8,Revenue,Redacted personal data,140736.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804624553,1600.0,Revenue,Redacted personal data,140765.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804624557,524.69,Revenue,Redacted personal data,140835.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804624558,683.44,Revenue,Redacted personal data,140942.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804625106,799.2,Revenue,Redacted personal data,143110.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804624571,740.87,Revenue,Redacted personal data,143542.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49054398148,9804624578,503.51,Revenue,Redacted personal data,145208.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,45537.49055555555,9804624594,587.78,Revenue,Redacted personal data,146050.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49055555555,9804624599,2034.3700000000001,Revenue,Redacted personal data,146340.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49055555555,9804624600,925.12,Revenue,Redacted personal data,146358.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49055555555,9804624610,1078.79,Revenue,Redacted personal data,146558.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49055555555,9804624620,1602.9,Revenue,Redacted personal data,146917.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49055555555,9804624636,1446.69,Revenue,Redacted personal data,147405.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49056712963,9804624646,1620.05,Revenue,Redacted personal data,147743.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49056712963,9804624651,1527.9,Revenue,Redacted personal data,147908.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49056712963,9804624656,624.72,Revenue,Redacted personal data,148086.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49056712963,9804624665,1067.8,Revenue,Redacted personal data,148577.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49056712963,9804624672,576.0,Revenue,Redacted personal data,148649.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490578703706,9804624696,861.0,Revenue,Redacted personal data,149383.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490578703706,9804624700,519.02,Revenue,Redacted personal data,149407.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490578703706,9804624735,771.51,Revenue,Redacted personal data,150130.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.490578703706,9804624739,1119.89,Revenue,Redacted personal data,150133.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,45537.490590277775,9804624747,518.14,Revenue,Redacted personal data,150321.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49060185185,9804624818,578.75,Revenue,Redacted personal data,152131.0
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,45537.49061342593,9804624843,1415.48,Revenue,Redacted personal data,152370.0
