OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,COALO,10/11/2023,5398905,575.28,0.00,FIXTURES AND FITTINGS,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,17/11/2023,5402261,1120513.81,0.00,SERVICES/FEES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,17/11/2023,5402263,502577.51,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,17/11/2023,5402267,16789.22,0.00,OTHER CONTRACTED SERVICES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,17/11/2023,5402278,169443.06,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,COALO,21/11/2023,5403998,145951.92,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,21/11/2023,5402270,141703.61,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Facilities Management/Mail/Clothing
FINANCE AND RESOURCES,Revenue Recharges,COLOUR DATA UK LTD,17/11/2023,5396998,1405.95,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,07/11/2023,5399311,180.00,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,07/11/2023,5399311,30.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,07/11/2023,5399311,843.65,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,07/11/2023,5399311,40.00,0.00,PUBLIC TRANSPORT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,07/11/2023,5399311,25.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5399929,795.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407150,110.00,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407150,30.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407150,336.00,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407150,76.00,0.00,PUBLIC TRANSPORT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407150,25.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407152,30.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407152,520.40,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407152,111.00,0.00,PUBLIC TRANSPORT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407152,25.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407153,160.00,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407153,30.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407153,767.00,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,28/11/2023,5407153,15.00,0.00,PUBLIC TRANSPORT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COMPLETE TREE CARE,21/11/2023,5404418,725.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CAPITAL HRA,Housing,CONSTELLIA,07/11/2023,5399351,722.05,0.00,VENDER SOFTWARE COSTS,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,CONSTELLIA,21/11/2023,5404438,225183.82,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COOLERAID LTD,07/11/2023,5396831,645.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Catering
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398537,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398538,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398539,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398540,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398541,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398542,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398543,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398544,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398545,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398546,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398547,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398548,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398549,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398550,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398551,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398552,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398553,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398554,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398555,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398556,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398557,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398558,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398559,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398560,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398561,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398562,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398563,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398564,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398565,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398566,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398567,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398568,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398569,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398570,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398571,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398572,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398573,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398574,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398575,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398576,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398577,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398578,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398579,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398580,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398581,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398582,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398583,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398584,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398585,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398586,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398587,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398588,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398589,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398590,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398591,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398592,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398593,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398594,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398595,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398596,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398597,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398598,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398599,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398600,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398601,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398602,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398603,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398604,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398605,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398606,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398607,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398608,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398609,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398610,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398611,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398612,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398613,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398614,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398615,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398616,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398617,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398618,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398619,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398620,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398621,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398622,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398623,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398624,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398625,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398626,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398627,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398628,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398629,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398630,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398631,1627.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398632,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398705,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398706,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398707,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398708,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398709,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398710,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398711,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398712,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398713,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398714,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398715,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398716,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398717,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398718,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398719,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398720,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398721,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398722,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398723,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398724,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398725,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,03/11/2023,5398726,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
