OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CHEAP MOVES,12/01/2024,5422766,850.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420141,150000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420143,4170.29,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420145,4170.29,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420146,3261.22,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420147,5138.07,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420148,10000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420149,7658.17,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,02/01/2024,5420150,14422.50,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,09/01/2024,5419904,150000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,09/01/2024,5420144,150000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,CHINARA ENTERPRISES LTD,30/01/2024,5422701,5225.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Environmental and Regualtory Services,CHOCOLATE FILMS LTD,23/01/2024,5425297,1935.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Advertising/Events/Publicity
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CHUBB FIRE & SECURITY LTD,26/01/2024,5425720,1180.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CISCO EARLY YEARS NURSERY AND PRESCHOOL,12/01/2024,5423035,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
COMMUNITY & STRATEGY,Central Services,CITY OF LONDON,09/01/2024,5421747,50325.00,0.00,GRANTS AND SUBSCRIPTIONS,Local Authorities/Central Government
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CITY OF LONDON,12/01/2024,5424206,2000.00,0.00,PRIVATE CONTRACTORS,Local Authorities/Central Government
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,02/01/2024,5420070,57028.06,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,02/01/2024,5420071,5166.86,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,02/01/2024,5420072,33511.50,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,09/01/2024,5421429,-45438.70,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,09/01/2024,5421432,-3538.23,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,09/01/2024,5421435,-29791.64,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,09/01/2024,5421438,57028.06,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,09/01/2024,5421439,5166.86,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,09/01/2024,5421440,33511.50,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,23/01/2024,5421405,57028.06,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,23/01/2024,5421408,5166.86,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,CITY WEST SUPPORT SERVICES LTD,23/01/2024,5421411,33511.50,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
RESOURCES,Central Services,CIVICA ELECTION SERVICES,30/01/2024,5427104,18664.58,0.00,COMMUNICATIONS & COMPUTING,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,02/01/2024,5415868,5991.86,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,02/01/2024,5419107,1255.28,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,09/01/2024,5421377,1255.28,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,09/01/2024,5421379,1255.28,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,09/01/2024,5421883,5734.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,09/01/2024,5421884,6116.32,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,12/01/2024,5422737,1255.28,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,19/01/2024,5427210,3524.89,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,26/01/2024,5427326,848.64,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,26/01/2024,5428348,5858.51,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CLEARBRIDGE HOUSING LIMITED,12/01/2024,5422716,1302.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,09/01/2024,5420158,557.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,12/01/2024,5419352,894.45,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,16/01/2024,5419268,533.70,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,16/01/2024,5420361,792.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,19/01/2024,5425381,524.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,19/01/2024,5425412,1559.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,19/01/2024,5425414,877.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,19/01/2024,5425422,656.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,19/01/2024,5425424,1288.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,23/01/2024,5425411,632.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5427669,576.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5427670,725.30,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428085,478.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428139,631.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428141,516.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428177,569.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428191,704.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428226,782.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428227,563.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/01/2024,5428550,498.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,30/01/2024,5429294,852.45,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,30/01/2024,5429295,860.25,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,30/01/2024,5429575,522.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,30/01/2024,5429676,938.45,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,30/01/2024,5430185,528.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,30/01/2024,5430191,938.45,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,CLOSOMAT LTD,19/01/2024,5425444,4360.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,CLOSOMAT LTD,19/01/2024,5427292,5390.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
COMMUNITY & STRATEGY,Housing Revenue Account,CLOTHING EXPRESS LTD,30/01/2024,5429769,453.30,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - Utilities
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,02/01/2024,5415591,1117.74,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,02/01/2024,5416936,1518.07,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,02/01/2024,5418705,1281.75,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,02/01/2024,5420057,1484.36,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,09/01/2024,5418888,29166.60,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,09/01/2024,5418889,29166.60,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,19/01/2024,5425352,2386.65,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,30/01/2024,5422676,179341.14,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,30/01/2024,5422677,22666.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,30/01/2024,5422678,7916.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,CNWL NHS FOUNDATION TRUST,30/01/2024,5422679,29166.60,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,02/01/2024,5419947,743.75,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,COALO,02/01/2024,5419760,4098.11,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,09/01/2024,5422238,502577.51,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,09/01/2024,5422279,1120513.81,0.00,SERVICES/FEES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,09/01/2024,5422281,16789.22,0.00,OTHER CONTRACTED SERVICES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,09/01/2024,5422282,169443.06,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,COALO,09/01/2024,5422412,581.34,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,16/01/2024,5422283,141703.61,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Facilities Management/Mail/Clothing
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,COALO,26/01/2024,5427240,5659.73,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
RESOURCES,Revenue Recharges,COLOUR DATA UK LTD,05/01/2024,5415632,1207.95,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
COMMUNITY & STRATEGY,Revenue Recharges,COMBINED PRECISION COMPONENTS PLC,26/01/2024,5421879,1355.39,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
RESOURCES,Revenue Recharges,COMMUNITY FIBRE LTD,05/01/2024,5419962,18468.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,19/01/2024,5425959,110.00,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,19/01/2024,5425959,30.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,19/01/2024,5425959,403.20,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,26/01/2024,5428579,604.80,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,26/01/2024,5428580,110.00,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,26/01/2024,5428580,403.20,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,26/01/2024,5428580,30.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
COMMUNITY & STRATEGY,Environmental and Regualtory Services,COMMUNITY PARTNERS LIMITED T/A CP MEDIA,09/01/2024,5419917,3920.00,0.00,PRIVATE CONTRACTORS,Suppliers - Advertising/Events/Publicity
COMMUNITY & STRATEGY,Central Services,COMPOUND SPORTS,12/01/2024,5422748,700.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COMPOUND SPORTS,12/01/2024,5422748,300.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
COMMUNITY & STRATEGY,Housing Services,CONSULTATION INSTITUTE,09/01/2024,5422078,750.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Professional Services (consultants)
COMMUNITY & STRATEGY,Housing Services,CREATIVE SPACES LONDON CIC,09/01/2024,5418911,800.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CREATIVE SPACES LONDON CIC,16/01/2024,5424256,9159.25,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429698,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429699,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429700,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429701,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429702,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429703,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429704,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429705,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429706,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429707,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429708,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429709,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429710,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429711,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429712,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429713,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429714,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429715,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429716,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429717,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429718,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429719,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,CROMWOOD HOUSING,26/01/2024,5429720,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
