Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,03-Jan-23,51500840771,"£1,898.60",Redacted Personal Data,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,03-Jan-23,51500831376,"£1,909.20",The Oyster Partnership Ltd,Adult Services (HRA),Housing Operations (HRA),Recruitment Costs
Milton Keynes City Council,03-Jan-23,51500824151,"£1,978.00",Access UK Limited t/a Adam,Environment & Property,Director Environment and Property,Concessions - payments to transport operators
Milton Keynes City Council,03-Jan-23,51500840778,"£2,088.46",Redacted Personal Data,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,03-Jan-23,51500840777,"£2,100.00",Wolverton Park Limited t/a HC-GB,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,03-Jan-23,51500828809,"£2,123.50",Konica Minolta Business Solutions (UK) Ltd,Children's Services,"Access to Education, Employment and Training",Photocopier
Milton Keynes City Council,03-Jan-23,51500840774,"£2,150.00",North Crawley Estates Limited,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,03-Jan-23,51500831962,"£2,266.68",Royal Borough of Windsor & Maidenhead,Children's Services,"Access to Education, Employment and Training",Books and Multimedia Supplies
Milton Keynes City Council,03-Jan-23,51500831050,"£2,277.68",Broughton Fields  School,Children's Services,Children's Centres Services,Electricity
Milton Keynes City Council,03-Jan-23,51500840333,"£2,298.00",Build Recruitment,Env & Prop (HRA),HRA Asset Management and Investment,Agency Staff
Milton Keynes City Council,03-Jan-23,51500831853,"£2,376.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,03-Jan-23,51500840574,"£2,400.00",Redacted Personal Data,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,03-Jan-23,51500840772,"£2,580.00",GRML Receipts t/a Grainger PLC,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,03-Jan-23,51500835158,"£2,620.42","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,03-Jan-23,51500840775,"£2,792.35",Redacted Personal Data,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,03-Jan-23,51500835159,"£2,797.20","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,03-Jan-23,51500832028,"£2,853.00",Heathlands School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500840781,"£2,916.00",Collegiate AC Ltd,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,03-Jan-23,51500835156,"£2,930.40","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,03-Jan-23,51500832035,"£2,935.50",Heathlands School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500832036,"£3,018.00",Heathlands School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500832034,"£3,086.75",Heathlands School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500829278,"£3,232.84",Rainbow Fostering Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500829366,"£3,269.87","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,03-Jan-23,51500829279,"£3,317.00",Rainbow Fostering Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500840679,"£3,339.00",Fields of Dreams,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,03-Jan-23,51500832037,"£3,454.27",Heathlands School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500836602,"£3,470.00",Academy of Play and Child Psychotherapy Ltd,Finance & Resources - Services,HR,Staff Training & Development
Milton Keynes City Council,03-Jan-23,51500840719,"£3,588.87",Fostering Innovations Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500829282,"£3,742.13",Rainbow Fostering Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500829283,"£3,742.13",Rainbow Fostering Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500840436,"£3,854.96",Access UK Limited t/a Adam,Environment & Property,Director Environment and Property,Concessions - payments to transport operators
Milton Keynes City Council,03-Jan-23,51500840788,"£3,856.61",MKC Options for Independence,Children's Services,Corporate Parenting,Petty Cash and Imprests
Milton Keynes City Council,03-Jan-23,51500840676,"£4,200.00",Advance Laparoscopic Surgery Ltd,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500832368,"£4,310.52",Grand Union Housing Group,Adult Services,Commissioning & Contracts,Suppported Living
Milton Keynes City Council,03-Jan-23,51500831409,"£4,320.00",Macdonald & Company Freelance Ltd,Environment & Property,Property,Agency Staff
Milton Keynes City Council,03-Jan-23,51500831030,"£4,737.60",Clearwater People Ltd,Customer and Community Services,Policy & Performance,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500840359,"£4,800.00",European Administration Limited T/A Clerksroom Mediation,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,03-Jan-23,51500831610,"£5,140.80",Eastern Shires Purchasing Organisation,Adult Services (HRA),HRA Sheltered Housing,Furniture
Milton Keynes City Council,03-Jan-23,51500829375,"£5,235.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,03-Jan-23,51500835164,"£5,611.14",Doro Care (UK) Limited t/a Careium,Adult Services,Community Alarm & Sheltered Housing,Equipment and Tools
Milton Keynes City Council,03-Jan-23,51500840680,"£5,796.00",Fields of Dreams,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,03-Jan-23,51500838287,"£5,959.74",E.Novation UK LTD,Adult Services,Community Alarm & Sheltered Housing,Equipment and Tools
Milton Keynes City Council,03-Jan-23,51500832038,"£5,980.80",Heathlands School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500840467,"£6,604.64",Adam HTT Limited T/A Adam,Children's Services,Children's Social Work,Day Care
Milton Keynes City Council,03-Jan-23,51500840665,"£6,865.20",Ousebank House CIC,Environment & Property,Property,Building Repair and Maintenance
Milton Keynes City Council,03-Jan-23,51500835173,"£7,264.50",Milton Keynes Parks Trust Ltd T/a The Parks Trust,Planning and Placemaking,Infrastructure,Public Realm
Milton Keynes City Council,03-Jan-23,51500836244,"£7,750.00",Parent and Child Fostering Service Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500829259,"£8,601.60",Clearwater People Ltd,Environment & Property,Property,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500840356,"£9,000.00",Integrated Fostering Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500836245,"£9,639.10",Parent and Child Fostering Service Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500839513,"£12,360.00",Serco Limited,Housing & Regeneration - HRA,Regeneration HRA,"New Construction, Conversion and Renovation"
Milton Keynes City Council,03-Jan-23,51500828827,"£12,756.22",Pell Frischmann Consultants Ltd,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,03-Jan-23,51500831949,"£14,500.00",Mrs Marion Brown t/a Overstone Park School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500831950,"£14,500.00",Mrs Marion Brown t/a Overstone Park School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500840769,"£14,900.00",Redacted Personal Data,Housing & Regeneration - GF,Disabled adaptations  GF,Expenditure on Grants
Milton Keynes City Council,03-Jan-23,51500831354,"£16,128.00",Tile Hill Interim & Executive Ltd,Environment & Property,Property Management,Consultancy
Milton Keynes City Council,03-Jan-23,51500839782,"£16,164.33",Aspireone Care Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jan-23,51500836507,"£16,533.00",Euclid Limited,Environment & Property,Director Environment and Property,Research & Development
Milton Keynes City Council,03-Jan-23,51500838281,"£17,648.84",Housing Partners Ltd,Adult Services (HRA),Housing Operations (HRA),Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500829265,"£19,537.89",Royal Borough of Windsor & Maidenhead,Children's Services,"Access to Education, Employment and Training",Subscriptions
Milton Keynes City Council,03-Jan-23,51500831355,"£20,124.00",Tile Hill Interim & Executive Ltd,Environment & Property,Head of Service - Highways,Agency Staff
Milton Keynes City Council,03-Jan-23,51500828868,"£22,896.00",RedRay Limited,Environment & Property,Head of Service - Highways,Consultancy
Milton Keynes City Council,03-Jan-23,51500840678,"£23,068.94",Gristwood and Toms Ltd,Environment & Property,Head of Service - Env and Waste,Landscaping
Milton Keynes City Council,03-Jan-23,51500835707,"£23,244.71",Milton Keynes Music Co-operative,Children's Services,"Access to Education, Employment and Training",Schools Professional Services (Curriculum)
Milton Keynes City Council,03-Jan-23,51500840519,"£23,484.00",Bloom Procurement Services Limited,Housing & Regeneration - HRA,Regeneration HRA,"New Construction, Conversion and Renovation"
Milton Keynes City Council,03-Jan-23,51500840802,"£25,714.29",Excelcare Holdings PLC re:Castlemead Court Care Centre,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,03-Jan-23,51500840804,"£26,571.43",Excelcare Holdings PLC re:Castlemead Court Care Centre,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,03-Jan-23,51500838268,"£26,571.44",Excelcare Holdings PLC re:Castlemead Court Care Centre,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,03-Jan-23,51500831786,"£34,455.12",Phoenix Software Ltd,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,03-Jan-23,51500834788,"£36,000.00",Thames Valley Police,Customer and Community Services,Community Safety,Joint Partnership Funding
Milton Keynes City Council,03-Jan-23,51500832356,"£39,080.96",Tilhill Forestry Ltd,Planning and Placemaking,Placemaking,"New Construction, Conversion and Renovation"
Milton Keynes City Council,03-Jan-23,51500828899,"£53,029.58",Aurora Care & Education Opco Ltd t/a Aurora Meldreth Manor School,Children's Services,High Needs Block,Residential Care
Milton Keynes City Council,03-Jan-23,51500840723,"£87,105.71",Access UK Limited t/a Adam,Adult Services,Homeless Prevention + Access,Rents and Leases
Milton Keynes City Council,03-Jan-23,51500840794,"£103,612.63",Opus LGSS People Solutions Ltd,Finance & Resources - Services,Lead Authority Shared Services,Miscellaneous Control Accounts
Milton Keynes City Council,03-Jan-23,51500831552,"£108,186.88",Goody Demolition Ltd,Environment & Property,Land Development,Construction - External Professional Fees
Milton Keynes City Council,03-Jan-23,51500831625,"£241,471.14",Millbrook Healthcare Ltd,Adult Services,Commissioning & Contracts,Equipment and Tools
Milton Keynes City Council,03-Jan-23,51500838282,"£484,844.88",Npower Ltd,Environment & Property,Head of Service - Highways,Electricity
Milton Keynes City Council,03-Jan-23,51500839522,"£532,571.38",Npower Ltd,Environment & Property,Head of Service - Highways,Electricity
Milton Keynes City Council,03-Jan-23,65500005723,-£640.00,Redacted Personal Data,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jan-23,51500841092,£640.00,Redacted Personal Data,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841203,"-£1,393.68",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841119,-£924.72,Janes Care Homes Ltd T/A The White House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,04-Jan-23,51500841117,-£721.44,VGCare Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,04-Jan-23,51500841202,-£547.52,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841473,£513.00,Redacted Personal Data,Children's Services,"Access to Education, Employment and Training",Car mileage and allowances - other
Milton Keynes City Council,04-Jan-23,51500841156,£530.28,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841226,£542.44,Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500841158,£542.48,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841159,£542.48,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500828551,£594.00,Basils Farm Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841516,£609.62,The Villager minibus (Sharnbrook) LTD,Environment & Property,Director Environment and Property,Concessions - payments to transport operators
Milton Keynes City Council,04-Jan-23,51500841133,£619.28,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841201,£623.02,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841548,£649.00,Happy Man And Van Ltd,Children's Services,Children's Social Work,Grants and Support for other Service Users
Milton Keynes City Council,04-Jan-23,51500841033,£666.00,Appledown Kennels,Adult Services,Mental Health,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841143,£696.56,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841149,£696.80,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841151,£696.80,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841195,£696.80,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841213,£723.24,Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500841173,£723.24,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841181,£725.84,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841086,£750.00,Redacted Personal Data,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841073,£750.00,Redacted Personal Data,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841120,£773.92,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841217,£773.98,Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841152,£774.24,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500835722,£780.00,Gynae Expert Limited,Environment & Property,Director Environment and Property,Staff Training & Development
Milton Keynes City Council,04-Jan-23,51500841094,£805.00,Phoenix Rising MK C.I.C,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841223,£812.28,Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500841464,£820.80,Redacted Personal Data,Children's Services,"Access to Education, Employment and Training",Car mileage and allowances - other
Milton Keynes City Council,04-Jan-23,51500841219,£826.79,Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500841220,£826.79,Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500840936,£848.30,Oxfordshire County Council,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,04-Jan-23,51500841263,£863.60,Kids Play Ltd t/a Activity Land,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841262,£915.20,Kids Play Ltd t/a Activity Land,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841150,£929.16,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500840897,£988.00,Andrew Millard t/a Ederra Consultancy Ltd,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,04-Jan-23,51500841111,£996.43,Bedfordshire Supported Housing Limited,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,04-Jan-23,51500841005,"£1,000.00",Milton Keynes Arts Centre Ltd,Chief Executive,Chief Executive,Grants
Milton Keynes City Council,04-Jan-23,51500841124,"£1,006.16",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841122,"£1,006.16",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841141,"£1,006.52",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841043,"£1,014.00",Oak Fostering Ltd,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500840816,"£1,026.00",The Contact Hub Ltd,Children's Services,Children's Social Work,Grants and Support for other Service Users
Milton Keynes City Council,04-Jan-23,51500841502,"£1,066.00",Samantha Knight T/A Affinity Lettings - rent payments only,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,04-Jan-23,51500841006,"£1,072.00",Family Law Group Ltd,Children's Services,Children's Social Work,Consultancy
Milton Keynes City Council,04-Jan-23,51500840993,"£1,074.00",MKFM Ltd,Environment & Property,Director Environment and Property,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,04-Jan-23,51500841228,"£1,083.04",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500841182,"£1,084.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841164,"£1,084.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841193,"£1,084.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841192,"£1,084.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841163,"£1,084.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841161,"£1,084.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841184,"£1,084.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841517,"£1,085.40",Grant Palmer Limited t/a Grant Palmer Passenger Services,Environment & Property,Director Environment and Property,Concessions - payments to transport operators
Milton Keynes City Council,04-Jan-23,51500841186,"£1,217.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500841121,"£1,238.32",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500836466,"£1,270.00",The Creative OT,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,04-Jan-23,51500841225,"£1,286.12",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500841446,"£1,294.80",Sharpe Pritchard LLP,Environment & Property,Property,External Legal Fees
Milton Keynes City Council,04-Jan-23,51500841208,"£1,300.00",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,04-Jan-23,51500841168,"£1,310.56",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,04-Jan-23,51500829302,"£1,344.00",Matchtech,Environment & Property,Head of Service - Highways,Professional Fees and Hired Services
