Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation ,Expense Type
Milton Keynes City Council,09-Sep-24,51501147270,"£24,016.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501147041,"£25,464.29",Esland South Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,09-Sep-24,51501147178,"£25,595.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501128991,"£25,764.31",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501147185,"£27,681.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501147190,"£27,681.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501147191,"£27,773.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501155418,"£29,094.11",Structural Repairs and Specialist Services Ltd (STRESS),Customer and Community Services,Head of Service - Regulatory,Building Repair and Maintenance
Milton Keynes City Council,09-Sep-24,51501147186,"£29,161.67",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501145805,"£29,480.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,09-Sep-24,51501145804,"£29,480.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501147181,"£29,741.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501147183,"£29,741.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,09-Sep-24,51501156153,"£30,000.00",Access UK Limited t/a Adam,Adult Services,Homeless Prevention + Access,Rents and Leases
Milton Keynes City Council,09-Sep-24,51501156426,"£32,888.15",London Hire Limited,Environment & Property,Assistant Director Environment and Waste,Vehicle and Plant hire
Milton Keynes City Council,09-Sep-24,51501155161,"£38,529.29",London Hire Limited,Environment & Property,Assistant Director Environment and Waste,Vehicle and Plant hire
Milton Keynes City Council,09-Sep-24,51501147148,"£52,000.00",Safe Haven Adolescent Care Group Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,09-Sep-24,51501156096,"£100,926.00",Careium UK Limited,Adult Services,Community Alarm & Sheltered Housing,Equipment and Tools
Milton Keynes City Council,09-Sep-24,51501153067,"£157,911.02",Munns Limited,Children and Families,"Education, Effectiveness & Participation",Buildings - Mechanical and Electrical
Milton Keynes City Council,09-Sep-24,51501151068,"£181,694.55",Bedford Borough Council,Public Health,Public Health Management & Admin,Staffing Recharges - External
Milton Keynes City Council,09-Sep-24,51501156209,"£269,301.13",MyMiltonKeynes Limited,Finance & Resources - Services,Revenue & Benefits,Professional Fees and Hired Services
Milton Keynes City Council,09-Sep-24,51501156228,"£2,200,198.19",Thames Valley Police,Finance & Resources - Holding Accounts,Holding Accounts,Precepts - Police
Milton Keynes City Council,11-Sep-24,51501155202,"-£7,363.88",Biffa Waste Services Limited,Environment & Property,Assistant Director Environment and Waste,Cleaning and Domestic Supplies
Milton Keynes City Council,11-Sep-24,51501157326,"-£1,235.26",Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501157322,-£867.42,Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501157321,-£756.19,Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501156839,£504.95,MK Gallery Enterprises Ltd,Planning and Placemaking,Arts Development & Heritage,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501157549,£508.39,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157478,£509.26,Npower Ltd,Planning and Placemaking,Head of Economic Development,Electricity
Milton Keynes City Council,11-Sep-24,51501157480,£511.64,Npower Ltd,Planning and Placemaking,Head of Economic Development,Electricity
Milton Keynes City Council,11-Sep-24,51501156449,£525.00,Loughton Residents Association,Adult Services (HRA),Housing Operations (HRA),Grants
Milton Keynes City Council,11-Sep-24,51501147199,£528.00,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,11-Sep-24,51501156526,£550.00,Redacted Personal Data,Customer and Community Services,Customer Service,Compensation Payments
Milton Keynes City Council,11-Sep-24,51501157423,£550.95,Npower Ltd,Adult Services (HRA),Housing Operations (HRA),Electricity
Milton Keynes City Council,11-Sep-24,51501156446,£565.92,Teaching Personnel Ltd,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501156445,£565.92,Teaching Personnel Ltd,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501157450,£573.10,Npower Ltd,Planning and Placemaking,Arts Development & Heritage,Electricity
Milton Keynes City Council,11-Sep-24,51501147152,£590.34,Post Office Limited,Finance & Resources - Services,Lead Authority Shared Services,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501156849,£600.00,Woodroffes Solicitors - Client account,Law & Governance,Director - Law & Governance,Consultancy
Milton Keynes City Council,11-Sep-24,51501156455,£600.00,The Woad Farm Project CiC,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156842,£600.00,NVR Practitioners Consortium CIC,Children's Services,Corporate Parenting,Enhanced Payments
Milton Keynes City Council,11-Sep-24,51501156687,£615.58,BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,11-Sep-24,51501157445,£618.59,Npower Ltd,Children's Services,Special Education Needs & Disabilities,Electricity
Milton Keynes City Council,11-Sep-24,51501147237,£630.00,Petite Ponies,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,11-Sep-24,51501157443,£636.43,Npower Ltd,Children's Services,Family Support Services,Electricity
Milton Keynes City Council,11-Sep-24,51501157483,£645.32,Npower Ltd,Environment & Property,Assistant Director Property,Electricity
Milton Keynes City Council,11-Sep-24,51501156695,£651.99,BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,11-Sep-24,51501157099,£660.48,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501147416,£672.76,CCS Media Limited,Adult Services,Learning Disability,Computer hardware - purchase
Milton Keynes City Council,11-Sep-24,51501156899,£679.14,4-5 Gray's Inn Square,Adult Services (HRA),Housing Operations (HRA),External Legal Fees
Milton Keynes City Council,11-Sep-24,51501156785,£682.50,Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,11-Sep-24,51501147417,£687.74,CCS Media Limited,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,11-Sep-24,51501156471,£688.80,Telsolutions Ltd,Finance & Resources - Services,Revenues and Benefits Service,Computer software - purchase
Milton Keynes City Council,11-Sep-24,51501156691,£691.65,BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,11-Sep-24,51501157537,£694.87,Npower Ltd,Adult Services,Provider Services,Electricity
Milton Keynes City Council,11-Sep-24,51501157531,£720.32,Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501157235,£749.64,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157347,£755.30,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157243,£755.56,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501152219,£759.00,Zaynah Carpets & Furniture Limited,Adult Services (HRA),Housing Operations (HRA),Other Service User Support
Milton Keynes City Council,11-Sep-24,51501156794,£769.25,Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,11-Sep-24,51501156451,£775.00,Tinkers Bridge Residents Association,Adult Services (HRA),Housing Operations (HRA),Grants
Milton Keynes City Council,11-Sep-24,51501156921,£775.81,Npower Ltd,Customer and Community Services,Head of Service - Regulatory,Electricity
Milton Keynes City Council,11-Sep-24,51501152051,£789.64,Buzybees Childcare Limited,Children's Services,Corporate Parenting,Childcare Costs
Milton Keynes City Council,11-Sep-24,51501156468,£813.60,Tool Monkey Ltd,Environment & Property,Assistant Director Property,Cleaning and Domestic Supplies
Milton Keynes City Council,11-Sep-24,51501156554,£814.00,All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157529,£815.10,Npower Ltd,Environment & Property,Assistant Director Highways and Transport,Electricity
Milton Keynes City Council,11-Sep-24,51501156450,£825.00,Beanhill Residents Association,Adult Services (HRA),Housing Operations (HRA),Grants
Milton Keynes City Council,11-Sep-24,51501156555,£832.00,Acorn Early Years Foundation,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156898,£840.00,4-5 Gray's Inn Square,Adult Services (HRA),Housing Operations (HRA),External Legal Fees
Milton Keynes City Council,11-Sep-24,51501156465,£875.00,Redacted Personal Data,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,11-Sep-24,51501156854,£883.20,Stephensons Solicitors LLP,Adult Services,Homeless Prevention + Access,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501148903,£891.00,BDP Social Care Ltd,Children's Services,Assistant Director - Children and Families,Grants and support for other Service Users – Direct to Service User
Milton Keynes City Council,11-Sep-24,51501156751,£900.00,Weightmans LLP,Environment & Property,Assistant Director Property,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501157311,£902.13,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157457,£929.41,Npower Ltd,Children's Services,Corporate Parenting,Electricity
Milton Keynes City Council,11-Sep-24,51501157161,£948.48,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156878,£960.00,Redacted Personal Data,Adult Services,Director - Adult Services,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501156476,£960.00,Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157170,£982.34,Npower Ltd,Customer and Community Services,Head of Service - Regulatory,Electricity
Milton Keynes City Council,11-Sep-24,51501155461,£984.96,Dollars Grove Farms Ltd,Environment & Property,Assistant Director Environment and Waste,Right of Ways Maintenance
Milton Keynes City Council,11-Sep-24,51501157334,£991.72,Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157315,£992.82,Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501156869,"£1,000.00",Gowing law,Env & Prop (HRA),HRA Asset Management and Investment,Disrepair Claims
Milton Keynes City Council,11-Sep-24,51501157154,"£1,075.44",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157482,"£1,090.20",Npower Ltd,Environment & Property,Assistant Director Property,Electricity
Milton Keynes City Council,11-Sep-24,51501156688,"£1,100.00",Redacted Personal Data,Children's Services,Corporate Parenting,Free Nursing Care
Milton Keynes City Council,11-Sep-24,51501156509,"£1,116.00",MK Young Filmmakers Club,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157541,"£1,157.48",Npower Ltd,Children's Services,Children's Centres Services,Electricity
Milton Keynes City Council,11-Sep-24,51501157245,"£1,157.87",Npower Ltd,Children's Services,Children's Centres Services,Electricity
Milton Keynes City Council,11-Sep-24,51501157545,"£1,166.72",Npower Ltd,Environment & Property,Assistant Director Highways and Transport,Electricity
Milton Keynes City Council,11-Sep-24,51501157464,"£1,172.98",Npower Ltd,Children's Services,Children's Centres Services,Electricity
Milton Keynes City Council,11-Sep-24,51501156926,"£1,192.72",Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501156525,"£1,200.00",Ridge and Partners LLP,Environment & Property,Assistant Director Property,Building Repair and Maintenance
Milton Keynes City Council,11-Sep-24,51501156835,"£1,200.00",Redacted Personal Data,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501157269,"£1,200.70",Npower Ltd,Adult Services (HRA),Housing Operations (HRA),Electricity
Milton Keynes City Council,11-Sep-24,51501156444,"£1,212.59",Teaching Personnel Ltd,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501157534,"£1,234.74",Npower Ltd,Children's Services,"Access to Education, Employment and Training",Electricity
Milton Keynes City Council,11-Sep-24,51501149179,"£1,290.00",Zaynah Carpets & Furniture Limited,Env & Prop (HRA),Development and Regeneration,Other Service User Support
Milton Keynes City Council,11-Sep-24,51501156825,"£1,315.20",Weightmans LLP,Environment & Property,Assistant Director Property,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501157314,"£1,335.61",Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501157110,"£1,336.36",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156459,"£1,350.00",Phoenix Rising MK C.I.C,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501156479,"£1,440.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156868,"£1,450.00",Veritas Solicitors LLP,Env & Prop (HRA),HRA Asset Management and Investment,Disrepair Claims
Milton Keynes City Council,11-Sep-24,51501156515,"£1,456.00",APF Activity Camps,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157530,"£1,458.83",Npower Ltd,Children's Services,"Access to Education, Employment and Training",Electricity
Milton Keynes City Council,11-Sep-24,51501147217,"£1,470.00",Petite Ponies,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,11-Sep-24,51501147218,"£1,470.00",Petite Ponies,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,11-Sep-24,51501156600,"£1,470.00",5 On It Foundations,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156497,"£1,471.80",Hanslope 326 Club,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156796,"£1,487.78",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,11-Sep-24,51501156489,"£1,500.00",Redacted Personal Data,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,11-Sep-24,51501156496,"£1,560.00",Inclusive Fitness,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157440,"£1,561.36",Npower Ltd,Environment & Property,Assistant Director Property,Electricity
Milton Keynes City Council,11-Sep-24,51501156474,"£1,600.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156475,"£1,600.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156473,"£1,600.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156472,"£1,600.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156461,"£1,655.00",Acorn Day Nursery at Westcroft,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,11-Sep-24,51501156502,"£1,665.00",Currie & Brown UK Ltd,Planning and Placemaking,Head of Economic Development,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501157420,"£1,688.12",Npower Ltd,Adult Services,Provider Services,Electricity
Milton Keynes City Council,11-Sep-24,51501156597,"£1,700.00",King Estate Agents Ltd,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,11-Sep-24,51501147247,"£1,716.00",Oracle Solutions Asbestos Limited,Children and Families,"Education, Effectiveness & Participation",Construction - External Professional Fees
Milton Keynes City Council,11-Sep-24,51501157406,"£1,738.01",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501147305,"£1,761.65",IC&P Wipers Ltd t/a ICP Hygiene,Adult Services (HRA),Housing Operations (HRA),Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501156598,"£1,795.00",Land Investment Property Services Limited,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,11-Sep-24,51501156499,"£1,840.20",Walthew Leisure Ltd trading as Climb Quest,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156481,"£1,860.00",Newton Leys Primary School,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156452,"£1,874.19",Woughton Community Council,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157254,"£1,876.33",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156753,"£1,877.40",Weightmans LLP,Environment & Property,Assistant Director Property,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501157162,"£1,901.39",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156507,"£1,904.00",MK Young Filmmakers Club,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156478,"£1,920.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157200,"£2,044.18",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157159,"£2,056.51",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156857,"£2,085.00",Greatwell Homes,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,11-Sep-24,51501156480,"£2,100.00",Northampton Saints Foundation,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157181,"£2,103.12",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157540,"£2,125.38",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157528,"£2,133.23",Npower Ltd,Environment & Property,Assistant Director Property,Electricity
Milton Keynes City Council,11-Sep-24,51501156490,"£2,137.50",Mk Basketball Foundation,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156736,"£2,163.80",Grant Palmer Limited t/a Grant Palmer Passenger Services,Environment & Property,Assistant Director Highways and Transport,Concessions - payments to transport operators
Milton Keynes City Council,11-Sep-24,51501147389,"£2,188.32",Nexus Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501157158,"£2,303.03",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157098,"£2,330.73",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157171,"£2,332.84",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156512,"£2,368.00",Action4Youth Re: Caldecotte Xperience,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501137916,"£2,373.00",The Netherfield Partnership t/a The Farthing Enterprise Centre,Children's Services,"Access to Education, Employment and Training",Rents and Leases
Milton Keynes City Council,11-Sep-24,51501156477,"£2,400.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157244,"£2,412.00",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501151475,"£2,449.20",DNA Legal Limited,Children's Services,Assistant Director - Children and Families,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501156841,"£2,451.80",East Street Community Centre (Olney Youth Centre),Corporate Codes,Planning Obligations,S106 Expenditure
Milton Keynes City Council,11-Sep-24,51501156494,"£2,473.20",Lets Kick It Group Ltd,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156492,"£2,473.20",Lets Kick It Group Ltd,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157115,"£2,474.44",Npower Ltd,Adult Services,Housing Operations (GF),Electricity
Milton Keynes City Council,11-Sep-24,51501157166,"£2,488.95",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156469,"£2,500.00",Citymapper Ltd,Environment & Property,Assistant Director Highways and Transport,Consultancy
Milton Keynes City Council,11-Sep-24,51501156514,"£2,520.00",APF Activity Camps,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157538,"£2,520.93",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156484,"£2,685.00",Collegiate AC Ltd,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,11-Sep-24,51501157535,"£2,724.75",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157168,"£2,733.01",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501157526,"£2,782.14",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501152729,"£2,783.04",Advanced Child Care Assessments Limited,Children's Services,Assistant Director - Children and Families,External Legal Fees
Milton Keynes City Council,11-Sep-24,51501156750,"£2,800.00",Dial4care Recruitment Ltd,Children's Services,Assistant Director - Children and Families,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501156516,"£2,880.00",APF Activity Camps,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157160,"£2,893.69",Npower Ltd,Adult Services,Provider Services,Electricity
Milton Keynes City Council,11-Sep-24,51501156551,"£3,042.00",All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156482,"£3,084.80",MK Springers,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156500,"£3,200.00",Cedars Primary School,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157539,"£3,388.75",Npower Ltd,Environment & Property,Assistant Director Highways and Transport,Electricity
Milton Keynes City Council,11-Sep-24,51501156513,"£3,400.00",Bletchley Youth Centre,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156694,"£3,428.70",Lotus Foster Care,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501152539,"£3,489.98",Amber Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501153093,"£3,644.44",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501157542,"£3,766.43",Npower Ltd,Environment & Property,Assistant Director Property,Electricity
Milton Keynes City Council,11-Sep-24,51501152542,"£3,804.32",Amber Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501157446,"£3,889.41",Npower Ltd,Adult Services (HRA),HRA Sheltered Housing,Electricity
Milton Keynes City Council,11-Sep-24,51501156491,"£3,922.80",Lets Kick It Group Ltd,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156493,"£3,922.80",Lets Kick It Group Ltd,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156504,"£3,939.20",The MK Melting Pot,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156436,"£3,954.05",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501156552,"£4,050.60",All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156460,"£4,129.00",Redacted Personal Data,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,11-Sep-24,51501156511,"£4,275.00",Mk Basketball Foundation,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156438,"£4,428.66",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501156439,"£4,459.04",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501156550,"£4,466.40",All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501156553,"£4,553.00",All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157536,"£4,577.40",Npower Ltd,Children's Services,"Access to Education, Employment and Training",Electricity
Milton Keynes City Council,11-Sep-24,51501156495,"£4,800.00",InspireAll,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501157532,"£4,818.55",Npower Ltd,Customer and Community Services,Head of Service - Regulatory,Electricity
Milton Keynes City Council,11-Sep-24,51501156737,"£5,143.68",Jackson Resolutions Ltd,Children's Services,Assistant Director - Children and Families,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-24,51501157533,"£5,441.47",Npower Ltd,Environment & Property,Assistant Director Environment and Waste,Electricity
Milton Keynes City Council,11-Sep-24,51501156866,"£5,500.00",Veritas Solicitors LLP,Env & Prop (HRA),HRA Asset Management and Investment,Disrepair Claims
Milton Keynes City Council,11-Sep-24,51501147150,"£5,766.00",Acorn Care and Education Ltd,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,11-Sep-24,51501156437,"£6,071.97",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501156867,"£7,000.00",Bond Turner Client Account,Env & Prop (HRA),HRA Asset Management and Investment,Disrepair Claims
Milton Keynes City Council,11-Sep-24,51501156501,"£7,200.00",Action4Youth Re: Caldecotte Xperience,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501152541,"£7,940.65",Amber Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-24,51501156498,"£9,000.00",Football Fun Factory Community 017 Limited,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-24,51501151223,"£9,360.00",Fire prevention Specialists Ltd,Environment & Property,Assistant Director Property,Building Repair and Maintenance
Milton Keynes City Council,11-Sep-24,51501157544,"£9,716.92",Npower Ltd,Environment & Property,Assistant Director Property,Electricity
Milton Keynes City Council,11-Sep-24,51501156755,"£10,800.00",Sharpe Pritchard LLP,Law & Governance,Legal,Agency Staff
Milton Keynes City Council,11-Sep-24,51501147284,"£10,882.28",Baily Garner LLP,Children and Families,"Education, Effectiveness & Participation",Construction - External Professional Fees
Milton Keynes City Council,11-Sep-24,51501156822,"£12,618.42",The Salvation Army Social Trust Accounts,Adult Services,Commissioning & Contracts,Professional Fees and Hired Services
