Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,01-Feb-23,51500854443,£900.00,Nassington School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854414,£900.00,Broughton Fields  School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854631,£900.00,5 Dimensions Trust t/a Shenley Brook End School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854426,£900.00,Newton Longville C of E Combined School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854431,£900.00,White Spire (Special) School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854450,£900.00,The Milton Keynes Academy,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854531,£920.00,Phoenix Rising MK C.I.C,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854234,£954.00,Academy21 Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500848443,£960.00,Crown Travel Minibuses,Adult Services,Physical Disability,Social Care Transport
Milton Keynes City Council,01-Feb-23,51500854377,"£1,000.00",Milton Keynes Youth Counselling and Information Service Foundation Limited,Law & Governance,Democratic Services,Grants
Milton Keynes City Council,01-Feb-23,51500850285,"£1,020.00",AdoptionPlus Ltd,Finance & Resources - Services,HR,Staff Training & Development
Milton Keynes City Council,01-Feb-23,51500854212,"£1,028.97",Milton Keynes YMCA Ltd,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,01-Feb-23,51500853805,"£1,034.19",Food Cupboard with Milton Keynes Lions,Children's Services,Group Head – Children and Families,Grants and Support for other Service Users
Milton Keynes City Council,01-Feb-23,65500005809,"£1,146.69",0,Finance & Resources - Corporate Codes,Corporate Codes,Bank Account - Payables
Milton Keynes City Council,01-Feb-23,51500854236,"£1,200.00",Days Pubs Ltd,Environment & Property,Head of Service - Highways,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500851026,"£1,200.00",Hometrack Data Systems Limited,Env & Prop (HRA),Development and Regeneration,Consultancy
Milton Keynes City Council,01-Feb-23,51500854045,"£1,278.24",Fingerprint Digital Limited,Finance & Resources - Services,ICT,Printing
Milton Keynes City Council,01-Feb-23,51500843733,"£1,294.27",Millbrook Healthcare Ltd,Adult Services,Commissioning & Contracts,Building Repair and Maintenance
Milton Keynes City Council,01-Feb-23,51500854350,"£1,300.00",Reconstruct (Children and Adult Services) LTD,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854486,"£1,422.02",Buttons Pre-Schools Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854079,"£1,440.00",MK Gallery Enterprises Ltd,Children's Services,"Access to Education, Employment and Training",Casual hire of facilities
Milton Keynes City Council,01-Feb-23,51500853302,"£1,440.00",Redacted Personal Data,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,01-Feb-23,51500853869,"£1,524.00",Westbury Arts Centre,Children's Services,"Access to Education, Employment and Training",Curriculum expenses
Milton Keynes City Council,01-Feb-23,51500843823,"£1,548.00",Idox Software Ltd,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,01-Feb-23,51500854213,"£1,682.08",O’Riordan Bond Lettings Ltd,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,01-Feb-23,51500850676,"£1,782.00",Association of Directors of Adult Social Services (ADASS),Adult Services,Director - Adult Services,Staff Training & Development
Milton Keynes City Council,01-Feb-23,51500853271,"£1,800.00",Star Child Nursery Ltd t/a Star Child Montessori Day Nursery,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,01-Feb-23,51500853199,"£1,890.06",Churchill Contract Services Limited,Environment & Property,Property,Cleaning and Domestic Supplies
Milton Keynes City Council,01-Feb-23,51500850966,"£1,934.73",PSL Print Management LTD,Finance & Resources - Services,Lead Authority Shared Services,Printing
Milton Keynes City Council,01-Feb-23,51500853299,"£1,944.00",PSL Print Management LTD,Finance & Resources - Services,Lead Authority Shared Services,Printing
Milton Keynes City Council,01-Feb-23,51500854407,"£2,000.00",Festive Road CIC,Chief Executive,Chief Executive,Grants
Milton Keynes City Council,01-Feb-23,51500850967,"£2,228.90",PSL Print Management LTD,Finance & Resources - Services,Lead Authority Shared Services,Printing
Milton Keynes City Council,01-Feb-23,51500854397,"£2,358.00",Buy Brand Tools,Env & Prop (HRA),HRA Asset Management and Investment,Equipment and Tools
Milton Keynes City Council,01-Feb-23,51500854390,"£2,448.00",Trapeze Group (Uk) Ltd,Environment & Property,Director Environment and Property,Consultancy
Milton Keynes City Council,01-Feb-23,51500854381,"£2,712.00",Trapeze Group (Uk) Ltd,Environment & Property,Director Environment and Property,Consultancy
Milton Keynes City Council,01-Feb-23,51500854459,"£3,000.00",City Discovery Centre,Chief Executive,Chief Executive,Grants
Milton Keynes City Council,01-Feb-23,51500843965,"£3,564.00",Stantec UK Limited,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,01-Feb-23,51500853806,"£3,588.87",Fostering Innovations Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Feb-23,51500853463,"£3,600.80",Ryancare Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Feb-23,51500853774,"£3,822.58",CMK Medical Centre,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854736,"£4,060.00",SMART CJS,Adult Services,Mental Health,Supporting People
Milton Keynes City Council,01-Feb-23,51500848690,"£4,500.00",Dr Johnson's Buildings,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,01-Feb-23,51500850974,"£4,625.00",Arden Psychology Services Ltd,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854405,"£5,000.00",Arts Gateway MK,Chief Executive,Chief Executive,Grants
Milton Keynes City Council,01-Feb-23,51500854406,"£5,000.00",Arts Gateway MK,Chief Executive,Chief Executive,Grants
Milton Keynes City Council,01-Feb-23,51500854382,"£5,184.31",Trapeze Group (Uk) Ltd,Environment & Property,Director Environment and Property,Computer software - annual licence agreement
Milton Keynes City Council,01-Feb-23,51500843548,"£5,460.91",Integrated Services Programme,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Feb-23,51500854716,"£5,700.00",Backlogs Limited,Customer and Community Services,Head of Service - Regulatory,Testing
Milton Keynes City Council,01-Feb-23,51500853800,"£6,048.35",CMK Medical Centre,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500854634,"£6,660.40",The Extracare Charitable Trust,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,01-Feb-23,51500854206,"£8,562.57",Tutelage Care Group Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Feb-23,51500854543,"£8,868.89",Fields of Dreams,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,01-Feb-23,51500853403,"£9,158.40",Sharpe Pritchard LLP,Environment & Property,Land Development,Construction - External Professional Fees
Milton Keynes City Council,01-Feb-23,51500843844,"£9,242.20",AECOM Infrastructure & Environment UK Limited,Environment & Property,Head of Service - Highways,Bridge Maintenance
Milton Keynes City Council,01-Feb-23,51500854717,"£9,500.00",Backlogs Limited,Customer and Community Services,Head of Service - Regulatory,Testing
Milton Keynes City Council,01-Feb-23,65500005810,"£9,807.13",0,Finance & Resources - Corporate Codes,Corporate Codes,Bank Account - Payables
Milton Keynes City Council,01-Feb-23,51500854635,"£10,380.80",The Extracare Charitable Trust,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,01-Feb-23,51500850823,"£11,747.14",Central Bedfordshire Council,Public Health,Public Health Management & Admin,Staffing Recharges - External
Milton Keynes City Council,01-Feb-23,51500854633,"£13,320.80",The Extracare Charitable Trust,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,01-Feb-23,51500854636,"£17,215.60",The Extracare Charitable Trust,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,01-Feb-23,51500843755,"£18,018.00",Tile Hill Interim & Executive Ltd,Environment & Property,Head of Service - Highways,Agency Staff
Milton Keynes City Council,01-Feb-23,51500854472,"£20,000.00",ACS Care Services Ltd (Contractual only),Adult Services,Commissioning & Contracts,Domiciliary Care
Milton Keynes City Council,01-Feb-23,51500850824,"£21,890.76",Central Bedfordshire Council,Public Health,Public Health Management & Admin,Staffing Recharges - External
Milton Keynes City Council,01-Feb-23,51500854220,"£22,549.24",Tutelage Care Group Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Feb-23,51500854228,"£27,000.00",QA Limited,Finance & Resources - Services,ICT,Staff Training & Development
Milton Keynes City Council,01-Feb-23,51500854460,"£35,000.00",Wavendon Parish Council,Corporate Codes,Planning Obligations,Expenditure on Grants
Milton Keynes City Council,01-Feb-23,51500854473,"£41,538.46",ACS Care Services Ltd (Contractual only),Adult Services,Commissioning & Contracts,Domiciliary Care
Milton Keynes City Council,01-Feb-23,51500854441,"£47,565.45",Milton Keynes College,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,01-Feb-23,51500835184,"£61,650.00",Milton Keynes Development Partnership,Environment & Property,Head of Service - Highways,Rents and Leases
Milton Keynes City Council,01-Feb-23,51500854354,"£94,477.41",Central Bedfordshire Council,Public Health,Public Health Management & Admin,Staffing Recharges - External
Milton Keynes City Council,03-Feb-23,51500856266,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856264,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856269,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856261,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856265,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856270,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856262,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856267,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856268,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856263,"-£10,885.68",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856246,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856250,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856254,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856238,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856242,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856248,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856240,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856252,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856256,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856244,"-£10,388.08",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856236,"-£9,275.07",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500855568,"-£7,816.92",Autism Care UK Limited,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500855572,"-£7,816.92",Autism Care UK Limited,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500855576,"-£7,816.92",Autism Care UK Limited,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500856259,"-£6,609.16",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500855961,"-£6,306.24",Care Support MK Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500856423,"-£5,500.00",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856422,"-£5,500.00",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856421,"-£5,500.00",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856390,"-£4,354.08",P J Care Ltd Re: Mallard House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856258,"-£4,081.03",Caretech Community Services Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,03-Feb-23,51500856544,"-£4,000.00",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856403,"-£3,800.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856432,"-£3,573.64",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,03-Feb-23,51500856431,"-£3,446.01",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,03-Feb-23,51500856660,"-£3,400.00",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856639,"-£3,200.00",Methodist Homes,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,03-Feb-23,51500856295,"-£3,128.76",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,03-Feb-23,51500856400,"-£2,985.71",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856568,"-£2,680.00",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856206,"-£2,680.00",Olney Care Homes Limited T/a Bay House Residential Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856564,"-£2,680.00",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856632,"-£2,651.52",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,03-Feb-23,51500856630,"-£2,651.52",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,03-Feb-23,51500856628,"-£2,651.52",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,03-Feb-23,51500856634,"-£2,651.52",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,03-Feb-23,51500855954,"-£2,442.60",Care Support MK Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500855952,"-£2,442.60",Care Support MK Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500855960,"-£2,442.60",Care Support MK Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500855956,"-£2,442.60",Care Support MK Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500856297,"-£2,404.99",Cinnabar Support and Living Ltd Re: The Beeches,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,03-Feb-23,51500856412,"-£2,392.86",HC-One Oval Limited,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,03-Feb-23,51500856367,"-£2,353.52",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500855983,"-£2,302.88",Care Support MK Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500855980,"-£2,302.88",Care Support MK Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500856574,"-£2,264.04",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856392,"-£2,200.08",P J Care Ltd Re: Mallard House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500855989,"-£2,166.08",Intrust Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500855995,"-£2,166.08",Intrust Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500855988,"-£2,166.08",Intrust Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500855991,"-£2,166.08",Intrust Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500855990,"-£2,166.08",Intrust Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500855992,"-£2,166.08",Intrust Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Feb-23,51500856420,"-£2,160.71",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500855563,"-£1,954.23",Autism Care UK Limited,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500856369,"-£1,803.84",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856366,"-£1,777.04",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856547,"-£1,732.40",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856585,"-£1,706.20",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856579,"-£1,669.36",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856375,"-£1,639.04",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856551,"-£1,582.72",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856211,"-£1,572.36",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856370,"-£1,492.36",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856545,"-£1,469.12",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856576,"-£1,456.32",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500855637,"-£1,436.44",Autism Care UK Limited,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500856555,"-£1,377.72",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856659,"-£1,376.50",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,03-Feb-23,51500856662,"-£1,355.68",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500855959,"-£1,351.34",Care Support MK Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Feb-23,51500856395,"-£1,335.28",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856298,"-£1,319.67",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,03-Feb-23,51500856588,"-£1,314.60",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Feb-23,51500856415,"-£1,311.52",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
