Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,02-Dec-24,51501190963,£849.21,Amegreen Complex Homecare Ltd,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,02-Dec-24,51501220596,£858.00,Hornbeam CPAM Ltd re Wildview Ltd,Environment & Property,Assistant Director Property,Service Charges
Milton Keynes City Council,02-Dec-24,51501191622,£884.40,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Dec-24,51501197128,£900.00,Redacted Personal Data,Law & Governance,Legal,Consultancy
Milton Keynes City Council,02-Dec-24,51501191672,£948.52,Premier Paper Group Ltd T/a Premier Beswick Northampton,Finance & Resources - Services,ICT,Printing
Milton Keynes City Council,02-Dec-24,51501189101,£970.32,Amegreen Complex Homecare Ltd,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,02-Dec-24,51501189099,£970.32,Amegreen Complex Homecare Ltd,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,02-Dec-24,51501203537,£998.07,Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,02-Dec-24,51501203287,"£1,051.20",Konica Minolta Business Solutions (UK) Ltd,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,02-Dec-24,51501196275,"£1,100.00",Vera Chilly Consultancy Services Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Dec-24,51501191575,"£1,115.71",National World Publishing Limited,Environment & Property,Assistant Director Highways and Transport,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,02-Dec-24,51501188477,"£1,149.60",The Colour Crew LLP,Law & Governance,Democratic Services,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501196200,"£1,200.96",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Dec-24,51501196393,"£1,260.00",St Albans Chambers,Law & Governance,Legal,Consultancy
Milton Keynes City Council,02-Dec-24,51501191849,"£1,328.40",Stantec UK Limited,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,02-Dec-24,51501203548,"£1,334.42",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,02-Dec-24,51501203594,"£1,338.64",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Dec-24,51501198353,"£1,440.00",Cebiso M Ltd,Planning and Placemaking,Head of Economic Development,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501190990,"£1,508.10",Matchtech,Environment & Property,Assistant Director Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501190971,"£1,540.45",Carrington West Ltd,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,02-Dec-24,51501190909,"£1,560.00",Document Output Solutions UK Limited,Finance & Resources - Services,Revenues and Benefits Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501194606,"£1,704.10",Churchill Contract Services Limited,Customer and Community Services,Leisure & Community,Building Cleaning
Milton Keynes City Council,02-Dec-24,51501190991,"£1,723.68",Matchtech,Environment & Property,Assistant Director Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501190993,"£1,752.66",Deekay Technical Recruitment Ltd,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,02-Dec-24,51501191576,"£1,773.70",National World Publishing Limited,Planning and Placemaking,Planning,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,02-Dec-24,51501191000,"£1,807.49",Clearguard Ltd,Environment & Property,Assistant Director Property,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501203251,"£1,846.50",Sense,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Dec-24,51501191017,"£1,911.04",Clearguard Ltd,Customer and Community Services,Facilities Management,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501189019,"£1,938.40",Independent Community Care Management Ltd (ICCM),Children's Services,Family Support Services,Rehabilitation And Respite Care
Milton Keynes City Council,02-Dec-24,51501203596,"£1,973.36",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Dec-24,51501188976,"£1,980.00","G2 Recruitment Solutions, a division of G2v Recruitment Group",Environment & Property,Assistant Director Property,Agency Staff
Milton Keynes City Council,02-Dec-24,51501190964,"£2,088.00",Hawthorn Education Services Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501188977,"£2,227.20",The Oyster Partnership Ltd,Environment & Property,Assistant Director Property,Agency Staff
Milton Keynes City Council,02-Dec-24,51501194522,"£2,376.00",H W Mason & Sons Limited T/a H W Mason & Sons,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501189050,"£2,400.00",The Oyster Partnership Ltd,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,02-Dec-24,51501190988,"£2,505.05",Matchtech,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,02-Dec-24,51501194257,"£2,583.00",Oasis Group (London) Limited Clients,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,02-Dec-24,51501203528,"£2,637.89",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,02-Dec-24,51501190997,"£2,644.80",Clearguard Ltd,Environment & Property,Assistant Director Property,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501203275,"£2,677.28",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Dec-24,51501189096,"£2,736.00",Bailey MK Ltd,Environment & Property,Property,Construction - External Professional Fees
Milton Keynes City Council,02-Dec-24,51501189024,"£2,784.00",The Oyster Partnership Ltd,Environment & Property,Assistant Director Property,Agency Staff
Milton Keynes City Council,02-Dec-24,51501203264,"£2,791.56",Parsons Marshall Psychology,Children's Services,Assistant Director - Children and Families,Consultancy
Milton Keynes City Council,02-Dec-24,51501195941,"£2,880.00",Prepped Academy Ltd,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,02-Dec-24,51501188866,"£3,000.00",Doughty Street Chambers,Children's Services,Special Education Needs & Disabilities,Court Costs
Milton Keynes City Council,02-Dec-24,51501197885,"£3,000.00",Spirehouse Recruitment Limited,Env & Prop (HRA),HRA Asset Management and Investment,Agency Staff
Milton Keynes City Council,02-Dec-24,51501203595,"£3,223.80",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Dec-24,51501203286,"£3,355.00",Golden Living Property Consultants Ltd,Children's Services,Assistant Director - Children and Families,Grants and support for other Service Users – Direct to Service User
Milton Keynes City Council,02-Dec-24,51501194373,"£3,400.00",Oxford Brookes University,Adult Services,"Group Head, Adult Services",Staff Training & Development
Milton Keynes City Council,02-Dec-24,51501197122,"£3,462.00",Fields of Dreams,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Dec-24,51501198745,"£3,531.00",Arriva The Shires Limited,Children's Services,Assistant Director - Children and Families,Grants and support for other Service Users – Direct to Service User
Milton Keynes City Council,02-Dec-24,51501203317,"£3,754.54",Silver Lining Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Dec-24,51501188844,"£3,885.30",Ethelbert Specialist Homes Ltd T/A Ethelbert Childrens Services,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Dec-24,51501196159,"£5,388.00",Traffic Watch UK Ltd,Environment & Property,Traffic Management,Public Realm
Milton Keynes City Council,02-Dec-24,51501188868,"£5,400.00",North Northamptonshire Council,Finance & Resources - Services,Internal Audit,Accounting and Audit Fees
Milton Keynes City Council,02-Dec-24,51501203311,"£5,477.52",Vodafone UK Limited,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,02-Dec-24,51501188966,"£5,484.43",Health Management Ltd,Finance & Resources - Services,HR,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501199737,"£5,820.00",Optimis Consulting Ltd,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,02-Dec-24,51501203494,"£6,600.00",Backlogs Limited,Customer and Community Services,Head of Service - Regulatory,Testing
Milton Keynes City Council,02-Dec-24,65500006885,"£8,100.00",Redacted Personal Data,Finance & Resources - Corporate Codes,Corporate Codes,Bank Account - Payables
Milton Keynes City Council,02-Dec-24,51501203248,"£10,110.24",Call4Care Services Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Dec-24,51501203260,"£11,055.72",Call4Care Services Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Dec-24,51501199478,"£12,253.02",Royal Mail Group Limited t/a Royal Mail,Customer and Community Services,Facilities Management,Postage & Carriage
Milton Keynes City Council,02-Dec-24,51501190946,"£14,400.00",Experience Training Ltd,Children's Services,Corporate Parenting,Staff Training & Development
Milton Keynes City Council,02-Dec-24,51501203480,"£18,022.02",Egis Projects UK Ltd,Environment & Property,Assistant Director Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501203462,"£23,724.33",People Potential Possibilities T/A P3,Adult Services,Rough Sleeper,Other Service User Support
Milton Keynes City Council,02-Dec-24,51501194564,"£31,337.17",Thalia MK SPV Ltd,Environment & Property,Assistant Director Environment and Waste,Cleaning and Domestic Supplies
Milton Keynes City Council,02-Dec-24,51501199542,"£32,117.68",NHS Fleet Solutions c/o Northumbria Healthcare NHS Foundation Trust,Finance & Resources - Services,HR,car lease
Milton Keynes City Council,02-Dec-24,51501190973,"£40,628.17",Cambridgeshire Community Services NHS Trust,Children's Services,Family Support Services,Rehabilitation And Respite Care
Milton Keynes City Council,02-Dec-24,51501202617,"£49,520.18",Milton Keynes YMCA Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Dec-24,51501194565,"£73,312.97",Thalia MK SPV Ltd,Environment & Property,Assistant Director Environment and Waste,Cleaning and Domestic Supplies
Milton Keynes City Council,02-Dec-24,51501194563,"£86,467.00",Thalia MK SPV Ltd,Environment & Property,Assistant Director Environment and Waste,Business rates
Milton Keynes City Council,02-Dec-24,51501189102,"£105,542.40",In-Tend Ltd,Finance & Resources - Services,Professional Finance,Computer software - purchase
Milton Keynes City Council,02-Dec-24,51501203479,"£138,882.54",Egis Projects UK Ltd,Environment & Property,Assistant Director Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Dec-24,51501199882,"£182,280.00",Bluebelltame Ltd,Adult Services,Homeless Prevention + Access,Rents and Leases
Milton Keynes City Council,04-Dec-24,51501191648,"-£33,000.00",MetaCompliance Ltd,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,04-Dec-24,51501203607,£506.72,Chiltern Health and Business Training (Healthcare Division) Ltd t/a Chiltern Healthcare Ltd,Children's Services,Family Support Services,Day Care
Milton Keynes City Council,04-Dec-24,51501203941,£537.93,Spectrum (Newport Pagnell) Management Ltd,Env & Prop (HRA),Development and Regeneration,Service Charges
Milton Keynes City Council,04-Dec-24,51501204095,£543.24,Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501204094,£545.76,Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501204096,£560.88,Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501203666,£567.26,Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,04-Dec-24,51501203856,£573.75,Hanslope 326 Club,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501191543,£591.59,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,04-Dec-24,51501204036,£600.00,Glendene Care UK,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501191539,£632.40,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,04-Dec-24,51501203614,£657.36,Chiltern Health and Business Training (Healthcare Division) Ltd t/a Chiltern Healthcare Ltd,Children's Services,Family Support Services,Day Care
Milton Keynes City Council,04-Dec-24,51501177248,£658.68,Colour Data UK Ltd,Finance & Resources - Services,ICT,Computer hardware - purchase
Milton Keynes City Council,04-Dec-24,51501203726,£664.00,I.E. Informal Education Limited t/a Break Through School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501196579,£690.00,Broughton Beatty Wearring Ltd,Environment & Property,Assistant Director Property,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501203613,£712.14,Chiltern Health and Business Training (Healthcare Division) Ltd t/a Chiltern Healthcare Ltd,Children's Services,Family Support Services,Day Care
Milton Keynes City Council,04-Dec-24,51501203608,£760.68,Chiltern Health and Business Training (Healthcare Division) Ltd t/a Chiltern Healthcare Ltd,Children's Services,Family Support Services,Day Care
Milton Keynes City Council,04-Dec-24,51501204098,£777.84,Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501203725,£784.00,Redacted Personal Data,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,04-Dec-24,51501203854,£810.00,Fullers Slade Estate Renewal Forum,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501191662,£838.80,Cherryfield Ecology Ltd,Planning and Placemaking,Arts Development & Heritage,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501204107,£924.48,Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501204109,£936.24,Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501202662,£945.00,"G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Rough Sleeper,Agency Staff
Milton Keynes City Council,04-Dec-24,51501204101,£952.08,Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501197127,£960.00,Redacted Personal Data,Law & Governance,Legal,Consultancy
Milton Keynes City Council,04-Dec-24,51501204027,£979.97,Comfort Living Care Service,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,04-Dec-24,51501203457,"£1,034.12",Cinnabar Support and Living Ltd Re: The Stratfords Residential Home,Adult Services,Learning Disability,Other Service User Support
Milton Keynes City Council,04-Dec-24,51501203690,"£1,041.12",Bishop Parker Catholic Combined School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501196285,"£1,050.00",Edge Training & Consultancy Ltd,Adult Services,"Group Head, Adult Services",Staff Training & Development
Milton Keynes City Council,04-Dec-24,51501203845,"£1,080.00",5 On It Foundations,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501204030,"£1,116.71",Comfort Living Care Service,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,04-Dec-24,51501203621,"£1,200.00",MK Gallery Enterprises Ltd,Adult Services,Commissioning & Contracts,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501204102,"£1,229.40",Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501191639,"£1,281.60",Thriiver Limited,Children's Services,Family Support Services,Computer software - purchase
Milton Keynes City Council,04-Dec-24,51501203718,"£1,291.39",Tove Learning Trust c/o Water Hall,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501199607,"£1,320.00",Affinity Lettings - maint. Amb Hse & Qway,Children's Services,Assistant Director - Children and Families,Building Repair and Maintenance
Milton Keynes City Council,04-Dec-24,51501204091,"£1,329.72",Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501199817,"£1,333.20",EVASSA Ltd,Children's Services,Education Outcome Service,Consultancy
Milton Keynes City Council,04-Dec-24,51501203818,"£1,475.00",Land Investment Property Services Limited,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,04-Dec-24,51501203689,"£1,478.96",Barleyhurst Park Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501204104,"£1,598.52",Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501203685,"£1,650.00",Golden Living Property Consultants Ltd,Adult Services,Physical Disability,Grants and support for other Service Users – Direct to Service User
Milton Keynes City Council,04-Dec-24,51501203948,"£1,662.12",Swallowfield Lower School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501203848,"£1,699.50",All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203847,"£1,699.50",All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501167812,"£1,740.00",Kirkby Diamond LLP,Environment & Property,Assistant Director Property,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501203851,"£1,776.00",Action4Youth Re: Caldecotte Xperience,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203516,"£1,782.00",AECOM,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,04-Dec-24,51501203713,"£1,886.25",St Bernadette's Catholic Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203862,"£1,908.90",Redacted Personal Data,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203858,"£1,908.90",Redacted Personal Data,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203860,"£1,908.90",Redacted Personal Data,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501191545,"£1,914.00",Radice Surveyors Ltd t/a Radice Chartered Surveyors,Env & Prop (HRA),Property & Facilities (HRA),Consultancy
Milton Keynes City Council,04-Dec-24,51501203814,"£1,918.96",Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,04-Dec-24,51501194670,"£1,968.00",Morris Roofing MK Limited,Environment & Property,Assistant Director Property,Building Structural Maintenance - Reactive
Milton Keynes City Council,04-Dec-24,51501203950,"£2,000.00",Gowing law,Env & Prop (HRA),HRA Asset Management and Investment,Disrepair Claims
Milton Keynes City Council,04-Dec-24,51501203695,"£2,105.97",The Denbigh Alliance t/a Drayton Park School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203697,"£2,181.00",Falconhurst School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501204108,"£2,227.68",Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501203329,"£2,229.80",Water Direct Ltd,Planning and Placemaking,Arts Development & Heritage,Professional Fees and Hired Services
Milton Keynes City Council,04-Dec-24,51501203861,"£2,241.60",Lets Kick It Group Ltd,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203694,"£2,357.85",Downs Barn School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203698,"£2,387.33",Germander Park  School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501204105,"£2,394.96",Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501203852,"£2,400.00",Cedars Primary School,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203701,"£2,517.55",Howe Park School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203846,"£2,550.60",5 On It Foundations,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203844,"£2,625.00",5 On It Foundations,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203707,"£2,652.60",Oldbrook First School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203692,"£2,655.10",Cedars Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203849,"£2,711.52",All People Active,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203612,"£2,747.80",Arriva The Shires Limited,Environment & Property,Assistant Director Highways and Transport,Public Transport Fares
Milton Keynes City Council,04-Dec-24,51501203853,"£2,760.30",Walthew Leisure Ltd trading as Climb Quest,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,04-Dec-24,51501203712,"£2,863.03",Russell Street School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203709,"£2,877.68",Pepper Hill  School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203715,"£2,916.62",St Mary's Wavendon Church of England Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203693,"£2,923.77",Chestnuts Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203699,"£2,948.06",Giles Brook Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203716,"£2,954.14",St Monica's Catholic Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203676,"£3,000.00",Blackhawk Network EMEA Limited Re. Tesco Stores Limited,Children's Services,Assistant Director - Children and Families,Grants and support for other Service Users – Direct to Service User
Milton Keynes City Council,04-Dec-24,51501204112,"£3,117.24",Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,04-Dec-24,51501203714,"£3,177.79",St Mary Magdalene Catholic Primary School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501197898,"£3,250.00",Strive IA t/a Strive Academy,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,04-Dec-24,51501203702,"£3,262.46",Kents Hill School and Nursery,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203704,"£3,301.05",New Bradwell Academy,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203644,"£3,377.40",Amber Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,04-Dec-24,51501203643,"£3,424.20",Amber Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,04-Dec-24,51501203301,"£3,462.88",Iron Mountain (Uk) Ltd,Customer and Community Services,Facilities Management,Storage and Archiving
Milton Keynes City Council,04-Dec-24,51501203710,"£3,518.99",5 Dimensions Trust t/a Priory Rise School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203980,"£3,526.88",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,04-Dec-24,51501203706,"£3,604.37",Oakgrove School,Children's Services,Other Schools Funding,Funds Delegated by LEA - Maintained Schools
Milton Keynes City Council,04-Dec-24,51501203749,"£3,606.60",Apex Fostering Limited,Children's Services,Corporate Parenting,Residential Care
