Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,01-Nov-24,51501174467,"-£16,128.00",All4One Care Services Limited,Adult Services,Autism,Residential Care
Milton Keynes City Council,01-Nov-24,51501187242,"-£8,964.00",HAVILAH CARE LTD,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187239,"-£7,683.43",HAVILAH CARE LTD,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187241,"-£5,790.40",HAVILAH CARE LTD,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187240,"-£4,963.20",HAVILAH CARE LTD,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187147,"-£2,602.96",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187254,"-£2,411.85",EJC Group Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Nov-24,51501187385,"-£1,791.66",Superior Care Group Ltd,Adult Services,"Assessment, Review and Hospital Discharge",Living support grants
Milton Keynes City Council,01-Nov-24,51501187407,"-£1,722.75",Starry Care UK Limited,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187129,"-£1,653.84",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187135,"-£1,653.84",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187131,"-£1,653.84",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187127,"-£1,653.84",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187137,"-£1,653.84",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187133,"-£1,653.84",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187115,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187117,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187111,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187107,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187121,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187113,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187119,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187109,"-£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501186993,"-£1,393.56",Central England Healthcare Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Nov-24,51501186996,"-£1,301.84",Acorn Court Care Home Limited T/A Carebase (Redhill) Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Nov-24,51501187415,"-£1,286.32",Sarmey Healthcare Ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187412,"-£1,286.32",Sarmey Healthcare Ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187414,"-£1,286.32",Sarmey Healthcare Ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187413,"-£1,286.32",Sarmey Healthcare Ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501186991,"-£1,042.36",Resicare Homes Limited t/a Ashton Lodge,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Nov-24,51501187433,-£981.29,Sarmey Healthcare Ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187247,-£826.92,Superior Care Group Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187246,-£826.92,Superior Care Group Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187124,-£826.92,One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Nov-24,51501187248,-£826.92,Superior Care Group Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187249,-£826.92,Superior Care Group Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Nov-24,51501187245,-£826.92,Superior Care Group Ltd,Adult Services,Mental Health,Living support grants
