Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation ,Expense Type
Milton Keynes City Council,02-Nov-22,51500814518,£696.24,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814400,£696.24,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814521,£696.24,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814520,£696.24,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500813718,£729.36,Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814045,£730.28,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500813243,£740.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814084,£740.70,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814394,£773.52,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814372,£773.52,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500813641,£780.69,Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500813799,£792.00,Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814295,£792.92,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814286,£792.92,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814033,£800.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500812812,£800.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500812335,£808.86,The Richmond Fellowship Re: Repton House,Adult Services,Mental Health,Supporting People
Milton Keynes City Council,02-Nov-22,51500812820,£837.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500813914,£868.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814389,£883.52,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500805170,£888.00,Bernwood ECS Ltd,Environment & Property,Major Schemes,Public Realm
Milton Keynes City Council,02-Nov-22,65500005596,£900.00,Langland Community School,Finance & Resources - Corporate Codes,Corporate Codes,Bank Account - Payables
Milton Keynes City Council,02-Nov-22,51500812890,£900.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500812687,£900.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500812443,£900.00,Avon Valley School & Performing Arts College,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500812440,£900.00,St Bernadette's Catholic Primary School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500812438,£900.00,5 Dimensions Trust t/a The Hazeley Academy,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500812439,£900.00,Downside Primary School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500812444,£900.00,Denbigh School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500812441,£900.00,Langland Community School,Children's Services,"Group Head - Education, Learning and Inclusion",Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500813907,£922.00,Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814284,£928.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814243,£939.86,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500812336,£999.18,The Richmond Fellowship Re: Repton House,Adult Services,Mental Health,Supporting People
Milton Keynes City Council,02-Nov-22,51500814292,"£1,011.28",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500806035,"£1,016.40",Whats the Message? Ltd,Finance & Resources - Services,HR,Staff Training & Development
Milton Keynes City Council,02-Nov-22,51500814300,"£1,083.04",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814395,"£1,083.04",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814298,"£1,083.04",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814401,"£1,083.04",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500812461,"£1,093.00",Redacted Personal Data,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,02-Nov-22,51500811769,"£1,100.00",Access UK Limited t/a Adam,Environment & Property,Director Environment and Property,Concessions - payments to transport operators
Milton Keynes City Council,02-Nov-22,51500814348,"£1,128.41",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814229,"£1,136.86",Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814377,"£1,149.36",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814383,"£1,164.92",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814358,"£1,166.88",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500805180,"£1,182.00",Bernwood ECS Ltd,Environment & Property,Major Schemes,Environmental Works
Milton Keynes City Council,02-Nov-22,51500814274,"£1,195.32",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814410,"£1,195.48",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500812631,"£1,200.00",Landmark Chambers,Planning and Placemaking,Planning,External Legal Fees
Milton Keynes City Council,02-Nov-22,51500810972,"£1,200.00",Redacted Personal Data,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,02-Nov-22,51500814376,"£1,207.64",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814360,"£1,223.80",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814409,"£1,246.36",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814411,"£1,252.24",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814349,"£1,261.17",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814296,"£1,278.40",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814353,"£1,279.28",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500743663,"£1,320.00",CCS Media Limited,Finance & Resources - Services,ICT,Computer hardware - purchase
Milton Keynes City Council,02-Nov-22,51500811885,"£1,329.37",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Nov-22,51500812422,"£1,356.00",Altia Solutions Ltd,Customer and Community Services,Head of Service - Regulatory,Computer software - annual licence agreement
Milton Keynes City Council,02-Nov-22,51500814386,"£1,402.96",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500813210,"£1,421.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814384,"£1,431.16",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814273,"£1,436.44",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500812397,"£1,440.80",Redacted Personal Data,Adult Services (HRA),Housing Operations (HRA),Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500811883,"£1,455.12",The Oyster Partnership Ltd,Customer and Community Services,Community Safety,Recruitment Costs
Milton Keynes City Council,02-Nov-22,51500814399,"£1,489.20",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500812635,"£1,500.00",David Langwallner t/a 1MCB,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,02-Nov-22,51500814357,"£1,536.84",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814366,"£1,594.00",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814416,"£1,641.60",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814367,"£1,656.60",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814638,"£1,657.00",King-Edwards Day Nursery,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500812639,"£1,668.00",Navisite Europe Limited,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,02-Nov-22,51500812640,"£1,668.00",Navisite Europe Limited,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,02-Nov-22,51500814382,"£1,691.20",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814129,"£1,705.20",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814388,"£1,747.40",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814405,"£1,759.96",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500812398,"£1,774.00",Redacted Personal Data,Adult Services (HRA),Housing Operations (HRA),Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500805169,"£1,800.00",Bernwood ECS Ltd,Environment & Property,Major Schemes,Public Realm
Milton Keynes City Council,02-Nov-22,51500805960,"£1,890.00",BN Property Consultants Ltd,Finance & Resources - Services,ICT,Professional Fees and Hired Services
Milton Keynes City Council,02-Nov-22,51500814404,"£1,895.32",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814346,"£1,991.36",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814347,"£1,991.36",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814344,"£1,991.36",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814299,"£1,992.20",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814271,"£1,992.20",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500813720,"£2,000.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814407,"£2,056.68",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814379,"£2,088.72",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814630,"£2,100.00",Coffee Tots Pre School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814301,"£2,166.08",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814374,"£2,184.24",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814641,"£2,220.50",Little Tinkers Pre School re: Fern Grove,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814631,"£2,257.00",Crosslands Day Nursery,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814364,"£2,276.80",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500813722,"£2,280.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814412,"£2,361.52",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814278,"£2,390.64",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500802059,"£2,400.00",Hewitt Freeborn Associates,Children and Families,"Education, Effectiveness & Participation",Construction - External Professional Fees
Milton Keynes City Council,02-Nov-22,51500814245,"£2,500.00",Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814302,"£2,500.00",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814628,"£2,579.00",Buttons Pre-Schools Ltd,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814142,"£2,663.96",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500805945,"£2,760.00",Edge Training & Consultancy Ltd,Finance & Resources - Services,HR,Staff Training & Development
Milton Keynes City Council,02-Nov-22,51500814351,"£2,784.96",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500813721,"£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,02-Nov-22,51500814632,"£2,978.50",Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814635,"£3,015.00",Home from Home Childcare,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500806022,"£3,052.00",R Bill Decorators,Environment & Property,Property,Building Repair and Maintenance
Milton Keynes City Council,02-Nov-22,51500814281,"£3,176.52",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814643,"£3,310.50",Sunflower Pre-School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500812062,"£3,407.10",Nationwide Fostering,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Nov-22,51500812325,"£3,573.52",Iron Mountain (Uk) Ltd,Environment & Property,Property,Storage and Archiving
Milton Keynes City Council,02-Nov-22,51500814285,"£3,674.60",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814294,"£3,674.60",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500812352,"£3,750.00",Healthwatch Milton Keynes CIO,Adult Services,Commissioning & Contracts,Grants
Milton Keynes City Council,02-Nov-22,51500814402,"£3,790.64",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,02-Nov-22,51500814644,"£3,823.50",Palace Day Nursery,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500811682,"£3,840.00",My Resourcing Group Limited,Finance & Resources - Services,Professional Finance,Agency Staff
Milton Keynes City Council,02-Nov-22,51500812143,"£3,914.89",Electoral Reform (Ballot Services),Law & Governance,Democratic Services,Printing
Milton Keynes City Council,02-Nov-22,51500814645,"£4,148.50",Twinkle Tots Playgroup,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814370,"£4,332.96",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500759047,"£4,356.00",B Kent Electrical Ltd,Environment & Property,Property,Building Repair and Maintenance
Milton Keynes City Council,02-Nov-22,51500801894,"£4,587.60",Hewitt Freeborn Associates,Children and Families,"Education, Effectiveness & Participation",Acquistions - External Professional Fees
Milton Keynes City Council,02-Nov-22,51500814626,"£4,683.50",Acorn Day Nursery @ Rowans,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500812580,"£4,871.43",Ansacare Fostering Agency,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Nov-22,51500805987,"£4,890.00",Oakhirst Ltd t/as Oakhirst Metals,Planning and Placemaking,Placemaking,"New Construction, Conversion and Renovation"
Milton Keynes City Council,02-Nov-22,51500814639,"£5,107.00",Little Bears Day Nursery Ltd,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500805130,"£5,204.78",Pitney Bowes PrePay,Environment & Property,Property,Postage & Carriage
Milton Keynes City Council,02-Nov-22,51500814624,"£5,368.50",Acorn Day Nursery @ Hedgerows,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500812647,"£5,534.82",Daisy Communications Ltd,Finance & Resources - Services,Lead Authority Shared Services,Miscellaneous Control Accounts
Milton Keynes City Council,02-Nov-22,51500814356,"£5,535.84",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814359,"£5,578.16",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814642,"£5,774.00",Melrose Pre-School Playgroup,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814634,"£5,926.00",Greenleys Community Pre-School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814640,"£6,011.00",Little Tinkers Pre-School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500812415,"£6,013.36",Electoral Reform (Ballot Services),Law & Governance,Democratic Services,Printing
Milton Keynes City Council,02-Nov-22,51500814291,"£6,173.08",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500812569,"£6,300.00",IAM-SOLD LTD,Housing & Regeneration - HRA,Regeneration HRA,Acquisition of Land
Milton Keynes City Council,02-Nov-22,51500812050,"£6,428.70",Nationwide Fostering,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Nov-22,51500814375,"£6,916.64",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,02-Nov-22,51500814625,"£6,942.00",Acorn Day Nursery at The Willows,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500814646,"£7,302.00",Purple Hands Ltd t/a Wind in Day Nursery & Pre School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500802121,"£8,309.52",Cambridgeshire County Council,Environment & Property,Head of Service - Env and Waste,Consultancy
Milton Keynes City Council,02-Nov-22,51500814627,"£8,742.00",Buttons Pre-Schools Ltd,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500812412,"£9,759.08",Electoral Reform (Ballot Services),Law & Governance,Democratic Services,Printing
Milton Keynes City Council,02-Nov-22,51500812627,"£10,433.91",Mears Housing Management Ltd,Adult Services,Homeless Prevention + Access,Rents and Leases
Milton Keynes City Council,02-Nov-22,51500814633,"£12,860.00",Eaton Mill Nursery,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Nov-22,51500808469,"£15,328.73",Abiding Limited (t/a Abiding Care and Support),Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Nov-22,51500811757,"£15,968.49",Access UK Limited t/a Adam,Adult Services,Homeless Prevention + Access,Rents and Leases
Milton Keynes City Council,02-Nov-22,51500814260,"£16,000.00",Citizens UK,Planning and Placemaking,Planning,Grants
Milton Keynes City Council,02-Nov-22,51500812343,"£18,476.42",Royal Bank of Scotland PLC,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,02-Nov-22,51500802380,"£22,760.00",Florinee Homes Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Nov-22,51500812414,"£33,588.00",Electoral Reform (Ballot Services),Law & Governance,Democratic Services,Printing
Milton Keynes City Council,02-Nov-22,51500812375,"£39,661.00",Healthwatch Milton Keynes CIO,Adult Services,Commissioning & Contracts,Grants
Milton Keynes City Council,02-Nov-22,51500812511,"£71,406.90",Mears Limited,Env & Prop (HRA),HRA Asset Management and Investment,Building Repair and Maintenance
Milton Keynes City Council,02-Nov-22,51500708915,"£77,451.61",Stadium MK Limited,Planning and Placemaking,Innovation,Construction - External Professional Fees
