Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,01-Jul-24,51501123179,"-£1,648.21",Anglian Water Business (National) Limited,Environment & Property,Assistant Director Highways and Transport,Water charges
Milton Keynes City Council,01-Jul-24,51501123173,£513.69,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501115814,£515.26,SDK Environmental Ltd,Customer and Community Services,Head of Service - Regulatory,Pest Control
Milton Keynes City Council,01-Jul-24,51501110778,£520.00,ASE Removals,Adult Services (HRA),Housing Operations (HRA),Other Service User Support
Milton Keynes City Council,01-Jul-24,51501123159,£525.74,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501115525,£532.80,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,01-Jul-24,51501123112,£540.00,Improvement & Development Agency for Local Government ,Finance & Resources - Services,HR,Councillor Training & Development
Milton Keynes City Council,01-Jul-24,51501123133,£549.00,Fairview Community Primary School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501114377,£553.20,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,01-Jul-24,51501098178,£585.00,Principle Construction and Maintenance Ltd,Environment & Property,Assistant Director Property,Building Repair and Maintenance
Milton Keynes City Council,01-Jul-24,51501123158,£599.44,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501123161,£600.64,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501123131,£611.50,Houghton Close Surgery,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501115556,£612.00,PDR Roofing Ltd,Environment & Property,Assistant Director Property,Building Repair and Maintenance
Milton Keynes City Council,01-Jul-24,51501110755,£612.00,The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,01-Jul-24,51501123171,£634.51,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501111437,£636.00,Zaynah Carpets & Furniture Limited,Children's Services,Assistant Director - Children and Families,Non Staff expenses
Milton Keynes City Council,01-Jul-24,51501111081,£660.00,JCW Energy Services Ltd,Environment & Property,Assistant Director Property,Building Repair and Maintenance
Milton Keynes City Council,01-Jul-24,51501117398,£667.50,Volunteering Matters,Children's Services,Social Work - Family Support Teams,Grants and support for other Service Users – Direct to Service User
Milton Keynes City Council,01-Jul-24,51501122978,£675.00,NCFE t/a EPA Plus,Adult Services,"Group Head, Adult Services",Staff Training & Development
Milton Keynes City Council,01-Jul-24,51501115890,£685.71,Bespoke Supportive Tenancies Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,01-Jul-24,51501115998,£700.00,Inclusive Fitness,Children's Services,Special Education Needs & Disabilities,Rehabilitation And Respite Care
Milton Keynes City Council,01-Jul-24,51501111004,£716.30,JCW Energy Services Ltd,Environment & Property,Assistant Director Property,Building Repair and Maintenance
Milton Keynes City Council,01-Jul-24,51501111384,£734.00,Volunteering Matters,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,01-Jul-24,51501123162,£747.54,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501115569,£750.00,Crazy Faces by Jo,Planning and Placemaking,Arts Development & Heritage,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501115980,£751.33,Luton Borough Council,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501123187,£778.72,Anglian Water Business (National) Limited,Environment & Property,Assistant Director Property,Water charges
Milton Keynes City Council,01-Jul-24,51501123164,£790.41,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501110753,£828.00,PMG Landscapes,Environment & Property,Assistant Director Property,Landscaping
Milton Keynes City Council,01-Jul-24,51501123182,£860.58,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501123080,£907.20,Dr Grange & Associates,Children's Services,Assistant Director - Children and Families,Testing
Milton Keynes City Council,01-Jul-24,51501110909,£912.00,Book Trust,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501123143,£922.92,Anglian Water Business (National) Limited,Adult Services,Provider Services,Water charges
Milton Keynes City Council,01-Jul-24,51501123165,£926.81,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501123176,£934.61,Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501123172,£941.91,Anglian Water Business (National) Limited,Environment & Property,Assistant Director Environment and Waste,Water charges
Milton Keynes City Council,01-Jul-24,51501123132,£950.00,Three Rivers Academy,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501111038,£964.56,Constant Cooling Ltd,Environment & Property,Assistant Director Property,Building Repair and Maintenance
Milton Keynes City Council,01-Jul-24,51501116837,£986.38,Humly Milton Keynes Limited,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,01-Jul-24,51501115563,£999.00,"G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,01-Jul-24,51501123160,"£1,047.64",Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501115925,"£1,050.00",Creative Therapy Options Ltd,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501123184,"£1,082.71",Anglian Water Business (National) Limited,Adult Services (HRA),HRA Sheltered Housing,Water charges
Milton Keynes City Council,01-Jul-24,51501116880,"£1,092.31",Dr Grange & Associates,Children's Services,Assistant Director - Children and Families,Testing
Milton Keynes City Council,01-Jul-24,51501119773,"£1,155.00",Transformations Fitness,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,01-Jul-24,51501115576,"£1,156.68",ADT Fire And Security Plc,Adult Services,Provider Services,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501115531,"£1,274.00",Zaynah Carpets & Furniture Limited,Adult Services (HRA),Housing Operations (HRA),Other Service User Support
Milton Keynes City Council,01-Jul-24,51501111047,"£1,278.72",Matchtech,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,01-Jul-24,51501111177,"£1,296.97",Matchtech,Environment & Property,Assistant Director Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501111176,"£1,378.94",Matchtech,Environment & Property,Assistant Director Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501116283,"£1,436.22",Wrixon Care Services,Children's Services,Social Work - CWD & FAST,Social Care Transport
Milton Keynes City Council,01-Jul-24,51501116221,"£1,500.00",Redacted Personal Data,Law & Governance,Legal,Consultancy
Milton Keynes City Council,01-Jul-24,51501122984,"£1,540.00",Golden Living Property Consultants Ltd,Children's Services,Assistant Director - Children and Families,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501122840,"£1,630.00",Temp Homes,Adult Services,Learning Disability,Supporting People
Milton Keynes City Council,01-Jul-24,51501111035,"£1,639.84",Carrington West Ltd,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,01-Jul-24,51501119910,"£1,640.40",JSE LTD T/A Essentials,Law & Governance,Director - Law & Governance,Other Service User Support
Milton Keynes City Council,01-Jul-24,51501123055,"£1,650.00",Redacted Personal Data,Planning and Placemaking,Arts Development & Heritage,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501110694,"£1,806.00",Clearguard Ltd,Customer and Community Services,Facilities Management,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501111367,"£1,887.36",Carter Jonas LLP,Environment & Property,Assistant Director Property,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501110523,"£1,980.90",Independent Community Care Management Ltd (ICCM),Children's Services,Social Work - CWD & FAST,Day Care
Milton Keynes City Council,01-Jul-24,51501110551,"£1,999.20",Clearguard Ltd,Customer and Community Services,Facilities Management,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501123175,"£2,080.43",Anglian Water Business (National) Limited,Environment & Property,Assistant Director Property,Water charges
Milton Keynes City Council,01-Jul-24,51501111375,"£2,123.50",Konica Minolta Business Solutions (UK) Ltd,Children's Services,"Access to Education, Employment and Training",Photocopier
Milton Keynes City Council,01-Jul-24,51501111049,"£2,216.16",Matchtech,Environment & Property,Major Schemes,Public Realm
Milton Keynes City Council,01-Jul-24,51501111014,"£2,313.00",Health Management Ltd,Finance & Resources - Services,HR,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501114922,"£2,370.00",The Oyster Partnership Ltd,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,01-Jul-24,51501115882,"£2,454.30",NAPPI UK Ltd,Adult Services,"Group Head, Adult Services",Staff Training & Development
Milton Keynes City Council,01-Jul-24,51501111048,"£2,505.05",Matchtech,Environment & Property,Assistant Director Highways and Transport,Agency Staff
Milton Keynes City Council,01-Jul-24,51501111067,"£3,091.20",Clearguard Ltd,Environment & Property,Assistant Director Property,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501111174,"£3,300.00",MIND BLMK,Public Health,Misc Public Health Services,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501123089,"£3,336.84",Germander Park  School,Children's Services,Early Years Block,Funds Delegated by LEA - Academies
Milton Keynes City Council,01-Jul-24,51501123090,"£3,336.84",Germander Park  School,Children's Services,Early Years Block,Funds Delegated by LEA - Academies
Milton Keynes City Council,01-Jul-24,51501123088,"£3,336.84",Germander Park  School,Children's Services,Early Years Block,Funds Delegated by LEA - Academies
Milton Keynes City Council,01-Jul-24,51501111157,"£3,446.40",QBS Software Ltd,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,01-Jul-24,51501123147,"£3,667.56",Anglian Water Business (National) Limited,Adult Services,Housing Operations (GF),Water charges
Milton Keynes City Council,01-Jul-24,51501123093,"£3,750.00",Shining Stars Fostering Agency Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501109065,"£3,798.00",Road Data Services Ltd,Environment & Property,Traffic Management,Public Realm
Milton Keynes City Council,01-Jul-24,51501110990,"£3,885.30",Ethelbert Specialist Homes Ltd T/A Ethelbert Childrens Services,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501123092,"£4,178.57",Shining Stars Fostering Agency Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501110776,"£4,871.00",Arriva The Shires Limited,Children's Services,Assistant Director - Children and Families,Grants and support for other Service Users – Direct to Service User
Milton Keynes City Council,01-Jul-24,51501123196,"£5,148.49",Anglian Water Business (National) Limited,Environment & Property,Assistant Director Property,Water charges
Milton Keynes City Council,01-Jul-24,51501123087,"£5,296.50",Germander Park  School,Children's Services,Early Years Block,Funds Delegated by LEA - Academies
Milton Keynes City Council,01-Jul-24,51501123085,"£5,296.50",Germander Park  School,Children's Services,Early Years Block,Funds Delegated by LEA - Academies
Milton Keynes City Council,01-Jul-24,51501123086,"£5,296.50",Germander Park  School,Children's Services,Early Years Block,Funds Delegated by LEA - Academies
Milton Keynes City Council,01-Jul-24,51501115780,"£5,320.00",Sara Spade Music,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,01-Jul-24,51501119731,"£6,000.00",4-5 Gray's Inn Square,Law & Governance,Democratic Services,External Legal Fees
Milton Keynes City Council,01-Jul-24,51501110904,"£8,207.42",DEPAUL UK,Adult Services,Homeless Prevention + Access,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501111056,"£8,351.06",AECOM,Environment & Property,Bridge Programme,Construction - External Professional Fees
Milton Keynes City Council,01-Jul-24,51501123015,"£8,700.00",Hyas Associates Ltd,Planning and Placemaking,Head of Economic Development,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501111294,"£9,528.91",SOARING HEIGHTS CARE LTD,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501123109,"£10,000.00",Post Office Ltd,Finance & Resources - Services,Lead Authority Shared Services,Miscellaneous Control Accounts
Milton Keynes City Council,01-Jul-24,51501110673,"£10,170.00",Number 10 Interim Ltd,Customer and Community Services,Policy & Performance,Agency Staff
Milton Keynes City Council,01-Jul-24,51501114679,"£10,195.75",Home Group Ltd,Adult Services,Commissioning & Contracts,Joint Authorities Payments
Milton Keynes City Council,01-Jul-24,51501110775,"£10,666.80",Thalia MK SPV Ltd,Environment & Property,Waste,Buildings - Mechanical and Electrical
Milton Keynes City Council,01-Jul-24,51501110986,"£14,280.00",Resicare Alliance Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501111308,"£15,564.24",CCS Media Limited,Resources,ICT,IT Hardware
Milton Keynes City Council,01-Jul-24,51501021762,"£16,689.98",Chiltern Way Academy Trust,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501110908,"£17,420.75",BID Services,Adult Services,Commissioning & Contracts,Other Service User Support
Milton Keynes City Council,01-Jul-24,51501122549,"£19,200.00",Global Mediation Ltd,Children's Services,Special Education Needs & Disabilities,SEN Funding
Milton Keynes City Council,01-Jul-24,51501115878,"£21,840.00",Dial4care Recruitment Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501110671,"£23,142.86",Independence Development Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501123100,"£25,500.00",SBL CARESERVICES UK LIMITED,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501111199,"£30,076.00",Connections Support,Adult Services,Rough Sleeper,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501110985,"£35,700.00",Resicare Alliance Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501110914,"£37,574.00",Connections Support,Adult Services,Commissioning & Contracts,Other Service User Support
Milton Keynes City Council,01-Jul-24,51501111184,"£44,762.00",Connections Support,Adult Services,Rough Sleeper,Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501111305,"£49,000.00",Milton Keynes College,Children's Services,"Access to Education, Employment and Training",Professional Fees and Hired Services
Milton Keynes City Council,01-Jul-24,51501114621,"£49,537.42",Cameron & Cooper Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,01-Jul-24,51501123075,"£79,733.31",Inspiring futures through Learning t/as Rickley Park Primary School,Corporate Codes,Planning Obligations,Expenditure on Grants
Milton Keynes City Council,01-Jul-24,51501111010,"£117,516.74",Gray & Sons Builders Ltd,Children and Families,"Education, Effectiveness & Participation","New Construction, Conversion and Renovation"
Milton Keynes City Council,01-Jul-24,51501111297,"£135,423.30",KPMG,Finance & Resources - Services,Chief Internal Auditor,Accounting and Audit Fees
Milton Keynes City Council,01-Jul-24,51501110668,"£157,097.29",Bedford Borough Council,Public Health,Public Health Management & Admin,Staffing Recharges - External
Milton Keynes City Council,01-Jul-24,51501123091,"£1,435,235.78",Ringway Infrastructure Services Ltd,Environment & Property,Assistant Director Highways and Transport,Highways Contract Payments
Milton Keynes City Council,03-Jul-24,51501123944,"-£1,728.32",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123746,-£788.88,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123625,-£764.92,The Willows,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123626,-£752.00,The Willows,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123622,-£737.60,The Willows,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123868,-£663.40,Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123735,-£663.40,Redacted Personal Data,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123734,-£618.00,Redacted Personal Data,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123624,-£617.71,The Willows,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123745,-£601.52,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123619,-£599.32,The Willows,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123725,-£597.48,Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123749,-£532.28,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501096892,-£506.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123418,£504.00,Alphabiolabs,Children's Services,Assistant Director - Children and Families,Testing
Milton Keynes City Council,03-Jul-24,51501123839,£506.44,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123656,£512.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501111472,£514.94,National World Publishing Limited,Planning and Placemaking,Planning,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,03-Jul-24,51501123672,£522.40,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123842,£550.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123823,£550.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501096907,£550.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501110319,£550.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123837,£550.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501096922,£550.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123821,£550.84,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123811,£551.28,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123710,£551.28,Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123678,£553.04,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123661,£553.04,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123709,£565.92,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123856,£575.28,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,03-Jul-24,51501111434,£584.04,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,03-Jul-24,51501114987,£586.40,Oakridge Park Medical Centre,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123694,£592.56,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-Jul-24,51501123696,£592.56,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-Jul-24,51501123416,£592.80,Alphabiolabs,Children's Services,Assistant Director - Children and Families,Testing
Milton Keynes City Council,03-Jul-24,51501123417,£592.80,Alphabiolabs,Children's Services,Assistant Director - Children and Families,Testing
Milton Keynes City Council,03-Jul-24,51501123758,£594.28,Redacted Personal Data,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123760,£594.28,Redacted Personal Data,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501123756,£594.28,Redacted Personal Data,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,03-Jul-24,51501124184,£598.78,Buttons Pre-Schools Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501111423,£600.00,Ascendant Solutions Limited,Finance & Resources - Services,Revenues and Benefits Service,Computer software - annual licence agreement
Milton Keynes City Council,03-Jul-24,51501114393,£614.06,Askews & Holts Library Services Ltd,Children's Services,"Access to Education, Employment and Training",Books and Multimedia Supplies
Milton Keynes City Council,03-Jul-24,51501123692,£614.88,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-Jul-24,51501123636,£643.16,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501111402,£649.20,Cleansing Service Group Ltd,Environment & Property,Assistant Director Environment and Waste,Specialist Waste Disposal
Milton Keynes City Council,03-Jul-24,51501123985,£650.00,ASE Removals,Adult Services (HRA),Housing Operations (HRA),Other Service User Support
Milton Keynes City Council,03-Jul-24,51501116091,£657.22,Bryan Lecoche Ltd,Adult Services,Homeless Prevention + Access,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123706,£683.20,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123668,£683.20,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123825,£683.20,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123996,£690.00,All Bradville Residents Association,Adult Services (HRA),Housing Operations (HRA),Grants
Milton Keynes City Council,03-Jul-24,51501124182,£690.90,The Childcare Corp. T/A Kiddi Caru,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123851,£691.32,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-Jul-24,51501123806,£717.36,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123942,£723.55,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123318,£725.20,Cansford Laboratories Limited,Children's Services,Assistant Director - Children and Families,Testing
Milton Keynes City Council,03-Jul-24,51501123824,£734.48,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123634,£735.16,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123838,£737.76,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123659,£738.88,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501116090,£745.70,Bryan Lecoche Ltd,Adult Services,Homeless Prevention + Access,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123677,£778.52,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501124187,£789.60,Great Holm Pre-School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501122980,£792.00,BDP Social Care Ltd,Children's Services,Assistant Director - Children and Families,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123370,£794.00,Wilkin Chapman LLP,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,03-Jul-24,51501123660,£808.56,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123840,£819.84,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123686,£826.28,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501124183,£829.08,Buttons Pre-Schools Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123683,£833.64,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123642,£836.92,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123648,£836.92,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501124181,£842.24,Buttons Pre-Schools Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123453,£850.00,Redacted Personal Data,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,03-Jul-24,51501119898,£900.00,Lamont & Associates Ltd,Environment & Property,Assistant Director Property,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123632,£904.00,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123835,£914.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123841,£917.92,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123666,£918.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123797,£918.80,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123675,£951.28,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123804,£964.76,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123366,£968.65,Redacted Personal Data,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,03-Jul-24,51501116809,"£1,000.00",Yeah Youth,Children's Services,Education Outcome Service,Educational visits
Milton Keynes City Council,03-Jul-24,51501123828,"£1,000.96",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501116954,"£1,016.53",Tower Leasing Limited,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-24,51501123858,"£1,024.80",Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,03-Jul-24,51501123808,"£1,024.80",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-Jul-24,51501111532,"£1,037.62",CCS Media Limited,Finance & Resources - Services,ICT,Computer hardware - purchase
Milton Keynes City Council,03-Jul-24,51501123237,"£1,074.60",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,03-Jul-24,51501123690,"£1,076.04",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
