Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,309.70
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,112.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,142.55
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,503.77
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,291.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,20/12/2023,132.23
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,21/12/2023,619.99
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,08/12/2023,"1,760.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,08/12/2023,"4,090.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,06/12/2023,"11,550.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,06/12/2023,"7,111.70"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/12/2023,"3,080.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/12/2023,"3,389.40"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/12/2023,"1,460.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/12/2023,"3,203.50"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,04/12/2023,349.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,05/12/2023,"2,800.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,05/12/2023,"4,559.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,05/12/2023,"1,129.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,07/12/2023,398.35
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,07/12/2023,597.65
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,11/12/2023,"5,156.65"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,13/12/2023,863.16
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,13/12/2023,122.42
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,13/12/2023,"1,620.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/12/2023,485.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,220.95
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,723.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,158.06
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,315.93
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,126.55
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/12/2023,244.40
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/12/2023,"1,158.00"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,20/12/2023,"3,480.00"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Other Capital Expenditure,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/12/2023,296.32
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Great Dawley Town Council,19/12/2023,600.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,04/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,04/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,04/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,04/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,05/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,08/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Green Assess Telford and Wrekin,12/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,12/12/2023,315.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,12/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,12/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,14/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,14/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,14/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,18/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,18/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,18/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,18/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,19/12/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Green Assess Telford and Wrekin,19/12/2023,105.00
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,G K Ltd,07/12/2023,266.00
Prosperity & Investment,Development Management,Capital Expenditure,Payments to Contractor,GROUND INVESTIGATION & PILING LTD,21/12/2023,"6,763.50"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,GROUND INVESTIGATION & PILING LTD,12/12/2023,"3,408.50"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,GROUND INVESTIGATION & PILING LTD,11/12/2023,"31,627.10"
Education & Skills,SEND (0-25),Employees,Agency Supply Costs,Guide Dogs for the Blind,22/12/2023,"2,105.13"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Employees,Professional Subs,H D Consultancy Limited,15/12/2023,250.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,05/12/2023,136.67
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,20/12/2023,160.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,20/12/2023,160.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Grants (Expenses),HADLEY & LEEGOMERY PARISH COUNCIL,28/12/2023,439.80
Education & Skills,Pupil Support Services,Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,08/12/2023,"64,341.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,21/12/2023,"6,000.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,21/12/2023,335.84
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HADLEY UNDER 5´S ,21/12/2023,240.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,04/12/2023,312.84
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,11/12/2023,325.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,18/12/2023,336.43
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd,07/12/2023,"310,968.00"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd,11/12/2023,"19,744.00"
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Health Assured Ltd,07/12/2023,"3,429.00"
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Health Assured Ltd,07/12/2023,"3,429.00"
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Conference Expenses,HEMPSALL CONSULTANCIES LIMITED,05/12/2023,"2,140.70"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,01/12/2023,-340.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Other Services,HOLLINSWOOD & RANDLAY PARISH COUNCIL,14/12/2023,160.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HONEYBUNS NURSERIES,21/12/2023,401.64
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Horizons Consultants Ltd,07/12/2023,250.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,HOSPITAL DIRECT LTD,11/12/2023,109.80
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,H G Garage Ltd,01/12/2023,389.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,H G Garage Ltd,01/12/2023,356.00
Neighbourhood & Enforcement Services,Enforcement,Transport-Related Expenditure,Servicing & Repairs V&P,H G Garage Ltd,18/12/2023,120.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,H G Garage Ltd,19/12/2023,110.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HOUSE OF PLAY LTD,07/12/2023,622.50
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,Hydro-Logic Services Ltd,13/12/2023,728.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,04/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,04/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,04/12/2023,380.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,04/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,04/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,04/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,04/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,380.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,205.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,380.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,205.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,380.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,380.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,380.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,420.85
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,510.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,625.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,390.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,05/12/2023,240.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,06/12/2023,380.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,07/12/2023,150.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,13/12/2023,390.00
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Compensation,REDACTED PERSONAL INFORMATION,04/12/2023,275.00
Adult Social Care,"Assurance, Transformation & Financial Management",Supplies & Services,Comp Hardware (Purch / Hire),ICT Revolutions Ltd,18/12/2023,"6,000.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Id verde,14/12/2023,"14,737.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Third Party Payments,Contractor Recharge,Id verde,05/12/2023,"504,941.78"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,Id verde,11/12/2023,134.94
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,Id verde,11/12/2023,134.94
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,Id verde,14/12/2023,"1,545.00"
Prosperity & Investment,Development Management,Supplies & Services,Application Software Maint,IDOX SOFTWARE LTD,01/12/2023,"9,000.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Protective Clothing,IMAGE@WORK LTD,04/12/2023,"1,087.81"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Protective Clothing,IMAGE@WORK LTD,13/12/2023,119.25
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,07/12/2023,"4,150.00"
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,20/12/2023,300.00
Education & Skills,SEND (0-25),Supplies & Services,Other Services,Inspire EdPsych Ltd,21/12/2023,"1,000.00"
Education & Skills,SEND (0-25),Supplies & Services,Other Services,Inspire EdPsych Ltd,21/12/2023,"1,000.00"
Neighbourhood & Enforcement Services,Public Protection,Employees,Cont Prof Development,INSTITUTE OF LICENSING LTD ,20/12/2023,165.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Employees,Professional Subs,IRRV,15/12/2023,660.00
Finance & Human Resources,Revenues,Employees,Professional Subs,IRRV,04/12/2023,207.00
Finance & Human Resources,Revenues,Employees,Professional Subs,IRRV,15/12/2023,660.00
Education & Skills,Consultancy & Advisory Services,Employees,Staff Training,ITS Training Limited,04/12/2023,335.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,18/12/2023,101.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,18/12/2023,101.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,21/12/2023,159.30
Education & Skills,Skills,Supplies & Services,Equipment - Purchase,REDACTED PERSONAL INFORMATION,05/12/2023,147.77
Education & Skills,Skills,Supplies & Services,Research Surveys,J2 Research LTD,05/12/2023,"3,390.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,14/12/2023,"1,158.72"
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,14/12/2023,319.32
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,14/12/2023,111.50
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,14/12/2023,161.50
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,14/12/2023,286.50
Adult Social Care,My Options,Capital Expenditure,Payments to Contractor,JCE & SONS LTD,14/12/2023,310.06
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,JCE & SONS LTD,14/12/2023,427.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,JCE & SONS LTD,08/12/2023,"32,107.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,JCE & SONS LTD,18/12/2023,"3,471.35"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,JCE & SONS LTD,07/12/2023,"1,003.48"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,04/12/2023,343.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,05/12/2023,148.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,05/12/2023,237.60
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,05/12/2023,882.00
Prosperity & Investment,BiT,Supplies & Services,Test Portable Elec Equipment,JCE & SONS LTD,06/12/2023,311.25
Prosperity & Investment,BiT,Supplies & Services,Test Portable Elec Equipment,JCE & SONS LTD,08/12/2023,463.50
Prosperity & Investment,BiT,Supplies & Services,Test Portable Elec Equipment,JCE & SONS LTD,08/12/2023,352.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,08/12/2023,840.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/12/2023,390.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/12/2023,419.12
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/12/2023,103.12
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/12/2023,168.34
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/12/2023,182.90
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/12/2023,206.56
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/12/2023,145.26
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,14/12/2023,237.40
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,14/12/2023,"1,271.89"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,14/12/2023,245.00
Prosperity & Investment,BiT,Supplies & Services,Test Portable Elec Equipment,JCE & SONS LTD,14/12/2023,353.25
Prosperity & Investment,BiT,Supplies & Services,Test Portable Elec Equipment,JCE & SONS LTD,14/12/2023,183.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/12/2023,133.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/12/2023,293.20
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/12/2023,130.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/12/2023,263.56
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/12/2023,133.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/12/2023,359.24
Prosperity & Investment,BiT,Supplies & Services,Test Portable Elec Equipment,JCE & SONS LTD,18/12/2023,129.75
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/12/2023,176.96
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/12/2023,342.80
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/12/2023,773.30
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/12/2023,230.66
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/12/2023,570.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/12/2023,"1,958.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/12/2023,334.49
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,21/12/2023,236.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,21/12/2023,139.25
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,21/12/2023,631.14
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,21/12/2023,243.35
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,21/12/2023,183.00
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,JCE & SONS LTD,14/12/2023,404.57
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,JCE & SONS LTD,14/12/2023,418.66
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,JCE & SONS LTD,14/12/2023,"1,028.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,JCE & SONS LTD,19/12/2023,"3,837.31"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Dilapidations,JCE & SONS LTD,13/12/2023,"8,800.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,14/12/2023,243.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,14/12/2023,547.98
Prosperity & Investment,Regeneration & Investment,Third Party Payments,Contractor Recharge,JCE & SONS LTD,14/12/2023,"4,239.80"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,19/12/2023,626.87
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,19/12/2023,423.96
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,19/12/2023,"2,341.33"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Dilapidations,JCE & SONS LTD,19/12/2023,332.80
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Jiraffe,07/12/2023,"3,110.00"
