Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,239.50
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,239.50
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,331.23
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,311.35
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,311.35
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,311.35
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,167.65
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,239.50
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,04/08/2023,171.72
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,171.72
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,171.72
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,239.50
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,167.65
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,171.72
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,167.65
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,331.23
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,167.65
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,311.35
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,171.72
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,239.50
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,311.35
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,311.35
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,171.72
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,243.57
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,02/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,10/08/2023,319.25
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,10/08/2023,323.33
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,10/08/2023,239.50
Adult Social Care,My Options,Employees,Agency Supply Costs,A B Limited,10/08/2023,331.23
Adult Social Care,My Options,Employees,Agency Supply Costs,Iconic Care Limited,10/08/2023,"2,772.00"
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,04/08/2023,149.63
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,04/08/2023,561.89
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,04/08/2023,419.00
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,02/08/2023,139.65
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,02/08/2023,579.65
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,02/08/2023,493.79
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,02/08/2023,"2,257.66"
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,02/08/2023,"1,147.30"
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,22/08/2023,202.59
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/08/2023,"1,087.13"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/08/2023,130.90
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/08/2023,497.20
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/08/2023,345.95
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/08/2023,"1,005.45"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,621.62
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,"2,148.85"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,848.10
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,962.50
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,856.48
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,"2,267.72"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,261.25
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,261.80
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,"1,024.15"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,130.90
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,"1,036.20"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,570.55
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,10/08/2023,"2,070.29"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,10/08/2023,104.50
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,22/08/2023,632.81
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,22/08/2023,146.30
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,156.75
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,130.90
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,121.55
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,146.30
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,146.30
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,510.40
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,146.30
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,545.17
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,261.80
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,"1,166.47"
Adult Social Care,My Options,Supplies & Services,Computer Software (Maint),Access UK Ltd,10/08/2023,644.40
Adult Social Care,My Options,Supplies & Services,Computer Software (Maint),Access UK Ltd,10/08/2023,644.40
Adult Social Care,My Options,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT  ,08/08/2023,408.00
Adult Social Care,My Options,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT  ,08/08/2023,408.00
Adult Social Care,My Options,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT  ,08/08/2023,-150.00
Adult Social Care,My Options,Supplies & Services,Text Messages,PROCESS FLOWS UK LTD,11/08/2023,140.00
Adult Social Care,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,22/08/2023,"1,030.40"
Adult Social Care,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,22/08/2023,856.80
Adult Social Care,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,24/08/2023,404.18
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,04/08/2023,"1,362.68"
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,02/08/2023,"1,058.40"
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,02/08/2023,"2,540.48"
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus Limited,10/08/2023,279.30
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/08/2023,"9,213.10"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/08/2023,130.90
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,"1,159.20"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,"7,193.20"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,"5,562.58"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/08/2023,460.90
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,10/08/2023,"8,791.20"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,10/08/2023,570.80
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,22/08/2023,"8,851.46"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,22/08/2023,644.50
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,"13,925.45"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,374.00
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,31/08/2023,"13,398.05"
Adult Social Care,My Options,Employees,Course Fees,Dulson Training Ltd,14/08/2023,570.80
Adult Social Care,My Options,Supplies & Services,Laundry & Towel Hire,PHS GROUP,08/08/2023,149.16
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,TELFORD TIMBER SUPPLIES,14/08/2023,280.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,22/08/2023,115.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Alert-it Care Alarms,24/08/2023,255.78
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Canary Care Global Limited,29/08/2023,207.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Canary Care Global Limited,29/08/2023,319.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Medequip,14/08/2023,103.20
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Ravencourt Ltd,25/08/2023,"2,838.50"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,IC,02/08/2023,110.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,BERWICK CARE EQUIPMENT LTD,10/08/2023,"1,324.00"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,BERWICK CARE EQUIPMENT LTD,10/08/2023,662.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,BERWICK CARE EQUIPMENT LTD,10/08/2023,662.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,BERWICK CARE EQUIPMENT LTD,08/08/2023,662.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,BERWICK CARE EQUIPMENT LTD,17/08/2023,662.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,BERWICK CARE EQUIPMENT LTD,17/08/2023,662.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,CEFNDY ENTERPRISES HEALTHCARE,22/08/2023,131.58
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,CHILTERN INVADEX LTD,22/08/2023,"2,759.00"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Nottingham Rehab Ltd,25/08/2023,"1,012.40"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Nottingham Rehab Ltd,25/08/2023,"2,790.00"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,21/08/2023,225.74
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,22/08/2023,322.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,22/08/2023,225.74
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,22/08/2023,794.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,11/08/2023,121.44
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,21/08/2023,137.36
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,17/08/2023,486.04
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,14/08/2023,142.12
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,21/08/2023,"12,603.32"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Doro Care Uk,18/08/2023,"5,217.17"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Doro Care Uk,18/08/2023,"5,217.17"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Doro Care Uk,18/08/2023,"5,217.17"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Employees,Staff Training,SHROPSHIRE COUNCIL,22/08/2023,219.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Employees,Staff Training,SHROPSHIRE COUNCIL,22/08/2023,404.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT  ,08/08/2023,136.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,16/08/2023,115.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Social Care External Contact,Neighbourly Helpers Ltd,16/08/2023,418.12
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Employees,Course Fees,Institute of Family Therapy,29/08/2023,"3,136.00"
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Grants (Expenses),Midlands Partnership NHS Foundation Trust,29/08/2023,"40,210.85"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,03/08/2023,276.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2023,212.35
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2023,325.93
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2023,760.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,25/08/2023,124.98
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,Security Wise Ltd,14/08/2023,139.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Equipment - Purchase,Neurobox Limited,03/08/2023,405.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Equipment - Purchase,Neurobox Limited,03/08/2023,405.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Equipment - Purchase,Neurobox Limited,03/08/2023,894.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Equipment - Purchase,Neurobox Limited,03/08/2023,525.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Equipment - Purchase,Neurobox Limited,03/08/2023,360.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,HOLLINSWOOD & RANDLAY PARISH COUNCIL,09/08/2023,117.50
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Expenses,BACK CARE SOLUTIONS LTD,17/08/2023,447.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Administrative/Office Supplies,Kings of the Road,01/08/2023,110.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Administrative/Office Supplies,Kings of the Road,01/08/2023,125.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,Families in Telford ,21/08/2023,"4,500.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Stationery,SIGNS EXPRESS,29/08/2023,380.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,The Breastfeeding Network,18/08/2023,"43,750.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,The Sea Change Trust,18/08/2023,"28,750.00"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Form F Assessments,ES-PBS Services,10/08/2023,500.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Form F Assessments,ES-PBS Services,10/08/2023,"1,000.00"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Form F Assessments,ES-PBS Services,10/08/2023,"2,500.00"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Form F Assessments,ES-PBS Services,10/08/2023,500.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/08/2023,555.99
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Care & Independence,14/08/2023,488.30
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Jiraffe,17/08/2023,"2,768.00"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A S Associates,17/08/2023,458.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,23/08/2023,114.50
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,03/08/2023,"3,225.00"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Tough Furniture Ltd,10/08/2023,754.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Tough Furniture Ltd,10/08/2023,877.00
