Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,01/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,01/11/2023,240.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,01/11/2023,145.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,01/11/2023,110.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,13/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,14/11/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,14/11/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,110.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,220.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,440.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,08/11/2023,165.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,220.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,"2,150.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,155.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,110.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,110.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,30/11/2023,120.00
Education & Skills,SEND (0-25),Transport-Related Expenditure,Transport,AB & CA H,09/11/2023,"3,240.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,28/11/2023,276.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,28/11/2023,299.27
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,13/11/2023,234.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,13/11/2023,468.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,13/11/2023,437.27
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,22/11/2023,"2,971.10"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,22/11/2023,272.50
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,22/11/2023,514.54
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,22/11/2023,414.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Rapid Diagnostics Limited,22/11/2023,281.27
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC Day Nursery (LIGHTMOOR),09/11/2023,803.28
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC Day Nursery Hadley ,06/11/2023,"2,860.49"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC DAY NURSERY HOLLINSWOOD ,09/11/2023,401.64
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,06/11/2023,"6,455.82"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,06/11/2023,"6,455.82"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,21/11/2023,"6,455.82"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,06/11/2023,204.22
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,06/11/2023,204.22
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,21/11/2023,204.22
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ACAPS Ltd,01/11/2023,194.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ACAPS Ltd,01/11/2023,194.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ACAPS Ltd,01/11/2023,194.00
Adult Social Care,My Options,Supplies & Services,Computer Software (Maint),Access UK Ltd,09/11/2023,150.00
Adult Social Care,My Options,Supplies & Services,Computer Software (Maint),Access UK Ltd,09/11/2023,494.40
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Acer Marketing Communications Limited,08/11/2023,875.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Other Grants (Expenses),Active Future Franchising Ltd,29/11/2023,"4,136.25"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Adexsi UK Ltd,08/11/2023,866.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Adexsi UK Ltd,08/11/2023,922.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Adexsi UK Ltd,01/11/2023,864.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,REDACTED PERSONAL INFORMATION,01/11/2023,225.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,"1,194.16"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,"1,316.88"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,"1,741.68"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,726.88
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,868.48
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,"1,198.88"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,245.44
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,"1,293.28"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,"1,534.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,882.64
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,958.16
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,"1,722.80"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,892.08
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ADVANCED BUSINESS SOLUTIONS ,21/11/2023,887.36
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,Advanced Wastewater & drainage Ltd,22/11/2023,135.30
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,Advanced Wastewater & drainage Ltd,22/11/2023,922.83
Education & Skills,Skills,Supplies & Services,Subscriptions,Adviza Partnership,09/11/2023,265.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,AFC Telford Holdings Limited,15/11/2023,620.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,AFC Telford Holdings Limited,15/11/2023,897.00
Policy & Governance,Governance & Legal Services,Premises-Related Expenditure,Hire Of Rooms,AFC Telford Holdings Limited,06/11/2023,350.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Other Grants (Expenses),AFC Telford United Foundation CIC,29/11/2023,"2,702.40"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,AFC Telford United Foundation CIC,14/11/2023,"1,025.00"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,AFC Telford United Foundation CIC,22/11/2023,300.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,01/11/2023,"1,197.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,01/11/2023,700.00
Education & Skills,Skills,Supplies & Services,Exam Fees,AIM Qualifications and Assessment Group,02/11/2023,225.00
Education & Skills,Skills,Supplies & Services,Exam Fees,AIM Qualifications and Assessment Group,27/11/2023,"1,100.00"
Education & Skills,Skills,Supplies & Services,Exam Fees,AIM Qualifications and Assessment Group,27/11/2023,495.00
Education & Skills,Skills,Supplies & Services,Exam Fees,AIM Qualifications and Assessment Group,27/11/2023,112.00
Education & Skills,Skills,Supplies & Services,Exam Fees,AIM Qualifications and Assessment Group,27/11/2023,"2,080.00"
Education & Skills,Skills,Supplies & Services,Exam Fees,AIM Qualifications and Assessment Group,27/11/2023,160.00
Prosperity & Investment,Development Management,Third Party Payments,Contractor Recharge,ALERC ,01/11/2023,250.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,03/11/2023,"8,463.11"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,27/11/2023,"6,258.02"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,A OW Ltd,21/11/2023,"8,290.96"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,A OW Ltd,21/11/2023,"7,300.69"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,A OW Ltd,21/11/2023,569.03
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,A OW Ltd,29/11/2023,"4,354.46"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,A OW Ltd,29/11/2023,294.29
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Grounds Maintenance - Other,A OW Ltd,17/11/2023,"1,611.94"
Adult Social Care,My Options,Supplies & Services,Adult Flexi / Day Care,REDACTED PERSONAL INFORMATION,08/11/2023,"1,270.28"
Adult Social Care,My Options,Supplies & Services,Other Travel,REDACTED PERSONAL INFORMATION,08/11/2023,396.00
Adult Social Care,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,08/11/2023,923.84
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Anstice Community Trust,08/11/2023,150.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Anstice Community Trust,08/11/2023,518.40
Education & Skills,Pupil Support Services,Premises-Related Expenditure,Hire Of Rooms,Anstice Community Trust,08/11/2023,270.00
Policy & Governance,Governance & Legal Services,Premises-Related Expenditure,Leasehold Rents,Anytime Leisure Ltd,20/11/2023,-300.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Preventative Maintenance,APT SKIDATA LTD,20/11/2023,"1,290.20"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,APT SKIDATA LTD,20/11/2023,255.00
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,Intra Committee - Premises,Aqua Cooling Ltd,23/11/2023,"5,531.19"
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,AQUALOGIC LTD,20/11/2023,145.20
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,Arcox Landscaping of  Telford,28/11/2023,950.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,Arcox Landscaping of  Telford,16/11/2023,595.00
Adult Social Care,ASC Prevention & Enablement,Supplies & Services,Equipment - Hire,ARJO UK LTD,17/11/2023,620.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,ARJO UK LTD,21/11/2023,182.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,13/11/2023,314.27
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,14/11/2023,450.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,14/11/2023,468.27
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Season Tickets,ARRIVA MIDLANDS LTD ,06/11/2023,540.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Season Tickets,ARRIVA MIDLANDS LTD ,06/11/2023,200.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Concessionary Travel,ARRIVA MIDLANDS LTD ,01/11/2023,"125,515.89"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Subsidised Routes,ARRIVA MIDLANDS LTD ,27/11/2023,"19,424.00"
Finance & Human Resources,Revenues,Employees,Staff Training,Art of Brilliance Ltd,13/11/2023,"1,600.00"
Policy & Governance,Organisational Development & Delivery,Employees,Staff Training,Art of Brilliance Ltd,02/11/2023,"1,000.00"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Blue Badge Assessments,Ascenti,08/11/2023,432.00
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Stamp Duty,ASDA STORES LIMITED,07/11/2023,487.50
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Stamp Duty,ASDA STORES LIMITED,07/11/2023,487.50
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Stamp Duty,ASDA STORES LIMITED,07/11/2023,487.50
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,03/11/2023,212.67
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,03/11/2023,391.06
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,08/11/2023,208.94
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,29/11/2023,154.04
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,29/11/2023,180.41
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,29/11/2023,100.28
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,29/11/2023,200.88
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,21/11/2023,135.78
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,21/11/2023,103.85
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,21/11/2023,320.17
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,ASLES LTD,08/11/2023,200.00
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,ASLES LTD,10/11/2023,250.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,ASLES LTD,08/11/2023,504.50
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Purchase,ASLES LTD,13/11/2023,250.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Purchase,ASLES LTD,08/11/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ASLES LTD,14/11/2023,"2,332.00"
Education & Skills,Pupil Support Services,Third Party Payments,DSG - High Needs Block,Aspris Telford School,28/11/2023,"-25,478.66"
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Associated Security,28/11/2023,150.00
Policy & Governance,Governance & Legal Services,Employees,Course Fees,ASSOCIATION OF ELECTORAL ADMINISTRATORS,29/11/2023,"2,025.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,107.74
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,170.63
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,245.29
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,218.40
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,325.78
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,447.15
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,376.03
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,590.28
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,233.38
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,325.27
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,192.60
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,30/11/2023,118.73
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AST FLOORCOVERINGS LTD,27/11/2023,173.55
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,AtkinsRéalis UK Limited,03/11/2023,"6,900.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,AtkinsRéalis UK Limited,28/11/2023,"6,015.00"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,External Professional Fees,AtkinsRéalis UK Limited,15/11/2023,"12,910.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Fees,Austin Mix Ltd,17/11/2023,950.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Fees,Austin Mix Ltd,17/11/2023,575.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Austin Mix Ltd,16/11/2023,325.00
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Marketing / Advertising,Austin Mix Ltd,09/11/2023,"6,250.00"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Marketing / Advertising,Austin Mix Ltd,09/11/2023,"3,564.15"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Insurance Excess,Autocraft Express Shrewsbury Ltd,27/11/2023,"1,126.73"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Buildings DLO Charge,AVK/SEG  Ltd,28/11/2023,368.42
Education & Skills,SEND (0-25),Supplies & Services,Aids & Appliances,BACK CARE SOLUTIONS LTD,06/11/2023,136.95
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Badcock Services,24/11/2023,"1,827.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,B Heating Services Ltd,08/11/2023,"3,000.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,B Heating Services Ltd,08/11/2023,"21,969.87"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Highways Contract - BBLP,Balfour Beatty Civils Limited,24/11/2023,"742,865.68"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Concessionary Travel,Banga Travel,17/11/2023,"2,214.00"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transfer Payments,Direct Payments - Cash Balances Returned,Barclays Bank T&W A & D Client Account,24/11/2023,"1,926.88"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,B West Midlands,30/11/2023,700.00
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,BATTLEFIELD LAND SURVEYS LTD,06/11/2023,"2,600.00"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,BATTLEFIELD LAND SURVEYS LTD,24/11/2023,750.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/11/2023,873.35
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/11/2023,"1,165.67"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,06/11/2023,983.70
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,06/11/2023,"1,161.58"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Be Bold Media Limited,08/11/2023,"5,145.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Employees,Training Expenses,Be Bold Media Limited,08/11/2023,"1,500.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,BEDSTONE EDUCATIONAL TRUST LIMITED,20/11/2023,"9,320.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,20/11/2023,"3,624.68"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,01/11/2023,160.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,27/11/2023,470.00
