Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Adult Social Care,ASC Directorate,Employees,Cont Prof Development,Healthcare Conferences UK,08/01/2024,295.00
Adult Social Care,ASC Prevention & Enablement,Employees,Employee Costs Recharged,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,02/01/2024,"19,662.00"
Adult Social Care,ASC Prevention & Enablement,Employees,Employee Costs Recharged,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,02/01/2024,"19,662.00"
Adult Social Care,ASC Prevention & Enablement,Employees,Employee Costs Recharged,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,02/01/2024,"19,662.00"
Adult Social Care,"Assurance, Transformation & Financial Management",Supplies & Services,Computer Software (Maint),LIQUIDLOGIC LIMITED,05/01/2024,"3,110.00"
Adult Social Care,"Assurance, Transformation & Financial Management",Supplies & Services,Systems Procurement,Prepaid Financial Services Limited,05/01/2024,-477.15
Adult Social Care,"Assurance, Transformation & Financial Management",Supplies & Services,Systems Procurement,Prepaid Financial Services Limited,05/01/2024,376.50
Adult Social Care,"Assurance, Transformation & Financial Management",Supplies & Services,Systems Procurement,Prepaid Financial Services Limited,05/01/2024,582.05
Adult Social Care,"Commissioning, Procurement & Brokerage",Supplies & Services,Other Grants (Expenses),Care Plus (Staffordshire) Limited,25/01/2024,"5,250.00"
Adult Social Care,"Commissioning, Procurement & Brokerage",Supplies & Services,Other Grants (Expenses),Nemphi Homes,25/01/2024,"1,392.00"
Adult Social Care,"Commissioning, Procurement & Brokerage",Supplies & Services,Other Grants (Expenses),Swanton Care & Community Ltd (Darwin Community Support),25/01/2024,"7,650.00"
Adult Social Care,"Commissioning, Procurement & Brokerage",Third Party Payments,Interpreters Fees,WORD 360 T/AEXPRESS INTERPRETING & TRANSLATION,08/01/2024,"5,389.76"
Adult Social Care,"Commissioning, Procurement & Brokerage",Third Party Payments,Interpreters Fees,WORD 360 T/AEXPRESS INTERPRETING & TRANSLATION,08/01/2024,"5,260.53"
Adult Social Care,"Commissioning, Procurement & Brokerage",Third Party Payments,Interpreters Fees,WORD 360 T/AEXPRESS INTERPRETING & TRANSLATION,24/01/2024,"2,684.10"
Adult Social Care,"Commissioning, Procurement & Brokerage",Supplies & Services,Other Grants (Expenses),THE STROKE ASSOCIATION,18/01/2024,"11,499.44"
Adult Social Care,"Commissioning, Procurement & Brokerage",Supplies & Services,Other Grants (Expenses),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,02/01/2024,"12,453.91"
Adult Social Care,"Commissioning, Procurement & Brokerage",Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CVS,08/01/2024,"90,000.00"
Adult Social Care,"Commissioning, Procurement & Brokerage",Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CVS,08/01/2024,"18,500.00"
Adult Social Care,"Commissioning, Procurement & Brokerage",Employees,Staff Training,Gidea Solutions Limited,30/01/2024,"3,500.00"
Adult Social Care,Community Social Work & Adult Safeguarding,Supplies & Services,Other Grants (Expenses),Engaging Communities Solutions CIC,18/01/2024,"25,000.00"
Adult Social Care,Community Social Work & Adult Safeguarding,Supplies & Services,Other Grants (Expenses),POHWER,18/01/2024,"2,500.00"
Adult Social Care,Community Social Work & Adult Safeguarding,Supplies & Services,Other Grants (Expenses),VoiceAbility,18/01/2024,"7,434.75"
Adult Social Care,Community Social Work (Principal Social Worker),Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,08/01/2024,444.50
Adult Social Care,Community Social Work (Principal Social Worker),Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,08/01/2024,355.60
Adult Social Care,Community Social Work (Principal Social Worker),Third Party Payments,Other Care Purchasing,Severn Trent Water Ltd,08/01/2024,200.04
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Other Services,Bristol City Council,25/01/2024,400.00
Adult Social Care,Community Social Work (Principal Social Worker),Premises-Related Expenditure,General Rents,BOURNVILLE VILLAGE TRUST,25/01/2024,"12,764.88"
Adult Social Care,Community Social Work (Principal Social Worker),Premises-Related Expenditure,General Rents,BOURNVILLE VILLAGE TRUST,25/01/2024,"12,764.88"
Adult Social Care,Community Social Work (Principal Social Worker),Premises-Related Expenditure,Gas,TOTAL GAS & POWER LIMITED,08/01/2024,470.85
Adult Social Care,Community Social Work (Principal Social Worker),Premises-Related Expenditure,Gas,TOTAL GAS & POWER LIMITED,08/01/2024,493.04
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Other Grants (Expenses),Shropshire Parent and Carer Council (PACC),09/01/2024,"50,000.00"
Adult Social Care,Community Social Work (Principal Social Worker),Transport-Related Expenditure,Transport,More Than Care Telford,08/01/2024,"4,512.38"
Adult Social Care,Community Social Work (Principal Social Worker),Third Party Payments,Homecare Expenditure,Shawbirch Medical Health Practice Limited,30/01/2024,-326.35
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees, Sakum Ltd,09/01/2024,354.04
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,Dr S G,09/01/2024,"1,415.38"
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,Dr S G,09/01/2024,"1,056.59"
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,Onside Independent Advocacy,10/01/2024,120.75
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,St Teresa Ltd - Dr Rao,10/01/2024,180.33
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,St Teresa Ltd - Dr Rao,10/01/2024,844.68
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,St Teresa Ltd - Dr Rao,10/01/2024,900.89
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,St Teresa Ltd - Dr Rao,10/01/2024,"1,600.78"
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,CARESHOP,04/01/2024,373.00
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP,09/01/2024,125.22
Adult Social Care,My Options,Supplies & Services,Computer Software (Maint),Access UK Ltd,04/01/2024,150.00
Adult Social Care,My Options,Premises-Related Expenditure,Hire Of Rooms,All Saints Wellington,18/01/2024,420.00
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP,09/01/2024,145.77
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP,09/01/2024,140.10
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,04/01/2024,326.75
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,BERWICK CARE EQUIPMENT LTD,09/01/2024,222.00
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,09/01/2024,226.85
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,02/01/2024,210.00
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,BERWICK CARE EQUIPMENT LTD,11/01/2024,115.00
Adult Social Care,My Options,Supplies & Services,Registration / Licence Fees,CARE QUALITY COMMISSION,16/01/2024,"2,388.00"
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,MEDACO,18/01/2024,224.40
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,MEDACO,30/01/2024,"1,132.00"
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,MEDACO,09/01/2024,177.60
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,18/01/2024,119.70
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,30/01/2024,251.40
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,04/01/2024,239.40
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,09/01/2024,731.83
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,02/01/2024,"1,101.38"
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,PRICE & OLIVER LIMITED,18/01/2024,149.70
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,18/01/2024,"3,628.90"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/01/2024,"7,423.48"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/01/2024,"3,752.53"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,11/01/2024,"6,727.88"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,11/01/2024,"8,793.40"
Adult Social Care,My Options,Supplies & Services,Computer Software (Maint),Access UK Ltd,04/01/2024,494.40
Adult Social Care,My Options,Supplies & Services,Registration / Licence Fees,CARE QUALITY COMMISSION,16/01/2024,728.00
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,11/01/2024,156.75
Adult Social Care,My Options,Supplies & Services,Registration / Licence Fees,CARE QUALITY COMMISSION,16/01/2024,999.00
Adult Social Care,My Options,Supplies & Services,Adult Flexi / Day Care,Redated Personal Information ,11/01/2024,"1,212.54"
Adult Social Care,My Options,Supplies & Services,Respite Care,Redated Personal Information ,11/01/2024,230.96
Adult Social Care,My Options,Supplies & Services,Respite Care,Redated Personal Information ,09/01/2024,"1,030.40"
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,02/01/2024,268.99
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,18/01/2024,"7,613.10"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,30/01/2024,"7,348.55"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/01/2024,"8,521.70"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/01/2024,438.90
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/01/2024,"2,506.35"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,11/01/2024,"8,173.00"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,11/01/2024,"7,523.45"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,04/01/2024,"2,033.51"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,02/01/2024,274.14
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,11/01/2024,"1,192.40"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,11/01/2024,"1,517.88"
Adult Social Care,My Options,Supplies & Services,Respite Care,Redated Personal Information ,09/01/2024,856.80
Adult Social Care,My Options,Supplies & Services,Respite Care,Redated Personal Information ,09/01/2024,732.60
Adult Social Care,My Options,Supplies & Services,Respite Care,Redated Personal Information ,09/01/2024,"1,159.48"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Furniture - Purchase,CHRISBEON OFFICE SUPPLIES,31/01/2024,349.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Medical Consultants Fees,Capacity Matters Ltd,15/01/2024,"1,196.03"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,22/01/2024,144.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,03/01/2024,406.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,333.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,608.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,168.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,371.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,387.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,139.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,174.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,193.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,873.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,101.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,319.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,371.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,26/01/2024,101.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Easylink,24/01/2024,"1,105.47"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,NRS Healthcare T/A Nottingham Rehab Ltd,15/01/2024,"1,048.50"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Possum Ltd,08/01/2024,895.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,THE WREKIN HOUSING TRUST,08/01/2024,331.92
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,THE WREKIN HOUSING TRUST ,08/01/2024,165.90
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Services,VISS Sign Language Interpreting Service,16/01/2024,120.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Services,VISS Sign Language Interpreting Service,16/01/2024,120.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Closomat Limited,03/01/2024,364.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Grosvenor Mobility Ltd,11/01/2024,"2,845.00"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,NRS Healthcare T/A Nottingham Rehab Ltd,04/01/2024,"4,387.35"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,NRS Healthcare T/A Nottingham Rehab Ltd,19/01/2024,441.74
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,03/01/2024,260.07
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,04/01/2024,224.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,04/01/2024,344.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,04/01/2024,722.24
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,19/01/2024,897.88
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/01/2024,906.25
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/01/2024,"7,842.00"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,18/01/2024,"6,301.66"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Careium T/A Doro Care Uk,16/01/2024,320.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Careium T/A Doro Care Uk,16/01/2024,668.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Medequip,22/01/2024,"10,841.16"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Childminders,Chec Mates Day Care,31/01/2024,746.00
Children´s Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Childminders,Chec Mates Day Care,31/01/2024,495.00
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,31/01/2024,314.10
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,31/01/2024,129.90
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,24X7 Ltd,31/01/2024,784.81
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,31/01/2024,"2,578.00"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,31/01/2024,119.90
Children´s Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Childminders,Busy Bees Day Nursery Telford,17/01/2024,177.50
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,Dudley Lodge Ltd,17/01/2024,"4,270.00"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,31/01/2024,809.40
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,31/01/2024,899.00
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Outside Hire,Whitport Ltd t/a Wrekin Moving & Storage,31/01/2024,"1,575.00"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Legal Expenses,FD Law Ltd,26/01/2024,"8,500.00"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Employees,Agency Supply Costs,Venn Group Limited,15/01/2024,"2,148.13"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Employees,Agency Supply Costs,Venn Group Limited,15/01/2024,613.75
Children´s Safeguarding & Family Support,Child Protection & Family Support,Employees,Agency Supply Costs,Venn Group Limited,29/01/2024,613.75
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Events,Ishami Foundation,29/01/2024,600.00
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,24X7 Ltd,29/01/2024,444.32
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,17/01/2024,319.22
Children´s Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Veezu Midlands Ltd t/a Go Carz,29/01/2024,"1,552.08"
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,235.56
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,410.22
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,216.78
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,108.00
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,171.78
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,134.64
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,202.14
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,194.76
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,108.42
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,268.92
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,15/01/2024,133.38
Children´s Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Registration / Licence Fees,SHROPSHIRE COUNCIL ,08/01/2024,"4,034.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,Eyton Solutions Ltd,08/01/2024,185.00
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Electricity,Guinness Sustainable Schools,08/01/2024,148.82
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,08/01/2024,714.55
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,Security Wise Ltd,19/01/2024,190.00
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,HOLLINSWOOD & RANDLAY PARISH COUNCIL,18/01/2024,137.50
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,HOME-START TELFORD & WREKIN,03/01/2024,"1,500.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,HOME-START TELFORD & WREKIN,03/01/2024,"1,500.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),HOME-START TELFORD & WREKIN,03/01/2024,"3,000.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,HOME-START TELFORD & WREKIN,03/01/2024,"2,250.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,HOME-START TELFORD & WREKIN,03/01/2024,"1,500.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,HOME-START TELFORD & WREKIN,03/01/2024,"2,250.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,HOME-START TELFORD & WREKIN,03/01/2024,"2,250.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,PODS,03/01/2024,"6,250.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,The Breastfeeding Network,19/01/2024,"43,750.00"
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,The Sea Change Trust,19/01/2024,"28,750.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Training Exp´s (Facilitators),ES-PBS Services,12/01/2024,"1,000.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Training Exp´s (Facilitators),ES-PBS Services,12/01/2024,500.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Training Exp´s (Facilitators),ES-PBS Services,12/01/2024,"1,000.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,25/01/2024,639.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,04/01/2024,"1,641.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,04/01/2024,608.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,04/01/2024,566.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,23/01/2024,715.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A Smith Associates,04/01/2024,920.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A Smith Associates,04/01/2024,520.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A Smith Associates,11/01/2024,325.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,04/01/2024,131.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,OSPREY HEALTHCARE LTD,05/01/2024,"1,687.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Safespaces,25/01/2024,"10,726.15"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Schuchmann LLP,11/01/2024,645.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/01/2024,448.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/01/2024,115.50
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Tough Furniture Ltd,05/01/2024,-785.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Tough Furniture Ltd,04/01/2024,788.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Outside Hire,Bees Knees Removals,05/01/2024,160.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Travelling Expenses General,Veezu Midlands Ltd t/a Go Carz,26/01/2024,107.52
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,18/01/2024,555.99
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Childminders,HADLEY UNDER 5´S PLAYGROUP,31/01/2024,342.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Section 17 Childrens Act,Birmingham City Council,05/01/2024,120.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,05/01/2024,917.08
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,General Rents,THE WREKIN HOUSING TRUST ,26/01/2024,151.19
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,IRONBRIDGE MEDICAL PRACTICE,04/01/2024,352.00
