Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,07/07/2023,"5,724.25"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,24/07/2023,"1,000.75"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,24/07/2023,"5,177.25"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Adaptations,WB Building Services Limited,17/07/2023,983.12
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,SUNDRY SUPPLIER,11/07/2023,"1,341.70"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,20/07/2023,"18,904.98"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Doro Care Uk,12/07/2023,"5,217.17"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Doro Care Uk,12/07/2023,"5,217.17"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Doro Care Uk,12/07/2023,"3,815.12"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Grants To Voluntary Organis,Doro Care Uk,12/07/2023,"5,217.17"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Grants To Voluntary Organis,Doro Care Uk,12/07/2023,"3,815.12"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Grants To Voluntary Organis,Doro Care Uk,12/07/2023,"2,331.86"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Purchase,Doro Care Uk,12/07/2023,"2,331.86"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Grants To Voluntary Organis,Doro Care Uk,03/07/2023,"2,331.86"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Grants To Voluntary Organis,Doro Care Uk,03/07/2023,"3,815.12"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Grants To Voluntary Organis,Doro Care Uk,03/07/2023,"5,217.17"
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,14/07/2023,136.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,14/07/2023,136.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Employees,Staff Training,D HALL TRUST,26/07/2023,110.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Books,K M Associates Ltd,26/07/2023,308.33
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Employees,Training Expenses,Adoptionplus Ltd,24/07/2023,161.24
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,26/07/2023,101.52
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,26/07/2023,142.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,27/07/2023,424.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,ABRAHAM DARBY ACADEMY ,28/07/2023,360.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,15/07/2023,"1,086.80"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,15/07/2023,136.25
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,03/07/2023,164.22
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,Pumpforce Ltd,28/07/2023,195.18
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),CHILDCARE SOS,15/07/2023,108.30
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Bulk Refuse Contracts Hire,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,03/07/2023,107.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Administrative/Office Supplies,Kings of the Road,03/07/2023,300.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Expenses,PPL PRS Ltd,24/07/2023,239.69
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Expenses,PPL PRS Ltd,28/07/2023,239.69
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,HOLLINSWOOD & RANDLAY PARISH COUNCIL,18/07/2023,120.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Furniture - Purchase,BACK CARE SOLUTIONS LTD,24/07/2023,476.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),CHILDCARE SOS,15/07/2023,108.30
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),CHILDCARE SOS,15/07/2023,108.30
