Payment Date,Vendor Name,Vendor Type,Cost Centre Code,Cost Centre Description,Cost Centre Level 2 Code,Cost Centre Level 2 Description,Cost Centre Level 3 Code,Cost Centre Level 3 Description,Cost Centre Level 4 Code,Cost Centre Level 4 Description,Cost Centre Level 5 Code,Cost Centre Level 5 Description,Cost Centre Level 6 Code,Cost Centre Level 6 Description,Cost Centre Level 7 Code,Cost Centre Level 7 Description,Subjective Code,Subjective Description,Account Code,Account Description,Amount,Payment Number,Invoice Line Number,Distribution Number,Invoice Number,Invoice Creation Date
 27-Jul-2023,Topaz Care and Support Company Limited,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CHILDREN WITH DISABILITIES SERVICE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,960,2451454,1,1,INV-2103, 26-Jul-2023
 27-Jul-2023,Topaz Care and Support Company Limited,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CHILDREN WITH DISABILITIES SERVICE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,1440,2451454,2,1,INV-2105, 26-Jul-2023
 27-Jul-2023,Topaz Care and Support Company Limited,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CHILDREN WITH DISABILITIES SERVICE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,720,2451454,3,1,INV-2105, 26-Jul-2023
 27-Jul-2023,Topaz Care and Support Company Limited,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CHILDREN WITH DISABILITIES SERVICE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,1200,2451454,1,1,INV-2106, 26-Jul-2023
 27-Jul-2023,Topaz Care and Support Company Limited,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CHILDREN WITH DISABILITIES SERVICE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,1200,2451454,2,1,INV-2106, 26-Jul-2023
 27-Jul-2023,Topaz Care and Support Company Limited,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CHILDREN WITH DISABILITIES SERVICE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,1680,2451454,1,1,INV-2107, 26-Jul-2023
 18-Jul-2023,Total Computer Networks Ltd,Commercial,C10711,SENSORY IMPAIRMENT - MANAGEMENT,C1273G,COMMUNICATION SUPPORT SERVICES,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,642020,Ict Hardware, 0000,DEFAULT,530,2448143,2,1,SI898554, 23-Jun-2023
 19-Jul-2023,"Training, Consultancy and Practice Ltd",Commercial,C10003,SAFEGUARDING CHILDREN'S PARTNERSHIP,C1233G,SAFEGUARDING BOARD,C1270F,SAFEGUARDING AND QUALITY ASSURANCE CYPE,C1230E,"QUALITY, COMMISSIONING AND PERFORMANCE IMPROVEMENT",C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 1327,EXTERNAL TRAINING,600,2448323,1,1,Croy517, 27-Jun-2023
 25-Jul-2023,"Training, Consultancy and Practice Ltd",Commercial,C10429,EARLY YEARS PROVISION,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,516340,Courses & Training Income, 0000,DEFAULT,650,2450795,1,1,Crey518, 30-Jun-2023
 12-Jul-2023,Transport for London,Commercial,C14971,NETWORK IMPROVEMENT TECHNICAL SUPPORT,C1108G,TRAFFIC & ENGINEERING,C1120F,HIGHWAYS AND PARKING SERVICES,C1120E,SUSTAINABLE COMMUNITIES,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641140,"Purchase - Equipment, Furniture And Materials", 0000,DEFAULT,123935.28,2446507,1,1,1800066325, 20-Jun-2023
 24-Jul-2023,Transport for London,Commercial,C15638,BOROUGH CIL,C1160E,SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY AND SUSPENSE ACCOUNTS,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,0,0,235860,Holding Account, 6009,RECEIPTS,3446.27,2449167,2,1,ADHOC190423 2, 21-Jul-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,683.34,2441940,1,1,000001430-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,622.02,2441940,1,1,000001530-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,579.6,2441940,1,1,000002030-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12413,OP LOCALITIES PACKAGES - THORNTON HEATH,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,871.92,2441940,1,1,000002430-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,622.02,2441940,1,1,000002830-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,559.65,2441940,1,1,000002930-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,749.28,2441940,1,1,000003130-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,808.92,2441940,1,1,000003330-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12403,PHYSICAL DISABILITIES - CARE PACKAGES,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,623.28,2441940,1,1,000003930-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,749.28,2441940,1,1,000004030-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3511,SUPPORT WITH MEMORY AND COGNITION,704.34,2441940,1,1,000004630-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,1149.96,2441940,1,1,000005330-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,580.86,2441940,1,1,000005730-Jun-2023-764, 30-Jun-2023
 03-Jul-2023,Trinity Care Services Ltd,Commercial,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,1740.48,2441940,1,1,000005930-Jun-2023-764, 30-Jun-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,622.02,2444519,1,1,000001107-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,683.34,2444519,1,1,000001207-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,622.02,2444519,1,1,000001307-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,579.6,2444519,1,1,000001807-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12413,OP LOCALITIES PACKAGES - THORNTON HEATH,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,871.92,2444519,1,1,000002207-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,622.02,2444519,1,1,000002607-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,559.65,2444519,1,1,000002707-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,749.28,2444519,1,1,000002907-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,808.92,2444519,1,1,000003107-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12403,PHYSICAL DISABILITIES - CARE PACKAGES,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,623.28,2444519,1,1,000003407-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,749.28,2444519,1,1,000003507-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3511,SUPPORT WITH MEMORY AND COGNITION,704.34,2444519,1,1,000004007-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,580.86,2444519,1,1,000004907-Jul-2023-768, 07-Jul-2023
 10-Jul-2023,Trinity Care Services Ltd,Commercial,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,1740.48,2444519,1,1,000005107-Jul-2023-768, 07-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,683.34,2446888,1,1,000001314-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,622.02,2446888,1,1,000001414-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,579.6,2446888,1,1,000001914-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12413,OP LOCALITIES PACKAGES - THORNTON HEATH,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,871.92,2446888,1,1,000002314-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,622.02,2446888,1,1,000002714-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,559.65,2446888,1,1,000002814-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,749.28,2446888,1,1,000003014-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,808.92,2446888,1,1,000003214-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12403,PHYSICAL DISABILITIES - CARE PACKAGES,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,623.28,2446888,1,1,000003514-Jul-2023-777, 14-Jul-2023
 17-Jul-2023,Trinity Care Services Ltd,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,749.28,2446888,1,1,000003614-Jul-2023-777, 14-Jul-2023
