Payment Date,Vendor Name,Vendor Type,Cost Centre Code,Cost Centre Description,Cost Centre Level 2 Code,Cost Centre Level 2 Description,Cost Centre Level 3 Code,Cost Centre Level 3 Description,Cost Centre Level 4 Code,Cost Centre Level 4 Description,Cost Centre Level 5 Code,Cost Centre Level 5 Description,Cost Centre Level 6 Code,Cost Centre Level 6 Description,Cost Centre Level 7 Code,Cost Centre Level 7 Description,Subjective Code,Subjective Description,Account Code,Account Description,Amount,Payment Number,Invoice Line Number,Distribution Number,Invoice Number,Invoice Creation Date
 28-Jun-2023,Preventx Limited,Commercial,C16004,SEXUAL AND REPRODUCTIVE HEALTH,C1545F,SEXUAL HEALTH - PUBLIC HEALTH,C1540E,PUBLIC HEALTH,C1500D,TOTAL ASSISTANT CHIEF EXECUTIVE,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651780,Private Contractors Payment - Other, 2750,CHLAMYDIA SCREENING PROGRAMME,5670,2441315,1,1,PY852368, 09-Jun-2023
 13-Jun-2023,Printwell Uk Ltd,Commercial,C20980,RESIDENT PARTICIPATION AND PERFORMANCE - HRA,C2454F,TENANCY MANAGEMENT - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641500,Design And Photographic Costs, 1481,PRINTING,1631,2437110,1,1,INV010303, 18-May-2023
 09-Jun-2023,Profile Security Services Ltd,Commercial,C11265,LIBRARIES DIVISION GENERAL,C1141G,NEW LIBRARIES DIVISION 2018,C1150F,"CULTURE, LEISURE AND LIBRARIES",C1130E,CULTURE AND COMMUNITY SAFETY DIVISION,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,1519.38,2435471,1,1,244023, 07-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,2404,2435552,1,1,236959, 02-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,10550.4,2435552,1,1,238456, 02-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,11680.8,2435552,1,1,240588, 02-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C10492,STRAND HOUSE,C1150G,ADULT LEARNING ADMINISTRATION AND OPERATIONS,C1190F,EMPLOYMENT SKILLS AND ECONOMIC DEVELOPMENT,C1140E,PLANNING AND SUSTAINABLE REGENERATION DIVISION,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,1145.37,2435552,1,1,244205, 12-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,1130.4,2435552,1,1,244210, 12-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,10644.6,2435552,2,1,244210, 12-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,3202.8,2435552,3,1,244210, 12-Jun-2023
 12-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,1130.4,2435552,4,1,244210, 12-Jun-2023
 14-Jun-2023,Profile Security Services Ltd,Commercial,C14360,DEMOCRATIC SERVICES AND SCRUTINY TEAM,C1642F,DEMOCRATIC AND SCRUTINY SERVICES ,C1625E,MONITORING OFFICER,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,847.26,2437245,1,1,244204, 12-Jun-2023
 14-Jun-2023,Profile Security Services Ltd,Commercial,C10126,TURNAROUND CENTRE PREMISES,C1256G,YOUNG CROYDON,C1220F,ACCESS SUPPORT AND INTERVENTION,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,2510.4,2437245,1,1,244207, 12-Jun-2023
 14-Jun-2023,Profile Security Services Ltd,Commercial,C20430,ESTATE BASED EXPENSES - HRA,C2454F,TENANCY MANAGEMENT - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651780,Private Contractors Payment - Other, 0000,DEFAULT,2259.36,2437245,1,1,244213, 12-Jun-2023
 14-Jun-2023,Profile Security Services Ltd,Commercial,C20430,ESTATE BASED EXPENSES - HRA,C2454F,TENANCY MANAGEMENT - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651780,Private Contractors Payment - Other, 0000,DEFAULT,7531.2,2437245,1,1,244214, 12-Jun-2023
 16-Jun-2023,Profile Security Services Ltd,Commercial,C13747,SUNDRY PROPERTIES,C1660F,PROPERTY SERVICES,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,5856.8,2437587,1,1,228769c, 14-Jun-2023
 20-Jun-2023,Profile Security Services Ltd,Commercial,C20430,ESTATE BASED EXPENSES - HRA,C2454F,TENANCY MANAGEMENT - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651780,Private Contractors Payment - Other, 0000,DEFAULT,543.31,2437813,1,1,244281, 15-Jun-2023
 26-Jun-2023,Profile Security Services Ltd,Commercial,C14022,FACILITIES MANAGEMENT SOFT SERVICES,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,621240,Security Of Premises, 0000,DEFAULT,26198.52,2439709,1,1,236734, 22-Jun-2023
 26-Jun-2023,Profile Security Services Ltd,Commercial,C14022,FACILITIES MANAGEMENT SOFT SERVICES,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,621240,Security Of Premises, 0000,DEFAULT,2661.03,2439709,1,1,240005, 22-Jun-2023
 26-Jun-2023,Profile Security Services Ltd,Commercial,C14022,FACILITIES MANAGEMENT SOFT SERVICES,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,621240,Security Of Premises, 0000,DEFAULT,2746.2,2439709,1,1,240009, 22-Jun-2023
 26-Jun-2023,Profile Security Services Ltd,Commercial,C14022,FACILITIES MANAGEMENT SOFT SERVICES,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,621240,Security Of Premises, 0000,DEFAULT,26198.52,2439709,1,1,240011, 22-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,8732.84,2441097,1,1,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,-8732.84,2441097,1,2,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,8732.84,2441097,2,1,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,-8732.84,2441097,2,2,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,8732.84,2441097,3,1,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,-8732.84,2441097,3,2,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,8732.84,2441097,5,1,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,8732.84,2441097,6,1,241885, 21-Jun-2023
 27-Jun-2023,Profile Security Services Ltd,Commercial,C20355,TENANTS' RENTS AND SERVICE CHARGES - HRA,C2454G,TENANTS INCOME - HRA,C2440F,INCOME COLLECTION - HRA,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,641720,Security Services (Excluding Premises), 0000,DEFAULT,8732.84,2441097,7,1,241885, 21-Jun-2023
 28-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,849.42,2441390,1,1,245111, 28-Jun-2023
 28-Jun-2023,Profile Security Services Ltd,Commercial,C13490,SYCAMORE HOUSE FIRE,C1310F,HOUSING OPTIONS DIRECTORATE,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641720,Security Services (Excluding Premises), 0000,DEFAULT,1698.84,2441390,2,1,245111, 28-Jun-2023
 06-Jun-2023,Psychology First Consultants Limited,Commercial,C10998,LOCALITY SEND SUPPORT  PROJECT,C1271G,SPECIAL DELEGATED SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,2200,2434944,1,1,2295, 12-May-2023
 28-Jun-2023,Public Consulting Group Uk Ltd,Commercial,C12682,ADULTS EXTERNAL PROVIDERS,C1652G,C & P ADULTS HEALTH AND HOUSING,C1432F,INTEGRATED CONTRACTS AND PERFORMANCE,C1420E,ASCH COMMISSIONING POLICY AND IMROVEMENT,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 0000,DEFAULT,17000,2441240,1,1,CIV-10009045, 08-Jun-2023
 09-Jun-2023,Public Practice,Commercial,C15358,SPATIAL PLANNING TEAM,C1165F,SPATIAL PLANNING SUMMARY,C1140E,PLANNING AND SUSTAINABLE REGENERATION DIVISION,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,611140,Agency Staff, 0000,DEFAULT,6000,2435488,1,1,INV_2223081, 24-Apr-2023
 07-Jun-2023,Public Voice CIC,Commercial,C20396,REGINA ROAD MANAGEMENT,C2455F,REGENERATION,C2421E,TENANCY SERVICES - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641440,Consultancy Fees, 0000,DEFAULT,2730,2435162,1,1,786, 19-May-2023
 27-Jun-2023,Purley Park Trust Ltd,Commercial,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,4159.44,2440785,1,1,000357226-Jun-2023-761, 26-Jun-2023
 28-Jun-2023,Q-park Ltd,Commercial,C15502,SURREY STREET CAR PARK BASEMENT,C1112G,LICENSING,C1125F,"ENVIRONMENTAL HEALTH, TRADING STANDARDS AND LICENSING",C1120E,SUSTAINABLE COMMUNITIES,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,621400,Rents Payable, 0000,DEFAULT,3125,2441345,1,1,PSI-23165446, 08-Jun-2023
 13-Jun-2023,QBS Software Ltd,Commercial,C10756,EDUCATION IT,C1222G,EDUCATION SERVICES,C1222F,COMMISSIONING AND SERVICES TO SCHOOLS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,2440,2437147,1,1,PSI2171301, 11-May-2023
 27-Jun-2023,Quality Assistance at Home Ltd,Commercial,C13450,CROYDON STAYING PUT,C1322G,HOUSING RENEWAL,C1320F,ALLOCATIONS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 1108,REABLEMENT SERVICE,520,2441132,1,1,92, 06-Jun-2023
 27-Jun-2023,Quality Assistance at Home Ltd,Commercial,C13450,CROYDON STAYING PUT,C1322G,HOUSING RENEWAL,C1320F,ALLOCATIONS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 1130,HOSPITAL DISCHARGE SCHEME,600,2441132,1,1,93, 06-Jun-2023
 21-Jun-2023,Quality Education Solutions Ltd T/A QES,Commercial,C16031,SUPPLEMENTAL SUBSTANCE MISUSE TREATMENT & RECOVERY,C1544F,SUBSTANCE MISUSE AND MENTAL HEALTH - PUBLIC HEALTH,C1540E,PUBLIC HEALTH,C1500D,TOTAL ASSISTANT CHIEF EXECUTIVE,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651780,Private Contractors Payment - Other, 2213,SOFTWARE,3000,2439401,1,1,4792, 26-May-2023
 22-Jun-2023,RELATIVE GROUNDWORK LTD,Commercial,C20015,EAST DISTRICT RESPONSIVE REPAIRS - HRA,C2505G,RESPONSIVE REPAIRS DELIVERY COSTS,C2112F,RESPONSIVE REPAIRS AND SAFETY - HRA,C2125E,HOUSING ESTATES AND IMPROVEMENT - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,621180,Responsive Repairs - Building, 2311,SPECIALIST,1633.49,2439513,1,1,4178332A, 21-Jun-2023
 08-Jun-2023,RESTORATION CARE & SERVICES LTD,Commercial,C10288,EXTERNAL PLACEMENTS - RESIDENTIAL,C1248G,LOCAL PLACEMENTS,C1240F,SOCIAL WORK WITH CHILDREN LOOKED AFTER AND CARE LEAVERS,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 1493,RESIDENTIAL HOME,26524.6,2435256,1,1,Rest/IJR/004, 07-Jun-2023
 08-Jun-2023,RESTORATION CARE & SERVICES LTD,Commercial,C10288,EXTERNAL PLACEMENTS - RESIDENTIAL,C1248G,LOCAL PLACEMENTS,C1240F,SOCIAL WORK WITH CHILDREN LOOKED AFTER AND CARE LEAVERS,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 1493,RESIDENTIAL HOME,-22735.37,2435256,2,1,Rest/IJR/004, 07-Jun-2023
 28-Jun-2023,RG Sound Solutions Limited,Commercial,C10714,PERIP-HEARING IMPAIRMENT TEAM,C1273G,COMMUNICATION SUPPORT SERVICES,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641320,"Books, Publications And Resources", 0000,DEFAULT,1080,2441348,1,1,1831, 08-Jun-2023
 16-Jun-2023,ROCHESTER INDEPENDENT COLLEGE LIMITED,Commercial,C10684,SEND PRE AND POST 16 INDEPENDENT PROVISION,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,6949.5,2437598,1,1,INV-21182, 24-May-2023
 05-Jun-2023,RTC Resources,Commercial,C10684,SEND PRE AND POST 16 INDEPENDENT PROVISION,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,4523,2433806,1,1,SI-11053, 10-May-2023
 05-Jun-2023,RTC Resources,Commercial,C10684,SEND PRE AND POST 16 INDEPENDENT PROVISION,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,3030.75,2433806,1,1,SI-11054, 10-May-2023
 05-Jun-2023,RTC Resources,Commercial,C10684,SEND PRE AND POST 16 INDEPENDENT PROVISION,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,5669.15,2433806,1,1,SI-11055, 10-May-2023
 05-Jun-2023,RTC Resources,Commercial,C10684,SEND PRE AND POST 16 INDEPENDENT PROVISION,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,5635.74,2433806,1,1,SI-11056, 10-May-2023
 05-Jun-2023,RTC Resources,Commercial,C10684,SEND PRE AND POST 16 INDEPENDENT PROVISION,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,3285,2433806,1,1,SI-11058, 10-May-2023
 05-Jun-2023,RTC Resources,Commercial,C10684,SEND PRE AND POST 16 INDEPENDENT PROVISION,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,4027.82,2433806,1,1,SI-11059, 10-May-2023
 01-Jun-2023,RTC Resources Ltd,Commercial,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,3520,2433569,1,1,000194331-May-2023-743, 31-May-2023
 22-Jun-2023,RTC Resources Ltd,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CWD SOCIAL CARE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,1600,2439495,1,1,SI-11231, 21-Jun-2023
 22-Jun-2023,RTC Resources Ltd,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CWD SOCIAL CARE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,800,2439495,1,1,SI-11232, 21-Jun-2023
 22-Jun-2023,RTC Resources Ltd,Commercial,C10255,0-17 CWD FAMILY SUPPORT CARE PACKAGES,C1230G,0-17 CWD SOCIAL CARE,C1232F,SOCIAL WORK WITH FAMILIES AND 0-17 CHILDREN WITH DISABILITIES SERVICE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651860,Client Support - Third Party, 1439,DOMICILIARY CARE,1899.26,2439495,1,1,SI-11233, 21-Jun-2023
