OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,JVCo - Residual Costs,Entrust Support Services Ltd,15/02/2024,1903.93,Partnership - Unallocated,Partnership - Unallocated,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,PAYG Entrust Serv to Schools,Entrust Support Services Ltd,16/02/2024,365872.98,Partnership - Unallocated,Partnership - Unallocated,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,PAYG Pass Through to Schools,Entrust Support Services Ltd,16/02/2024,6111.40,Partnership - Unallocated,Partnership - Unallocated,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,School Improvement Grant,Entrust Support Services Ltd,22/02/2024,4550.40,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Schools Career Service,Entrust Support Services Ltd,26/02/2024,29214.02,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,ENVA England Specialist Waste Ltd,13/02/2024,1230.00,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,ENVA England Specialist Waste Ltd,27/02/2024,582.00,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stone HWRC,Environment Agency,28/02/2024,1053.55,LICENCES,LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hawthorn House Extn and Refurb,Environtec Limited,13/02/2024,660.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,The Firs,E-on Next,15/02/2024,973.48,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Ephyrm Healthcare Services LTD,12/02/2024,4622.94,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Epic Care Services Ltd,26/02/2024,3461.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Epic Care Services Ltd,26/02/2024,5049.90,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Equal Education Ltd,28/02/2024,1104.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tam Children with Disability,EQUAL SUPPORT OPPORTUNITIES CIC,28/02/2024,1237.08,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,ERASMUS DARWIN ACADEMY,01/02/2024,1750.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chaselea Short Stay School,ESEN Transport LTD,19/02/2024,4105.75,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chaselea Short Stay School,ESEN Transport LTD,28/02/2024,25790.35,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,ESP Security Solutions Limited,29/02/2024,8128.22,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bilbrook HWRC,ESP Security Solutions Limited,28/02/2024,1009.80,Security,Security,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,ESP Security Solutions Limited,28/02/2024,2016.00,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Court Enterprise Ctre,ESP Security Solutions Limited,28/02/2024,2016.00,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Enterprise Centre,ESP Security Solutions Limited,28/02/2024,2016.00,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,ESP Security Solutions Limited,28/02/2024,2016.00,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Wombourne HWRC,ESP Security Solutions Limited,28/02/2024,4645.36,Security,Security,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Burton Resource Centre,ESPO,21/02/2024,513.18,Cleaning Materials supplies,Cleaning Materials supplies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Audit,E-tec Business Services,22/02/2024,3510.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Eunistar Health Consultant UK Ltd,12/02/2024,3743.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Eunistar Health Consultant UK Ltd,26/02/2024,3743.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Eunistar Health Consultant UK Ltd,12/02/2024,4239.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Eunistar Health Consultant UK Ltd,26/02/2024,4239.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,EVAC CHAIR INT LTD,27/02/2024,1197.60,Occ of Premises Equip Purchase,Occ of Premises Equip Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Evergreen Foster Care Ltd,26/02/2024,7508.10,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Evergreen Foster Care Ltd,26/02/2024,8679.29,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Evergreen Foster Care Ltd,26/02/2024,8679.29,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Evolving Care Ltd,06/02/2024,1644.46,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Evolving Care Ltd,26/02/2024,1268.44,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Excel Escort Solutions,26/02/2024,23614.28,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Excel Taxis Stoke,28/02/2024,2088.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Assess & Staying Together,Exclusive Secure Services Ltd,08/02/2024,921.00,S17-SUPP TO RELATIVE,S17-SUPP TO RELATIVE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Older Pe,Executive Carers Ltd,19/02/2024,776.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Executive Carers Ltd,19/02/2024,885.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Executive Carers Ltd,19/02/2024,958.75,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Executive Carers Ltd,19/02/2024,2925.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fountains High School,Express Cars,28/02/2024,10704.60,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase Team,EXPRESS POLYTHENE LTD,20/02/2024,816.00,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Ezy Cars Ltd,09/02/2024,2012.40,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/02/2024,659.13,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Family Group Conferencing,F R G Ltd,06/02/2024,550.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Families First Fostering Ltd,26/02/2024,8691.42,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Family Fostercare Ltd,26/02/2024,1222.84,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Family Placement,26/02/2024,5969.86,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Farlea Childcare Ltd,09/02/2024,3405.04,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Farlea Childcare Ltd,09/02/2024,934.31,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Farlea Childcare Ltd,12/02/2024,2670.99,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Farlea Childcare Ltd,12/02/2024,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,09/02/2024,4737.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,09/02/2024,1376.61,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,09/02/2024,2510.41,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Loxley Hall School,Fastrack Travel SOT Ltd,28/02/2024,7948.18,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,FAZELEY PRE-SCHOOL,12/02/2024,656.53,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupli Growth Fund,Fierte Multi Academy Trust,02/02/2024,65500.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Road Safety,FIRST CAR LTD,29/02/2024,4320.00,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",FIRST IN SERVICE LTD,20/02/2024,516.96,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,FIRST POTTERIES LTD,15/02/2024,68342.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,First Rate Housing Ltd,12/02/2024,11707.96,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,First Rate Housing Ltd,26/02/2024,11707.96,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Fissara Solutions Limited,23/02/2024,1464.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,FIVE RIVERS CHILDCARE CONS LTD,26/02/2024,3499.31,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,FIVE RIVERS CHILDCARE CONS LTD,26/02/2024,5424.95,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,09/02/2024,5298.97,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,05/02/2024,5457.85,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,05/02/2024,670.80,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,16/02/2024,7469.69,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Flourish Gloucestershire Ltd,26/02/2024,23216.57,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bridge Short Stay School,Flyaway Amber Travel,28/02/2024,47656.24,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,FLYING COLOURS FOSTER CARE LTD,26/02/2024,3894.29,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Focus Care and Therapeutic Solutions Ltd,26/02/2024,22875.14,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,08/02/2024,10640.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,07/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,07/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,07/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,07/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,08/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,09/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Focus Care Supported Living Ltd,09/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Invoice Led Physical,Focus Care Supported Living Ltd,07/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Focus Care Supported Living Ltd,12/02/2024,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DAF - Disability Access Fund,Footsteps Day Nurseries Ltd-Cannock,26/02/2024,859.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Footsteps Day Nurseries Ltd-Cannock,09/02/2024,2316.86,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Footsteps Day Nurseries Ltd-Cannock,12/02/2024,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Footsteps Day Nurseries Ltd-Cannock,09/02/2024,14001.05,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Footsteps Day Nurseries Ltd-Fazeley,09/02/2024,934.31,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Footsteps Day Nurseries Ltd-Fazeley,09/02/2024,10491.62,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,FOOTSTEPS DAY NURSERY,09/02/2024,934.31,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Supervise & Support South,FOOTSTEPS DAY NURSERY,29/02/2024,807.20,Fostering Equipment on Loans,Fostering Equipment on Loans,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS DAY NURSERY,09/02/2024,8353.20,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS DAY NURSERY,09/02/2024,12402.31,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS DAY NURSERY,09/02/2024,8754.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Footsteps Nursery ,09/02/2024,934.31,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Footsteps Nursery ,09/02/2024,13735.37,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS NURSERY & PRE-SCHOOL,09/02/2024,11770.36,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS NURSERY AND PRE SCHOOL,09/02/2024,15770.83,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Castle House (The Hub),FORD MAINWARING LTD,28/02/2024,1616.71,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",FORDS OF BLYTHE BRIDGE LTD,19/02/2024,887.04,Day to Day Other,Day to Day Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",FORDS OF BLYTHE BRIDGE LTD,19/02/2024,1339.20,Day to Day Roofs,Day to Day Roofs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1320 Springhill LD Mount Road ,FORDS OF BLYTHE BRIDGE LTD,13/02/2024,1161.60,Day to Day Roofs,Day to Day Roofs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,FORDS OF BLYTHE BRIDGE LTD,13/02/2024,1370.40,Day to Day Int Wall Door etc,Day to Day Int Wall Door etc,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Asset Renewal,FORDS OF BLYTHE BRIDGE LTD,19/02/2024,33559.20,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cheadle Council Office Leek Rd,FORDS OF BLYTHE BRIDGE LTD,13/02/2024,2023.20,Day to Day External Areas,Day to Day External Areas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Doxey Primary and Nursery Roof,FORDS OF BLYTHE BRIDGE LTD,13/02/2024,12843.60,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fountains High School HNPCA,FORDS OF BLYTHE BRIDGE LTD,13/02/2024,237165.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Court Enterprise Ctre,FORDS OF BLYTHE BRIDGE LTD,13/02/2024,590.40,Repair and Maint Buildings NPS,Repair and Maint Buildings NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Forest Hills Primary,12/02/2024,3561.32,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,21/02/2024,1200.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,21/02/2024,600.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,02/02/2024,1200.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,19/02/2024,1200.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,19/02/2024,1000.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,19/02/2024,1400.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,19/02/2024,1200.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,19/02/2024,1100.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,19/02/2024,1200.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,19/02/2024,1500.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,08/02/2024,1050.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,12/02/2024,1440.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Forge Care,26/02/2024,22785.71,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,26/02/2024,3509.42,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,26/02/2024,8097.66,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,26/02/2024,3382.15,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,26/02/2024,3168.42,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,26/02/2024,4427.39,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,26/02/2024,3343.12,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Central & Approval,FOSTERING NETWORK,14/02/2024,13287.73,Fostering NFCA Subscriptions,Fostering NFCA Subscriptions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Fostering Options Ltd,26/02/2024,3042.15,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Fostering People Ltd,26/02/2024,3396.65,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Fostering People Ltd,26/02/2024,6579.07,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,26/02/2024,6861.56,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S278 - Land South of the A513,Fox (Owmby) Ltd,28/02/2024,19599.80,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Burleyfields New Primary,FPCR Environment ,09/02/2024,5400.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Freedom Fostering Ltd,26/02/2024,3274.93,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Freedom Support Limited,22/02/2024,846.95,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Freedom Support Limited,22/02/2024,5072.18,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Freedom Support Limited,16/02/2024,10987.20,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Freedom Support Limited,22/02/2024,4116.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Freedom Support Limited,22/02/2024,695.97,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Freespirits Day Care Ltd,27/02/2024,3252.20,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Freespirits Day Care Ltd,14/02/2024,2370.15,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Freespirits Day Care Ltd,14/02/2024,2749.42,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
