OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Registration Service - Unalloc,BANNER GROUP LTD,20/12/2023,743.95,Stationery General,Stationery General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Printers Staffordshire Place,BANNER GROUP LTD,22/12/2023,1461.06,Stationery General,Stationery General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Barnfields Primary School,19/12/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rocklands School,Barton Local Cars LTD,22/12/2023,3135.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Barton Village Taxis Ltd,22/12/2023,2158.70,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,22/12/2023,855.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,22/12/2023,1056.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,22/12/2023,1200.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,22/12/2023,1152.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,22/12/2023,2650.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Recycling Publicity,Be Smart Design Ltd,14/12/2023,510.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Beeches Park Day Nursery,11/12/2023,5761.69,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Beechfield Education Ltd,18/12/2023,94961.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasetown Special School,Belvedere Cars,22/12/2023,7127.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Arts Project Libraries,Ben Sadler,08/12/2023,500.00,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Arts Project Libraries,Ben Sadler,22/12/2023,500.00,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,BENNETTS TRAVEL (CRANBERRY) LTD,22/12/2023,23473.55,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,BENNETTS TRAVEL (CRANBERRY) LTD,22/12/2023,11395.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Svc & Community Transprt,BENNETTS TRAVEL (CRANBERRY) LTD,22/12/2023,15909.00,Manned Transport - Hire,Manned Transport - Hire,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Bespoke Training ,22/12/2023,1040.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cherry Trees School,,14/12/2023,532.48,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bethany Stockhall,11/12/2023,1866.24,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bhylls Acre Primary School,11/12/2023,8012.40,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,BIBLIOTHECA LTD,22/12/2023,624.00,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,BID Group Ltd,19/12/2023,858.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Members Initiatives,BIDDULPH TOWN COUNCIL,13/12/2023,700.00,Local Member Initiative Scheme,Local Member Initiative Scheme,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Diabetes,Biddulph Valley- M83046,22/12/2023,576.60,Other payments / claims,Other payments / claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Supp Childrens Centre,Biffa Waste Services,22/12/2023,634.75,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0776 5 Victoria St, Cannock, W",Biffa Waste Services,22/12/2023,1064.70,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping - Staffs Moor,BIFFA WASTE SERVICES LTD,04/12/2023,5108.02,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,22/12/2023,709.97,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,15/12/2023,1420.46,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,15/12/2023,1757.42,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Birches First School,11/12/2023,13358.17,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Birchwood Private Day Nursery,11/12/2023,4529.98,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Birchwood Private Day Nursery,11/12/2023,10194.95,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Assess & Staying Together,Birmingham & Solihull Women's Aid,11/12/2023,2026.52,S17 - No recourse to pub funds,S17 - No recourse to pub funds,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Communications,Birmingham City Council,13/12/2023,18667.42,Postages,Postages,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Birmingham City Council,20/12/2023,650.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Birmingham Fabrications Ltd,21/12/2023,506.35,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Birmingham Fabrications Ltd,12/12/2023,1753.75,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,BLACKFRIARS ACADEMY,12/12/2023,500.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,BLACKFRIARS ACADEMY,18/12/2023,307470.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,BLACKFRIARS ACADEMY,19/12/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Blackshaw Moor CofE First School,11/12/2023,3027.77,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Blackshaw Moor CofE First School,19/12/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,01/12/2023,848.65,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,114 Douglas Road,BLAKEMORE FOOD SERVICE LTD,12/12/2023,1079.90,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,14/12/2023,990.57,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,22/12/2023,962.64,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,114 Douglas Road,BLAKEMORE FOOD SERVICE LTD,14/12/2023,570.33,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Blessed Robert Sutton Catholic Academy,12/12/2023,1390.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Blessed Robert Sutton Catholic Academy,19/12/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Brewood Educational Endowment,Blessed William Howard Schl Endwmnts,13/12/2023,4197.64,Discretionary Grants to School,Discretionary Grants to School,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Training,Blithfield Safety Training Ltd,15/12/2023,708.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Sherbrook Primary School,Bloxwich Radio Taxis,22/12/2023,29436.56,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Blue Mountain Homes,19/12/2023,24277.43,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Bluebell Hill Nursery,11/12/2023,3975.06,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bluebell Hill Nursery,11/12/2023,6220.62,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SStaffs Invoice Led Older Peop,"Bluebird (Dudley, Wyre Frst ",22/12/2023,2348.94,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SStaffs Invoice Led Older Peop,"Bluebird (Dudley, Wyre Frst ",22/12/2023,2478.13,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Bluebird Care (Mid Staffs),06/12/2023,580.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Bluebird Care (Mid Staffs),27/12/2023,580.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Bluebird Care (Mid Staffs),08/12/2023,578.33,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,BOLEY PARK PRE-SCHOOL,11/12/2023,3868.82,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult�s Book Fund,Bolinda UK Ltd,06/12/2023,2097.90,TALKING BOOKS,TALKING BOOKS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult�s Book Fund,Bolinda UK Ltd,14/12/2023,940.00,Multimedia/Open Learning Mat,Multimedia/Open Learning Mat,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staff Development Ctr,Bond Solon Training Ltd,07/12/2023,2400.00,Servicing Equipment Purchase,Servicing Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Boney Hay Primary Academy,19/12/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1796 Oakamoor Picnic Stoneydal,BOURNE ELECTRICAL CONTR LTD,18/12/2023,955.44,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,BOURNE ELECTRICAL CONTR LTD,21/12/2023,1541.35,Repair and Maint Buildings NPS,Repair and Maint Buildings NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Supp Childrens Centre,BOURNE ELECTRICAL CONTR LTD,22/12/2023,3947.48,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,St Anne's Prim Fire Alarm,BOURNE ELECTRICAL CONTR LTD,21/12/2023,8084.50,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1331 114 Douglas Rd Newcastle ,BOURNE ELECTRICAL CONTR LTD,22/12/2023,1510.99,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",BOURNE ELECTRICAL CONTR LTD,22/12/2023,2921.14,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,BOURNE ELECTRICAL CONTR LTD,15/12/2023,1762.72,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1331 114 Douglas Rd Newcastle ,BOURNE ELECTRICAL CONTR LTD,15/12/2023,532.38,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Boydons Coaches Ltd,22/12/2023,7914.45,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,Braemar Arboriculture Ltd,22/12/2023,540.00,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HRSSC,Bravo Benefits Ltd,08/12/2023,7827.64,Extra District Charges Other,Extra District Charges Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Brewood CE Middle Academy,19/12/2023,550.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,BRIGHT BEGINNINGS DAY NURSERY,11/12/2023,3827.84,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,BRIGHT BEGINNINGS DAY NURSERY,11/12/2023,9203.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LICH Assess & Staying Together,Bright Horizons Family Solutions Ltd,22/12/2023,558.20,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County Fleet Care Purchase Of ,BRISTOL STREET MOTORS,14/12/2023,28205.00,Vehicle Purchase,Vehicle Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County Fleet Care Purchase Of ,BRISTOL STREET MOTORS,14/12/2023,28205.00,Vehicle Purchase,Vehicle Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County Fleet Care Purchase Of ,BRISTOL STREET MOTORS,14/12/2023,28205.00,Vehicle Purchase,Vehicle Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Warmer Homes � SWC,Broad Oak Properties Ltd,19/12/2023,157224.75,PH Core contract element,PH Core contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,BROTHERS OF CHARITY LANCS,06/12/2023,2496.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Brown Recycling Ltd,15/12/2023,3027.60,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Brown Recycling Ltd,15/12/2023,5263.20,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central Programme Costs,BROWNE JACOBSON,22/12/2023,3005.88,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Eastgate Regeneration,BROWNE JACOBSON,22/12/2023,12600.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cent Cty Psychol Service HQ,Buckland Psychology Limited,01/12/2023,4800.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,UK REiiF,Built Environment Networking Ltd,22/12/2023,18000.00,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,BURNTWOOD ROAD SWEEPERS LTD,21/12/2023,1350.00,Minor Improvements Budget Only,Minor Improvements Budget Only,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bursley Academy,11/12/2023,13371.75,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Burton Minibus Ltd,22/12/2023,9205.88,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,BUSYDAYS CHILDCARE,11/12/2023,1585.48,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,BUSYDAYS CHILDCARE,11/12/2023,831.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Butterflies Nursery,11/12/2023,6908.19,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Butterflies Nursery,11/12/2023,4516.05,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Butterflies Nursery,20/12/2023,1600.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rights of Way,BUXTONS LTD,05/12/2023,1050.00,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/12/2023,909.09,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,22/12/2023,909.09,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,01/12/2023,559.64,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,22/12/2023,559.64,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Green Lane Whitgreave,C D & J Tanks Ltd,18/12/2023,4236.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/12/2023,907.85,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,22/12/2023,907.85,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Green Lane Whitgreave,C R Large Contractors Ltd,04/12/2023,2922.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,64 Bodnetts Farmhouse Imps,C R Large Contractors Ltd,04/12/2023,19944.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cheadle HWRC,C R WOODWISS,13/12/2023,5750.00,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,C THORNTON,11/12/2023,697.41,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,12 Drug Misuse - A,C21 Creative Communications Ltd,01/12/2023,9888.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Cabability Ltd,22/12/2023,22187.80,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Support,CACI,12/12/2023,540.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Eastgate Regeneration,Cadence Management Services Ltd,01/12/2023,5760.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,CALOR GAS LTD,22/12/2023,1968.03,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Cambian Childcare Ltd,19/12/2023,37421.43,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Central & Engagement,CAN Digital Solutions Limited,15/12/2023,3882.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Central & Engagement,CAN Digital Solutions Limited,22/12/2023,4680.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Statutory Recycling Credits,CANNOCK CHASE COUNCIL,18/12/2023,284400.00,Recycling Credits,Recycling Credits,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Capstone Foster Care (Midlands) Ltd,19/12/2023,7634.42,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Capstone Foster Care (Midlands) Ltd,19/12/2023,4291.29,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Capstone Foster Care (Midlands) Ltd,19/12/2023,3300.09,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Capstone Foster Care (Midlands) Ltd,19/12/2023,3431.39,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Treasury Management,Card Processing Advisory Service Ltd,22/12/2023,3576.98,Bank Charges,Bank Charges,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Cardinal Griffin Catholic College,19/12/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,Care by Claire Private Day Nursery Ltd,05/12/2023,1000.00,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,Care by Claire Private Day Nursery Ltd,05/12/2023,800.00,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,Care by Claire Private Day Nursery Ltd,22/12/2023,800.00,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Care First,05/12/2023,9953.28,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Care First,14/12/2023,1372.80,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Care First,14/12/2023,2408.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Care First,14/12/2023,2260.80,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Care First,14/12/2023,2028.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,Care Plus (Staffordshire) Ltd,01/12/2023,1408.75,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SStaffs Invoice Led Older Peop,Care Plus (Staffordshire) Ltd,01/12/2023,4398.75,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SStaffs Invoice Led Older Peop,Care Plus (Staffordshire) Ltd,01/12/2023,1587.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central,Care Quality Commission,13/12/2023,7065.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,5116.32,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,5116.32,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,5116.32,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,5116.32,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,4319.92,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,3239.88,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,4319.92,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,4319.92,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,22/12/2023,4319.92,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
