OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,11/08/2023,10345.43,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,16/08/2023,22556.44,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,16/08/2023,15561.70,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,17/08/2023,17466.56,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,21/08/2023,17248.09,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,22/08/2023,20897.05,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,23/08/2023,8719.16,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,24/08/2023,17376.98,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,COMPASS MINERALS UK LTD,25/08/2023,7032.78,Winter Salt Purchases,Winter Salt Purchases,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Compass Psychological Services,03/08/2023,4521.71,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Compass Psychological Services,07/08/2023,1610.69,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Compass Psychological Services,18/08/2023,6285.94,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,COMPASS Services For Children LTD,21/08/2023,3772.26,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,COMPASS Services For Children LTD,21/08/2023,3726.87,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,COMPASS Services For Children LTD,21/08/2023,7013.28,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,COMPASS Services For Children LTD,21/08/2023,4916.78,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,COMPASS Services For Children LTD,21/08/2023,3495.33,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,COMPASS Services For Children LTD,21/08/2023,7165.75,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,COMPASS Services For Children LTD,21/08/2023,5608.68,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Compassion First Care Ltd,04/08/2023,2125.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Compassion First Care Ltd,11/08/2023,2125.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Compassion First Care Ltd,21/08/2023,2125.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Compassion First Care Ltd,25/08/2023,2125.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Complete Care Holdings Ltd,17/08/2023,3247.68,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Improvements Contracts,COMPUTER AIDED DEVELOPMENT CORPORATION L,16/08/2023,88860.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Perton Middle School,Concept Environmental Solutions Ltd,02/08/2023,515.23,Special Water Hygiene Risk Ass,Special Water Hygiene Risk Ass,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Five Ways Primary School,Concept Environmental Solutions Ltd,07/08/2023,515.23,Special Water Hygiene Risk Ass,Special Water Hygiene Risk Ass,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1323 Hawthorn House WS13 6EN,Concept Environmental Solutions Ltd,09/08/2023,586.98,Special Water Hygiene Risk Ass,Special Water Hygiene Risk Ass,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0952 Tamworth Lib CorporationS,Concept Environmental Solutions Ltd,10/08/2023,756.54,Special Water Hygiene Risk Ass,Special Water Hygiene Risk Ass,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bilbrook CE(C) Middle School,Concept Environmental Solutions Ltd,21/08/2023,515.23,Special Water Hygiene Risk Ass,Special Water Hygiene Risk Ass,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,RAA Training,Connective Family Ltd,22/08/2023,540.00,Training Resources,Training Resources,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Supp Serv HI Cent,CONNEVANS LTD,04/08/2023,1041.00,Social Aids Sensory Impairment,Social Aids Sensory Impairment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Central & Approval,Co-operative Childcare,29/08/2023,832.25,Fostering Special Guardianship,Fostering Special Guardianship,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,COPELAND'S TOURS (S-O-T) LTD,25/08/2023,10089.61,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,COPPICE ACADEMY,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Corngreaves Academy,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,CORONA ENERGY,11/08/2023,2015.28,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,CORONA ENERGY,11/08/2023,3419.63,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Keele IC5,CORONA ENERGY,11/08/2023,1684.73,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Keele IC5,CORONA ENERGY,11/08/2023,1420.24,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0839 Staff Club 77 Eastgate St,CORONA ENERGY,11/08/2023,614.96,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bracken House OPH,CORONA ENERGY,16/08/2023,13000.77,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadowyrthe OPH,CORONA ENERGY,16/08/2023,11946.81,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,CORONA ENERGY,30/08/2023,620.62,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Coton Green Church Preschool,14/08/2023,691.03,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Coton Green Church Preschool,14/08/2023,4357.27,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Coton Green Primary School,29/08/2023,1050.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to college transport SEN,County Cabs,18/08/2023,2669.10,Manned Transpt - Hire Medical,Manned Transpt - Hire Medical,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Two Rivers High,COVENTRY CITY COUNCIL,24/08/2023,12927.60,Extra District Charges Other,Extra District Charges Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,COVENTRY CITY COUNCIL,29/08/2023,1000.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Mental Health Extension,Coventry University,29/08/2023,282815.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Craegmoor Bentons Lane 297,02/08/2023,4728.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Child in Care/Care Leavers,Creative Action Team CIC,02/08/2023,780.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Creative Choices CIC,16/08/2023,550.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Creative Choices CIC,16/08/2023,550.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Creative Support,14/08/2023,1655.48,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Creative Support,14/08/2023,597.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Creative Support,14/08/2023,641.02,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Creative Support,14/08/2023,2057.90,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Creative Support,25/08/2023,1655.48,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Creative Support,25/08/2023,597.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Creative Support,25/08/2023,674.54,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Creative Support,25/08/2023,1579.66,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Creative Support,25/08/2023,2162.46,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Creative Support,25/08/2023,2057.90,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Creative Support,25/08/2023,656.90,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Creative Support Ltd,14/08/2023,2350.86,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Creative Support Ltd,14/08/2023,2553.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Creative Support Ltd,14/08/2023,2065.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Creative Support Ltd,25/08/2023,2350.86,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Creative Support Ltd,25/08/2023,2553.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Creative Support Ltd,25/08/2023,2065.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Crescent Academy,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Crescent Academy,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,CROFT DAY NURSERY SCHOOL,14/08/2023,6695.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Invoice Led Physical,Crossroads (Staffs)Carng for Carers,25/08/2023,804.22,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,Crossroads (Staffs)Carng for Carers,25/08/2023,656.61,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,CRUSADE TRAVEL,18/08/2023,3509.85,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Older Pe,CSPC Healthcare Ltd,07/08/2023,686.70,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Older Pe,CSPC Healthcare Ltd,21/08/2023,632.20,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Older Pe,CSPC Healthcare Ltd,25/08/2023,664.90,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Occupational Health Unit,CTC PHYSIOTHERAPY T/A TRUE PHYSIO,11/08/2023,4575.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HRSSC,CYCLESCHEME,14/08/2023,1799.99,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bikeability,CYCLIST TRAINING LTD,29/08/2023,62126.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bikeability,CYCLIST TRAINING LTD,29/08/2023,39776.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Cygnet (OE) Limited,14/08/2023,8631.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Cygnet (OE) Limited,25/08/2023,8631.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Fees -Hospital Edu,Cygnet NW Ltd,09/08/2023,2970.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Fees -Hospital Edu,Cygnet NW Ltd,18/08/2023,3300.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,CYGNETS PRE SCHOOL,10/08/2023,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,D &  G BUS,16/08/2023,75145.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,D &  G BUS,16/08/2023,112240.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Svc & Community Transprt,D &  G BUS,25/08/2023,43749.98,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Family and Friends Team,D A Languages Ltd.,09/08/2023,556.00,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Family and Friends Team,D A Languages Ltd.,09/08/2023,738.53,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ES Assess & Staying Together,D A Languages Ltd.,18/08/2023,1869.05,S17 - TRANSLATION,S17 - TRANSLATION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasetown Special School,D A R K Cars Ltd,29/08/2023,1918.93,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,D Wood,14/08/2023,1091.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,D Woodward-Jones,14/08/2023,1130.21,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Complaints Team,David Robson,03/08/2023,2380.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,David Wilde T/A Wilde Travel,24/08/2023,2250.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWRC Mobilisation,DAWKES & CO LTD,21/08/2023,34324.78,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Spot Hire,Day's Rental,25/08/2023,1174.40,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Spot Hire,Day's Rental,25/08/2023,680.76,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Spot Hire,Day's Rental,25/08/2023,680.76,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Spot Hire,Day's Rental,25/08/2023,680.76,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Spot Hire,Day's Rental,25/08/2023,680.76,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,De Ferrers Academy,04/08/2023,500.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,De Ferrers Academy,29/08/2023,2100.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,De Ferrers Academy,29/08/2023,764.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academy Recoupment,De Ferrers Trust,03/08/2023,4353.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academy Recoupment,De Ferrers Trust,24/08/2023,5804.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cann OP Team 1,Deafblind Uk,14/08/2023,732.48,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,14/08/2023,554.88,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,14/08/2023,627.84,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield OP Team 1,Deafblind Uk,14/08/2023,1831.20,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,14/08/2023,976.64,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cann OP Team 1,Deafblind Uk,14/08/2023,554.88,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,14/08/2023,1464.96,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cann OP Team 1,Deafblind Uk,25/08/2023,732.48,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,25/08/2023,554.88,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,25/08/2023,627.84,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield OP Team 1,Deafblind Uk,25/08/2023,1831.20,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,25/08/2023,976.64,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cann OP Team 1,Deafblind Uk,25/08/2023,554.88,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc OP - South,Deafblind Uk,25/08/2023,1464.96,INTERPRETERS SERVICE,INTERPRETERS SERVICE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LEP Core,Deans (Staffordshire) Ltd,18/08/2023,2232.00,EXTERNAL AUDIT FEES,EXTERNAL AUDIT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Deans Court Chambers,03/08/2023,960.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,Delam Care Ltd,21/08/2023,13438.50,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Delam Care Ltd,03/08/2023,3402.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Delam Care Ltd,03/08/2023,3767.43,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Support - Covid 19,Deloitte LLP - Real Assests,25/08/2023,36000.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SAP Archiving & Other Costs,Deloitte MCS Limited,29/08/2023,6009.82,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Demetae Academy Group Ltd,04/08/2023,25200.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Denja Medical Consulting,04/08/2023,5160.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Denja Medical Consulting,04/08/2023,3360.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Denja Medical Consulting,04/08/2023,13440.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Denja Medical Consulting,08/08/2023,2880.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,South Staffs Coroner,Derby Hospital NHS Foundation Trust,24/08/2023,4500.19, BURTON SLA, BURTON SLA,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,Derbyshire Comm Health Servs NHS FT,04/08/2023,2535.66,PH OoA Claims - NHS/Las,PH OoA Claims - NHS/Las,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,Derbyshire Comm Health Servs NHS FT,04/08/2023,586.35,PH OoA Claims - NHS/Las,PH OoA Claims - NHS/Las,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,Derbyshire Comm Health Servs NHS FT,04/08/2023,867.69,PH OoA Claims - NHS/Las,PH OoA Claims - NHS/Las,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Derbyshire County Council,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Derbyshire County Council,29/08/2023,1000.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,P16 top up for Indep Specialis,Derwen College,18/08/2023,6402.43,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,P16 top up for Indep Specialis,Derwen College,18/08/2023,6402.43,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marketing & Comms,Design By Mint Ltd,29/08/2023,6528.00,Marketing,Marketing,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marketing & Comms,Design By Mint Ltd,29/08/2023,561.00,Marketing,Marketing,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central Programme Costs,DG Private Hire Ltd,04/08/2023,3060.00,Other Travel,Other Travel,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central Programme Costs,DG Private Hire Ltd,18/08/2023,900.00,Other Travel,Other Travel,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Svc & Community Transprt,Diamond Bus East Midlands Ltd,25/08/2023,57146.68,Manned Transport - Hire,Manned Transport - Hire,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,Diamond Bus East Midlands Ltd,16/08/2023,86717.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,Diamond Bus Ltd,16/08/2023,7715.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Contact Centre,DIGITAL HEARING SOLUTIONS LTD,23/08/2023,2886.00,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Dimensions UK,14/08/2023,2133.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
