OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,CD Commissioning Team,Doves Care and Support Ltd,27/10/2023,701.20,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Doves Care and Support Ltd,26/10/2023,2350.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Doves Care and Support Ltd,26/10/2023,1565.60,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs Invoice Led Physic Di,Doves Care and Support Ltd,26/10/2023,784.80,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Older Pe,Doves Care and Support Ltd,26/10/2023,741.20,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Diabetes,Dr Edwards,25/10/2023,809.10,Other payments / claims,Other payments / claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cent Cty Psychol Service HQ,Dr Heather Altinok-Ball,20/10/2023,950.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cent Cty Psychol Service HQ,Dr Heather Altinok-Ball,24/10/2023,950.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LICH Assess & Staying Together,Dr Jennifer Marshall Limited,06/10/2023,1464.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Dr Jonathon Mayo,04/10/2023,2736.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Dr Jonathon Mayo,27/10/2023,5616.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,South Staffs Coroner,Dr Lucy Green,27/10/2023,747.40,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,South Staffs Coroner,Dr T Jones,10/10/2023,664.10,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,South Staffs Coroner,Dr T Jones,27/10/2023,2242.20,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,DUDLEY GROUP OF HOSPITALS NHS TRUST,06/10/2023,5483.00,PH OoA Claims - NHS/Las,PH OoA Claims - NHS/Las,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Maintained Recoupm,DUDLEY METROPOLITAN BOROUGH COUNCIL,19/10/2023,4450.04,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Maintained Recoupm,DUDLEY METROPOLITAN BOROUGH COUNCIL,19/10/2023,3814.32,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,On-Street Parking Back Office,Dukes Bailiff,19/10/2023,1155.38,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,On-Street Parking Back Office,Dukes Bailiff,16/10/2023,1334.75,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,On-Street Parking Back Office,Dukes Bailiff,16/10/2023,2227.13,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Insurance VAT,DWF LLP,27/10/2023,2001.32,Insurance General Expenditure,Insurance General Expenditure,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,E BAILEY,13/10/2023,1120.23,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"Traffic Calming, Anslow",E ON Energy Solutions Ltd,02/10/2023,14367.02,Int Fees Construction,Int Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,E S P SYSTEX LTD,02/10/2023,551.23,Printing General,Printing General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,E S P SYSTEX LTD,05/10/2023,5206.08,Printing General,Printing General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,E S P SYSTEX LTD,02/10/2023,3520.70,Printing General,Printing General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase AONB Core,Eagle Eye Design,06/10/2023,2395.50,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Eagle's Nest,17/10/2023,1820.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Eagle's Nest,30/10/2023,800.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,Early Days Nursery & Out of School Club,17/10/2023,1020.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DAF - Disability Access Fund,Early Years at Wilne House,24/10/2023,859.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Early Years at Wilne House,24/10/2023,7927.50,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Early Years at Wilne House,24/10/2023,9774.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,EARLYDAYS NURSERY SCHOOL,13/10/2023,1156.68,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,East Cheshire Housing Consortium,09/10/2023,1395.20,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,East Cheshire Housing Consortium,23/10/2023,1395.20,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraine,East Staffordshire Borough Council,12/10/2023,38830.00,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Recycling Publicity,EAST STAFFS BOROUGH COUNCIL,09/10/2023,3500.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Statutory Recycling Credits,EAST STAFFS BOROUGH COUNCIL,19/10/2023,11462.51,Recycling Credits,Recycling Credits,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TAM Assess & Staying Together,Eastfield Community Centre,18/10/2023,720.00,S17 CONTACT,S17 CONTACT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TAM Assess & Staying Together,Eastfield Community Centre,31/10/2023,690.00,S17 CONTACT,S17 CONTACT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Assess & Staying Together,EASTWOOD NEIGHBOURHOOD NURSERY,02/10/2023,520.00,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Echo Support Limited,09/10/2023,1758.98,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Echo Support Limited,09/10/2023,2018.50,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Kingsmead Technology College,Eco Fuels Services Ltd,31/10/2023,2442.00,Repair and Maint Equipment NPS,Repair and Maint Equipment NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase High School,Eco Fuels Services Ltd,31/10/2023,2442.00,Repair and Maint Equipment NPS,Repair and Maint Equipment NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadows School,Eco Travel Private Hire Ltd,31/10/2023,20805.94,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rights Of Way Maintenance,Ecoloyia Ltd,06/10/2023,676.08,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Eden Futures,02/10/2023,2289.11,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Eden Futures,09/10/2023,2289.11,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Eden Futures,25/10/2023,2289.11,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Country Parks Team,Eden Springs UK Ltd,12/10/2023,745.20,Catering Refreshments,Catering Refreshments,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staff Development Ctr,Edge Training & Cons Ltd,06/10/2023,1050.00,Materials For Resale,Materials For Resale,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Eleventh Hour Group,24/10/2023,1166.40,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Elm House (Transparent Care Ltd),09/10/2023,2413.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Elm House (Transparent Care Ltd),09/10/2023,2387.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Elm House (Transparent Care Ltd),09/10/2023,2856.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Elm House (Transparent Care Ltd),23/10/2023,2413.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Elm House (Transparent Care Ltd),23/10/2023,2387.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Elm House (Transparent Care Ltd),23/10/2023,2856.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SStaffs Invoice Led Older Peop,ELR Homecare Ltd,13/10/2023,867.75,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SStaffs Invoice Led Older Peop,ELR Homecare Ltd,13/10/2023,2330.25,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,EM Skills Enterprise CIC,12/10/2023,1040.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,EM Skills Enterprise CIC,12/10/2023,600.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Recycling Publicity,EMAP PUBLISHING LTD,26/10/2023,1920.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Emerge Care & Therapeutic Sols Ltd,24/10/2023,26376.00,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SEN Direct Payments,,12/10/2023,7806.00,Direct Payments Other,Direct Payments Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Emma Hughes,13/10/2023,969.57,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Emma Norton,13/10/2023,510.30,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TAM Child in Care/Care Leavers,Emotivating Minds Limited,30/10/2023,657.50,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,BLT MH Team U65,Empowerment Care ltd,09/10/2023,1874.08,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Empowerment Care ltd,09/10/2023,2412.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,BLT MH Team U65,Empowerment Care ltd,23/10/2023,1874.08,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Empowerment Care ltd,23/10/2023,2412.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Enable Living Solution Limited,09/10/2023,1753.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Enable Living Solution Limited,23/10/2023,1753.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Enabling Activities Ltd,04/10/2023,594.96,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SCC Digital,Endpoint Automation Services (EAS) Ltd,06/10/2023,11700.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SCC Digital,Endpoint Automation Services (EAS) Ltd,09/10/2023,20044.80,Other Income,Other Income,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Burntwood YC Demolition,ENERGY ASSETS LTD,16/10/2023,5630.88,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Afghan Resettlement Scheme,English Class Private Language School,06/10/2023,630.00,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Client Landfill Unallocated,ENITIAL,06/10/2023,5749.22,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Client Landfill Unallocated,ENITIAL,06/10/2023,7999.22,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Client Landfill Unallocated,ENITIAL,04/10/2023,1800.00,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Training,Entrust Support Services Ltd,17/10/2023,1410.00,ACCOMMODATION,ACCOMMODATION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,PAYG Entrust Serv to Schools,Entrust Support Services Ltd,17/10/2023,306202.54,Partnership - Unallocated,Partnership - Unallocated,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,PAYG Pass Through to Schools,Entrust Support Services Ltd,17/10/2023,6862.40,Partnership - Unallocated,Partnership - Unallocated,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Contract Entrust SLA ServtoSch,Entrust Support Services Ltd,17/10/2023,460016.40,Partnership - Unallocated,Partnership - Unallocated,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,JVCo - Commissioning General,Entrust Support Services Ltd,24/10/2023,749187.91,Partnership - Unallocated,Partnership - Unallocated,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,ENVA England Specialist Waste Ltd,02/10/2023,3378.00,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,ENVA England Specialist Waste Ltd,27/10/2023,9774.00,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,ENVA England Specialist Waste Ltd,17/10/2023,1386.00,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,ENVA England Specialist Waste Ltd,17/10/2023,4764.00,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",Environtec Limited,25/10/2023,982.80,Planned Roofs,Planned Roofs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Epic Care Services Ltd,10/10/2023,3461.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Epic Care Services Ltd,16/10/2023,5049.90,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Epic Care Services Ltd,11/10/2023,3160.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Epic Care Services Ltd,11/10/2023,513.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Epic Care Services Ltd,16/10/2023,4887.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Assess & Staying Together,Equal Education Ltd,03/10/2023,936.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Assess & Staying Together,Equal Education Ltd,03/10/2023,702.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Assess & Staying Together,Equal Education Ltd,03/10/2023,585.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Assess & Staying Together,Equal Education Ltd,03/10/2023,702.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tam Children with Disability,EQUAL SUPPORT OPPORTUNITIES CIC,27/10/2023,777.60,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chaselea Short Stay School,ESEN Transport LTD,27/10/2023,14535.32,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Climate Change,ESP Ltd,09/10/2023,1644.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Country Parks Team,ESP Security Solutions Limited,09/10/2023,507.60,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,ESP Security Solutions Limited,27/10/2023,8128.22,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rural County Car Parking,ESPO,17/10/2023,3112.62,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Child in Care/Care Leaver,Essential Mediation Solutions Ltd,02/10/2023,998.70,S17-CASH ASSISTANCE,S17-CASH ASSISTANCE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,School Improvement,Essential Mediation Solutions Ltd,19/10/2023,935.20,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DAF - Disability Access Fund,Etching Hill CE Primary Academy,24/10/2023,859.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DAF - Disability Access Fund,Etching Hill CE Primary Academy,24/10/2023,859.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Eunistar Health Consultant UK Ltd,09/10/2023,3743.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Eunistar Health Consultant UK Ltd,23/10/2023,3743.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Eve Marie Aston,13/10/2023,510.30,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Client Landfill Unallocated,Everflow Ltd,19/10/2023,2555.60,Water Charges Metered,Water Charges Metered,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Evergreen Foster Care Ltd,24/10/2023,13168.57,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Evergreen Foster Care Ltd,24/10/2023,1890.00,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Evergreen Foster Care Ltd,24/10/2023,2625.00,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Healthy Communities,Everyone Health Ltd,27/10/2023,362510.30,PH Core contract element,PH Core contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,St Leonards Relocation,Evolution Ecology Ltd,13/10/2023,1440.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Evolving Care Ltd,25/10/2023,1347.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Excel Escort Solutions,24/10/2023,1177.20,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Excel Escort Solutions,24/10/2023,25242.85,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Excel Taxis Stoke,27/10/2023,2088.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Assess & Staying Together,Exclusive Secure Services Ltd,20/10/2023,948.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Executive Carers Ltd,04/10/2023,585.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Executive Carers Ltd,10/10/2023,585.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Executive Carers Ltd,16/10/2023,585.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Executive Carers Ltd,25/10/2023,585.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Executive Carers Ltd,30/10/2023,585.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Express Cars,27/10/2023,4392.49,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Country Parks Team,EXPRESS POLYTHENE LTD,25/10/2023,816.00,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SS Assess & Staying Together,Eye Travel Private Hire,24/10/2023,1120.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Main Trading Standards,F Redfern & Sons Ltd Flagg,06/10/2023,63935.98,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Older Pe,Families Care,20/10/2023,4770.60,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Families First Fostering Ltd,24/10/2023,10431.67,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Help - North,Family Action,27/10/2023,92266.86,Grants Other,Grants Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Help - Central,Family Action,27/10/2023,150558.65,Grants Other,Grants Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Farlea Childcare Ltd,13/10/2023,4307.29,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,13/10/2023,3753.54,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,13/10/2023,1632.96,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Farlea Childcare Ltd,13/10/2023,792.75,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,13/10/2023,2063.22,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Loxley Hall School,Fastrack Travel SOT Ltd,27/10/2023,12720.02,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Filkin & Co EHS Ltd,25/10/2023,2910.72,LICENCES,LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Security Print,Finish IT,05/10/2023,510.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Members Initiatives,Fireworks,09/10/2023,500.00,Local Member Initiative Scheme,Local Member Initiative Scheme,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Members Initiatives,Fireworks,09/10/2023,500.00,Local Member Initiative Scheme,Local Member Initiative Scheme,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Members Initiatives,Fireworks,09/10/2023,500.00,Local Member Initiative Scheme,Local Member Initiative Scheme,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,First Affinity Fostering Service Ltd,24/10/2023,3976.86,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,First Class Executive LTD,30/10/2023,1440.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highways Laboratory,FIRST IN SERVICE LTD,04/10/2023,659.76,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
