OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,SStaffs Invoice Led Older Peop,Arreta Care Limited,14/11/2023,560.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SStaffs Invoice Led Older Peop,Arreta Care Limited,30/11/2023,560.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,ARRIVA MIDLANDS LTD,22/11/2023,32943.00,Home School Tickets,Home School Tickets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,ARRIVA MIDLANDS LTD,17/11/2023,110105.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1348 Greenfields House ST13 6L,ARROW COUNTY SUPPLIES,17/11/2023,1193.14,Cleaning Materials supplies,Cleaning Materials supplies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7278 Marsh Court Day Serv ST16,ARROW COUNTY SUPPLIES,02/11/2023,500.72,Cleaning Materials supplies,Cleaning Materials supplies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1331 114 Douglas Rd Newcastle ,ARROW COUNTY SUPPLIES,16/11/2023,604.12,Cleaning Materials supplies,Cleaning Materials supplies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Horninglow Bungalows,ARROW COUNTY SUPPLIES,15/11/2023,710.40,Cleaning Materials supplies,Cleaning Materials supplies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ASC Discharge Fund��,Ash Healthcare Training,01/11/2023,1875.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Standon Bowers OEC,Ashwell Biomass & Heating Ltd,24/11/2023,1538.54,Repair and Maint Equipment NPS,Repair and Maint Equipment NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,Askews & Holts Library Services Ltd,03/11/2023,843.94,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,Askews & Holts Library Services Ltd,03/11/2023,602.02,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,Askews & Holts Library Services Ltd,10/11/2023,814.51,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult�s Book Fund,Askews & Holts Library Services Ltd,17/11/2023,639.79,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult�s Book Fund,Askews & Holts Library Services Ltd,24/11/2023,783.50,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HAF Christmas 2022,ASM SPORTS UK LTD,13/11/2023,19130.08,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,ASPECTS Staffordshire Ltd,06/11/2023,1455.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,ASPECTS Staffordshire Ltd,20/11/2023,1455.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Aspirations Care Ltd,06/11/2023,17281.02,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Aspirations Care Ltd,20/11/2023,17281.02,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Aspire (Stafford) Ltd,08/11/2023,5414.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Aspire (Stafford) Ltd,17/11/2023,732.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Aspire (Stafford) Ltd,17/11/2023,530.28,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Svcs Rugeley school,08/11/2023,93973.88,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Svcs Rugeley school,08/11/2023,66954.71,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Svcs Rugeley school,08/11/2023,91592.33,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Svcs Rugeley school,08/11/2023,36272.33,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,ASQUITH NURSERIES LTD,10/11/2023,11358.22,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,ASQUITH NURSERIES LTD,03/11/2023,1187.11,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Growth Hub LEP 2016-2018 BIS,ASTON MARINA LTD,13/11/2023,1062.55,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Corporate Research Team,ASTON MARINA LTD,15/11/2023,882.00,CORPORATE CATERING,CORPORATE CATERING,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,10/11/2023,1956.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,08/11/2023,1816.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,03/11/2023,3571.20,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,28/11/2023,688.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,28/11/2023,655.20,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,16/11/2023,2131.20,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,28/11/2023,1816.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,14/11/2023,763.20,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,16/11/2023,2731.20,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,16/11/2023,1732.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SS Assess & Staying Together,Atkinson Lewis,17/11/2023,2935.20,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,21/11/2023,1480.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,21/11/2023,1956.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,28/11/2023,3969.60,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,23/11/2023,1509.60,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,27/11/2023,1732.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,A53 transport corridor improve,AtkinsRealis UK Ltd,03/11/2023,7896.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Capacity Fund-National Bus Str,AtkinsRealis UK Ltd,03/11/2023,27248.17,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aurora ASD Ltd T/A Aurora Hanley Sch,14/11/2023,14431.70,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,AUSTIN BEN LTD,03/11/2023,1802.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,AUSTIN BEN LTD,14/11/2023,2226.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,AUSTIN BEN LTD,20/11/2023,1908.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,AUSTIN BEN LTD,27/11/2023,1961.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Austins,24/11/2023,6838.20,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Autocab Private Hire,28/11/2023,81164.54,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Other Corporate Items,AVC Wise Ltd,20/11/2023,3804.72,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Avenues South,17/11/2023,4190.89,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,B Geyer,10/11/2023,2110.50,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Routine Highway Maintenance,B J & J BREWSTER,01/11/2023,12480.00,Recharge Holding,Recharge Holding,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Svc & Community Transprt,B P BROWN TRAVEL LTD,28/11/2023,41389.36,Manned Transport - Hire,Manned Transport - Hire,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,B P BROWN TRAVEL LTD,13/11/2023,38996.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Main Trading Standards,B.W.Y. Canine,21/11/2023,517.80,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Teacher's Pay Grant (Devolved),Bailey Street AP Academy,22/11/2023,14300.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Main Trading Standards,Bakewell Veterinary Clinic Ltd,28/11/2023,3561.20,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Main Trading Standards,Bakewell Veterinary Clinic Ltd,22/11/2023,2389.96,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,BAMBINO'S PRIVATE DAY NURSERY LTD,10/11/2023,1517.54,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,BAMBINO'S PRIVATE DAY NURSERY LTD,10/11/2023,12445.29,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Registration Service - Unalloc,BANNER GROUP LTD,30/11/2023,943.51,Stationery General,Stationery General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rocklands School,Barton Local Cars LTD,27/11/2023,3135.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Barton Village Taxis Ltd,28/11/2023,2158.70,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Transport Assessments,BaseMap Ltd,07/11/2023,16920.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7290 Beaconside Hway Leons Way,Baxter Kelly Ltd,08/11/2023,11198.47,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Bayliss and Wilcox Community Support Ltd,03/11/2023,1500.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Bayliss and Wilcox Community Support Ltd,30/11/2023,1500.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CAN Assess & Staying Together,BCAT,08/11/2023,925.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Audit,BDO LLP,27/11/2023,17424.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,03/11/2023,1908.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,28/11/2023,768.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Be My Tutor,28/11/2023,2014.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Bedstone Educational Limited,16/11/2023,5440.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Beech Hall School Ltd,24/11/2023,7388.80,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Beech Hall School Ltd,27/11/2023,10062.73,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Beech Hall School Ltd,24/11/2023,8778.33,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Beech Hall School Ltd,24/11/2023,4320.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Carematch External,Beechcroft Homes ltd,23/11/2023,1000.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Beeches Park Day Nursery,13/11/2023,1332.58,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Beeches Park Day Nursery,13/11/2023,12020.06,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Beeches Park Day Nursery,03/11/2023,1335.50,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Beeches Park Day Nursery,03/11/2023,2374.22,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasetown Special School,Belvedere Cars,28/11/2023,4604.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,BENNETTS TRAVEL (CRANBERRY) LTD,28/11/2023,23745.49,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,BENNETTS TRAVEL (CRANBERRY) LTD,28/11/2023,12022.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Svc & Community Transprt,BENNETTS TRAVEL (CRANBERRY) LTD,28/11/2023,15828.80,Manned Transport - Hire,Manned Transport - Hire,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Beresford Memorial CofE First School,10/11/2023,8404.20,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Bespoke Training ,30/11/2023,4555.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ASC Digital Transformation F/D,Better Care Services ltd,24/11/2023,1236.00,Purch of Equipment Bud Only,Purch of Equipment Bud Only,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LEP Core,Bevan Brittan,27/11/2023,6706.80,legal services,legal services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bhylls Acre Primary School,13/11/2023,5913.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,BID Group Ltd,02/11/2023,595.80,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,BID Group Ltd,10/11/2023,2868.00,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,4696 EastStaffCCent248-57Water,BID Group Ltd,20/11/2023,5253.60,Day to Day Int Wall Door etc,Day to Day Int Wall Door etc,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,BIDDULPH HIGH SCHOOL (ACADEMY),09/11/2023,1500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0008 Stafford Ccent Faraday Ro,BIFFA WASTE SERVICES LTD,24/11/2023,634.75,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,30/11/2023,134778.02,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,30/11/2023,134778.02,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,30/11/2023,134778.02,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping - Stafford,BIFFA WASTE SERVICES LTD,28/11/2023,3891.18,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping - Newcastle,BIFFA WASTE SERVICES LTD,28/11/2023,4754.58,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping-Cannock Chase,BIFFA WASTE SERVICES LTD,28/11/2023,3808.30,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Big Robin's Nursery,10/11/2023,15412.76,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Assess & Staying Together,Big Robin's Nursery,16/11/2023,738.32,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Climate Change,Bilbrook Parish Council,01/11/2023,500.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Birches First School,13/11/2023,10170.68,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Birchwood Primary school,20/11/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Birchwood Private Day Nursery,13/11/2023,1585.51,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Birchwood Private Day Nursery,13/11/2023,6109.95,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Birchwood Private Day Nursery,13/11/2023,820.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Tamworth,Bird's Bush Primary School,29/11/2023,600.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Tamworth,Bird's Bush Primary School,29/11/2023,600.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,South Staffs Coroner,Birmingham City Council,01/11/2023,1320.00,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Communications,Birmingham City Council,10/11/2023,13987.66,Postages,Postages,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Birmingham City Council,20/11/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Communications,Birmingham City Council,20/11/2023,14242.73,Postages,Postages,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bishops Lonsdale Nursery,10/11/2023,14239.24,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,BLACKFRIARS ACADEMY,03/11/2023,83235.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Teacher's Pay Grant (Devolved),BLACKFRIARS ACADEMY,22/11/2023,28080.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Blackshaw Moor CofE First School,13/11/2023,2653.56,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Blakedown CE Primary School,20/11/2023,900.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,03/11/2023,691.17,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,17/11/2023,1179.48,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,114 Douglas Road,BLAKEMORE FOOD SERVICE LTD,23/11/2023,1066.28,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Blessed Mother Teresa's RC Pri Sch,10/11/2023,9895.09,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Stafford,BLESSED WILLIAM HOWARD H SCHOOL,29/11/2023,1250.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Stafford,BLESSED WILLIAM HOWARD H SCHOOL,29/11/2023,1500.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Training,Blithfield Safety Training Ltd,03/11/2023,588.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Training,Blithfield Safety Training Ltd,16/11/2023,684.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Blossoms on the Chase,10/11/2023,8720.22,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Blossoms on the Chase,10/11/2023,44479.05,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Sherbrook Primary School,Bloxwich Radio Taxis,28/11/2023,32300.75,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Blue Mountain Homes,27/11/2023,23494.28,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Bluebell Hill Nursery,13/11/2023,1823.33,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bluebell Hill Nursery,13/11/2023,4963.14,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Bluebird Care (Mid Staffs),07/11/2023,580.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Bluebird Care Stafford,15/11/2023,533.40,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Collections Team,Bluflame Design Limited,13/11/2023,8190.00,Consumables,Consumables,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,BLYTHE BRIDGE DAY NURSERY,10/11/2023,2378.24,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,BLYTHE BRIDGE DAY NURSERY,10/11/2023,17441.55,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,BOLEY PARK PRE-SCHOOL,13/11/2023,2773.89,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,BOURNE ELECTRICAL CONTR LTD,20/11/2023,1276.60,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
