SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period December 2023,,,,,,
Supplier,Amount,Transaction date,Cost Centre,Account,Department,Summary of Expenditure
24x7 Ltd,"6,537.25",28/11/2023,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
24x7 Ltd,"6,780.37",28/11/2023,YL22,R3305,Education Excellence,SEN Transport to Secondary Schools - Specialist Transport Fixed Route
24x7 Ltd,"12,384.17",28/11/2023,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
24x7 Ltd,"13,205.63",28/11/2023,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
24x7 Ltd,"29,979.64",28/11/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
365 Support Limited,517.44,06/12/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
3C Payment UK Ltd,618.64,30/11/2023,BC16,R2941,Highways and Public Protection,Car Parks-Other - Bank Charges
3C Payment UK Ltd,874.34,30/11/2023,BC05,R2941,Highways and Public Protection,Highway Safety - Parking - Bank Charges
8x8 UK Limited,"3,895.20",29/11/2023,BI54,R2655,Communities,Resettlement - Computer Costs
A Star Support Services Ltd.,910.00,06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
A Star Support Services Ltd.,"4,727.50",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Aaron Crest Care Home,"1,040.00",06/12/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
AAT (GB) LTD,"1,270.00",23/11/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
AAT (GB) LTD,"1,303.00",30/11/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Abbegale Lodge (2006) Li,"-3,664.83",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"-2,443.22",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,539.12,06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,596.20,06/12/2023,AN05,R5070,Adult Social Care,Mental Health Support - Adults 18-64 - Clients Personal Allowances
Abbegale Lodge (2006) Li,749.12,06/12/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,826.60,06/12/2023,AN10,R5070,Adult Social Care,Mental Health Support - Older People 65+ - Clients Personal Allowances
Abbegale Lodge (2006) Li,"2,598.80",06/12/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,598.80",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,598.80",06/12/2023,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes
Abbegale Lodge (2006) Li,"2,598.80",06/12/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,598.80",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,598.80",06/12/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,598.80",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,829.32",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AG25,R4041,Adult Social Care,Social Support : Support For Social Isolation / Other - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"2,940.36",06/12/2023,AN10,R4046,Adult Social Care,Mental Health Support - Older People 65+ - Property Case - Residential Rest Homes
Abbegale Lodge (2006) Li,"3,062.87",06/12/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Abbegale Lodge (2006) Li,"3,800.56",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"3,800.56",06/12/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"3,800.56",06/12/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"6,243.78",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbegale Lodge (2006) Li,"7,465.39",06/12/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbendon Healthcare Limited,"2,970.04",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbey Healthcare Westmoreland Ltd,"3,109.12",06/12/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Abbey School for Exceptional Children,"29,785.33",01/12/2023,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Abbey School for Exceptional Children,"29,785.33",01/12/2023,EH31,R4156,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Residential Schools
Abbey Wood Park Nursing Home,"1,444.44",06/12/2023,AN10,R4047,Adult Social Care,Mental Health Support - Older People 65+ - Property Case - Residential Nursing Homes
Abbey Wood Park Nursing Home,"2,745.24",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbey Wood Park Nursing Home,"3,083.24",06/12/2023,AN10,R4047,Adult Social Care,Mental Health Support - Older People 65+ - Property Case - Residential Nursing Homes
Abbeydale Nursing Home,"3,392.32",06/12/2023,AM05,R4042,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Nursing Ho
Abbeydale Nursing Home,"5,544.00",06/12/2023,AM05,R4042,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Nursing Ho
Abbeyfield North Mersey,848.80,06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbeyfield North Mersey,"1,385.52",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbeyfield North Mersey,"1,551.84",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbeyfield North Mersey,"2,672.36",06/12/2023,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Abbeyfield North Mersey,"2,672.36",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbeyfield North Mersey,"2,672.36",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Abbeyfield North Mersey,"2,672.36",06/12/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
ABL Health Ltd,"50,206.75",01/12/2023,PH30,R4341,Health and Wellbeing,IWS- Smoking & Tobacco - Payments To NHS- General
Abzorb Group,"1,696.72",07/12/2023,SS06,R2655,Operational In-House Services,CCTV/Control Room/Patrol - Computer Costs
Abzorb Group,"1,780.30",07/12/2023,YE28,R2655,Children's Social Care,Supporting Families Programme - Computer Costs
Abzorb Group,"1,832.00",06/10/2023,YE28,R2655,Children's Social Care,Supporting Families Programme - Computer Costs
Accomodating Care,"-1,020.96",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Accomodating Care,"-1,020.96",06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Accomodating Care,"-1,020.96",06/12/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Accomodating Care,"-1,020.96",06/12/2023,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes
Accomodating Care,"-1,020.96",06/12/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Accomodating Care,-928.14,06/12/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Accomodating Care,-928.14,06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Accomodating Care,-928.14,06/12/2023,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes
Accomodating Care,-928.14,06/12/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Accomodating Care,-928.14,06/12/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Accomodating Care,-928.14,06/12/2023,AM10,R4046,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Property Case - Residential Rest Homes
Accomodating Care,-835.33,06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Accomodating Care,-835.33,06/12/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Accomplish Group Lifestyles Ltd,603.96,06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,603.96,06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,603.96,06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,603.96,06/12/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Accomplish Group Lifestyles Ltd,603.96,06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,605.12,06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,680.76,06/12/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Accomplish Group Lifestyles Ltd,756.40,06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,756.40,06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,756.40,06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,794.22,06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,794.22,06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,794.22,06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,794.22,06/12/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,794.22,06/12/2023,AG25,R4043,Adult Social Care,Social Support : Support For Social Isolation / Other - Supported Living
Accomplish Group Lifestyles Ltd,"1,006.60",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,006.60",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,006.60",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,134.60",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,509.90",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,512.80",06/12/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,588.44",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,588.44",06/12/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Accomplish Group Lifestyles Ltd,"1,588.44",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,588.44",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,588.44",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,891.00",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"1,966.64",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"2,269.20",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"2,269.20",06/12/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"2,269.20",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"2,269.20",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"2,269.20",06/12/2023,AG25,R4043,Adult Social Care,Social Support : Support For Social Isolation / Other - Supported Living
Accomplish Group Lifestyles Ltd,"2,647.40",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"2,647.40",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"3,019.80",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"3,019.80",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"3,019.80",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"3,019.80",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"3,355.24",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"3,479.44",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"3,706.36",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"3,706.36",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"3,971.10",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"3,971.10",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"3,971.10",06/12/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Accomplish Group Lifestyles Ltd,"4,765.32",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"4,765.32",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"7,412.72",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"7,984.20",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"7,984.20",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"8,471.68",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"9,581.04",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"12,178.04",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"15,884.40",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"15,884.40",06/12/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
ACCOMPLISH GROUP LTD,560.00,15/12/2023,TA01,H2000,Adult Social Care,Corporate Appointeeship - Protection of Property Accounts
Achieve Together Ltd,594.16,06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,632.34,06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,"1,064.96",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,"1,665.60",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,"1,782.90",06/12/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Acorn Recovery Projects,"3,214.29",30/11/2023,PH17,R4171,Health and Wellbeing,Substance Misuse - Residential Rehab - Voluntary & Faith Sector
Acorn Venture Farm,624.00,06/12/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Acre Development Consulting Ltd,"14,750.00",07/12/2023,UA49,R2470,Growth Programme,Pre Development - Consultancy and Professional Services
Acronym Community Empowerment (ACE),"3,291.48",22/11/2023,YL50,R2723,Economic Growth and Housing,"LCR Multiply Numeracy Gran - Officers Travel, Subsistence & Conference Expenses"
ACS Technology Group Ltd,"12,300.00",13/11/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
ACS Technology Group Ltd,"12,300.00",29/11/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
