SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period April 2023,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE
Chapelgate Limited,"2,865.00",28/02/2023,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chapelgate Limited,"2,935.00",31/10/2022,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chapelgate Limited,"2,955.00",31/12/2022,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chapelgate Limited,"3,120.00",31/07/2022,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chapelgate Limited,"3,140.00",31/01/2023,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chapelgate Limited,"3,260.00",01/03/2023,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chapelgate Limited,"3,260.00",30/11/2022,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chapelgate Limited,"3,260.00",30/09/2022,GN06,R2969,Communities,Area Management - Miscellaneous Expenses
Chemcare (Liverpool),505.95,18/04/2023,HS06,R2021,Communities,DSW (Dunes Splashworld) - Equipment - Purchase
Chinese Wellbeing,835.12,29/03/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Chinese Wellbeing,"1,594.32",29/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Choice Support,"1,944.00",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Choice Support,"4,880.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Choices Activity And,"-1,027.33",26/04/2023,AP10,R4053,Adult Social Care,Physical Support - Older People 65+ - Day Care
Choices Activity And,-985.88,26/04/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Choices Activity And,648.84,26/04/2023,AM10,R4053,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Day Care
Choices Activity And,648.84,26/04/2023,AM10,R4053,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Day Care
Choices Activity And,648.84,26/04/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Choices Activity And,648.84,26/04/2023,AP10,R4053,Adult Social Care,Physical Support - Older People 65+ - Day Care
Choices Activity And,648.84,26/04/2023,AP10,R4053,Adult Social Care,Physical Support - Older People 65+ - Day Care
Choices Activity And,648.84,26/04/2023,AM10,R4053,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Day Care
Choices Activity And,648.84,26/04/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Choices Activity And,"1,081.40",26/04/2023,AM10,R4053,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Day Care
Christadelphian Care,"-1,572.74",26/04/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Christadelphian Care,"1,126.52",26/04/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Christadelphian Care,"2,467.48",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Christadelphian Care,"2,467.48",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Christadelphian Care,"2,467.48",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Christadelphian Care,"2,467.48",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Christadelphian Care,"2,467.48",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Christadelphian Care,"2,791.80",26/04/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Church Farm at Rusticus,"2,532.00",26/04/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Cic,"-7,866.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,503.70,26/04/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
Cic,515.48,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,528.69,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,528.69,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,528.69,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,528.69,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,528.69,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,528.69,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,550.48,26/04/2023,AP05,R4054,Adult Social Care,Physical Support - Adults 18-64 - Community Support
Cic,552.30,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,589.12,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,589.12,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,589.12,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,589.12,26/04/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Cic,629.12,26/04/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
Cic,629.12,26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,629.12,26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,736.40,26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,736.40,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,736.40,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,736.40,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,736.40,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,764.62,26/04/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Cic,793.03,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,793.03,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,793.03,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,793.03,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,793.03,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,793.03,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,793.03,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,821.80,26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,883.68,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,883.68,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,883.68,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,883.68,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,883.68,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,883.68,26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,006.60",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,006.60",26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"1,006.60",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,057.37",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,057.37",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,057.37",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,072.64",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,100.96",26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,"1,104.60",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,159.83",26/04/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Cic,"1,159.83",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,179.60",26/04/2023,AL10,R4054,Adult Social Care,Learning Disability Support - Older People 65+ - Community Support
Cic,"1,219.23",26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"1,219.23",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,219.23",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,219.23",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,219.23",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,219.23",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,251.88",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,251.88",26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"1,258.24",26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,"1,288.70",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,288.70",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,288.70",26/04/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Cic,"1,325.52",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,340.80",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,354.70",26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"1,472.80",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,472.80",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,472.80",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,491.21",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,491.21",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,491.21",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,586.06",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,586.06",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,586.06",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,586.06",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,650.68",26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,"1,656.90",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,656.90",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,656.90",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,656.90",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,656.90",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,656.90",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,656.90",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,730.54",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,779.14",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,779.14",26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"1,804.18",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,877.82",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,933.05",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,966.00",26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,"1,977.68",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,061.92",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,061.92",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,080.33",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,095.59",26/04/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Cic,"2,111.76",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,111.76",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,430.12",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,430.12",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,438.46",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,438.46",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,480.48",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,503.76",26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,577.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,709.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,765.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,765.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,854.91",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,037.65",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,037.65",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,092.88",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,519.60",26/04/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"3,866.10",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"4,173.92",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"4,418.40",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"4,685.63",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"4,876.92",26/04/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Cic,"4,876.92",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"5,007.52",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"6,406.68",26/04/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Cic,"6,406.68",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"6,569.92",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"7,039.20",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"7,732.20",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"7,732.20",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"7,732.20",26/04/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"32,072.62",04/04/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Ciceley Commercials Ltd,520.29,28/03/2023,TB02,H0104,Operational In-House Services,Stock / Stock Adjustment Account - Purchases - Stock
Cipfa Business Ltd,"31,658.75",21/04/2023,GF13,R2868,Corporate Resources,Financial Services - Subscriptions
Citizens Advice Sefton,"63,538.50",14/04/2023,GN06,R4171,Communities,Area Management - Voluntary & Faith Sector
City Electrical Factors Ltd,"2,933.30",02/04/2023,SS05,R2030,Operational In-House Services,Alarms - Equipment Furniture & Materials
Civica Election Services Ltd,921.69,28/04/2023,GG21,R2225,Corporate Resources,"Register Of Electors - Printing, Stationery & General Office Expenses"
Civica Election Services Ltd,"14,102.42",21/04/2023,GG21,R2225,Corporate Resources,"Register Of Electors - Printing, Stationery & General Office Expenses"
Civica Uk Limited,"7,440.00",28/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Civica Uk Limited,"14,000.00",04/04/2023,GF63,R2655,Corporate Resources,ICT Contracts - Computer Costs
Cjk Services Ltd,800.00,02/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Cjk Services Ltd,"5,330.00",02/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
CLOISTERS CARE LTD,"-4,319.84",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CLOISTERS CARE LTD,"2,791.80",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CLOISTERS CARE LTD,"2,791.80",26/04/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
CLOISTERS CARE LTD,"2,791.80",26/04/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
CLOISTERS CARE LTD,"2,791.80",26/04/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CLOISTERS CARE LTD,"7,236.37",26/04/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
CMS SupaTrak,970.00,19/04/2023,SC04,R2024,Operational In-House Services,Alternating Weekly Collection Service - Equipment - Repair & Maintenance
Committed to Quality,"1,400.00",31/03/2023,AA50,R2470,Adult Social Care,Safeguarding Board - Consultancy and Professional Services
Community Independent Living,531.44,24/03/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Community Independent Living,531.44,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,531.44,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,531.44,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,531.44,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,531.44,24/03/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Community Independent Living,531.44,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,531.44,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,531.44,24/03/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Community Independent Living,550.42,24/03/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Community Independent Living,569.40,24/03/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Community Independent Living,607.36,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,664.30,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,683.28,24/03/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Community Independent Living,797.16,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,797.16,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,949.00,24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,"1,062.88",24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,"1,062.88",24/03/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Community Independent Living,"1,138.80",24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,"1,195.74",24/03/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Community Independent Living,"1,328.60",24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,"2,125.76",24/03/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Community Independent Living,"2,125.76",24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,"2,657.20",24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,"2,657.20",24/03/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Community Independent Living,"2,657.20",24/03/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Complete Background Screening Ltd,"1,800.00",01/04/2023,GF19,R2418,Corporate Resources,THR & Payroll Team - Fees - DBS Checks Non Employees
Complete Background Screening Ltd,"36,447.00",31/03/2023,GF19,R2418,Corporate Resources,THR & Payroll Team - Fees - DBS Checks Non Employees
Computer Cab (Liverpool) Ltd,"1,283.33",31/01/2023,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Computer Cab (Liverpool) Ltd,"1,532.67",31/01/2023,YL22,R3307,Education Excellence,SEN Transport to Secondary Schools - Specialist Transport Ad Hoc
Computer Cab (Liverpool) Ltd,"1,741.67",31/01/2023,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
Computer Cab (Liverpool) Ltd,"1,811.33",31/01/2023,YL12,R3310,Education Excellence,SEN Transport to Primary Schools - Out of Borough Transport costs
Computer Cab (Liverpool) Ltd,"2,469.69",31/01/2023,YL12,R3310,Education Excellence,SEN Transport to Primary Schools - Out of Borough Transport costs
Computer Cab (Liverpool) Ltd,"2,660.00",31/01/2023,YL36,R3305,Education Excellence,Independent / Non Maintained Special School SEN travel - Specialist Transport Fixed Route
Concept Hygiene,503.00,01/04/2023,BR15,R1813,Economic Growth and Housing,S@W Recharges - Service Charge
Connect Dance Academy,"6,600.00",14/03/2023,GN16,R5051,Communities,Holiday Activity Fund - Payment Of Grant
Container Care Solutions,"6,456.00",26/04/2023,SC08,R2030,Operational In-House Services,Trade Waste - Equipment Furniture & Materials
Contemporary Art Society,"2,250.00",01/04/2023,HA08,R2868,Communities,Exhibitions - Subscriptions
