Detail Spend Analysis by Account ,,,
,,,
,,,
09/03/2023,DISCOUNT STORES,ARGOS RICE LANE,10
09/03/2023,DISCOUNT STORES,ARGOS LIVERPOOL,99.98
09/03/2023,DISCOUNT STORES,ARGOS LIVERPOOL,49.99
15/03/2023,DISCOUNT STORES,ARGOS CROSBY,49.99
22/03/2023,"DRUG STORES, PHARMACIES",SAVERS HEALTH & BEAUTY,46.7
22/03/2023,"GROCERY STORES, SUPERMARKETS",ONEBELOW,12.25
23/03/2023,"BUILDING MATERIALS, LUMBER STORES",HOWDENS - BOOTLE D772,557.4
28/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,35
18/01/2023,PREMIER INN,PREMIER INN,243.96
09/01/2023,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,18.05
10/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,14.42
20/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,25.98
26/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,10.49
27/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,TROPHIES FOR ALL,260
02/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,12.99
08/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HSE,715
09/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,7.74
14/02/2023,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",WWW.PALLET2SHIP.CO,92.55
21/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,10.45
28/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,8.1
01/03/2023,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,10.9
06/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,14.98
27/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,6.65
27/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,24.98
28/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,6.34
18/01/2023,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,Amazon Prime 1A0UM9PK4,0.99
18/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1A9SJ1GQ4,4.99
25/01/2023,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,Amazon Prime 1O7851O44,8.99
27/01/2023,DIGITAL GOODS MULTI CATEGORY,APPLE.COM/BILL,0.79
27/02/2023,DIGITAL GOODS MULTI CATEGORY,APPLE.COM/BILL,0.79
27/03/2023,DIGITAL GOODS MULTI CATEGORY,APPLE.COM/BILL,0.79
09/01/2023,TRAVEL AGENCIES AND TOUR OPERATORS,HOLIDAY PAYMENT AVR,"2,118.00"
13/01/2023,PASSENGER RAILWAYS,Trainline.COM,15.51
02/02/2023,PASSENGER RAILWAYS,trainline,41.46
02/02/2023,PASSENGER RAILWAYS,Trainline.COM,19.45
17/02/2023,TRAVEL AGENCIES AND TOUR OPERATORS,AIRBNB HMDK2MC5QJ,"2,732.75"
18/02/2023,TRAVEL AGENCIES AND TOUR OPERATORS,AIRBNB HMDK2MC5QJ,"-2,732.75"
09/03/2023,PASSENGER RAILWAYS,trainline,47.98
14/03/2023,PASSENGER RAILWAYS,Trainline.COM,66.94
15/03/2023,TRAVEL AGENCIES AND TOUR OPERATORS,AIRBNB HMFWHRJCWY,"3,634.55"
10/02/2023,PREMIER INN,PREMIER INN,214
27/02/2023,PREMIER INN,PREMIER INN,68.85
28/02/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",ISTAY LIVERPOOL,433.42
04/01/2023,ELECTRONIC SALES,CURRYS ONLINE,588
04/01/2023,DISCOUNT STORES,ARGOS LTD,60
05/01/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",CITIZENCARD,30
05/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,49.49
05/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,49
05/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.SEFTON.GOV.UK (ICO,11
06/01/2023,REAL ESTATE AGENTS AND MANAGERS-RENTALS,ONE VISION HOUSING,369.4
09/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,254.99
09/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,75.5
09/01/2023,ELECTRONIC SALES,CURRYS ONLINE,369
10/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
10/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
10/01/2023,DISCOUNT STORES,ARGOS LTD,40
10/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,SPL8390000660PRE UKVI,500
11/01/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",CITIZENCARD,15
12/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
13/01/2023,DISCOUNT STORES,ARGOS LTD,270
13/01/2023,DISCOUNT STORES,ARGOS LTD,422.95
13/01/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",CITIZENCARD,15
13/01/2023,DISCOUNT STORES,ARGOS LTD,165.95
16/01/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",CITIZENCARD,15
16/01/2023,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",SQ TJAS FURNISHINGS L,75
16/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,35
17/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,-7.5
17/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,351.24
17/01/2023,DISCOUNT STORES,ARGOS LTD,270
17/01/2023,ELECTRONIC SALES,CURRYS ONLINE,819.99
17/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,14
17/01/2023,FLOOR COVERING STORES,BOGANS CARPETS LIMITED,192
18/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,79.15
18/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,49
18/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,49
18/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.CHESHIREWESTANDCHE,11
19/01/2023,MISCELLANEOUS GENERAL MERCHANDISE,SMYTHS TOYS,89.99
19/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,49
19/01/2023,"GROCERY STORES, SUPERMARKETS",ASDA GEORGE COM LEEDS,17.94
19/01/2023,DISCOUNT STORES,ARGOS LTD,63.95
20/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,49
20/01/2023,TELECOM INCL PREPAID/RECURRING PHONE SVCS,VIRGIN MEDIA PYMTS,100.25
23/01/2023,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,SQ PUBLIC POLICY EXCH,118.8
24/01/2023,DISCOUNT STORES,ARGOS LTD,472.95
25/01/2023,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",Allpay LIVV HOUSING G,239.2
26/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,67.98
27/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,49
27/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
27/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
27/01/2023,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,LANCASHIRE CC WEBSITE,11
27/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,35
30/01/2023,DISCOUNT STORES,ARGOS LTD,252.95
31/01/2023,DISCOUNT STORES,ARGOS LTD,24
31/01/2023,DISCOUNT STORES,ARGOS LTD,287.95
31/01/2023,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,INCCHOICE.CO.UK,23.74
31/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,75.5
31/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
31/01/2023,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,50
31/01/2023,ELECTRONIC SALES,CURRYS ONLINE,169
01/02/2023,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,LANCASHIRE CC WEBSITE,-11
01/02/2023,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,LANCASHIRE CC WEBSITE,11
01/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
01/02/2023,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",UNITED UTILITIES WATER,338.91
02/02/2023,DISCOUNT STORES,ARGOS LTD,87.95
02/02/2023,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,159
02/02/2023,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,159
02/02/2023,DISCOUNT STORES,ARGOS LTD,210
02/02/2023,DEPARTMENT STORES,ONE4ALL,25.99
02/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,28.49
02/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
02/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WIRRAL MBC,11
06/02/2023,DEPARTMENT STORES,ONE4ALL,-140.99
08/02/2023,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,NSPCC,409.5
08/02/2023,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",2023-02_619937658_Annu,10
08/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,82.5
08/02/2023,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",CROWDFUND AVIVA COMMU,240
08/02/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,SOVINI LIMITED,160
09/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,14
09/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,129.98
09/02/2023,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",WWW.NAVSH.ORG.UK,349
09/02/2023,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",WWW.NAVSH.ORG.UK,349
10/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,82.5
13/02/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",CITIZENCARD,15
13/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
13/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
13/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,35
14/02/2023,ELECTRONIC SALES,CURRYS ONLINE,139
14/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
15/02/2023,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",S.C.T.S,33.25
16/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
16/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
16/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
17/02/2023,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,70
19/02/2023,"COMMERCIAL ART, GRAPHICS, PHOTOGRAPHY",Canva 03700-16265070,99.99
20/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,"1,119.09"
22/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,82.5
22/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
22/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
22/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,14
22/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DRIVING LICENCE WEB,34
23/02/2023,TELECOM INCL PREPAID/RECURRING PHONE SVCS,VIRGIN MEDIA PYMTS,100.25
23/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
23/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
24/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,-11
24/02/2023,DISCOUNT STORES,ARGOS LTD,303.94
24/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
24/02/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,248.95
24/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,309.94
27/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,14
27/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
27/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
27/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
27/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
28/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
28/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,11
01/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
02/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,-11
02/03/2023,DEPARTMENT STORES,ONE4ALL,546.5
02/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,485.82
03/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,35
03/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
03/03/2023,COSMETIC STORES,WWW.SALLYBEAUTY.CO.UK,26.75
03/03/2023,MEN'S AND WOMEN'S CLOTHING STORES,SP PROLUXE LTD,23.99
03/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,35
06/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,-35
06/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,PASSPORTONLINE,32
06/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,PASSPORTONLINE,32
06/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,PASSPORTONLINE,32
06/03/2023,TELECOM INCL PREPAID/RECURRING PHONE SVCS,VIRGINMEDIA.COM,80.04
06/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,160
07/03/2023,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BARRY S SKIP HIRE,-247.2
07/03/2023,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,LANCASHIRE CC WEBSITE,-35
07/03/2023,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BARRY S SKIP HIRE,247.2
07/03/2023,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,LANCASHIRE CC WEBSITE,35
08/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,-7.5
08/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,14
08/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,14
08/03/2023,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BARRY S SKIP HIRE,247.2
08/03/2023,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",FirstNameAnnual - Juni,10
08/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,150.97
08/03/2023,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BARRY S SKIP HIRE,24
08/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,499
09/03/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",CITIZENCARD,15
13/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,19.99
14/03/2023,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Velocity Wigan,10.5
14/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LIVERPOOL CITY COUNCIL,35
14/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,82.5
14/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,131
14/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DVLA DRIVER ONLINE,34
15/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZ Honeypot Furniture,-499
15/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MANCHESTER.GOV.UK,11
15/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MANCHESTER.GOV.UK,11
16/03/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,533.94
16/03/2023,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",ELSA NETWORK,50
16/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,84.97
17/03/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,239
17/03/2023,REAL ESTATE AGENTS AND MANAGERS-RENTALS,CAMPUSLIVINGVILLAG,200
17/03/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,630
20/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
20/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,545
21/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
21/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
22/03/2023,TELECOM INCL PREPAID/RECURRING PHONE SVCS,VIRGIN MEDIA PYMTS,100.25
22/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,2MAA036121435 TD E-PMT,75
23/03/2023,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,159
23/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
24/03/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,142.95
24/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
24/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
24/03/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,EB NARRATIVE BASED LI,183.85
28/03/2023,"OPTICIANS,OPTICAL GOODS & EYEGLASSES",VISION EXPRESS-FORMBY,99
29/03/2023,DEPARTMENT STORES,High Street Vouchers,504.25
29/03/2023,DEPARTMENT STORES,ONE4ALL,200.99
29/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,37.67
29/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,19.97
29/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,269.99
30/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,82.5
30/03/2023,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",WF UK3892569714,149.99
31/03/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,BLACKHAWK CS ICELAND,40
09/01/2023,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,Amazon Prime 1H47I5PX4,8.99
11/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1H0LA42T4,33.03
14/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMZ Amazon.co.uk,-22.86
14/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMZ Amazon.co.uk,-10.17
15/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1A4Q25LD4,33.03
09/02/2023,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,Amazon Prime 1Q0ER85Z4,8.99
06/03/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1R3VK7OX4,199
07/03/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1R3LK4ZJ4,180.05
08/03/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1R7AV20A4,42.99
09/03/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1R0S77EN4,132.99
09/03/2023,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,Amazon Prime 1R5L67174,8.99
04/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,67.68
04/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SOVINI TRADE SUPPLIES,11.45
05/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,22.56
09/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,45.12
10/01/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,198.3
11/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,69.84
12/01/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,25.2
12/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,45.12
16/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,65.52
17/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SOVINI TRADE SUPPLIES,7.49
19/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,45.12
20/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
20/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
24/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,58.32
24/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SOVINI TRADE SUPPLIES,29.38
26/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
26/01/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,219.6
07/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,67.68
08/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,69.08
09/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SOVINI TRADE SUPPLIES,9.36
14/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,67.68
14/02/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,25.77
15/02/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,11.98
16/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
20/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,56.88
20/02/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,144
20/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,65.52
21/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,39.8
22/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
24/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
27/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SOVINI TRADE SUPPLIES,79.4
27/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
02/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,30.48
07/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
07/03/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,144
08/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
08/03/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,10.39
09/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,65.52
14/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
17/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,54.82
