SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period November 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE
24x7 Ltd,"8,810.92",13/11/2024,YL36,R3305,Education Excellence,Specialist Transport Fixed Route - Independent / Non Maintained Special School SEN travel
24x7 Ltd,"9,048.42",13/11/2024,YL60,R3310,Education Excellence,Out of Borough Transport costs - Post 16 Transport
24x7 Ltd,"10,475.33",13/11/2024,YL31,R3305,Education Excellence,Specialist Transport Fixed Route - SEN Transport to Special Schools
24x7 Ltd,"17,294.08",13/11/2024,YL36,R3310,Education Excellence,Out of Borough Transport costs - Independent / Non Maintained Special School SEN travel
24x7 Ltd,"17,962.33",13/11/2024,YL31,R3305,Education Excellence,Specialist Transport Fixed Route - SEN Transport to Special Schools
24x7 Ltd,"22,532.33",13/11/2024,YL31,R3305,Education Excellence,Specialist Transport Fixed Route - SEN Transport to Special Schools
360photosurvey.com,500.00,31/10/2024,BI03,R2969,Property and Building Services,Miscellaneous Expenses - Property & Facilities Management
365 Support Limited,541.20,07/11/2024,AN05,R4054,Adult Social Care,Community Support - Mental Health Support - Adults 18-64
3C Payment UK Ltd,546.81,31/10/2024,BC16,R2941,Highways and Public Protection,Bank Charges - Car Parks-Other
3C Payment UK Ltd,897.33,31/10/2024,BC05,R2941,Highways and Public Protection,Bank Charges - Highway Safety - Parking
7BR,"1,300.00",23/09/2024,YS91,R2453,Children's Social Care,Fees - Legal - Childrens Admin - Legal Fees
7BR,"2,285.00",05/11/2024,YS91,R2453,Children's Social Care,Fees - Legal - Childrens Admin - Legal Fees
A A Molyneux Builders Ltd,"5,755.00",26/07/2024,CAP1,C1000,Capital,Capital Expenditure - Capital
A A Molyneux Builders Ltd,"6,623.00",23/09/2024,CAP1,C1000,Capital,Capital Expenditure - Capital
A A Molyneux Builders Ltd,"7,195.00",24/10/2024,CAP1,C1000,Capital,Capital Expenditure - Capital
A A Molyneux Builders Ltd,"12,523.50",24/10/2024,CAP1,C1000,Capital,Capital Expenditure - Capital
A A Molyneux Builders Ltd,"30,000.00",30/09/2024,CAP1,C1000,Capital,Capital Expenditure - Capital
A Star Support Services Ltd.,910.00,07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
A Star Support Services Ltd.,"4,727.50",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
A Way with Media Productions Ltd,"2,822.94",30/10/2024,HA09,R2440,Communities,Fees - Music - Programming
A Way with Media Productions Ltd,"8,684.24",04/11/2024,HA09,R2440,Communities,Fees - Music - Programming
A1 Aerials,500.00,13/11/2024,BI53,R4344,Economic Growth and Housing,Pay-External Providers - Next Steps Accommodation Programme (NSAP)
Aaron Crest Care Home,"1,040.00",07/11/2024,AM10,R4041,Adult Social Care,Private Residential Care Rest Homes - Support With Memory & Cognition - Older People 65+
AAT (GB) LTD,895.00,18/11/2024,YS81,R2052,Children's Social Care,"Aids, Appliances And Adaptations - Childrens Special Equipment"
AB Building & Maintenance Ltd,"6,700.00",08/10/2024,CAP1,C1000,Capital,Capital Expenditure - Capital
Abbegale Lodge (2006) Li,"-21,054.30",07/11/2024,AP05,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Adults 18-64
Abbegale Lodge (2006) Li,"-21,054.30",07/11/2024,AP05,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Adults 18-64
Abbegale Lodge (2006) Li,"2,807.24",07/11/2024,AP05,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Adults 18-64
Abbegale Lodge (2006) Li,"2,807.24",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"2,807.24",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"2,807.24",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"2,807.24",07/11/2024,AP05,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Adults 18-64
Abbegale Lodge (2006) Li,"2,807.24",07/11/2024,AP10,R4045,Adult Social Care,Residential - Short Term - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"2,807.24",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AM10,R4041,Adult Social Care,Private Residential Care Rest Homes - Support With Memory & Cognition - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AM10,R4041,Adult Social Care,Private Residential Care Rest Homes - Support With Memory & Cognition - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AN10,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AN10,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AP10,R4045,Adult Social Care,Residential - Short Term - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AN05,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Adults 18-64
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AN05,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Adults 18-64
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AN05,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Adults 18-64
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AP05,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Adults 18-64
Abbegale Lodge (2006) Li,"3,176.16",07/11/2024,AG25,R4041,Adult Social Care,Private Residential Care Rest Homes - Social Support : Support For Social Isolation / Other
Abbegale Lodge (2006) Li,"3,800.00",07/11/2024,AN05,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Adults 18-64
Abbegale Lodge (2006) Li,"4,105.36",07/11/2024,AP05,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Adults 18-64
Abbegale Lodge (2006) Li,"4,105.36",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"4,105.36",07/11/2024,AN10,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Older People 65+
Abbegale Lodge (2006) Li,"4,105.36",07/11/2024,AN05,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Adults 18-64
Abbegale Lodge (2006) Li,"4,105.36",07/11/2024,AN05,R4041,Adult Social Care,Private Residential Care Rest Homes - Mental Health Support - Adults 18-64
Abbegale Lodge (2006) Li,"23,861.54",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbegale Lodge (2006) Li,"23,861.54",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbendon Healthcare Limited,572.90,07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AN10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Mental Health Support - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AN10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Mental Health Support - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AM10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Support With Memory & Cognition - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AM10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Support With Memory & Cognition - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbendon Healthcare Limited,"3,208.24",07/11/2024,AM10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Support With Memory & Cognition - Older People 65+
Abbendon Healthcare Limited,"3,666.56",07/11/2024,AM10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Support With Memory & Cognition - Older People 65+
Abbendon Healthcare Limited,"5,041.52",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbey Healthcare Westmoreland Ltd,"3,401.72",07/11/2024,AL05,R4041,Adult Social Care,Private Residential Care Rest Homes - Learning Disability Support -Adults 18-64
Abbey Wood Park Nursing Home,"1,631.48",07/11/2024,AN10,R4047,Adult Social Care,Property Case - Residential Nursing Homes - Mental Health Support - Older People 65+
Abbey Wood Park Nursing Home,"2,977.44",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbey Wood Park Nursing Home,"3,344.44",07/11/2024,AN10,R4047,Adult Social Care,Property Case - Residential Nursing Homes - Mental Health Support - Older People 65+
Abbeydale Nursing Home,"4,288.04",07/11/2024,AM05,R4042,Adult Social Care,Private Residential Care Nursing Ho - Support With Memory & Cognition - Adults 18-64
Abbeydale Nursing Home,"5,544.00",07/11/2024,AM05,R4049,Adult Social Care,Nursing- Short Term - Support With Memory & Cognition - Adults 18-64
Abbeyfield North Mersey,848.80,07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbeyfield North Mersey,"1,385.52",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbeyfield North Mersey,"2,189.80",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbeyfield North Mersey,"2,330.52",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbeyfield North Mersey,"2,807.24",07/11/2024,AP10,R4041,Adult Social Care,Private Residential Care Rest Homes - Physical Support - Older People 65+
Abbeyfield North Mersey,"2,886.68",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbeyfield North Mersey,"2,886.68",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abbeyfield North Mersey,"2,886.68",07/11/2024,AP10,R4042,Adult Social Care,Private Residential Care Nursing Ho - Physical Support - Older People 65+
Abc Security Services Ltd,"1,200.00",25/10/2024,SS05,R2030,Operational In-House Services,Equipment Furniture & Materials - Alarms
ABL Health Ltd,"52,185.42",01/11/2024,PH30,R4341,Health and Wellbeing,Payments To NHS- General - IWS- Smoking & Tobacco
Abm Security Systems Ltd,645.48,01/11/2024,BP11,R1741,Economic Growth and Housing,Supply & Maintenance Of Fire & Security Appliances - Merseyside Biobank
Access UK Ltd,"1,591.50",01/11/2024,AB25,R2655,Adult Social Care,Computer Costs - Central Services
Accomplish Group Lifestyles Ltd,"-13,003.20",07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"-9,288.00",07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"-4,972.80",07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,560.00,07/11/2024,AN10,R5070,Adult Social Care,Clients Personal Allowances - Mental Health Support - Older People 65+
Accomplish Group Lifestyles Ltd,660.48,07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,663.04,07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,663.04,07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,663.04,07/11/2024,AL10,R4043,Adult Social Care,Supported Living - Learning Disability Support - Older People 65+
Accomplish Group Lifestyles Ltd,663.04,07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,743.04,07/11/2024,AL10,R4043,Adult Social Care,Supported Living - Learning Disability Support - Older People 65+
Accomplish Group Lifestyles Ltd,794.22,07/11/2024,AP05,R4043,Adult Social Care,Supported Living - Physical Support - Adults 18-64
Accomplish Group Lifestyles Ltd,825.60,07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,825.60,07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,825.60,07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,866.88,07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,866.88,07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,866.88,07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,866.88,07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,866.88,07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,990.72,07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"1,105.06",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"1,105.06",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"1,105.06",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"1,651.20",07/11/2024,AP05,R4043,Adult Social Care,Supported Living - Physical Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"1,657.60",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"1,733.76",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"1,733.76",07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"1,733.76",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"1,733.76",07/11/2024,AL10,R4043,Adult Social Care,Supported Living - Learning Disability Support - Older People 65+
Accomplish Group Lifestyles Ltd,"2,064.00",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"2,146.56",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"2,269.20",07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"2,269.20",07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"2,269.20",07/11/2024,AP05,R4043,Adult Social Care,Supported Living - Physical Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"2,269.20",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"2,476.80",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"2,476.80",07/11/2024,AN05,R4043,Adult Social Care,Supported Living - Mental Health Support - Adults 18-64
Accomplish Group Lifestyles Ltd,"2,889.60",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"2,889.60",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"3,315.20",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"3,315.20",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"3,315.20",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"3,315.20",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"3,680.88",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"3,797.76",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"4,045.44",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"4,045.44",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"4,334.40",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"4,334.40",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"4,334.40",07/11/2024,AH10,R4043,Adult Social Care,Supported Living - Learning Disabilities-Pooled Budget
Accomplish Group Lifestyles Ltd,"5,201.28",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"5,201.28",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"5,635.84",07/11/2024,AN10,R4043,Adult Social Care,Supported Living - Mental Health Support - Older People 65+
Accomplish Group Lifestyles Ltd,"8,090.88",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"8,458.80",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"8,458.80",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"9,246.72",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"9,581.04",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"10,526.40",07/11/2024,AN10,R4043,Adult Social Care,Supported Living - Mental Health Support - Older People 65+
Accomplish Group Lifestyles Ltd,"13,292.16",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"14,736.96",07/11/2024,AN10,R4043,Adult Social Care,Supported Living - Mental Health Support - Older People 65+
Accomplish Group Lifestyles Ltd,"17,337.60",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accomplish Group Lifestyles Ltd,"17,337.60",07/11/2024,AL05,R4043,Adult Social Care,Supported Living - Learning Disability Support -Adults 18-64
Accora Ltd,548.00,07/11/2024,AE32,R2052,Adult Social Care,"Aids, Appliances And Adaptations - NHS  Equipment, Aids & Adaptations"
Accora Ltd,"2,089.00",08/11/2024,AE32,R2052,Adult Social Care,"Aids, Appliances And Adaptations - NHS  Equipment, Aids & Adaptations"
Accuris-Allium UK Holding Ltd,"36,924.47",31/10/2024,BI06,R2655,Highways and Public Protection,Computer Costs - Development & Support Services
