Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,10/05/2023,PAY01673647,MENH,Mental Health Support,COUN,738.93,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,10/05/2023,PAY01673647,PHYS,Physical Support,COUN,10843.09,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,10/05/2023,PAY01673647,SORY,Sensory Support,COUN,225.82,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,17/05/2023,PAY01675300,LDCC,Learning Disability Comm Care,COUN,42.54,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,17/05/2023,PAY01675300,COGN,Memory Cognition Support,COUN,486.20,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,17/05/2023,PAY01675300,MENH,Mental Health Support,COUN,763.10,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,17/05/2023,PAY01675300,PHYS,Physical Support,COUN,11137.25,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,17/05/2023,PAY01675300,SORY,Sensory Support,COUN,245.31,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,24/05/2023,PAY01677291,LDCC,Learning Disability Comm Care,COUN,42.54,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,24/05/2023,PAY01677291,COGN,Memory Cognition Support,COUN,485.93,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,24/05/2023,PAY01677291,MENH,Mental Health Support,COUN,743.86,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,24/05/2023,PAY01677291,PHYS,Physical Support,COUN,11542.65,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,24/05/2023,PAY01677291,SORY,Sensory Support,COUN,253.03,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,31/05/2023,PAY01679692,LDCC,Learning Disability Comm Care,COUN,41.12,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,31/05/2023,PAY01679692,COGN,Memory Cognition Support,COUN,442.18,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,31/05/2023,PAY01679692,MENH,Mental Health Support,COUN,729.01,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,31/05/2023,PAY01679692,PHYS,Physical Support,COUN,11071.74,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,31/05/2023,PAY01679692,SORY,Sensory Support,COUN,213.06,Revenue,Apex Prime Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,12/05/2023,PAY01674462,TAAS,Temp Accom and Allocations,COUN,1500.00,Revenue,Applegate Properties Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Services to the Public,BVACEN,Reg - Birth Death and Marriage,RBD,Supplies and Services,E,Miscellaneous Expenses,EM,26/05/2023,PAY01678072,REGI,Registrars,COUN,271.40,Revenue,AquAid South Coast Franchising Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Water Services,CE,19/05/2023,PAY01676556,BSUM,Building Survey & Util Manage,COUN,289.53,Revenue,Aquam Water Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Water Services,CE,26/05/2023,PAY01678784,BSUM,Building Survey & Util Manage,COUN,140.00,Revenue,Aquam Water Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Premises Related,C,Repair Maint n Alterations,CA,26/05/2023,PAY01678784,CIPK,City Parks,COUN,280.00,Revenue,Aquam Water Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Equip't Furniture n Materials,EA,26/05/2023,PAY01678784,HREM,Repairs & Maintenance,COUN,280.00,Revenue,Aquam Water Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Street Cleansing,CLE,Supplies and Services,E,Miscellaneous Expenses,EM,31/05/2023,PAY01679717,CICL,City Clean,COUN,702.00,Revenue,Aquarius Solutions
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,10/05/2023,PAY01673901,PHCM,PH Commissioning,COUN,1902.54,Revenue,ARCH Health CIC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672841,COGN,Memory Cognition Support,COUN,-806.56,Revenue,Archmore Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672841,COGN,Memory Cognition Support,COUN,9691.92,Revenue,Archmore Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672318,COGN,Memory Cognition Support,COUN,4692.00,Revenue,Archmore Care Services Ltd T/A Birchwood Grove NH
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672318,MENH,Mental Health Support,COUN,4830.00,Revenue,Archmore Care Services Ltd T/A Birchwood Grove NH
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,10/05/2023,PAY01673658,PHCM,PH Commissioning,COUN,2361.32,Revenue,Ardingly Court Surgery
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Library Services,BVACUL,Library Service,LBR,Supplies and Services,E,Goods for Resale,EG,17/05/2023,PAY01675438,LIBS,Libraries,COUN,523.20,Revenue,Art Press Publishing Ltd.
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,S Svcs Other Adult Services,ADT,Indirect Employees,B,Training,BM,17/05/2023,PAY01675305,ORGD,Organisational Development,COUN,250.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,S Svcs Other Adult Services,ADT,Indirect Employees,B,Training,BM,24/05/2023,PAY01677300,ORGD,Organisational Development,COUN,250.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,S Svcs Other Adult Services,ADT,Indirect Employees,B,Training,BM,26/05/2023,PAY01678111,ORGD,Organisational Development,COUN,364.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,26/05/2023,PAY01678111,ORGD,Organisational Development,COUN,336.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,03/05/2023,PAY01671906,LDCC,Learning Disability Comm Care,COUN,-3584.00,Revenue,Arundel Domiciliary Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,03/05/2023,PAY01671906,LDCC,Learning Disability Comm Care,COUN,213169.53,Revenue,Arundel Domiciliary Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,31/05/2023,PAY01679830,LDCC,Learning Disability Comm Care,COUN,-3584.00,Revenue,Arundel Domiciliary Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,31/05/2023,PAY01679830,LDCC,Learning Disability Comm Care,COUN,213356.12,Revenue,Arundel Domiciliary Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672307,LDCC,Learning Disability Comm Care,COUN,-505.40,Revenue,ASD Unique Services LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672307,LDCC,Learning Disability Comm Care,COUN,4917.44,Revenue,ASD Unique Services LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,03/05/2023,PAY01671775,PROP,Property and Design,COUN,350.00,Capital,Ashacre Scaffolding Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,03/05/2023,PAY01671971,TAAS,Temp Accom and Allocations,COUN,2325.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,05/05/2023,PAY01672777,TAAS,Temp Accom and Allocations,COUN,1000.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,10/05/2023,PAY01673858,TAAS,Temp Accom and Allocations,COUN,2000.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,17/05/2023,PAY01675531,TAAS,Temp Accom and Allocations,COUN,1000.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,24/05/2023,PAY01677541,TAAS,Temp Accom and Allocations,COUN,1975.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,31/05/2023,PAY01679937,TAAS,Temp Accom and Allocations,COUN,2150.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Cem Crem and Mortuary Services,CCM,Supplies and Services,E,Equip't Furniture n Materials,EA,24/05/2023,PAY01677402,BERE,Bereavement,COUN,291.00,Revenue,Ashdown Supplies
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672782,COGN,Memory Cognition Support,COUN,-470.20,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672782,COGN,Memory Cognition Support,COUN,17164.84,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672782,PHYS,Physical Support,COUN,-483.20,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672782,PHYS,Physical Support,COUN,4896.00,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Repair Maint n Alterations,CA,19/05/2023,PAY01677018,EDPM,Education Property Management,COUN,990.00,Revenue,Aspect Contracts Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672289,COGN,Memory Cognition Support,COUN,-3448.12,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672289,COGN,Memory Cognition Support,COUN,16476.32,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,17/05/2023,PAY01675252,COGN,Memory Cognition Support,COUN,-2432.64,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,17/05/2023,PAY01675252,COGN,Memory Cognition Support,COUN,12055.86,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672489,LDCC,Learning Disability Comm Care,COUN,-2021.60,Revenue,Aspens Charities
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672489,LDCC,Learning Disability Comm Care,COUN,27715.40,Revenue,Aspens Charities
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,10/05/2023,PAY01673710,LDCC,Learning Disability Comm Care,COUN,12109.95,Revenue,Aspirations Active
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Third Party Payments,F,Other Establishments,FH,10/05/2023,PAY01674080,HNBO,HNB E&S Other,COUN,3375.00,Revenue,Aspris Childrens Services Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Third Party Payments,F,Other Establishments,FH,19/05/2023,PAY01676934,HNBO,HNB E&S Other,COUN,2033.10,Revenue,Aspris Childrens Services Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,26/05/2023,PAY01679354,CHPL,Children`s Placements,COUN,21363.43,Revenue,Aspris Childrens Services Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Corporate and Democratic Core,CDC,Supplies and Services,E,Grants n Subscriptions,EK,17/05/2023,PAY01675312,REVS,Revenues and Benefits,COUN,8000.00,Revenue,Assert (B&H)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Other Establishments,FH,03/05/2023,PAY01671996,HNBO,HNB E&S Other,COUN,1100.00,Revenue,Associate of Touchbase
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Traffic Mgmnt and Road Safety,TMR,Premises Related,C,Repair Maint n Alterations,CA,24/05/2023,PAY01677287,HIGH,Traffic Management,COUN,7000.00,Revenue,Atkins Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,24/05/2023,PAY01677287,MJPR,Major Projects,COUN,3039.80,Capital,Atkins Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Tourism,TRM,Supplies and Services,E,Miscellaneous Expenses,EM,10/05/2023,PAY01673668,TOMA,Tourism and Marketing,COUN,2000.00,Revenue,Atlas UK Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Supplies and Services,E,Equip't Furniture n Materials,EA,17/05/2023,PAY01675767,CIPK,City Parks,COUN,343.76,Revenue,ATS Machinery Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672947,LDCC,Learning Disability Comm Care,COUN,-505.40,Revenue,Auckland Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672947,LDCC,Learning Disability Comm Care,COUN,4623.12,Revenue,Auckland Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Culture and Heritage,CHG,Supplies and Services,E,Equip't Furniture n Materials,EA,26/05/2023,PAY01678285,VENU,Venues,COUN,449.15,Revenue,Aureo Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Third Party Payments,F,Other Agencies,FL,19/05/2023,PAY01676938,HNBE,HNB Educat Agency Placements,COUN,18620.00,Revenue,AURORA ASD LTD T/A AURORA REDEHALL SCHOOL
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Trading Services,TRD,Premises Related,C,Repair Maint n Alterations,CA,26/05/2023,PAY01679020,ESTM,Estates Management,COUN,760.00,Revenue,Austins Cradles (Eastbourne) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01673314,LDCC,Learning Disability Comm Care,COUN,6720.00,Revenue,Autism & Asperger`s Care Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Premises Related,C,Repair Maint n Alterations,CA,19/05/2023,PAY01676526,HIGH,Traffic Management,COUN,375.00,Revenue,Automobile Association Developments Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672477,COGN,Memory Cognition Support,COUN,-4667.37,Revenue,Autumn Lodge Hove Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672477,COGN,Memory Cognition Support,COUN,28168.98,Revenue,Autumn Lodge Hove Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Non-Distributed Costs,NDC,Indirect Employees,B,Misc Employee Costs,BP,24/05/2023,PAY01677709,OCIS,Other Corporate Items,COUN,5153.19,Revenue,AVC Wise Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01673202,LDCC,Learning Disability Comm Care,COUN,-505.40,Revenue,Avens Ltd. t/a St Anthony
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01673202,LDCC,Learning Disability Comm Care,COUN,6869.80,Revenue,Avens Ltd. t/a St Anthony
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672868,PHYS,Physical Support,COUN,-702.40,Revenue,Avery Healthcare Ltd (Birchwood Grange Care Home)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672868,PHYS,Physical Support,COUN,2259.76,Revenue,Avery Healthcare Ltd (Birchwood Grange Care Home)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Rents Payable,CC,24/05/2023,PAY01677452,HOHH,Housing Management & Support,COUN,67355.50,Revenue,Aviva Life & Pensions UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,24/05/2023,PAY01677452,HOHH,Housing Management & Support,COUN,4747.31,Revenue,Aviva Life & Pensions UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Culture and Heritage,CHG,Premises Related,C,Repair Maint n Alterations,CA,24/05/2023,PAY01677450,VENU,Venues,COUN,658.67,Revenue,Aztec Chemicals Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY Central,EAE,Supplies and Services,E,Grants n Subscriptions,EK,03/05/2023,PAY01671824,EYCH,EY Children Cent Nurse & Ccare,COUN,600.00,Revenue,Baby Ducks Playgroup
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Indirect Employees,B,Misc Employee Costs,BP,26/05/2023,PAY01678426,PHCM,PH Commissioning,COUN,1165.43,Revenue,Back Care Solutions Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Supplies and Services,E,Services,EF,19/05/2023,PAY01676166,SPLE,Sport and Leisure,COUN,1487.50,Revenue,Bailey Partnership (Consultants) LLP 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Corporate and Democratic Core,CDC,Supplies and Services,E,Grants n Subscriptions,EK,05/05/2023,PAY01673385,REVS,Revenues and Benefits,COUN,8000.00,Revenue,Balfour MA Foodbank
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/05/2023,PAY01672559,LDCC,Learning Disability Comm Care,COUN,-2080.32,Revenue,Ballater House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672559,LDCC,Learning Disability Comm Care,COUN,8069.76,Revenue,Ballater House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,05/05/2023,PAY01672559,MENH,Mental Health Support,COUN,5397.84,Revenue,Ballater House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Premises Related,C,Cleaning n Domestic Supps,CH,03/05/2023,PAY01672010,ALDP,In-house Adults LD Provision,COUN,2500.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Supplies and Services,E,Catering,EB,03/05/2023,PAY01672010,ALDP,In-house Adults LD Provision,COUN,1415.46,Revenue,Bang Tidy Property Management Services Ltd
