Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Equip't Furniture n Materials,EA,12/04/2023,PAY01665415,HHIA,Housing Invt & Asset Mngmnt,COUN,390.06,Revenue,Abmec Ltd T/A Abbamechatronics
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Equip't Furniture n Materials,EA,26/04/2023,PAY01669475,HHIA,Housing Invt & Asset Mngmnt,COUN,6184.35,Revenue,Abmec Ltd T/A Abbamechatronics
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Premises Related,C,Repair Maint n Alterations,CA,05/04/2023,PAY01663418,PROP,Property and Design,COUN,169.70,Revenue,ABS Electrical Supplies Ltd t/a SELS
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,05/04/2023,PAY01663418,FABS,Facilities & Building Services,COUN,77.99,Revenue,ABS Electrical Supplies Ltd t/a SELS
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Management Services (DEC),MGT,Supplies and Services,E,Miscellaneous Expenses,EM,28/04/2023,PAY01670644,LFEE,Legal Fees,COUN,1541.69,Revenue,Absolute Translations Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,05/04/2023,PAY01663230,HHSS,Head of Strategy & Supply,COUN,3345.00,Capital,Access & Automation Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,Capital Grants,PF,Capital Grants,PFL5,06/04/2023,PAY01664570,PSHG,Private Sector Housing,COUN,3710.00,Capital,Access & Automation Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,06/04/2023,PAY01664570,HHSS,Head of Strategy & Supply,COUN,2960.00,Capital,Access & Automation Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,12/04/2023,PAY01665338,HHSS,Head of Strategy & Supply,COUN,5855.00,Capital,Access & Automation Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Services,EF,21/04/2023,PAY01668363,HREM,Repairs & Maintenance,COUN,8410.00,Revenue,Access & Automation Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,Capital Grants,PF,Capital Grants,PFL5,26/04/2023,PAY01669387,PSHG,Private Sector Housing,COUN,715.00,Capital,Access & Automation Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Supplies and Services,E,Services,EF,28/04/2023,PAY01670167,PARK,Parking Services,COUN,1950.00,Revenue,Access Independent Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Communications n Computing,EH,26/04/2023,PAY01669376,HOME,Home Care,COUN,1756.54,Revenue,Access UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663358,PHYS,Physical Support,COUN,8089.46,Revenue,Accomplish Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,Capital Grants,PF,Capital Grants,PFL5,05/04/2023,PAY01663190,PSHG,Private Sector Housing,COUN,4495.76,Capital,Ace Glass (Southern) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,New Construction n Conversion,PB,New Construction n Conversion,PBL5,05/04/2023,PAY01663190,PSHG,Private Sector Housing,COUN,6436.26,Capital,Ace Glass (Southern) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,New Construction n Conversion,PB,New Construction n Conversion,PBL5,19/04/2023,PAY01667326,PSHG,Private Sector Housing,COUN,3689.82,Capital,Ace Glass (Southern) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,Capital Grants,PF,Capital Grants,PFL5,26/04/2023,PAY01669343,PSHG,Private Sector Housing,COUN,4153.26,Capital,Ace Glass (Southern) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,New Construction n Conversion,PB,New Construction n Conversion,PBL5,28/04/2023,PAY01670544,PSHG,Private Sector Housing,COUN,300.00,Capital,Ace Glass (Southern) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Transport Related,D,Other Transport Costs,DG,19/04/2023,PAY01667178,HTST,Home to School Transport,COUN,13431.37,Revenue,Ace Travel Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01662873,LDCC,Learning Disability Comm Care,COUN,-14358.30,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01662873,LDCC,Learning Disability Comm Care,COUN,414565.16,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01662873,MENH,Mental Health Support,COUN,-88.00,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01662873,MENH,Mental Health Support,COUN,10050.42,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01662873,PHYS,Physical Support,COUN,-52.00,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01662873,PHYS,Physical Support,COUN,6501.16,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01662873,SORY,Sensory Support,COUN,1823.52,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Customer n Client Receipts,M,Fees n Charges,MB,14/04/2023,PAY01666167,SORY,Sensory Support,COUN,-1111.00,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,14/04/2023,PAY01666167,SORY,Sensory Support,COUN,6539.64,Revenue,Achieve Together Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01663021,LDCC,Learning Disability Comm Care,COUN,-2172.32,Revenue,Acorn (Watford) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663021,LDCC,Learning Disability Comm Care,COUN,29261.92,Revenue,Acorn (Watford) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,26/04/2023,PAY01669561,CHPL,Children`s Placements,COUN,49092.12,Revenue,Acorn Care & Education Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Cleaning n Domestic Supps,CH,14/04/2023,PAY01666403,FABS,Facilities & Building Services,COUN,1727.91,Revenue,Acorn Environmental
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Planning Policy,PLP,Supplies and Services,E,Services,EF,21/04/2023,PAY01668227,DEVP,Development Planning,COUN,467.50,Revenue,Acoustic Asscs Sussex Ltd T/A  Acoustic South East
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Planning Policy,PLP,Supplies and Services,E,Services,EF,28/04/2023,PAY01670366,DEVP,Development Planning,COUN,577.50,Revenue,Acoustic Asscs Sussex Ltd T/A  Acoustic South East
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,06/04/2023,PAY01664391,EYBF,EYB Funding 3 & 4 year olds,COUN,214585.08,Revenue,ACPH Ltd T/a Hopscotch 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,12/04/2023,PAY01665193,EYBP,EYB PVI Payments 2 year olds,COUN,13932.73,Revenue,ACPH Ltd T/a Hopscotch 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Sport and Recreation,4RC,New Construction n Conversion,PB,New Construction n Conversion,PBL5,28/04/2023,PAY01671031,CIPK,City Parks,COUN,4680.70,Capital,Acre Landscapes Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,Social Care Activities,ACM,Supplies and Services,E,Services,EF,12/04/2023,PAY01665511,ASIT,Assessment and SIT,COUN,5475.00,Revenue,Action First Assessments Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Equip't Furniture n Materials,EA,14/04/2023,PAY01666318,HREM,Repairs & Maintenance,COUN,399.00,Revenue,Action For Bevendean Community
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,06/04/2023,PAY01664862,EYBF,EYB Funding 3 & 4 year olds,COUN,29955.78,Revenue,Active Kids Nursery
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,12/04/2023,PAY01665524,EYBP,EYB PVI Payments 2 year olds,COUN,1112.60,Revenue,Active Kids Nursery
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01663348,LDCC,Learning Disability Comm Care,COUN,-524.00,Revenue,Active Prospects
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663348,LDCC,Learning Disability Comm Care,COUN,34970.94,Revenue,Active Prospects
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663348,MENH,Mental Health Support,COUN,17309.88,Revenue,Active Prospects
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,19/04/2023,PAY01667614,HREM,Repairs & Maintenance,COUN,35008.51,Revenue,Acumen Waste Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Indirect Employees,B,Training,BM,28/04/2023,PAY01671583,PARK,Parking Services,COUN,2970.00,Revenue,Acurity Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,05/04/2023,PAY01663112,HHIA,Housing Invt & Asset Mngmnt,COUN,88340.75,Capital,AD Construction Group Architectural Decorators Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,06/04/2023,PAY01664452,HHIA,Housing Invt & Asset Mngmnt,COUN,76212.37,Capital,AD Construction Group Architectural Decorators Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,14/04/2023,PAY01666337,HHIA,Housing Invt & Asset Mngmnt,COUN,17060.60,Capital,AD Construction Group Architectural Decorators Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,06/04/2023,PAY01664842,EYBF,EYB Funding 3 & 4 year olds,COUN,49347.18,Revenue,Adams Fothergill Ltd t/a Fizzy Fish Nursery 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,12/04/2023,PAY01665515,EYBP,EYB PVI Payments 2 year olds,COUN,1793.02,Revenue,Adams Fothergill Ltd t/a Fizzy Fish Nursery 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01663022,PHYS,Physical Support,COUN,-4010.26,Revenue,Adelaide Nursing Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663022,PHYS,Physical Support,COUN,34891.08,Revenue,Adelaide Nursing Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,19/04/2023,PAY01667211,PHYS,Physical Support,COUN,390.94,Revenue,Adelaide Nursing Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,19/04/2023,PAY01667211,PHYS,Physical Support,COUN,825.26,Revenue,Adelaide Nursing Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Management Services (DEC),MGT,Supplies and Services,E,Expenses,EJ,19/04/2023,PAY01667123,HOTR,Head of City Transport,COUN,1999.00,Revenue,ADEPT
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,Capital Grants,PF,Capital Grants,PFL5,05/04/2023,PAY01662974,TPRS,Transport Projects and Eng,COUN,5000.00,Capital,Adur District Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,New Construction n Conversion,PB,New Construction n Conversion,PBL5,05/04/2023,PAY01662834,PSHG,Private Sector Housing,COUN,540.00,Capital,Advance Glass
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Supplies and Services,E,Services,EF,19/04/2023,PAY01667705,CHIC,Fostering and Adoption,COUN,280.00,Revenue,Advanced Child Care Assessments Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,12/04/2023,PAY01665608,BSUM,Building Survey & Util Manage,COUN,450.00,Revenue,Advanced Roof Testing Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,05/04/2023,PAY01663391,CICL,City Clean,COUN,319.50,Revenue,Aebi Schmidt UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,14/04/2023,PAY01666694,CICL,City Clean,COUN,236.00,Revenue,Aebi Schmidt UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Strategy - HRA,HGT,Supplies and Services,E,Services,EF,26/04/2023,PAY01669174,HHIA,Housing Invt & Asset Mngmnt,COUN,11900.00,Revenue,AECOM Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01663478,COGN,Memory Cognition Support,COUN,-706.68,Revenue,Affectionate Healthcare Limited t/a Barons Down
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663478,COGN,Memory Cognition Support,COUN,3308.30,Revenue,Affectionate Healthcare Limited t/a Barons Down
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01663478,PHYS,Physical Support,COUN,-1351.76,Revenue,Affectionate Healthcare Limited t/a Barons Down
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663478,PHYS,Physical Support,COUN,13704.80,Revenue,Affectionate Healthcare Limited t/a Barons Down
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,05/04/2023,PAY01663782,PHYS,Physical Support,COUN,-655.52,Revenue,Agecare MG1 Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663782,PHYS,Physical Support,COUN,4200.00,Revenue,Agecare MG1 Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Sport and Recreation,4RC,New Construction n Conversion,PB,New Construction n Conversion,PBL5,19/04/2023,PAY01667820,CIPK,City Parks,COUN,52701.58,Capital,Aggregate Industries UK Ltd t/a Spadeoak
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663331,LDCC,Learning Disability Comm Care,COUN,1989.96,Revenue,Agincare Live in Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663331,PHYS,Physical Support,COUN,7505.12,Revenue,Agincare Live in Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,19/04/2023,PAY01667481,PHYS,Physical Support,COUN,11691.14,Revenue,Agincare Live in Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01662951,PHYS,Physical Support,COUN,25848.81,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,28/04/2023,PAY01670173,LDCC,Learning Disability Comm Care,COUN,231.17,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,28/04/2023,PAY01670173,COGN,Memory Cognition Support,COUN,222.08,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,28/04/2023,PAY01670173,MENH,Mental Health Support,COUN,1692.76,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,28/04/2023,PAY01670173,PHYS,Physical Support,COUN,11283.21,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Supplies and Services,E,Miscellaneous Expenses,EM,12/04/2023,PAY01665647,CDPV,In-house Childrens Disab Prov,COUN,850.00,Revenue,Aidhour Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,05/04/2023,PAY01663442,FABS,Facilities & Building Services,COUN,615.00,Revenue,Air Engineering Group Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/04/2023,PAY01663271,PHYS,Physical Support,COUN,14485.37,Revenue,Alina Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,19/04/2023,PAY01667180,HTEN,Tenancy Services,COUN,230.00,Revenue,All Sussex Rubbish Clearance
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,26/04/2023,PAY01669207,HTEN,Tenancy Services,COUN,300.00,Revenue,All Sussex Rubbish Clearance
