PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT),
04/03/2024,Catford Print Centre,CUSTOMER SERVICES TEAM,HOUSING MANAGEMENT DIVISION - HRA,PRINTING,467.26,
04/03/2024,Central London Community Healthcare NHS Trust,INTEGRATED SEXUAL HEALTH TARIFF(ISHT),SEXUAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,695.74,
04/03/2024,Central London Community Healthcare NHS Trust,INTEGRATED SEXUAL HEALTH TARIFF(ISHT),SEXUAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,824.43,
04/03/2024,Central London Community Healthcare NHS Trust,INTEGRATED SEXUAL HEALTH TARIFF(ISHT),SEXUAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,563.28,
04/03/2024,Cheeky Monkeys,3 & 4 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,GRANTS AND CONTRIBUTIONS,858.92,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,900,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,511,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,403,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,427,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,481,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,286,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,285,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,449,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,1465.4,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,1108.5,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,1062,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,713,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,1446.8,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,260,
04/03/2024,Clarke Willmott LLP,DISREPAIRS,HOUSING QUALITY AND INVESTMENT - HRA,LEGAL FEES,2225,
04/03/2024,Compass Community Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,38849.56,
04/03/2024,Coyle Personnel Plc,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,1750,
04/03/2024,Coyle Personnel Plc,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,1750,
04/03/2024,Craegmoor Healthcare,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,10793.39,
04/03/2024,Crown Promotions & Removal Ltd,INCOME TEAM,HOUSING MANAGEMENT DIVISION - HRA,REMOVAL SERVICES,360,
04/03/2024,Crownsavers HOC Only,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,50000,
04/03/2024,Croydon Health Services NHS Trust,INTEGRATED SEXUAL HEALTH TARIFF(ISHT),SEXUAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,2658,
04/03/2024,Croydon Health Services NHS Trust,INTEGRATED SEXUAL HEALTH TARIFF(ISHT),SEXUAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,7347,
04/03/2024,Croydon Health Services NHS Trust,INTEGRATED SEXUAL HEALTH TARIFF(ISHT),SEXUAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,-3187.83,
04/03/2024,Croydon Health Services NHS Trust,INTEGRATED SEXUAL HEALTH TARIFF(ISHT),SEXUAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,-547.52,
04/03/2024,Cupaz,COMMISSIONED CONTRACTS FOR YOUTH SERVICE,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,25624,
04/03/2024,Deb Wipfler Consultancy,EDUCATION BUSINESS PARTNERSHIP,"ACCESS, INCULSION AND PARTICPATION",CONSULTANCY FEES,480,
04/03/2024,Eileen Say Catering Equipment,EMU:CATERING-EQUIPMENT/MAINTENANCE,EDUCATION CATERING,RESPONSIVE REPAIRS - BUILDING,3010,
04/03/2024,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,640,
04/03/2024,Redacted,PARKING MANAGEMENT,PARKING SERVICES,STREET & TRAFFIC MGT - OTHER,500,
04/03/2024,Gas Advisory Services Ltd t/a Phoenix Compliance Management,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,1890.24,
04/03/2024,Gideon Supported Housing Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,12606.3,
04/03/2024,Gideon Supported Housing Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,14953.64,
04/03/2024,Redacted,CENTRAL EDUCATION SERVICES,CENTRAL EDUCATION SERVICES,PROFESSIONAL SERVICES ,12500,
04/03/2024,HC-One Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,6418.26,
04/03/2024,Help us move Ltd (Roberts & Dennys),REHOUSING DEVELOPMENT,HOUSING NEEDS SERVICES - HRA,FACILITIES MANAGEMENT,810,
04/03/2024,High Quality Lifestyles,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL CARE INCOME,16349.25,
04/03/2024,High Quality Lifestyles,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL CARE INCOME,14968.14,
04/03/2024,Hollybank Trust,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,11709.62,
04/03/2024,James Building Contractors Ltd,PWD AIDS&ADAPTATIONS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,6245,
04/03/2024,James Building Contractors Ltd,PWD AIDS&ADAPTATIONS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,8580,
04/03/2024,Redacted,CWCN DIRECT PAYMENTS (SHORT BREAKS),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,3166.25,
04/03/2024,Just Little Kidz,2 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1936.2,
04/03/2024,KENSINGTON LODGE CARE HOME,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3258.92,
04/03/2024,Kent Autistic Trust,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6348.91,
04/03/2024,Kent Autistic Trust,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,11288.43,
04/03/2024,Kentwood House Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,12705,
04/03/2024,Redacted,CWCN DIRECT PAYMENTS (SHORT BREAKS),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,540.2,
04/03/2024,Kites Childrens Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,2796.43,
04/03/2024,LB of Croydon T/A Priory School,CWCN: SEN SPECIAL SCHOOLS AND PRUS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,11120.65,
04/03/2024,Lathams Recycling Centre Ltd,GREEN SERVICES,HOUSING MANAGEMENT DIVISION - HRA,WASTE DISPOSAL,1795.2,
04/03/2024,Lathams Recycling Centre Ltd,ESTATES ENVIRONMENT RECHARGE TO HRA,HOUSING MANAGEMENT DIVISION - HRA,WASTE DISPOSAL,3651.2,
04/03/2024,Lika Family Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6232.77,
04/03/2024,Lika Family Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4561.42,
04/03/2024,Manor Rest Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3470.76,
04/03/2024,Manor Rest Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3358.8,
04/03/2024,Manor Rest Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3470.76,
04/03/2024,Mastek Systems Company Limited,SOFTWARE LICENCES AND SUPPORT,IT & DIGITAL SERVICES,ICT MANTENANCE & SUPPORT COSTS,52500,
04/03/2024,Matrix SCM Ltd,BALANCE SHEET - CORPORATE,BALANCE SHEET,HOLDING ACCOUNT,730872.42,
04/03/2024,Melburay Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,13312,
04/03/2024,Melburay Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,13312,
04/03/2024,Melburay Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,13312,
04/03/2024,Melburay Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,13312,
04/03/2024,Melburay Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,17862,
04/03/2024,Melburay Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,17862,
04/03/2024,Redacted,CWCN DIRECT PAYMENTS (SHORT BREAKS),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,909.81,
04/03/2024,Redacted,CWCN DIRECT PAYMENTS (SHORT BREAKS),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,284.31,
04/03/2024,Redacted,CWCN DIRECT PAYMENTS (SHORT BREAKS),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,284.31,
04/03/2024,National Society for Epilepsy,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7885.39,
04/03/2024,Network Healthcare Professionals Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2675,
04/03/2024,OATLANDS CARE LTD,MENTAL HEALTH SUPPORT NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3288.48,
04/03/2024,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5314.29,
04/03/2024,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3542.86,
04/03/2024,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3178.16,
04/03/2024,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,5757.14,
04/03/2024,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3542.86,
04/03/2024,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5092.86,
04/03/2024,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,6146.86,
04/03/2024,Our Future Tutoring Services Ltd,CHILDREN LOOKED AFTER (GM),CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,1155,
04/03/2024,Our Future Tutoring Services Ltd,CHILDREN LOOKED AFTER (GM),CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,990,
04/03/2024,Own Life Fostering Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),638.28,
04/03/2024,Own Life Fostering Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3807.02,
04/03/2024,Own Life Fostering Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3630.38,
04/03/2024,Parent And Child Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3737.14,
04/03/2024,Parent And Child Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3941.43,
04/03/2024,Parent And Child Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3941.43,
04/03/2024,Parent And Child Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4827.14,
04/03/2024,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3107.14,
04/03/2024,Pinnacle ESP Ltd,2021 C4-JOHN BALL,CAPITAL,ASSETS UNDER CONSTRUCTION COST,707.62,
04/03/2024,Remax Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,216000,
04/03/2024,SES Care Homes Ltd T/A Crossways Nursing Home,MENTAL HEALTH SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4871.43,
04/03/2024,Sense,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL CARE INCOME,8624.36,
04/03/2024,Smith and Byford Limited,LH GAS & BOILER WORKS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,134496.55,
04/03/2024,Smith and Byford Limited,LH GAS & BOILER WORKS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,180000,
04/03/2024,Smith and Byford Limited,LH GAS & BOILER WORKS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,180000,
04/03/2024,Smith and Byford Limited,LH GAS & BOILER WORKS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,112159.32,
04/03/2024,Smith and Byford Limited,LH GAS & BOILER WORKS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,6629.29,
04/03/2024,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,11747.72,
04/03/2024,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,11747.72,
04/03/2024,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,11747.72,
04/03/2024,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,11747.72,
04/03/2024,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,11747.72,
04/03/2024,Sundry Suppliers,BUILDING CONTROL,PLANNING,STAFF TRAINING AND DEVELOPMENT,608.33,
04/03/2024,Sundry Suppliers,DISABLED FACILITIES GRANT 0304,CAPITAL,ASSETS UNDER CONSTRUCTION COST,13981.03,
04/03/2024,Teachers Pensions,BALANCE SHEET - CORPORATE,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,601778.91,
04/03/2024,Redacted,CWCN DIRECT PAYMENTS (SHORT BREAKS),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,1535.3,
04/03/2024,The Avenues Trust,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7093.4,
04/03/2024,The Boltons Care Home Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3720,
04/03/2024,The Chaseley Trust Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6360,
04/03/2024,The Chaseley Trust Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4088.57,
04/03/2024,The Royal Borough of Greenwich,BRIDGES,HIGHWAYS AND STREETSCENE,HIGHWAY SERVICES,6005,
04/03/2024,Thornleigh Camphill Communities,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,3991.89,
04/03/2024,Tinies Daycare - Tinies UK Ltd,2 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,2074.5,
04/03/2024,UK Power Networks (Operations) Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,4390.88,
04/03/2024,Urban Mission Schools and Community,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,10475.3,
04/03/2024,Village Montessori,3 & 4 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,GRANTS AND CONTRIBUTIONS,403.98,
04/03/2024,Waterman Infrastructure and Environment Ltd,LIP - CORRIDORS CORRIDOR SCHEME,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,2085,
04/03/2024,Watts Healthcare Limited T/A Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4400,
04/03/2024,Westminster Homecare Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,4818.24,
04/03/2024,Westminster Homecare Ltd,MENTAL HEALTH SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,401.52,
04/03/2024,Westminster Homecare Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2791.52,
04/03/2024,Westminster Homecare Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1128.08,
04/03/2024,Westminster Homecare Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,7297.28,
04/03/2024,Westminster Homecare Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2411.82,
04/03/2024,Westminster Homecare Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,405210.08,
04/03/2024,Westminster Homecare Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,-350000,
04/03/2024,Westminster Homecare Ltd,HAZELHURST COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,2831.47,
04/03/2024,Westminster Homecare Ltd,HAZELHURST COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,42820,
04/03/2024,Westminster Homecare Ltd,HAZELHURST COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,42820,
04/03/2024,Westminster Homecare Ltd,HAZELHURST COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,2986.7,
04/03/2024,Westminster Homecare Ltd,HAZELHURST COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,42820,
05/03/2024,3 Dimensional Publishing Ltd,UKRAINIAN REFUGEE PROGRAMME,HOUSING NEEDS,PRIVATE CONTRACTORS PAYMENT - OTHER,8283.32,
05/03/2024,4 Paper Buildings,ADULT SERVICES BUSINESS SUPPORT,SERVICE DEVELOPMENT AND  IMPROVEMENT UNIT,LEGAL FEES,950,
05/03/2024,42 Bedford Row,LITIGATION,HEAD OF LEGAL SERVICES ,LEGAL FEES,400,
05/03/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),437,
05/03/2024,Active Care Group,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,6867.65,
05/03/2024,Advantage Healthcare Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,4305.52,
05/03/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487,
05/03/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),874,
05/03/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,288.4,
05/03/2024,Aquarius Residential Care Home,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2878.57,
05/03/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3227.72,
05/03/2024,Banner Group Limited,ENVIRONMENTAL HEALTH-FOOD AND SAFETY (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,OFFICE STATIONERY,287.85,
05/03/2024,Blackheath Care Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,6817.74,
05/03/2024,Burntwood Lodge,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5169.66,
05/03/2024,Caft Services Uk,PARKS-PROJECTS NCIL S106 AND OTHER EXTERNAL FUNDING,GREEN SCENE,R & M MAJOR WORKS,5430,
05/03/2024,Care Outlook Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2478.74,
05/03/2024,Care Outlook Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1988.16,
05/03/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1154,
05/03/2024,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,620,
