PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
09/05/2023,The Drive Care Homes Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6407.14
09/05/2023,The Drive Care Homes Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5357.14
09/05/2023,The Little Sisters of the Poor,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3978.4
09/05/2023,Redacted,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,1400
09/05/2023,Twinglobe Care Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,9642.86
09/05/2023,Twinglobe Care Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,1141.71
09/05/2023,Valkyrie Associates,LEWISHAM LEARNING PARTNERSHIP ,LEWISHAM LEARNING NEEDS,PROFESSIONAL SERVICES ,8000
09/05/2023,VH Group Housing & Management Ltd,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,1656
09/05/2023,Redacted,BUSINESS RATES SUPPORT & DEVELOPMENT,REVENUES AND BENEFITS,LEGAL FEES,1250
09/05/2023,Woodham Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6988.33
09/05/2023,Woodham Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,13728.97
09/05/2023,Woodham Care Homes,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7971.34
09/05/2023,Zot Ltd,ADULT SERVICES BUSINESS SUPPORT,SERVICE DEVELOPMENT AND  IMPROVEMENT UNIT,CLIENT TRAVEL- TAXIS & OTHER,280
10/05/2023,3 Bolt Court Chambers,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,1500
10/05/2023,33 Bedford Row,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,650
10/05/2023,A R Empire Ltd,LT: THEATRE MANAGEMENT,BROADWAY THEATRE GROUP,ARTS AND LEISURE SERVICES,7593.71
10/05/2023,Access for Living,SOCIAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,272.25
10/05/2023,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,508.2
10/05/2023,Access for Living,SOCIAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,326.7
10/05/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,388.74
10/05/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,547.77
10/05/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,3565.71
10/05/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,4169.82
10/05/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,319.38
10/05/2023,Alphatrack Systems Ltd,LH M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,306.4
10/05/2023,Alphatrack Systems Ltd,LH M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,280
10/05/2023,Alphatrack Systems Ltd,LH HOSTELS M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,256.8
10/05/2023,Alphatrack Systems Ltd,LH HOSTELS M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,539.52
10/05/2023,Alphatrack Systems Ltd,LH M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,286.56
10/05/2023,Alphatrack Systems Ltd,LH M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,410.54
10/05/2023,Anchor Hanover Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2349.23
10/05/2023,Anchor Hanover Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3056.86
10/05/2023,Arrows Removals of London Ltd,ARP - CHANGE PROGRAMME - CHANGE MANAGEMENT & STAFF MOVES,CAPITAL,ASSETS UNDER CONSTRUCTION COST,885
10/05/2023,Redacted,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2878.57
10/05/2023,Redacted,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2657.14
10/05/2023,Redacted,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2546.43
10/05/2023,Building Associates Ltd,ELDERTON ROAD GARAGES (PACK 5) SE26 4EY,CAPITAL,ASSETS UNDER CONSTRUCTION COST,7541.16
10/05/2023,BUPA Care Homes,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 1 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,196763.89
10/05/2023,Cabinet Office,PUBLIC HEALTH STAFF,PUBLIC HEALTH STAFFING TEAM,MOBILE PHONE SERVICES,1444.8
10/05/2023,Capita Business Services Ltd,HSG BENEFIT ADMIN,REVENUES AND BENEFITS,ICT MANTENANCE & SUPPORT COSTS,5716.22
10/05/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,3234.84
10/05/2023,Carepoint Services Ltd,ENABLEMENT CARE TEAM,INTERNAL PROVIDER SERVICES,HOME CARE - PRIVATE CONTRACTORS PAYMENT,1368.64
10/05/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1857.29
10/05/2023,Caretech Community Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8144.91
10/05/2023,Child and Family Psychological Assessment Services,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,1281.77
10/05/2023,Child and Family Psychological Assessment Services,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,312
10/05/2023,CIPFA Business Ltd,HOUSING MANAGEMENT REVIEW PROJECT COSTS,HRA - HOUSING STRATEGY,STAFF TRAINING AND DEVELOPMENT,2625
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,2100
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,1800
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,3420
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,5574
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,11400
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,8523.6
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,8712
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,6985
10/05/2023,Denhan Property Services Ltd T/as Denhan International,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,1800
10/05/2023,Elizabeth Peters Care Homes Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3059.43
10/05/2023,Fibre Glass Specialists,DOOR 2 DOOR,PASSENGER SERVICES,VEHICLE REPAIRS AND MAINTENANCE,350
10/05/2023,Fleet Tutors,PUPIL PREMIUM LAC PUPILS,HEAD OF VIRTUAL SCHOOL,PAYMENT TO OTHER LOCAL AUTHORITIES,270
10/05/2023,Foundation Expedition Leadership CIC,EMU:PREMISES MANAGEMENT,SGM ESTATE COMPLIANCE,PRIVATE CONTRACTORS PAYMENT - OTHER,500
10/05/2023,Redacted,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,77729.48
10/05/2023,Geesink Norba Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,527
10/05/2023,Geesink Norba Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1119.7
10/05/2023,Geesink Norba Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1769.71
10/05/2023,Geesink Norba Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,588.28
10/05/2023,HFH Healthcare Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2689.2
10/05/2023,John Rowan & Partners LLP,CONSULTANCY,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1678.5
10/05/2023,Lathams Recycling Centre Ltd,ESTATES ENVIRONMENT RECHARGE TO HRA,HRA HOUSING MANAGEMENT DIVISION,WASTE DISPOSAL,5201.8
10/05/2023,Lawyers in Local Government (LLG),PRACTICE SUPPORT,LAW,PROFESSIONAL MEMBERSHIPS & SUBSCRIPTIONS,925
10/05/2023,Lewisham Southwark College(LESOCO),HOUSEHOLD SUPPORT FUND,REVENUES AND BENEFITS,GRANTS AND CONTRIBUTIONS,12392
10/05/2023,Lewisham Southwark College(LESOCO),LOCAL LABOUR AND BUSINESS SCHEME,BUILDING INCLUSIVE GROWTH & AREA REGENERATION,PREMISES HIRE - FACILITIES,478.75
10/05/2023,London Councils,GRADUATE & APPRENTICE SUPPORT,PEOPLE AND ORGANISATIONAL DEVELOPMENT,PROFESSIONAL SERVICES ,3000
10/05/2023,Maintenance and Enviromental Services Ltd,REGISTRARS,CORPORATE CUSTOMER RELATIONS,R & M MINOR WORKS,375
10/05/2023,Maybo Limited,HR LEARNING & DEVELOPMENT CORPORATE,PEOPLE AND ORGANISATIONAL DEVELOPMENT,STAFF TRAINING AND DEVELOPMENT,1190
10/05/2023,MCCH Society Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,296.4
10/05/2023,MCCH Society Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,312
10/05/2023,Medical Express Care Services,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5493.6
10/05/2023,Medical Express Care Services,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,5314.26
10/05/2023,MEWA,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,PROFESSIONAL SERVICES ,520
10/05/2023,MSI Media Ltd,PARKING MANAGEMENT,PARKING SERVICES,"ADVERTISING, PUBLICITY AND MARKETING",3960
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3173.16
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),-2661.36
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1714.2
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3719.69
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3492.9
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3492.9
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3386.7
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3171.3
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1714.2
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3492.9
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),5099.7
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1714.5
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3492.9
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3492.9
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),5772.9
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3492.9
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3278.4
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1714.2
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3386.7
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6351.3
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1714.2
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1714.2
10/05/2023,National Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3492.9
10/05/2023,Newlyn Plc,CORPORATE DEBT COLLECTION,REVENUES AND BENEFITS,DEBT COLLECTION AND RECOVERY,1213.55
10/05/2023,Notting Hill Housing Trust,HOUSING OPTIONS G FUND,HOUSING NEEDS,PRIVATE CONTRACTORS PAYMENT - OTHER,30266.01
10/05/2023,NSL Ltd,LIP-CORRIDORS NEW SCHOOL STREETS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,10000
10/05/2023,NSL Ltd,PARKING MANAGEMENT,PARKING SERVICES,PRIVATE CONTRACTORS PAYMENT - OTHER,44881.94
10/05/2023,NSL Ltd,PARKING MANAGEMENT,PARKING SERVICES,PRIVATE CONTRACTORS PAYMENT - OTHER,7057
10/05/2023,NSL Ltd,PARKING MANAGEMENT,PARKING SERVICES,PRIVATE CONTRACTORS PAYMENT - OTHER,11196.26
10/05/2023,NSL Ltd,PARKING MANAGEMENT,PARKING SERVICES,PRIVATE CONTRACTORS PAYMENT - OTHER,2842.98
10/05/2023,Our Future Tutoring Services Ltd,PUPIL PREMIUM LAC PUPILS,HEAD OF VIRTUAL SCHOOL,PAYMENT TO OTHER LOCAL AUTHORITIES,550
10/05/2023,Our Future Tutoring Services Ltd,PUPIL PREMIUM LAC PUPILS,HEAD OF VIRTUAL SCHOOL,PAYMENT TO OTHER LOCAL AUTHORITIES,275
10/05/2023,Our Future Tutoring Services Ltd,PUPIL PREMIUM LAC PUPILS,HEAD OF VIRTUAL SCHOOL,PAYMENT TO OTHER LOCAL AUTHORITIES,275
10/05/2023,Own Life Fostering Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4787.1
10/05/2023,Own Life Fostering Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3694.41
10/05/2023,Own Life Fostering Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3684.21
10/05/2023,Own Life Fostering Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3513.27
10/05/2023,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3764.29
10/05/2023,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2825.43
10/05/2023,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3764.29
10/05/2023,Parkview Nursing Home,MENTAL HEALTH SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3321.43
10/05/2023,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3321.43
10/05/2023,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3542.86
10/05/2023,Parkview Nursing Home,MENTAL HEALTH SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3321.43
10/05/2023,Parkview Nursing Home,MENTAL HEALTH SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3764.29
10/05/2023,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3321.43
10/05/2023,Partisan,CRIME REDUCTION-MOPAC-VRU-CAPACITY BUILDING TO SUPPORT INCIDENCE RESPONSE IN THE COMMUNITY,SAFER COMMUNITIES,NON GOVERNMENT GRANTS REVENUE INCOME - RINGFENCED,10340
10/05/2023,Partisan,CRIME REDUCTION-MOPAC-VRU-CAPACITY BUILDING TO SUPPORT INCIDENCE RESPONSE IN THE COMMUNITY,SAFER COMMUNITIES,NON GOVERNMENT GRANTS REVENUE INCOME - RINGFENCED,420
10/05/2023,Penerley Lodge Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,57819.92
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,326.48
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,252.36
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,252.36
10/05/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42
10/05/2023,Pro Touch SA CIC,HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,1577.5
10/05/2023,PRP Architects LLP#02,MARNOCK ROAD (PHASE 3),CAPITAL,ASSETS UNDER CONSTRUCTION COST,1437.04
10/05/2023,Psychology Direct Ltd,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,PROFESSIONAL SERVICES ,3120.2
10/05/2023,Psychology Direct Ltd,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,PROFESSIONAL SERVICES ,2612.4
10/05/2023,Q & B Romford,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,673.09
10/05/2023,Q & B Romford,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,303.58
10/05/2023,Questgates Ltd,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,351
10/05/2023,Reed Specialist Recruitment Ltd,EPT AND SPLD TEAMS,EDUCATION PSYCHOLOGY & SENSORY SUPPORT,AGENCY STAFF,8225
10/05/2023,Relovision Limited,SHARED SERVICE,IT & DIGITAL SERVICES,ICT MANTENANCE & SUPPORT COSTS,1935
10/05/2023,Sanctuary Home Care Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2884
10/05/2023,Silver DCC Ltd,MARNOCK ROAD (PHASE 3),CAPITAL,ASSETS UNDER CONSTRUCTION COST,1016.19
10/05/2023,Silver Lining Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3192.86
10/05/2023,Silver Lining Fostering Agency,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3300
10/05/2023,Soulflexion Limited,VIRTUAL SCHOOL EXTENDED DUTIES ,HEAD OF VIRTUAL SCHOOL,PAYMENT TO OTHER LOCAL AUTHORITIES,906
10/05/2023,Soulflexion Limited,VIRTUAL SCHOOL EXTENDED DUTIES ,HEAD OF VIRTUAL SCHOOL,PAYMENT TO OTHER LOCAL AUTHORITIES,1692
10/05/2023,SSSI Ltd,ESTATES ENVIRONMENT RECHARGE TO HRA,HRA HOUSING MANAGEMENT DIVISION,WASTE DISPOSAL,2340
10/05/2023,Starfish Search Limited,HOUSING STRATEGY,HRA - HOUSING STRATEGY,PROFESSIONAL SERVICES ,6440
10/05/2023,Stat Solutions Ltd,LOOKED AFTER CHILDREN: EDUCATION,HEAD OF VIRTUAL SCHOOL,PAYMENT TO OTHER LOCAL AUTHORITIES,25645
10/05/2023,Sublime Care UK,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1257.12
