Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Indflag(T)
12/03/2024,GI,3315885,548.43,HC102183,Herefordshire Marches Federation-Kings Caple,202412,Commissioned Services,Support Services,No
13/03/2024,GI,3315940,1908.7,HC111380,Welsh Water,202412,"Highways, Environment and Waste",Premises-Related Expenditure,No
13/03/2024,GI,3316000,5659,HC113960,Redacted,202412,Safeguarding and Family Support,Support Services,No
13/03/2024,GI,3316042,2320.7,HC103959,Redacted,202412,Housing,Supplies & Services,No
13/03/2024,GI,3316043,4785.56,HC103627,H C Westfield School Imprest,202412,Schools,Employees,No
13/03/2024,GI,3316043,969.23,HC103627,H C Westfield School Imprest,202412,Schools,Supplies & Services,No
14/03/2024,GI,3316127,2341.71,HC121175,Redacted,202412,Housing,Employees,No
14/03/2024,GI,3316127,64232.39,HC121175,Redacted,202412,Safeguarding and Family Support,Employees,No
14/03/2024,GI,3316127,13356.89,HC121175,Matrix SCM Ltd,202412,Care Operations,Employees,No
14/03/2024,GI,3316127,37676.24,HC121175,Matrix SCM Ltd,202412,Central Childrens Directorate Costs,Employees,No
14/03/2024,GI,3316127,6982.39,HC121175,Matrix SCM Ltd,202412,Economy and Growth,Employees,No
14/03/2024,GI,3316127,1976.17,HC121175,Matrix SCM Ltd,202412,Education and Commissioning,Employees,No
14/03/2024,GI,3316127,5714.67,HC121175,Matrix SCM Ltd,202412,Governance and Legal Services,Employees,No
14/03/2024,GI,3316127,3505.16,HC121175,Matrix SCM Ltd,202412,"Performance, Quality Assurance and Safeguarding",Employees,No
14/03/2024,GI,3316127,5065.12,HC121175,Matrix SCM Ltd,202412,Prevention and Support,Employees,No
14/03/2024,GI,3316127,65899.58,HC121175,Matrix SCM Ltd,202412,Safeguarding and Family Support,Employees,No
14/03/2024,GI,3316127,4598.85,HC121175,Matrix SCM Ltd,202412,"Transformation, PMO and Performance",Employees,No
14/03/2024,GI,3316247,3661.32,HC111312,Walford Primary School Imprest Account,202412,Schools,Supplies & Services,No
14/03/2024,GI,3316248,1086.24,HC103518,Gorsley Goffs Primary School Imprest,202412,Schools,Supplies & Services,No
14/03/2024,GI,3316249,457.63,HC108591,Peterchurch Primary Imprest,202412,Schools,Supplies & Services,No
15/03/2024,GI,3316295,487.14,HC111312,Walford Primary School Imprest Account,202412,Schools,Premises-Related Expenditure,No
15/03/2024,GI,3316295,1838.18,HC111312,Walford Primary School Imprest Account,202412,Schools,Supplies & Services,No
15/03/2024,GI,3316298,988.8,HC110794,The Steiner Academy Hereford,202412,Strategic Finance,Supplies & Services,No
15/03/2024,GI,3316312,1359.6,HC105714,Three Counties Academy Trust,202412,Strategic Finance,Supplies & Services,No
15/03/2024,GI,3316313,927,HC202889,Three Counties Academy Trust (St Peter's Primary),202412,Strategic Finance,Supplies & Services,No
15/03/2024,GI,3316316,2286.6,HC122706,Hereford Sixth Form College Academy Trust,202412,Strategic Finance,Supplies & Services,No
15/03/2024,GI,3316317,448.05,HC103854,Hereford College Of Arts,202412,Strategic Finance,Supplies & Services,No
15/03/2024,GI,3316326,1328.7,HC110083,St Mary's R C High School,202412,Strategic Finance,Supplies & Services,No
15/03/2024,GI,3316367,514.15,HC129573,Redacted,202412,Safeguarding and Family Support,Third Party Payments,Yes
15/03/2024,GI,3316415,4616.22,HC132754,Redacted,202412,Safeguarding and Family Support,Third Party Payments,Yes
15/03/2024,GI,3316417,582.72,HC130233,Redacted,202412,Safeguarding and Family Support,Third Party Payments,Yes
15/03/2024,GI,3316703,545.52,HC110058,St Francis Xavier School Imprest,202412,Schools,Supplies & Services,No
15/03/2024,GI,3316704,1126.34,HC101143,Brampton Abbotts CE School Imprest,202412,Schools,Support Services,No
15/03/2024,GI,3316705,615.45,HC131043,Our Lady's RC Primary School IMPREST,202412,Schools,Supplies & Services,No
18/03/2024,GI,3316792,34630,HC100109,HM Revenue & Customs,202412,Holding Codes,Holding Codes,No
18/03/2024,GI,3316865,690.54,HC103518,Gorsley Goffs Primary School Imprest,202412,Schools,Supplies & Services,No
18/03/2024,GI,3316866,492.16,HC110058,St Francis Xavier School Imprest,202412,Schools,Supplies & Services,No
18/03/2024,GI,3316867,1503.78,HC111399,Weobley County Primary School Imprest,202412,Schools,Premises-Related Expenditure,No
18/03/2024,GI,3316867,1752.18,HC111399,Weobley County Primary School Imprest,202412,Schools,Supplies & Services,No
18/03/2024,GI,3317075,1325.72,HC103337,Garway Primary School Imprest A/C,202412,Schools,Supplies & Services,No
19/03/2024,GI,3317141,767.5,HC102673,Eardisley Primary School Imprest,202412,Schools,Supplies & Services,No
19/03/2024,GI,3317142,969.95,HC100397,Almeley Primary School Imprest,202412,Schools,Supplies & Services,No
19/03/2024,GI,3317143,25000,HC127536,Wonde Ltd,202412,Strategic Finance,Supplies & Services,No
19/03/2024,GI,3317229,440.7,HC131991,Redacted,202412,Schools,Supplies & Services,Yes
19/03/2024,GI,3317231,1096.86,HC133087,Ann Cam C of E Primary,202412,Commissioned Services,Support Services,No
20/03/2024,GI,3317844,3300,HC103593,Growing Local Is Going Local Cic,202412,Holding Codes,Holding Codes,No
20/03/2024,GI,3317852,1353,HC103593,Growing Local Is Going Local Cic,202412,Holding Codes,Holding Codes,No
20/03/2024,GI,3317853,4340.4,HC103593,Growing Local Is Going Local Cic,202412,Holding Codes,Holding Codes,No
20/03/2024,GI,3317854,1247.6,HC103593,Growing Local Is Going Local Cic,202412,Holding Codes,Holding Codes,No
20/03/2024,GI,3317855,720,HC103593,Growing Local Is Going Local Cic,202412,Holding Codes,Holding Codes,No
20/03/2024,GI,3317856,1382.44,HC127849,Friends of Castle Green CIC,202412,Holding Codes,Holding Codes,No
20/03/2024,GI,3318297,497.32,HC103506,Goodrich C E Primary Sch Imprest,202412,Schools,Premises-Related Expenditure,No
20/03/2024,GI,3318297,1563.03,HC103506,Goodrich C E Primary Sch Imprest,202412,Schools,Supplies & Services,No
20/03/2024,GI,3318300,3798.22,HC111402,Weobley High School Petty Cash,202412,Schools,Supplies & Services,No
20/03/2024,GI,3318301,1592.33,HC103506,Goodrich C E Primary Sch Imprest,202412,Schools,Supplies & Services,No
20/03/2024,GI,3318302,2350.19,HC104709,Staunton-on-Wye Primary School (Petty Cash),202412,Schools,Supplies & Services,No
20/03/2024,GI,3319101,531.5,HC102152,Ashperton Primary Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319102,531.5,HC202890,Redacted,202412,Dedicated Schools Grant,Support Services,Yes
20/03/2024,GI,3319107,467.75,HC202889,Three Counties Academy Trust (St Peter's Primary),202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319108,467.75,HC202889,Three Counties Academy Trust (St Peter's Primary),202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319140,467.75,HC102183,Herefordshire Marches Federation-Kings Caple,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319142,531.5,HC105073,Kingstone & Thruxton Primary School (Academy),202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319144,467.75,HC107574,Lugwardine Primary Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319145,467.75,HC115994,Marden Primary Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319146,467.75,HC115994,Marden Primary Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319160,467.75,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319161,531.5,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319163,968.75,HC105571,Wigmore Primary School (Academy),202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319164,531.5,HC105571,Wigmore Primary School (Academy),202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319170,531.5,HC113733,Canon Pyon CE Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319179,734.5,HC106103,Holmer C of E Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319180,467.75,HC106103,Holmer C of E Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319183,467.75,HC108716,Stretton Sugwas CE Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319184,467.75,HC108716,Stretton Sugwas CE Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319187,851.5,HC108716,Stretton Sugwas CE Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319188,531.5,HC122135,BAET T/A Bodenham St Michael's CE Primary School,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319190,734.5,HC107656,St Pauls Church of England Primary School,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319191,467.75,HC107656,St Pauls Church of England Primary School,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319192,531.5,HC107656,St Pauls Church of England Primary School,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319193,467.75,HC107656,St Pauls Church of England Primary School,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319194,734.5,HC107656,St Pauls Church of England Primary School,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319195,467.75,HC107656,St Pauls Church of England Primary School,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319196,851.5,HC112942,Redacted,202412,Dedicated Schools Grant,Support Services,Yes
20/03/2024,GI,3319216,467.75,HC105714,Three Counties Academy Trust,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319220,531.5,HC111701,Whitecross Hereford Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319222,531.5,HC111701,Whitecross Hereford Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319223,531.5,HC111701,Whitecross Hereford Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319225,851.5,HC111701,Whitecross Hereford Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319226,531.5,HC111701,Whitecross Hereford Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319228,467.75,HC111701,Whitecross Hereford Academy,202412,Dedicated Schools Grant,Support Services,No
20/03/2024,GI,3319230,467.75,HC111701,Whitecross Hereford Academy,202412,Dedicated Schools Grant,Support Services,No
