Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,30-Jun-23,51500938796,"£25,871.00",Hamilton Lodge School and College,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,14-Jun-23,51500928883,£771.00,Stanair Industrial Door Services Limited,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,02-Jun-23,51500922989,"£3,900.00",The Fostering Network,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,02-Jun-23,51500926592,£723.22,Npower Ltd,Environment & Property,Head of Service - Property,Electricity
Milton Keynes City Council,02-Jun-23,51500926590,£771.31,Npower Ltd,Environment & Property,Head of Service - Property,Electricity
Milton Keynes City Council,07-Jun-23,51500848686,"£13,404.10",KWS Educational Services Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,14-Jun-23,51500928954,"£3,570.00",Brakes Catering Equipment,Adult Services,Supported Housing for Older People,Catering Equipment - Purchases
Milton Keynes City Council,16-Jun-23,51500931751,"£1,440.00",Affordable 106 Limited,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,12-Jun-23,51500902470,"-£7,904.46",National Grid Electricity Distribution (East Midlands) PLC,Housing & Regeneration - HRA,Asset Management,Buildings - Structure
Milton Keynes City Council,23-Jun-23,51500933944,"£1,020.00",Redacted Personal Data,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,07-Jun-23,51500927135,"£1,125.00",Ticehurst Hospital School - Priory Group,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,07-Jun-23,51500927133,"£2,062.50",Ticehurst Hospital School - Priory Group,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,09-Jun-23,51500928253,"£3,183.60",Sharpe Pritchard LLP,Customer and Community Services,Head of Service - Regulatory,Consultancy
Milton Keynes City Council,16-Jun-23,51500931703,"£4,104.92",Global Radio Services Ltd T/A Heart 103.3,Adult Services,Commissioning & Contracts,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,26-Jun-23,51500935753,"£11,748.00",Water Hall Care Home T/A Water Hall Healthcare Ltd,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,26-Jun-23,51500935762,"£24,000.00",Excelcare Holdings PLC re:Castlemead Court Care Centre,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,12-Jun-23,51500928572,"£7,126.09",Abbeys Primary School,Children's Services,Children's Centres Services,Electricity
Milton Keynes City Council,02-Jun-23,51500926593,£523.54,Npower Ltd,Environment & Property,Head of Service - Property,Electricity
Milton Keynes City Council,02-Jun-23,51500926591,£533.81,Npower Ltd,Environment & Property,Head of Service - Property,Electricity
Milton Keynes City Council,02-Jun-23,51500926478,"£3,300.96",Sophy Ricket t/a White Wall Yellow Door,Chief Executive,Chief Executive,Professional Fees and Hired Services
Milton Keynes City Council,23-Jun-23,51500933879,£504.00,Milton Keynes YMCA Ltd,Children's Services,Safeguarding,Casual hire of facilities
Milton Keynes City Council,29-Jun-23,51500862087,-£657.56,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,21-Jun-23,51500932550,"£1,305.60",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,19-Jun-23,51500932280,£810.00,Medserv,Law & Governance,Legal,Testing
Milton Keynes City Council,12-Jun-23,51500928593,"£1,225.20",DWF LLP,Finance & Resources - Services,Insurance,Insurance Claims Paid
Milton Keynes City Council,16-Jun-23,51500931451,"£3,247.00","NHS Buckinghamshire, Oxfordshire & Berkshire West ICB t/a NHS BOB ICB",Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,09-Jun-23,51500927191,"£3,560.48",Harriston Homes Ltd t/a Florence House,Adult Services,Mental Health,S17 Subsistence and Accommodation
Milton Keynes City Council,21-Jun-23,51500932534,"£1,420.80",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,19-Jun-23,51500932254,"£1,509.60",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,28-Jun-23,51500933874,"£6,274.80",Apetito Ltd,Adult Services,Supported Housing for Older People,Catering Contract
Milton Keynes City Council,21-Jun-23,51500933521,£516.00,Verifile Limited,Finance & Resources - Services,HR,Professional Fees and Hired Services
Milton Keynes City Council,19-Jun-23,51500932299,"£2,712.00",Sharpe Pritchard LLP,Finance & Resources (HRA),Finance - Housing (HRA),External Legal Fees
Milton Keynes City Council,09-Jun-23,51500928150,"£3,242.80",Cornerstone Trading (Milton Keynes) Limited,Children's Services,"Access to Education, Employment and Training",Casual hire of facilities
Milton Keynes City Council,12-Jun-23,51500928812,"£4,234.00",JNP Group Consulting Engineers Ltd,Customer and Community Services,Head of Service - Regulatory,Consultancy
Milton Keynes City Council,07-Jun-23,51500926975,"£4,309.68",Gold Care Management Services Ltd Re: Bletchley House,Adult Services,Commissioning & Contracts,Direct Payments
Milton Keynes City Council,09-Jun-23,51500928252,"£4,515.60",Sharpe Pritchard LLP,Customer and Community Services,Head of Service - Regulatory,Consultancy
Milton Keynes City Council,07-Jun-23,51500927926,"£26,336.40",Sharpe Pritchard LLP,Environment & Property,Head of Service - Env and Waste,Consultancy
Milton Keynes City Council,14-Jun-23,51500888194,"-£1,267.50",Hemingways Marketing Services,Chief Executive,Chief Executive,Staff Training & Development
Milton Keynes City Council,21-Jun-23,51500932475,"£1,420.80",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,19-Jun-23,51500932232,"£1,509.60",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,12-Jun-23,51500928681,"£2,600.40",The Guy's and St Thomas' NHS Foundation Trust,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,26-Jun-23,51500935752,"£13,006.71",Water Hall Care Home T/A Water Hall Healthcare Ltd,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,26-Jun-23,51500935760,"£26,571.43",Excelcare Holdings PLC re:Castlemead Court Care Centre,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,16-Jun-23,51500928626,"£28,256.03",Benjamin UK Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,21-Jun-23,51500933440,"£32,070.91",Arrow Business Communications Ltd,Resources,ICT,IT Hardware
Milton Keynes City Council,23-Jun-23,51500933890,"£69,329.91",Excelcare Holdings PLC Re: The Willows Care Centre,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,12-Jun-23,51500869357,"£932,873.36",Buckinghamshire & Milton Keynes Fire Authority (BMKFA),Finance & Resources - Holding Accounts,Holding Accounts,Precepts - Fire
Milton Keynes City Council,12-Jun-23,51500869551,"£2,073,717.25",Thames Valley Police,Finance & Resources - Holding Accounts,Holding Accounts,Precepts - Police
Milton Keynes City Council,26-Jun-23,51500871350,"£41,685.79",Environment Agency,Finance & Resources - Corporate Codes,Corporate Codes,Agency Precepts and Levies
Milton Keynes City Council,12-Jun-23,51500928804,£600.00,Zaynah Carpets & Furniture Limited,Adult Services (HRA),Housing Operations (HRA),Professional Fees and Hired Services
Milton Keynes City Council,29-Jun-23,51500874015,-£960.79,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,12-Jun-23,51500928213,"£1,200.00",Kevin Flemen t/a KFX Learning of Substance,Children's Services,Group Head – Children and Families,Staff Training & Development
Milton Keynes City Council,02-Jun-23,51500920528,-£544.54,Scottish and Southern Energy Group t/a Southern Electric,Environment & Property,Head of Service - Highways and Transport,Electricity
Milton Keynes City Council,07-Jun-23,51500927169,"£2,797.20","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,14-Jun-23,51500920251,"£5,147.50",Gillmans Electrical LTD,Adult Services,Provider Services,Cleaning and Domestic Supplies
Milton Keynes City Council,30-Jun-23,51500939259,"£9,000.00",Backlogs Limited,Customer and Community Services,Head of Service - Regulatory,Testing
Milton Keynes City Council,14-Jun-23,51500881373,"£67,925.97",Harmony Home Care Services Limited,Adult Services,Commissioning & Contracts,Domiciliary Care
Milton Keynes City Council,09-Jun-23,51500926946,£600.00,Zaynah Carpets & Furniture Limited,Adult Services (HRA),Housing Operations (HRA),Other Service User Support
Milton Keynes City Council,02-Jun-23,51500926229,"£10,021.17",Humly Milton Keynes Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,07-Jun-23,51500877624,"-£1,798.80",Trinity Fire & Security Systems Limited,Environment & Property,Head of Service - Highways and Transport,Security Equipment
Milton Keynes City Council,09-Jun-23,51500878085,-£632.04,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,02-Jun-23,51500926282,£594.00,Tickford Security Systems Ltd,Adult Services (HRA),Housing Operations (HRA),Security Equipment
Milton Keynes City Council,30-Jun-23,51500938792,"£1,150.40",Forensis Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,21-Jun-23,51500932474,"£1,420.80",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,19-Jun-23,51500932233,"£1,509.60",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,07-Jun-23,51500877626,"£1,798.80",Trinity Fire & Security Systems Limited,Environment & Property,Head of Service - Highways and Transport,Security Equipment
Milton Keynes City Council,28-Jun-23,51500935856,"£41,867.28",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,26-Jun-23,51500935855,"£41,867.28",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,26-Jun-23,51500935854,"£41,867.28",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,30-Jun-23,51500939041,£598.07,JCW Energy Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,14-Jun-23,51500888201,"£1,267.50",Hemingways Marketing Services,Chief Executive,Chief Executive,Staff Training & Development
Milton Keynes City Council,14-Jun-23,51500928349,"£3,653.66",Young London Today,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,09-Jun-23,51500927959,"£14,344.63",Trapeze Group (Uk) Ltd,Environment & Property,Head of Service - Highways and Transport,Computer software - annual licence agreement
Milton Keynes City Council,21-Jun-23,51500933547,£518.40,Anglia DNA Services Ltd,Children's Services,Children's Social Work,Testing
Milton Keynes City Council,12-Jun-23,51500902472,"£7,904.46",National Grid Electricity Distribution (East Midlands) PLC,Housing & Regeneration - HRA,Asset Management,Buildings - Structure
Milton Keynes City Council,07-Jun-23,51500882914,"£1,524.66",Stearn Electric Co Ltd,Children's Services,Children's Centres Services,Cleaning and Domestic Supplies
Milton Keynes City Council,30-Jun-23,51500932083,"£2,299.57",Baily Garner LLP,Adult Services,Homeless Prevention + Access,Other Service User Support
Milton Keynes City Council,21-Jun-23,51500929082,-£697.13,"""Hornbeam CPAM Ltd re Wildview Ltd Re 39 Farthing Grove, Netherfield""",Environment & Property,Head of Service - Property,Service Charges
Milton Keynes City Council,09-Jun-23,51500911482,"£49,983.48","NHS Beds, Luton & MK ICB",Adult Services,Commissioning & Contracts,Health Authority Payments
Milton Keynes City Council,09-Jun-23,51500911481,"£67,255.26","NHS Beds, Luton & MK ICB",Adult Services,Commissioning & Contracts,Health Authority Payments
Milton Keynes City Council,09-Jun-23,51500911483,"£107,500.96","NHS Beds, Luton & MK ICB",Adult Services,Commissioning & Contracts,Health Authority Payments
Milton Keynes City Council,09-Jun-23,51500911511,"£137,854.15","NHS Beds, Luton & MK ICB",Adult Services,Commissioning & Contracts,Health Authority Payments
Milton Keynes City Council,21-Jun-23,51500932408,"£476,822.37",Mears New Homes Limited,Housing & Regeneration - HRA,New Council Housing,"New Construction, Conversion and Renovation"
Milton Keynes City Council,14-Jun-23,51500911512,"£571,345.81","NHS Beds, Luton & MK ICB",Adult Services,Commissioning & Contracts,Health Authority Payments
Milton Keynes City Council,26-Jun-23,51500919618,"-£5,657.14",Hythe House Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,09-Jun-23,51500928161,"£1,700.00",Tameside Metropolitan Borough Council,Customer and Community Services,Head of Service - Regulatory,Subscriptions
Milton Keynes City Council,26-Jun-23,51500920556,"£5,657.14",Hythe House Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,09-Jun-23,51500927836,"£7,800.00",Grey Matter Learning Limited,Adult Services,"Group Head, Adult Services",Staff Training & Development
Milton Keynes City Council,09-Jun-23,51500928231,"£1,650.00",Golden Living Property Consultants Ltd,Adult Services,Physical Disability,Rents and Leases
Milton Keynes City Council,09-Jun-23,51500928261,"£1,650.00",Golden Living Property Consultants Ltd,Adult Services,Physical Disability,Rents and Leases
Milton Keynes City Council,02-Jun-23,51500911010,£912.00,Infiniti Media Group Limited,Adult Services,Community Alarm & Sheltered Housing,Equipment and Tools
Milton Keynes City Council,21-Jun-23,51500932946,"£4,802.40",Geldards LLP,Environment & Property,Land Development,Acquistions - External Professional Fees
Milton Keynes City Council,02-Jun-23,51500909739,"£45,999.96",Connections Support,Adult Services,Rough Sleeper,Professional Fees and Hired Services
Milton Keynes City Council,02-Jun-23,51500919502,£950.40,"RPS Consultants Ltd t/a RPS Health, Safety and Environment",Environment & Property,Head of Service - Property,Professional Fees and Hired Services
Milton Keynes City Council,21-Jun-23,51500932442,£960.00,The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,19-Jun-23,51500932234,"£1,509.60",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,14-Jun-23,51500928839,"£2,117.40","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,26-Jun-23,51500935845,"£6,014.40",Freeths LLP,Environment & Property,Head of Service - Property,External Legal Fees
Milton Keynes City Council,16-Jun-23,51500927925,-£600.00,The Creative OT,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,09-Jun-23,51500927939,£750.00,Redacted Personal Data,Children's Services,Safeguarding,Staff Training & Development
Milton Keynes City Council,09-Jun-23,51500888649,"£1,558.80",Whats the Message? Ltd,Adult Services,Learning Disability,Staff Training & Development
Milton Keynes City Council,23-Jun-23,51500933878,"£18,720.00",Redacted Personal Data,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,21-Jun-23,51500932493,£529.91,AO Business,Children's Services,Children's Centres Services,Cleaning and Domestic Supplies
Milton Keynes City Council,23-Jun-23,51500933931,£638.40,Woodgate & Clark,Finance & Resources - Services,Insurance,Insurance Claims Paid
Milton Keynes City Council,26-Jun-23,51500935732,£977.98,AO Business,Children's Services,Children's Centres Services,Cleaning and Domestic Supplies
Milton Keynes City Council,02-Jun-23,51500926283,£992.00,Tri Capital Housing Ltd,Adult Services,Rough Sleeper,Rents and Leases
Milton Keynes City Council,30-Jun-23,51500891745,"£1,140.00",Currie & Brown UK Ltd,Housing & Regeneration - HRA,Regeneration HRA,Demolition
Milton Keynes City Council,26-Jun-23,51500932158,"£1,246.80",Prepaid Financial Services,Adult Services,Physical Disability,Homecare
Milton Keynes City Council,30-Jun-23,51500891744,"£1,320.00",Currie & Brown UK Ltd,Housing & Regeneration - HRA,Regeneration HRA,Demolition
Milton Keynes City Council,28-Jun-23,51500936026,"£1,704.00",Proactiv Contacts and family support ltd,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,07-Jun-23,51500927094,"£2,153.40",Geldards LLP,Environment & Property,Head of Service - Property,External Legal Fees
Milton Keynes City Council,05-Jun-23,51500926784,"£2,400.00",Gordon Flack Consultancy,Finance & Resources (HRA),Finance - Housing (HRA),Consultancy
Milton Keynes City Council,05-Jun-23,51500926210,"£4,771.43",Gold Care Management Services Ltd Re: Bletchley House,Adult Services,Commissioning & Contracts,Direct Payments
Milton Keynes City Council,30-Jun-23,51500939258,"£6,600.00",Backlogs Limited,Customer and Community Services,Head of Service - Regulatory,Testing
Milton Keynes City Council,02-Jun-23,51500926014,"£8,007.85",Local Partnerships LLP,Customer and Community Services,Head of Service - Regulatory,Consultancy
Milton Keynes City Council,30-Jun-23,51500893960,"£10,187.01",Waterman Aspen Ltd,Environment & Property,Head of Service - Highways and Transport,Consultancy
Milton Keynes City Council,19-Jun-23,51500932229,"£10,533.60",Freeths LLP,Environment & Property,Head of Service - Property,External Legal Fees
Milton Keynes City Council,19-Jun-23,51500932282,"£10,800.00",Sharpe Pritchard LLP,Law & Governance,Legal,Agency Staff
Milton Keynes City Council,07-Jun-23,51500927201,"£14,884.20",Sharpe Pritchard LLP,Environment & Property,Head of Service - Env and Waste,Consultancy
Milton Keynes City Council,21-Jun-23,51500933519,"£16,130.40",Verifile Limited,Finance & Resources - Services,HR,Professional Fees and Hired Services
Milton Keynes City Council,07-Jun-23,51500926031,"£25,888.12",Local Partnerships LLP,Customer and Community Services,Head of Service - Regulatory,Consultancy
Milton Keynes City Council,23-Jun-23,51500928949,"£29,382.94",Community Led Initiatives CIC,Public Health,Substance Misuse,Professional Fees and Hired Services
Milton Keynes City Council,16-Jun-23,51500928707,"£31,593.90",Benjamin UK Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,30-Jun-23,51500938778,"£31,800.00",Towndev Ltd. (trading as TOWN),Environment & Property,Land Development,Construction - External Professional Fees
Milton Keynes City Council,02-Jun-23,51500909872,"-£3,584.91",Young London Today,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,09-Jun-23,51500926891,"£1,647.43",Children of the Mangrove Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,21-Jun-23,51500932662,"£2,040.00",County Private Client Ltd,Adult Services,"Assessment, Review and Hospital Discharge",Rents and Leases
Milton Keynes City Council,09-Jun-23,51500928095,"£3,407.10",Futures For Children Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Jun-23,51500909870,"£3,584.91",Young London Today,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,21-Jun-23,51500933491,"£4,928.57",Independence Development Ltd,Adult Services,Mental Health,S17 Subsistence and Accommodation
Milton Keynes City Council,07-Jun-23,51500926480,"£17,142.86",United Childrens Services Limited T/A The Oaks,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Jun-23,51500909421,"£43,018.90",Young London Today,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,05-Jun-23,51500920576,"-£8,799.60",Reconstruct (Children and Adult Services) LTD,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,21-Jun-23,51500933494,"£1,026.00",The Contact Hub Ltd,Children's Services,Children's Social Work,Professional Fees and Hired Services
Milton Keynes City Council,26-Jun-23,51500928274,"£17,420.75",BID Services,Adult Services,Commissioning & Contracts,Other Service User Support
Milton Keynes City Council,29-Jun-23,51500891989,"£61,137.05",Local Government Association,Customer and Community Services,Policy & Performance,Subscriptions
Milton Keynes City Council,21-Jun-23,51500932441,"£1,420.80",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,19-Jun-23,51500932235,"£1,509.60",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,14-Jun-23,51500928837,"£2,310.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,30-Jun-23,51500938861,"£3,387.60",Appledown Kennels,Adult Services,"Assessment, Review and Hospital Discharge",Professional Fees and Hired Services
Milton Keynes City Council,14-Jun-23,51500929140,"£3,857.14",Stepping Stones Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,28-Jun-23,51500895340,"£10,396.88",AA Global Language Services Ltd,Adult Services,Commissioning & Contracts,Professional Fees and Hired Services
Milton Keynes City Council,09-Jun-23,51500895317,"£10,517.20",AA Global Language Services Ltd,Adult Services,Commissioning & Contracts,Professional Fees and Hired Services
Milton Keynes City Council,16-Jun-23,51500931780,"£60,000.00",IF: Milton Keynes International Festival - The Stables Theatre,Chief Executive,Chief Executive,Professional Fees and Hired Services
Milton Keynes City Council,07-Jun-23,51500912095,"£3,980.69",Favour Health Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,29-Jun-23,51500894901,-£832.44,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,29-Jun-23,51500894903,-£832.44,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
