Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation ,Service Division Categorisation,Expense Type
Milton Keynes City Council,01-Nov-23,51500995492,£626.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500996306,£644.00,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995530,£650.78,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500997015,£658.14,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995493,£668.36,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995578,£674.60,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995490,£674.88,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995672,£677.72,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995176,£681.96,Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,01-Nov-23,51500995175,£681.96,Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,01-Nov-23,51500995606,£689.48,Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995755,£714.11,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995579,£714.64,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500996980,£721.94,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500996362,£740.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995550,£752.16,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995598,£759.24,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995703,£765.11,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500996885,£792.00,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995585,£816.12,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995472,£820.44,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995968,£837.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995581,£843.60,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995558,£843.60,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995483,£864.68,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995495,£873.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500996026,£900.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995854,£900.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995489,£901.44,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500996737,£910.80,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995179,£911.57,Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,01-Nov-23,51500997141,£940.20,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500997424,£940.20,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995757,£979.12,Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995764,£979.12,Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995770,£979.12,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995684,£994.24,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995485,"£1,012.32",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995534,"£1,012.32",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995531,"£1,012.32",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995557,"£1,012.32",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995533,"£1,012.32",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995532,"£1,012.32",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995566,"£1,054.52",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995590,"£1,110.84",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995173,"£1,140.72",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,01-Nov-23,51500995685,"£1,159.95",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500997386,"£1,179.75",Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995174,"£1,229.12",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,01-Nov-23,51500995564,"£1,253.48",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995562,"£1,265.40",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995586,"£1,269.52",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995499,"£1,269.52",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995582,"£1,269.52",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995500,"£1,269.52",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995587,"£1,269.52",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995735,"£1,269.52",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995570,"£1,270.48",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995759,"£1,305.50",Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995469,"£1,326.36",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995563,"£1,326.72",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995545,"£1,347.64",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995473,"£1,349.76",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500996867,"£1,350.75",Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,01-Nov-23,51500995600,"£1,359.28",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995802,"£1,400.00",Redacted Personal Data,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,01-Nov-23,51500995537,"£1,404.20",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995496,"£1,406.88",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995704,"£1,428.20",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995705,"£1,428.20",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995596,"£1,428.56",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995502,"£1,450.88",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,01-Nov-23,51500995543,"£1,504.28",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,01-Nov-23,51500995767,"£1,523.08",Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995758,"£1,523.08",Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995766,"£1,523.08",Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995765,"£1,523.08",Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995772,"£1,523.08",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995768,"£1,523.08",Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,01-Nov-23,51500995773,"£1,523.08",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
