Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,02-May-23,51500895374,"£1,030.80",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-May-23,51500906004,"£1,041.65",Serco Limited,Environment & Property,Head of Service - Env and Waste,Consultancy
Milton Keynes City Council,02-May-23,51500899161,"£1,064.44",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-May-23,51500902203,"£1,095.00",MARS Secure Transport & Recruitment Service ltd,Children's Services,Children's Social Work,Social Care Transport
Milton Keynes City Council,02-May-23,51500902204,"£1,095.00",MARS Secure Transport & Recruitment Service ltd,Children's Services,Children's Social Work,Social Care Transport
Milton Keynes City Council,02-May-23,51500906021,"£1,118.40",DNA Legal Limited,Law & Governance,Legal,Testing
Milton Keynes City Council,02-May-23,51500906010,"£1,140.00",Redacted Personal Data,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-May-23,51500905990,"£1,172.90",Chipmonks Pre-School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500899290,"£1,181.40",Edgar Catering Ltd t/a Jaspers Corporate Catering,Environment & Property,Property,Catering Provisions
Milton Keynes City Council,02-May-23,51500895522,"£1,200.00",Days Pubs Ltd,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500901930,"£1,206.70",Shell Energy Retail Ltd,Children's Services,Children's Social Work,Electricity
Milton Keynes City Council,02-May-23,51500896450,"£1,257.67",Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-May-23,51500896455,"£1,257.67",Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-May-23,51500900287,"£1,257.67",Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-May-23,51500902135,"£1,393.42",Amegreen Complex Homecare Ltd,Children's Services,Children's Social Work,Day Care
Milton Keynes City Council,02-May-23,51500893803,"£1,411.20",Clearguard Ltd,Environment & Property,Property,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500905738,"£1,415.52",Carter Brown The Expert Service Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,02-May-23,51500893646,"£1,440.60",Matchtech,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893524,"£1,465.20",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-May-23,51500899162,"£1,491.60",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-May-23,51500905989,"£1,524.77",Melrose Pre-School Playgroup,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893939,"£1,530.00","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-May-23,51500905739,"£1,546.26",Carter Brown The Expert Service Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,02-May-23,51500893630,"£1,560.00",SieveMK Gateway,Children's Services,Special Education Needs & Disabilities,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500902163,"£1,598.40",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-May-23,51500902165,"£1,598.40",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-May-23,51500893632,"£1,650.00",SieveMK Gateway,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893701,"£1,680.00",Matchtech,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500901899,"£1,728.00",Future Wolverton Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500905991,"£1,759.35",Mini Monsters Pre School Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893631,"£1,760.00",SieveMK Gateway,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893633,"£2,035.00",SieveMK Gateway,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500895267,"£2,122.50",Build Recruitment,Env & Prop (HRA),HRA Asset Management and Investment,Agency Staff
Milton Keynes City Council,02-May-23,51500906081,"£2,150.77",Verastar Limited T/A Kinex,Env & Prop (HRA),Property & Facilities (HRA),Electricity
Milton Keynes City Council,02-May-23,51500906006,"£2,317.86",i4B Holdings Ltd,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,02-May-23,51500905783,"£2,376.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,02-May-23,51500902476,"£2,396.40",Deckpro,Environment & Property,Property,Building Repair and Maintenance
Milton Keynes City Council,02-May-23,51500893647,"£2,442.00",Matchtech,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-May-23,51500902201,"£2,623.02",MARS Secure Transport & Recruitment Service ltd,Children's Services,Children's Social Work,Social Care Transport
Milton Keynes City Council,02-May-23,51500906032,"£2,797.20","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,02-May-23,51500906011,"£3,029.97",Places For People,Env & Prop (HRA),Development and Regeneration,Private Contractors
Milton Keynes City Council,02-May-23,51500895360,"£3,181.58",National World Publishing Limited,Environment & Property,Head of Service - Highways and Transport,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,02-May-23,51500906204,"£3,398.59",Iron Mountain (Uk) Ltd,Environment & Property,Property,Storage and Archiving
Milton Keynes City Council,02-May-23,51500893797,"£3,474.00",Stenton Obhi Architects,Adult Services,Director - Adult Services,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500895266,"£3,498.00",Build Recruitment,Env & Prop (HRA),HRA Asset Management and Investment,Agency Staff
Milton Keynes City Council,02-May-23,51500893665,"£3,510.26","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,02-May-23,51500902202,"£3,541.14",MARS Secure Transport & Recruitment Service ltd,Children's Services,Children's Social Work,Social Care Transport
Milton Keynes City Council,02-May-23,51500893974,"£3,757.54",Ethelbert Specialist Homes Ltd T/A Ethelbert Childrens Services,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-May-23,51500906166,"£4,186.24",County Fostering Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-May-23,51500906233,"£5,000.00",Redacted Personal Data,Housing & Regeneration - GF,Disabled adaptations  GF,Expenditure on Grants
Milton Keynes City Council,02-May-23,51500893913,"£5,192.34",Shaw & Sons Limited,Law & Governance,Democratic Services,Consultancy
Milton Keynes City Council,02-May-23,51500893979,"£5,528.58",Rainbow Fostering Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-May-23,51500896377,"£6,059.50",Cambian Autism Services Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-May-23,51500902178,"£6,977.22",Milton Keynes Hospital NHS Foundation Trust,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893894,"£7,020.00",Odlings Limited T/a The Columbaria Company,Customer and Community Services,Head of Service - Regulatory,Specialist Supplies and Materials
Milton Keynes City Council,02-May-23,51500896432,"£7,039.66",Bloom Procurement Services Limited,Housing & Regeneration - HRA,Regeneration HRA,"New Construction, Conversion and Renovation"
Milton Keynes City Council,02-May-23,51500893932,"£10,089.60",Jeremy Bean Associates Ltd t/a JBA Consulting,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,02-May-23,51500906025,"£10,874.52",Sharpe Pritchard LLP,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-May-23,51500902199,"£13,284.00",MARS Secure Transport & Recruitment Service ltd,Children's Services,Children's Social Work,Social Care Transport
Milton Keynes City Council,02-May-23,51500893628,"£16,404.00",South East Employers,Customer and Community Services,Policy & Performance,Subscriptions
Milton Keynes City Council,02-May-23,51500896381,"£16,680.40",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-May-23,51500906009,"£16,812.32",Warwickshire County Council,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-May-23,51500902169,"£19,155.75",Connections Support,Adult Services,Commissioning & Contracts,Other Service User Support
Milton Keynes City Council,02-May-23,51500906068,"£20,000.00",Milton Keynes Arts Centre Ltd,Chief Executive,Chief Executive,Grants
Milton Keynes City Council,02-May-23,51500893681,"£20,933.64",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,02-May-23,51500876415,"£22,485.60",Campbell Tickell Ltd,Adult Services,Homeless Prevention + Access,Consultancy
Milton Keynes City Council,02-May-23,51500896776,"£23,476.00",Bedford Borough Council,Public Health,Public Health Management & Admin,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893652,"£24,749.40",Facultatieve Technologies Ltd,Customer and Community Services,Head of Service - Regulatory,Specialist Supplies and Materials
Milton Keynes City Council,02-May-23,51500893648,"£29,159.03",Facultatieve Technologies Ltd,Customer and Community Services,Head of Service - Regulatory,Building Repair and Maintenance
Milton Keynes City Council,02-May-23,51500905945,"£32,760.00",Opinion Research Services Ltd,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,02-May-23,51500893950,"£41,867.28",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,02-May-23,51500893635,"£43,666.66",Acorn Care and Education Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893636,"£43,666.67",Acorn Care and Education Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500893629,"£43,666.67",Acorn Care and Education Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-May-23,51500906067,"£48,825.00",Buckinghamshire Council,Chief Executive,Chief Executive,Grants
Milton Keynes City Council,02-May-23,51500896383,"£84,156.00",Ashe Construction Limited,Children and Families,"Education, Effectiveness & Participation","New Construction, Conversion and Renovation"
Milton Keynes City Council,02-May-23,51500893645,"£85,291.31",Biffa Waste Services Limited,Environment & Property,Head of Service - Env and Waste,Waste Disposal
Milton Keynes City Council,03-May-23,51500908463,"-£14,745.44",Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,03-May-23,51500891711,"-£9,214.56",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-May-23,51500908320,"-£8,667.96",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908797,"-£8,120.71",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500892646,"-£8,120.71",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908880,"-£6,916.64",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908428,"-£6,846.10",Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,03-May-23,51500908103,"-£5,029.92",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908185,"-£4,838.20",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908868,"-£4,781.28",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908458,"-£4,721.28",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908899,"-£4,582.08",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908317,"-£4,368.72",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908177,"-£4,368.52",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908331,"-£4,365.44",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908276,"-£4,024.41",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908189,"-£3,908.80",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908193,"-£3,713.28",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908877,"-£3,678.88",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908873,"-£3,303.16",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,03-May-23,51500908807,"-£3,211.30",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908190,"-£3,090.32",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908322,"-£2,912.36",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500858990,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858986,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858992,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858991,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858988,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858994,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858987,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858993,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500858989,"-£2,880.00",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500908175,"-£2,707.60",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500858985,"-£2,468.57",Redacted Personal Data,Children's Services,Children's Social Work,Mandatory Student Awards
Milton Keynes City Council,03-May-23,51500908506,"-£2,431.28",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908896,"-£2,427.88",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908195,"-£2,328.48",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908257,"-£2,320.80",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908875,"-£2,305.24",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908137,"-£2,246.31",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908794,"-£2,219.88",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908422,"-£2,192.02",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908188,"-£2,151.92",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908826,"-£2,127.39",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908884,"-£2,077.60",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908273,"-£2,028.33",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908129,"-£2,028.24",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908287,"-£2,026.81",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908887,"-£1,982.60",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908885,"-£1,912.68",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908338,"-£1,864.92",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908141,"-£1,814.80",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908102,"-£1,796.40",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908145,"-£1,724.02",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908804,"-£1,708.05",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908898,"-£1,707.60",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908465,"-£1,658.56",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908180,"-£1,547.20",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908800,"-£1,533.61",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,03-May-23,51500908730,"-£1,518.48",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908318,"-£1,508.52",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908142,"-£1,434.79",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908184,"-£1,392.48",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908902,"-£1,366.08",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908278,"-£1,352.17",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908178,"-£1,318.44",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908335,"-£1,285.48",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908256,"-£1,276.44",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908457,"-£1,260.00",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908127,"-£1,257.10",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908173,"-£1,256.60",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908893,"-£1,218.36",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908323,"-£1,138.40",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908502,"-£1,128.81",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908823,"-£1,127.23",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908879,"-£1,092.12",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908147,"-£1,081.08",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908247,"-£1,077.51",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908802,"-£1,070.29",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908469,"-£1,024.56",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908186,"-£1,024.56",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908140,-£999.11,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908181,-£996.12,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908319,-£967.64,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908811,-£964.60,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,03-May-23,51500908094,-£928.32,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908871,-£928.32,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908870,-£924.96,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908874,-£923.92,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908814,-£920.49,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908881,-£920.00,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908901,-£910.72,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-May-23,51500908876,-£910.72,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
