Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,03-Jul-23,51500935938,-£556.80,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,03-Jul-23,51500935943,-£541.73,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,26-Jul-23,65500006124,"-£40,808.40",0,Finance & Resources - Holding Accounts,Holding Accounts,Collection Fund Refunds
Milton Keynes City Council,03-Jul-23,51500928930,£528.00,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,03-Jul-23,51500928365,£529.73,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,03-Jul-23,51500928833,£529.73,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,03-Jul-23,51500928941,£538.80,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,03-Jul-23,51500928577,£539.00,Cornerstone Trading (Milton Keynes) Limited,Children's Services,Education Outcome Service,Casual hire of facilities
Milton Keynes City Council,03-Jul-23,51500939409,£561.92,Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,03-Jul-23,51500928881,£564.00,Energ.b.ltd,Adult Services,Community Alarm & Sheltered Housing,Equipment and Tools
Milton Keynes City Council,03-Jul-23,51500928936,£684.00,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,03-Jul-23,51500928318,£729.63,Askews & Holts Library Services Ltd,Children's Services,"Access to Education, Employment and Training",Books and Multimedia Supplies
Milton Keynes City Council,03-Jul-23,51500939325,£744.00,Orchid Cellmark Ltd,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-23,51500928831,£788.08,Banner Business Services Ltd,Environment & Property,Head of Service - Property,Cleaning and Domestic Supplies
Milton Keynes City Council,03-Jul-23,51500932660,£840.00,Zaynah Carpets & Furniture Limited,Customer and Community Services,Community Safety,Furniture
Milton Keynes City Council,03-Jul-23,51500928219,£920.40,The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,03-Jul-23,51500936045,£966.91,BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,03-Jul-23,51500939410,£980.20,Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,03-Jul-23,51500939348,"£1,022.78",CME Heating Ltd,Environment & Property,Head of Service - Env and Waste,Building Repair and Maintenance
Milton Keynes City Council,03-Jul-23,51500939404,"£1,076.25",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,19-Jul-23,51500931696,"-£12,574.00",Buckinghamshire Council,Law & Governance,Democratic Services,Payments to Other Local Authorities
Milton Keynes City Council,03-Jul-23,51500928216,"£1,080.00",The Oyster Partnership Ltd,Customer and Community Services,Community Safety,Agency Staff
Milton Keynes City Council,03-Jul-23,51500928830,"£1,089.08",Banner Business Services Ltd,Environment & Property,Head of Service - Property,Cleaning and Domestic Supplies
Milton Keynes City Council,14-Jul-23,51500946116,"-£9,658.95",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,17-Jul-23,51500752009,"-£8,743.10",Starz Fostering CIC,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jul-23,51500939408,"£1,160.92",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,03-Jul-23,51500939423,"£1,230.85",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,21-Jul-23,51500948754,"-£7,087.00",Destiny International Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,21-Jul-23,51500948757,"-£7,087.00",Destiny International Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,26-Jul-23,51500950978,"-£7,074.64",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-23,51500939420,"£1,241.10",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,03-Jul-23,51500939265,"£1,268.80",Brakes Catering Equipment,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,17-Jul-23,51500939855,"-£6,603.24",JCW Energy Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,03-Jul-23,51500928215,"£1,275.52",The Oyster Partnership Ltd,Customer and Community Services,Policy & Performance,Agency Staff
Milton Keynes City Council,03-Jul-23,51500939418,"£1,382.28",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,03-Jul-23,51500928220,"£1,387.20",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,03-Jul-23,51500928217,"£1,394.14",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,03-Jul-23,51500928683,"£1,584.00",Oracle Solutions Asbestos Limited,Children and Families,"Education, Effectiveness & Participation",Construction - External Professional Fees
Milton Keynes City Council,03-Jul-23,51500928127,"£1,729.89",Amegreen Complex Homecare Ltd,Children's Services,Children's Social Work,Day Care
Milton Keynes City Council,03-Jul-23,51500927931,"£1,870.80",Taylor Dolman Ltd,Adult Services,Provider Services,Specialist Servicing and Maintenance
Milton Keynes City Council,03-Jul-23,51500928223,"£1,909.20",The Oyster Partnership Ltd,Adult Services (HRA),Housing Operations (HRA),Agency Staff
Milton Keynes City Council,03-Jul-23,51500928224,"£1,909.20",The Oyster Partnership Ltd,Adult Services (HRA),Housing Operations (HRA),Agency Staff
Milton Keynes City Council,21-Jul-23,51500948756,"-£4,429.36",Destiny International Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,21-Jul-23,51500948753,"-£4,429.36",Destiny International Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Jul-23,51500928222,"£1,980.00",The Oyster Partnership Ltd,Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,24-Jul-23,51500950181,"-£4,400.00",Contemplation Homes Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,21-Jul-23,51500947954,"-£4,391.20",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,03-Jul-23,51500939368,"£2,000.00",Milton Keynes Womens Aid MKWA,Planning and Placemaking,Head of Economic Development,Grants
Milton Keynes City Council,14-Jul-23,51500946120,"-£4,386.72",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,14-Jul-23,51500946121,"-£4,386.72",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,28-Jul-23,65500006125,"-£4,245.19",0,Finance & Resources - Holding Accounts,Holding Accounts,Collection Fund Refunds
Milton Keynes City Council,24-Jul-23,51500950180,"-£4,085.71",Contemplation Homes Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,14-Jul-23,51500946117,"-£4,022.72",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,03-Jul-23,51500928218,"£2,014.33",The Oyster Partnership Ltd,Environment & Property,Head of Service - Property,Agency Staff
Milton Keynes City Council,03-Jul-23,51500928319,"£2,083.33",Volunteering Matters,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,03-Jul-23,51500928888,"£2,123.50",Konica Minolta Business Solutions (UK) Ltd,Children's Services,"Access to Education, Employment and Training",Photocopier
Milton Keynes City Council,03-Jul-23,51500939362,"£2,220.00",Redacted Personal Data,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,03-Jul-23,51500932422,"£2,455.86",C H Morgan & Company Limited,Environment & Property,Head of Service - Property,Equipment and Tools
Milton Keynes City Council,03-Jul-23,51500935725,"£2,790.00",Millstream Estate Services Ltd,Environment & Property,Regulatory Unit,"New Construction, Conversion and Renovation"
Milton Keynes City Council,17-Jul-23,51500945920,"-£3,847.46",Access UK Limited t/a Adam,Adult Services,Autism,Domiciliary Care
Milton Keynes City Council,03-Jul-23,51500939369,"£3,122.00",Milton Keynes YMCA Ltd,Planning and Placemaking,Head of Economic Development,Grants
Milton Keynes City Council,03-Jul-23,51500939191,"£3,361.47",Redacted Personal Data,Children's Services,Safeguarding,Other Travel Allowances
Milton Keynes City Council,03-Jul-23,51500928276,"£3,456.00",Macdonald & Company Freelance Ltd,Environment & Property,Head of Service - Property,Agency Staff
Milton Keynes City Council,05-Jul-23,51500839189,"-£3,682.84",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500839184,"-£3,682.84",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500839194,"-£3,682.84",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,03-Jul-23,51500939367,"£3,900.00",Locals Of Lakes,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,03-Jul-23,51500931400,"£5,282.17",Universitybus Ltd,Environment & Property,Head of Service - Highways and Transport,Public Transport Fares
Milton Keynes City Council,03-Jul-23,51500939371,"£5,300.00",Future Wolverton Limited,Planning and Placemaking,Head of Economic Development,Grants
Milton Keynes City Council,03-Jul-23,51500939028,"£5,335.20",Chris Parish t/a Highbury Building Services Ltd,Customer and Community Sevices,Customer and Community Sevices,Construction - External Professional Fees
Milton Keynes City Council,21-Jul-23,51500949249,"-£3,543.12",NSSL Holding t/a Next Step Support Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,21-Jul-23,51500949244,"-£3,543.12",NSSL Holding t/a Next Step Support Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,03-Jul-23,51500928656,"£5,989.00",Trading Standards South East Ltd (TSSEL),Customer and Community Services,Head of Service - Regulatory,Subscriptions
Milton Keynes City Council,03-Jul-23,51500928371,"£10,073.53",InspireAll,Customer and Community Services,Leisure & Community,Private Contractors
Milton Keynes City Council,03-Jul-23,51500928575,"£12,600.00",Zipporah Ltd,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,03-Jul-23,51500928646,"£15,297.60",Serco Limited,Housing & Regeneration - HRA,Regeneration HRA,"New Construction, Conversion and Renovation"
Milton Keynes City Council,03-Jul-23,51500928611,"£22,076.03",Benjamin UK Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,03-Jul-23,51500928433,"£26,926.66",Thalia MK SPV Ltd,Environment & Property,Waste,Buildings - Mechanical and Electrical
Milton Keynes City Council,03-Jul-23,51500928434,"£65,005.22",Thalia MK SPV Ltd,Environment & Property,Waste,Buildings - Mechanical and Electrical
Milton Keynes City Council,03-Jul-23,51500931516,"£214,653.48",Millbrook Healthcare Ltd,Adult Services,Commissioning & Contracts,Equipment and Tools
Milton Keynes City Council,05-Jul-23,51500940204,-£710.72,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940289,-£619.80,Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500839183,"-£3,156.72",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940194,-£619.80,Redacted Personal Data,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940209,-£566.52,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940184,-£555.28,Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940431,£506.08,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940266,£506.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940138,£506.36,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500932661,£540.00,Zaynah Carpets & Furniture Limited,Law & Governance,Director - Law & Governance,Other Service User Support
Milton Keynes City Council,05-Jul-23,51500932669,£562.80,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,14-Jul-23,51500946115,"-£2,729.70",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,05-Jul-23,51500939480,£564.00,Zaynah Carpets & Furniture Limited,Adult Services (HRA),Housing Operations (HRA),Professional Fees and Hired Services
Milton Keynes City Council,05-Jul-23,51500940261,£564.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500928851,£588.00,Go2 Telecom Limited,Resources,ICT,IT Hardware
Milton Keynes City Council,05-Jul-23,51500940102,£590.52,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,14-Jul-23,51500945995,"-£2,688.94",Central & North West London NHS Foundation Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,14-Jul-23,51500945993,"-£2,688.94",Central & North West London NHS Foundation Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,14-Jul-23,51500945991,"-£2,688.94",Central & North West London NHS Foundation Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,21-Jul-23,51500948076,"-£2,647.32",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,14-Jul-23,51500945994,"-£2,602.20",Central & North West London NHS Foundation Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,05-Jul-23,51500935908,£600.46,Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Parking Income
Milton Keynes City Council,05-Jul-23,51500940433,£626.80,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940522,£666.00,Appledown Kennels,Adult Services,Mental Health,Professional Fees and Hired Services
Milton Keynes City Council,24-Jul-23,51500950185,"-£2,514.29",Contemplation Homes Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,14-Jul-23,51500946119,"-£2,506.70",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,05-Jul-23,51500940432,£674.88,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940258,£675.24,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940137,£714.84,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,14-Jul-23,51500945992,"-£2,428.72",Central & North West London NHS Foundation Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,05-Jul-23,51500940511,£720.00,Browne Jacobson LLP,Environment & Property,Head of Service - Property,External Legal Fees
Milton Keynes City Council,05-Jul-23,51500940262,£752.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940263,£752.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940146,£759.24,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940144,£766.00,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500939554,£801.60,Fingerprint Digital Limited,Finance & Resources - Services,ICT,Printing
Milton Keynes City Council,05-Jul-23,51500940098,£829.96,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,21-Jul-23,51500949303,"-£2,366.28",NSSL Holding t/a Next Step Support Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,05-Jul-23,51500940276,£829.96,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,28-Jul-23,51500943430,"-£2,301.12",Runwood Homes Ltd,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,12-Jul-23,51500943630,"-£2,260.08",Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940071,£833.06,Redacted Personal Data,Children's Services,Children's Social Work,Support and Grants to Foster Carers
Milton Keynes City Council,05-Jul-23,51500939297,£837.70,Chubb Fire & Security Limited,Children's Services,Children's Centres Services,Security Equipment
Milton Keynes City Council,21-Jul-23,51500948083,"-£2,088.76",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940166,£842.80,Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940265,£843.44,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,10-Jul-23,51500935735,"-£2,048.94",Cauldwell Medical Centre t/a East London Foundation Trust,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,05-Jul-23,51500940250,"-£2,037.84",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500940254,"-£2,037.84",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500940252,"-£2,037.84",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500940407,£843.60,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940405,£853.80,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500928783,£869.40,Anglia DNA Services Ltd,Children's Services,Children's Social Work,Testing
Milton Keynes City Council,05-Jul-23,51500940136,£873.44,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940150,£987.20,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500940424,"£1,002.88",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940401,"£1,012.32",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940281,"£1,088.16",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500929102,"£1,114.88",Grand Union Housing Group,Adult Services,Learning Disability,Rents and Leases
Milton Keynes City Council,05-Jul-23,51500939914,"£1,129.42",Grant Palmer Limited t/a Grant Palmer Passenger Services,Environment & Property,Head of Service - Highways and Transport,Concessions - payments to transport operators
Milton Keynes City Council,05-Jul-23,51500940118,"£1,138.88",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940400,"£1,181.04",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500929171,"£1,224.60",Normans (Burton upon Trent) Ltd,Children's Services,Education Outcome Service,Educational equipment
Milton Keynes City Council,05-Jul-23,51500940436,"£1,242.84",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,12-Jul-23,51500943682,"-£1,844.24",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,12-Jul-23,51500943685,"-£1,844.24",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500933807,"£1,287.30",Brakes Catering Equipment,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,05-Jul-23,51500938762,"£1,307.29",BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Supported Housing for Older People,Catering Contract
Milton Keynes City Council,05-Jul-23,51500940277,"£1,316.28",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500940100,"£1,321.16",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940423,"£1,324.92",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500925992,"£1,352.88",Arrow Business Communications Ltd,Finance & Resources - Services,ICT,Data Line - Rental
Milton Keynes City Council,05-Jul-23,51500940159,"£1,359.56",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940284,"£1,386.56",Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940147,"£1,508.68",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940141,"£1,880.40",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940158,"£2,176.32",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500940106,"£2,362.08",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940145,"£2,520.28",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,21-Jul-23,51500948078,"-£1,764.92",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500939493,"£2,574.72",Vodafone UK Limited,Finance & Resources - Services,ICT,Mobile Phones
Milton Keynes City Council,26-Jul-23,51500950784,"-£1,745.60",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,14-Jul-23,51500946118,"-£1,724.02",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,21-Jul-23,51500931499,"-£1,705.00",Golden Living Property Consultants Ltd,Adult Services,Physical Disability,Rents and Leases
Milton Keynes City Council,05-Jul-23,51500940104,"£2,657.36",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940122,"£2,715.36",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,21-Jul-23,51500931501,"-£1,650.00",Golden Living Property Consultants Ltd,Adult Services,Physical Disability,Rents and Leases
Milton Keynes City Council,05-Jul-23,51500940165,"£2,824.68",Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,21-Jul-23,51500947955,"-£1,627.20",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,12-Jul-23,51500943712,"-£1,560.68",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,12-Jul-23,51500943710,"-£1,560.68",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,12-Jul-23,51500943714,"-£1,560.68",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940403,"£2,851.96",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940154,"£2,901.76",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,21-Jul-23,51500949302,"-£1,518.64",NSSL Holding t/a Next Step Support Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,21-Jul-23,51500948749,"-£1,518.64",Destiny International Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,05-Jul-23,51500940421,"£2,952.60",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,12-Jul-23,51500943708,"-£1,504.94",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,21-Jul-23,51500948082,"-£1,502.24",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500935779,"£3,461.46",Anchor Fostercare Services Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,05-Jul-23,51500940139,"£3,495.28",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940101,"£3,754.04",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500932574,"£3,799.67",Children First Fostering Agency Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,12-Jul-23,51500943706,"-£1,431.16",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500928776,"£3,830.40",Traffic Technology Ltd,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,05-Jul-23,51500939494,"£4,097.70",Iron Mountain (Uk) Ltd,Environment & Property,Head of Service - Property,Storage and Archiving
Milton Keynes City Council,05-Jul-23,51500940117,"£4,387.60",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500932491,"£4,395.04",Grand Union Housing Group,Adult Services,Commissioning & Contracts,Suppported Living
Milton Keynes City Council,05-Jul-23,51500940120,"£4,698.92",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940153,"£4,934.64",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,05-Jul-23,51500940099,"£5,045.76",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940425,"£5,314.68",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,27-Jul-23,65500006074,"-£1,350.00",Peach Care Services,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,05-Jul-23,51500939609,"£5,796.02",Royal Mail Group Limited t/a Royal Mail,Environment & Property,Head of Service - Property,Postage & Carriage
Milton Keynes City Council,05-Jul-23,51500940465,"£6,720.00",Action4Youth Re: Caldecotte Xperience,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,21-Jul-23,51500947953,"-£1,341.52",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940420,"£7,235.84",Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940435,"£7,577.96",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940140,"£7,776.28",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,05-Jul-23,51500940143,"£7,780.28",Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,26-Jul-23,51500943694,"-£1,316.28",Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,21-Jul-23,51500948393,"-£1,307.08",Lansglade Homes Ltd t/a Annandale Lodge,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,05-Jul-23,51500940090,"£7,982.00",Redacted Personal Data,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,05-Jul-23,51500940167,"£8,555.80",Redacted Personal Data,Adult Services,Autism,Direct Payments
