Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,02-Oct-23,51500972191,£655.23,Askews & Holts Library Services Ltd,Children's Services,"Access to Education, Employment and Training",Books and Multimedia Supplies
Milton Keynes City Council,02-Oct-23,51500971638,£686.40,The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Oct-23,51500972381,£731.41,Matchtech,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500981733,£745.97,Nationspaces Developments Ltd (20 Goodrington Place),Env & Prop (HRA),Development and Regeneration,Private Contractors
Milton Keynes City Council,02-Oct-23,51500973898,£794.40,Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Oct-23,51500974118,£828.60,City Electrical Factors Ltd,Environment & Property,Head of Service - Property,Equipment and Tools
Milton Keynes City Council,02-Oct-23,51500974131,£852.74,Bespoke Supportive Tenancies Ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,02-Oct-23,51500980266,£864.00,Axiom b2,Environment & Property,Passenger Transport,Buildings - Structure
Milton Keynes City Council,02-Oct-23,51500972491,£881.40,Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500971618,£888.00,"G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Oct-23,51500972544,£888.16,The Richmond Fellowship Re: Repton House,Adult Services,Mental Health,Supporting People
Milton Keynes City Council,02-Oct-23,51500978728,£889.20,Zaynah Carpets & Furniture Limited,Children's Services,Corporate Parenting,Other Service User Support
Milton Keynes City Council,02-Oct-23,51500981484,£929.50,Monthind Clean LLP,Environment & Property,Head of Service - Property,Building Cleaning
Milton Keynes City Council,02-Oct-23,51500972140,£945.60,Stantec UK Limited,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,02-Oct-23,51500981712,"£1,060.80",DWF LLP,Finance & Resources - Services,Insurance,Insurance Claims Paid
Milton Keynes City Council,02-Oct-23,51500971634,"£1,080.00",The Oyster Partnership Ltd,Customer and Community Services,Community Safety,Agency Staff
Milton Keynes City Council,02-Oct-23,65500006278,"£1,118.08",0,Finance & Resources - Corporate Codes,Corporate Codes,Bank Account - Payables
Milton Keynes City Council,02-Oct-23,51500981741,"£1,119.62",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Oct-23,51500972567,"£1,122.91",National World Publishing Limited,Environment & Property,Head of Service - Highways and Transport,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,02-Oct-23,51500972153,"£1,132.80","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Oct-23,51500972379,"£1,146.16",Matchtech,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500971604,"£1,194.00",STACE LLP,Children and Families,"Education, Effectiveness & Participation",Construction - External Professional Fees
Milton Keynes City Council,02-Oct-23,51500981257,"£1,285.20",Anglia DNA Services Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,02-Oct-23,51500981259,"£1,285.20",Anglia DNA Services Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,02-Oct-23,51500976228,"£1,288.80",Greensands Medical Practice,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500971623,"£1,309.80","G2 Recruitment Solutions, a division of G2v Recruitment Group",Customer and Community Services,Policy & Performance,Agency Staff
Milton Keynes City Council,02-Oct-23,51500972380,"£1,378.94",Matchtech,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500971639,"£1,392.61",The Oyster Partnership Ltd,Customer and Community Services,Policy & Performance,Agency Staff
Milton Keynes City Council,02-Oct-23,51500971637,"£1,404.34",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Oct-23,51500972173,"£1,428.00",Stenton Obhi Architects,Law & Governance,Director - Law & Governance,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500971581,"£1,495.20",Clearguard Ltd,Environment & Property,Head of Service - Property,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500971624,"£1,543.68","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Oct-23,51500981232,"£1,547.64",Dr Grange & Associates,Law & Governance,Legal,Testing
Milton Keynes City Council,02-Oct-23,51500980629,"£1,650.00",Golden Living Property Consultants Ltd,Children's Services,Assistant Direcor – Children and Families,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500972172,"£1,739.22",Carrington West Ltd,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-Oct-23,51500971820,"£1,760.52",Banner Business Services Ltd,Environment & Property,Head of Service - Property,Cleaning and Domestic Supplies
Milton Keynes City Council,02-Oct-23,51500971583,"£1,980.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,02-Oct-23,51500976445,"£2,010.00",iPrescribe Exercise Ltd (t/a EXI),Public Health,Public Health Management & Admin,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500971629,"£2,100.00",Clearguard Ltd,Environment & Property,Head of Service - Property,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500972155,"£2,123.50",Konica Minolta Business Solutions (UK) Ltd,Children's Services,"Access to Education, Employment and Training",Photocopier
Milton Keynes City Council,02-Oct-23,51500971640,"£2,130.00",The Oyster Partnership Ltd,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-Oct-23,51500971636,"£2,142.90",The Oyster Partnership Ltd,Environment & Property,Head of Service - Property,Agency Staff
Milton Keynes City Council,02-Oct-23,51500972179,"£2,182.50",Wilks Head And Eve LLP,Environment & Property,Head of Service - Property,Consultancy
Milton Keynes City Council,02-Oct-23,51500971635,"£2,207.18",The Oyster Partnership Ltd,Environment & Property,Head of Service - Property,Agency Staff
Milton Keynes City Council,02-Oct-23,51500980299,"£2,207.40",London Hire Limited,Environment & Property,Head of Service - Env and Waste,Vehicle Repairs and maintenance
Milton Keynes City Council,02-Oct-23,51500972375,"£2,354.68",Matchtech,Environment & Property,Major Schemes,Public Realm
Milton Keynes City Council,02-Oct-23,51500971823,"£2,356.80",Premier Paper Group Ltd T/a Premier Beswick Northampton,Finance & Resources - Services,ICT,Printing
Milton Keynes City Council,02-Oct-23,51500972377,"£2,505.05",Matchtech,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-Oct-23,51500974181,"£2,529.60",Sharpe Pritchard LLP,Customer and Community Services,Leisure & Community,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500980281,"£2,565.38",Cornerstone Trading (Milton Keynes) Limited,Children's Services,"Access to Education, Employment and Training",Casual hire of facilities
Milton Keynes City Council,02-Oct-23,51500971606,"£2,572.80","Vivid Resourcing, a division of G2V Recruitment Group Limited",Planning and Placemaking,Planning,Agency Staff
Milton Keynes City Council,02-Oct-23,51500981483,"£2,760.00","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Commissioning & Contracts,Agency Staff
Milton Keynes City Council,02-Oct-23,51500980349,"£3,074.40",Axiom b2,Environment & Property,Head of Service - Highways and Transport,Building Repair and Maintenance
Milton Keynes City Council,02-Oct-23,51500981630,"£3,085.92",Richesther Semi Independent Living,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500971258,"£3,096.96",Orange Grove Fostercare Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500969573,"£3,096.96",Orange Grove Fostercare Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500978754,"£3,164.40",Bedford Borough Council,Public Health,Misc Public Health Services,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500972177,"£3,173.62",Kingsfield Computer Products Ltd,Environment & Property,Head of Service - Highways and Transport,Computer hardware - purchase
Milton Keynes City Council,02-Oct-23,51500981740,"£3,358.86",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Oct-23,51500978765,"£3,471.66",Richesther Semi Independent Living,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500981728,"£3,517.20",Badenoch & Clark Limited,Adult Services,"Assessment, Review and Hospital Discharge",Recruitment Costs
Milton Keynes City Council,02-Oct-23,51500981431,"£3,540.00",Moon and Back Foster Care Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500972596,"£3,598.48",Lotus Foster Care,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500971874,"£3,757.54",Ethelbert Specialist Homes Ltd T/A Ethelbert Childrens Services,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500976226,"£3,857.14",Stepping Stones Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500972158,"£3,875.00",Athena Housing and Support Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500972171,"£3,900.00",South East Employers,Children's Services,Special Education Needs & Disabilities,Consultancy
Milton Keynes City Council,02-Oct-23,51500976070,"£3,976.00",Milton Keynes Music Co-operative,Children's Services,Education Outcome Service,Schools Professional Services (Curriculum)
Milton Keynes City Council,02-Oct-23,51500971462,"£4,174.00",Heathlands School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500973842,"£4,395.04",Grand Union Housing Group,Adult Services,Commissioning & Contracts,Suppported Living
Milton Keynes City Council,02-Oct-23,51500972235,"£5,174.18",Millbrook Healthcare Ltd,Adult Services,Commissioning & Contracts,Building Repair and Maintenance
Milton Keynes City Council,02-Oct-23,51500972221,"£5,175.01",Millbrook Healthcare Ltd,Adult Services,Commissioning & Contracts,Building Repair and Maintenance
Milton Keynes City Council,02-Oct-23,51500981432,"£5,494.50",Moon and Back Foster Care Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500979828,"£6,246.50",Royal Mail Group Limited t/a Royal Mail,Environment & Property,Head of Service - Property,Postage & Carriage
Milton Keynes City Council,02-Oct-23,51500978803,"£6,820.20",SWAP Foster Care Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500971625,"£7,440.37",Pell Frischmann Consultants Ltd,Environment & Property,Head of Service - Highways and Transport,Consultancy
Milton Keynes City Council,02-Oct-23,51500971628,"£7,440.37",Pell Frischmann Consultants Ltd,Environment & Property,Head of Service - Highways and Transport,Consultancy
Milton Keynes City Council,02-Oct-23,51500971695,"£7,548.84",Cora Foundation (St Marys Kenmure),Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500981430,"£7,839.28",Civica Election Services Limited,Law & Governance,Democratic Services,Printing
Milton Keynes City Council,02-Oct-23,51500963615,"£9,297.60",Pell Frischmann Consultants Ltd,Environment & Property,Head of Service - Highways and Transport,Consultancy
Milton Keynes City Council,02-Oct-23,51500980348,"£9,575.99",Axiom b2,Environment & Property,Head of Service - Highways and Transport,Building Cleaning
Milton Keynes City Council,02-Oct-23,51500971830,"£10,136.26",RedRay Limited,Environment & Property,Head of Service - Highways and Transport,Consultancy
Milton Keynes City Council,02-Oct-23,51500976447,"£10,950.00",iPrescribe Exercise Ltd (t/a EXI),Public Health,Public Health Management & Admin,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500981415,"£12,000.00",Bettws Lifehouse Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Oct-23,51500981429,"£12,191.06",Civica Election Services Limited,Law & Governance,Democratic Services,Printing
Milton Keynes City Council,02-Oct-23,51500980264,"£18,129.60",Axiom b2,Environment & Property,Passenger Transport,Buildings - Structure
Milton Keynes City Council,02-Oct-23,51500980309,"£20,483.32",Project Phoenix Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500971204,"£22,374.12",Mobysoft Ltd,Finance & Resources (HRA),Revenues & Benefits (HRA),Computer software - annual licence agreement
Milton Keynes City Council,02-Oct-23,51500972154,"£25,193.26",Toyota GB Ltd,Environment & Property,Waste,Vehicles
Milton Keynes City Council,02-Oct-23,51500972244,"£26,880.76",Toyota GB Ltd,Environment & Property,Waste,Vehicles
Milton Keynes City Council,02-Oct-23,51500981746,"£27,309.85",Jet Construction (Milton Keynes) Ltd,Environment & Property,Property,"New Construction, Conversion and Renovation"
Milton Keynes City Council,02-Oct-23,51500981747,"£27,625.86",Jet Construction (Milton Keynes) Ltd,Environment & Property,Property,"New Construction, Conversion and Renovation"
Milton Keynes City Council,02-Oct-23,51500981710,"£28,229.14",Excelcare Holdings PLC re:Castlemead Court Care Centre,Adult Services,Commissioning & Contracts,Rehabilitation And Respite Care
Milton Keynes City Council,02-Oct-23,51500981308,"£32,800.00",Nugent Care,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Oct-23,51500981428,"£38,713.99",Civica Election Services Limited,Law & Governance,Democratic Services,Printing
Milton Keynes City Council,02-Oct-23,51500980323,"£96,480.00",iPrescribe Exercise Ltd (t/a EXI),Public Health,Public Health Management & Admin,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500971311,"£103,119.50",Mobysoft Ltd,Finance & Resources (HRA),Revenues & Benefits (HRA),Computer software - annual licence agreement
Milton Keynes City Council,02-Oct-23,51500980319,"£105,931.00",iPrescribe Exercise Ltd (t/a EXI),Public Health,Public Health Management & Admin,Professional Fees and Hired Services
Milton Keynes City Council,02-Oct-23,51500972222,"£281,855.70",Millbrook Healthcare Ltd,Adult Services,Commissioning & Contracts,Specialist Equipment For Service Delivery
Milton Keynes City Council,02-Oct-23,51500978721,"£340,731.50",Npower Ltd,Environment & Property,Head of Service - Highways and Transport,Electricity
Milton Keynes City Council,02-Oct-23,51500979341,"£344,278.69",Millbrook Healthcare Ltd,Adult Services,Commissioning & Contracts,Specialist Equipment For Service Delivery
Milton Keynes City Council,02-Oct-23,51500986458,"£672,000.00",Edenred (UK Group) Ltd,Finance & Resources - Services,Revenue & Benefits,Bank Charges
Milton Keynes City Council,04-Oct-23,65500006248,"-£2,750.00",Evelyn Alexander T/A Juno Independent Social Work,Law & Governance,Legal,Testing
Milton Keynes City Council,04-Oct-23,51500979943,"-£2,736.00",Nexus Fostering Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,04-Oct-23,51500984070,"-£2,564.95",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,04-Oct-23,51500984196,"-£2,260.08",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,04-Oct-23,51500984293,"-£2,062.96",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,04-Oct-23,51500972476,"-£1,416.00",MARS Secure Transport & Recruitment Service ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,04-Oct-23,51500982450,-£854.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500984066,-£720.72,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500984194,-£715.80,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,04-Oct-23,51500984287,-£677.72,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,04-Oct-23,51500984285,-£605.11,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,04-Oct-23,51500983359,-£583.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500984195,-£582.80,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,04-Oct-23,51500984171,-£572.20,Redacted Personal Data,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,04-Oct-23,51500982159,-£519.18,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,04-Oct-23,51500984078,£501.44,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500984008,£501.44,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500984092,£501.44,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500984114,£506.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500984119,£506.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500982067,£512.40,Redacted Personal Data,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,04-Oct-23,51500982365,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982531,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982581,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982439,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982455,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982368,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982364,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982533,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983774,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983335,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982975,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982613,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982417,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982506,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982441,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982396,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983692,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982720,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983039,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982525,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982440,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983601,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982511,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982411,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982517,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982943,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982389,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982669,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982394,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983271,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982326,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982391,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982569,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983062,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983775,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982392,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983388,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982355,£525.50,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983238,£528.00,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500976316,£540.00,Tersus Consultancy Limited,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,04-Oct-23,51500982607,£540.68,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500982610,£540.68,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983621,£548.45,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500984141,£558.24,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,04-Oct-23,51500982218,£560.00,Gullivers Land Limited,Children's Services,Children's Centres Services,Educational equipment
Milton Keynes City Council,04-Oct-23,51500984068,£562.96,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500984067,£562.96,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500983690,£564.12,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500983988,£569.99,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,04-Oct-23,51500976482,£570.00,Warwick Music LTD,Children's Services,Education Outcome Service,Educational equipment
Milton Keynes City Council,04-Oct-23,51500973838,£571.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,04-Oct-23,51500984010,£572.92,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500983563,£581.40,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,04-Oct-23,51500973836,£583.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,04-Oct-23,51500973837,£583.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,04-Oct-23,51500984086,£590.52,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,04-Oct-23,51500982315,£595.17,Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
