Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,02-Feb-24,51501041891,"-£3,622.76",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041297,"-£3,221.08",Simply Carehome Ltd,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041447,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041446,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041451,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041448,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041453,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041452,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041455,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041449,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041454,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041450,"-£3,200.00",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501040515,"-£2,954.70",Buttons Pre-Schools Ltd,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041504,"-£2,942.12",HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,16-Feb-24,51501049443,"-£3,911.32",Country Court Care Homes 3 OPCO Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041412,"-£3,900.00",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501042038,"-£3,882.72",Fremantle Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501042036,"-£3,882.72",Fremantle Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,16-Feb-24,51501049441,"-£3,800.00",Country Court Care Homes 3 OPCO Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041302,"-£2,842.86",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501042723,"-£3,796.20",Infinate Limited,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,06-Feb-24,51501034415,"-£3,655.97",Moulton College,Children's Services,"Access to Education, Employment and Training",Car mileage and allowances - other
Milton Keynes City Council,02-Feb-24,51501041886,"-£1,693.25",Methodist Homes,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501042015,"-£3,607.53",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,02-Feb-24,51501041352,"-£3,600.00",Olney Care Homes Limited T/a Bay House Residential Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041481,"-£3,571.43",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041435,"-£3,512.96",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041818,"-£3,500.00",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,23-Feb-24,51501054003,"-£3,300.00",Excelcare Holdings PLC re:Castlemead Court Care Centre,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,02-Feb-24,51501041890,"-£1,682.00",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041295,"-£1,380.46",Simply Carehome Ltd,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501040507,"-£1,134.21",Bletchley Pre-School Inc Cuddles Creche,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040454,-£937.20,Eaton Mill Nursery,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040444,-£920.16,Buttons Pre-Schools Ltd,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040470,-£596.40,Little Tinkers Pre School Re Holne Chase,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040527,-£584.85,Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040597,£515.55,Emerson Valley Playgroup,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040506,£515.55,Bletchley Pre-School Inc Cuddles Creche,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040596,£515.55,Bury Lawn Education Limited,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040435,£562.32,Acorn Day Nursery at Westcroft,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040434,£562.32,Acorn Day Nursery at Shenley,Children's Services,Early Years Block,Grants
Milton Keynes City Council,12-Feb-24,51501031554,"-£3,164.40",Bedford Borough Council,Public Health,Misc Public Health Services,Professional Fees and Hired Services
Milton Keynes City Council,02-Feb-24,51501040429,£568.00,Acorn Day Nursery @ Hedgerows,Children's Services,Early Years Block,Grants
Milton Keynes City Council,07-Feb-24,51501044038,"-£3,085.67",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Feb-24,51501040484,£587.88,Emerson Valley Playgroup,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041319,"-£3,000.00",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040550,£589.20,Jubilee Wood Primary School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040540,£589.20,Giles Brook Primary School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041353,"-£2,942.12",Olney Care Homes Limited T/a Bay House Residential Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041903,"-£2,942.12",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041796,"-£2,942.12",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501042145,"-£2,880.36",SSA Quality Care ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,02-Feb-24,51501040448,£596.40,Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040468,£596.40,Little Oaks Community Nursery,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040549,£626.03,Howe Park School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041511,"-£2,713.84",P J Care Ltd Re: Mallard House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501042033,"-£2,634.70",Fremantle Trust,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501040532,£628.80,Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,21-Feb-24,51500994941,"-£2,567.27","NHS Beds, Luton & MK ICB",Public Health,Substance Misuse,Professional Fees and Hired Services
Milton Keynes City Council,02-Feb-24,51501041770,"-£2,502.64",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,15-Feb-24,51501037925,"-£2,470.20",Egis Projects UK,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Feb-24,51501042150,"-£2,366.28",SSA Quality Care ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,02-Feb-24,51501042147,"-£2,366.28",SSA Quality Care ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,02-Feb-24,51501042716,"-£2,366.28",NSSL Holding t/a Next Step Support Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501042155,"-£2,366.28",SSA Quality Care ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,02-Feb-24,51501042161,"-£2,366.28",SSA Quality Care ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,02-Feb-24,51501040466,£636.16,Larchfield Nursery,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040531,£662.85,Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040564,£662.85,Little Tinkers Pre School Re Holne Chase,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040439,£681.60,Bletchley Pre-School Inc Cuddles Creche,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040487,£681.60,Redacted Personal Data,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041805,"-£2,333.72",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,16-Feb-24,51501049517,"-£2,323.68",Redacted Personal Data,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,07-Feb-24,51501043978,"-£2,299.26",Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,02-Feb-24,51501040441,£681.60,Bradwell Common Playgroup,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040459,£681.60,Redacted Personal Data,Children's Services,Early Years Block,Grants
Milton Keynes City Council,23-Feb-24,51501054020,"-£2,263.26",Excelcare Holdings PLC Re: The Willows Care Centre,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,02-Feb-24,51501041494,"-£2,257.24",HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501042190,"-£2,235.54",Blessings Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501042188,"-£2,235.54",Blessings Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501040533,£736.50,Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,14-Feb-24,51501048476,"-£2,089.15",Npower Ltd,Environment & Property,Head of Service - Env and Waste,Electricity
Milton Keynes City Council,14-Feb-24,51501048478,"-£2,082.62",Npower Ltd,Environment & Property,Head of Service - Env and Waste,Electricity
Milton Keynes City Council,02-Feb-24,51501041537,"-£2,078.36",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041817,"-£2,027.24",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040545,£743.08,Hanslope Pre - School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041409,"-£1,976.68",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041825,"-£1,958.40",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041406,"-£1,955.84",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041383,"-£1,950.04",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,16-Feb-24,65500006570,"-£1,900.00",Ken Stimpson Community School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Feb-24,65500006540,"-£1,900.00",St Catherine's Catholic School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Feb-24,51501042185,"-£1,836.34",Blessings Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501041775,"-£1,823.32",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,14-Feb-24,51501048477,"-£1,792.03",Npower Ltd,Environment & Property,Head of Service - Env and Waste,Electricity
Milton Keynes City Council,02-Feb-24,51501041532,"-£1,764.92",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041429,"-£1,761.16",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,21-Feb-24,51501053105,"-£1,754.00",Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,02-Feb-24,51501040450,£766.80,Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041291,£814.29,Gracewell of Maids Moreton,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501040603,£824.88,Two Mile Ash Pre-School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,06-Feb-24,51500993930,"-£1,745.60",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,06-Feb-24,51501021290,"-£1,745.60",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,06-Feb-24,51501007392,"-£1,745.60",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040581,£824.88,River Meadow Pre-School & Out of School Clubs,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040505,£835.50,Bishop Parker Catholic Combined School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501042021,"-£1,687.20",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,02-Feb-24,51501040451,£852.00,Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041382,"-£1,671.48",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041410,"-£1,628.48",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,07-Feb-24,51501043972,"-£1,609.61",Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,07-Feb-24,51501043977,"-£1,561.45",Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,09-Feb-24,51501046986,"-£1,550.88",Country Court Care Homes 3 OPCO Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041533,"-£1,537.24",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040587,£864.16,Redacted Personal Data,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041751,"-£1,527.20",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040551,£982.00,Jumpstart Pre School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041536,"-£1,502.24",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041802,"-£1,452.16",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041823,"-£1,444.04",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040585,£994.27,Shepherdswell Academy,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041810,"-£1,412.64",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041309,"£1,000.00",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,02-Feb-24,51501041792,"-£1,396.24",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040499,"£1,011.46",Acorn Day Nursery at Shenley,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501040449,"£1,022.40",Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041381,"-£1,382.28",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040501,"£1,031.10",Redacted Personal Data,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041902,"-£1,365.98",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041809,"-£1,352.44",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501042715,"-£1,349.76",NSSL Holding t/a Next Step Support Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501041790,"-£1,349.56",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041750,"-£1,341.52",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,16-Feb-24,51501049440,"-£1,317.00",Country Court Care Homes 3 OPCO Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040543,"£1,031.10",Greenleys Community Pre-School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,02-Feb-24,51501041388,"-£1,310.79",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041869,"-£1,307.08",Lansglade Homes Ltd t/a Annandale Lodge,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041467,"-£1,304.88",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041474,"-£1,296.84",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041867,"-£1,267.36",Lansglade Homes Ltd t/a Annandale Lodge,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,16-Feb-24,51501049445,"-£1,265.32",Country Court Care Homes 3 OPCO Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041827,"-£1,252.88",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041982,"-£1,250.48",Infinate Limited,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,16-Feb-24,51501049448,"-£1,249.16",Country Court Care Homes 3 OPCO Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041354,"-£1,242.00",Olney Care Homes Limited T/a Bay House Residential Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501040575,"£1,031.10",Oldbrook First School,Children's Services,Early Years Block,Grants
Milton Keynes City Council,21-Feb-24,51500994933,"-£1,225.93","NHS Beds, Luton & MK ICB",Public Health,Substance Misuse,Professional Fees and Hired Services
Milton Keynes City Council,02-Feb-24,51501041428,"-£1,214.76",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,21-Feb-24,51500994937,"-£1,209.96","NHS Beds, Luton & MK ICB",Public Health,Substance Misuse,Professional Fees and Hired Services
Milton Keynes City Council,23-Feb-24,51501054047,"-£1,191.64",London Excel (Ferngrove Care),Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,02-Feb-24,51501042189,"-£1,183.16",Blessings Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501042187,"-£1,183.16",Blessings Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,02-Feb-24,51501042163,"-£1,181.04",SSA Quality Care ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,02-Feb-24,51501042182,"-£1,181.04",Blue Lotus Healthcare Ltd,Adult Services,"Assessment, Review and Hospital Discharge",Living support grants
Milton Keynes City Council,02-Feb-24,51501042157,"-£1,181.04",SSA Quality Care ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,07-Feb-24,51501043976,"-£1,172.57",Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,02-Feb-24,51501041473,"-£1,164.28",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,02-Feb-24,51501041384,"-£1,161.32",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
