Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,01-Mar-24,51501057590,"-£3,015.72",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057558,"-£3,000.00",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,01-Mar-24,51501056981,"-£2,942.12",Olney Care Homes Limited T/a Bay House Residential Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057404,"-£2,942.12",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056844,"-£2,847.15",Blue Lotus Healthcare Ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501057131,"-£2,713.84",P J Care Ltd Re: Mallard House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057515,"-£2,626.89",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,01-Mar-24,51501057639,"-£2,571.43",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,01-Mar-24,51501057407,"-£2,502.64",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057432,"-£2,333.72",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057098,"-£2,257.24",HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057514,"-£2,117.19",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,01-Mar-24,51501057206,"-£2,078.36",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057445,"-£2,027.24",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057030,"-£1,976.68",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057452,"-£1,958.40",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057027,"-£1,955.84",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057183,"-£1,950.04",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057412,"-£1,823.32",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056828,"-£1,792.65",Blessings Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Mar-24,51501056832,"-£1,792.65",Blessings Care Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Mar-24,51501056870,"-£1,771.56",Blessings Care Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056875,"-£1,771.56",Blessings Care Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056880,"-£1,771.56",Blessings Care Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501057200,"-£1,764.92",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057063,"-£1,761.16",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057182,"-£1,671.48",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057031,"-£1,628.48",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057609,"-£1,625.00",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,01-Mar-24,51501056741,"-£1,581.75",Infinate Limited,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056716,"-£1,565.93",SSA Quality Care ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,01-Mar-24,51501057451,"-£1,555.12",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057201,"-£1,537.24",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057148,"-£1,527.20",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057585,"-£1,507.86",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057205,"-£1,502.24",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057430,"-£1,452.16",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057437,"-£1,412.64",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057421,"-£1,396.24",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057181,"-£1,382.28",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057436,"-£1,352.44",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501054368,"-£1,350.90",CMK Medical Centre,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,01-Mar-24,51501057419,"-£1,349.56",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057147,"-£1,341.52",Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057499,"-£1,307.08",Lansglade Homes Ltd t/a Annandale Lodge,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057080,"-£1,304.88",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057088,"-£1,296.84",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057497,"-£1,267.36",Lansglade Homes Ltd t/a Annandale Lodge,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057454,"-£1,252.88",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057062,"-£1,214.76",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056754,"-£1,183.12",Infinate Limited,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056752,"-£1,183.12",Infinate Limited,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056755,"-£1,183.12",Infinate Limited,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056753,"-£1,183.12",Infinate Limited,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501057087,"-£1,164.28",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057184,"-£1,161.32",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057429,"-£1,159.80",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057435,"-£1,159.32",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057431,"-£1,158.76",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057636,"-£1,153.72",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057634,"-£1,153.72",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057633,"-£1,153.72",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057632,"-£1,153.72",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057467,"-£1,153.16",Cinnabar Support and Living Ltd Re: The Stratfords Residential Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057032,"-£1,147.72",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057422,"-£1,131.04",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057450,"-£1,115.48",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057415,"-£1,114.84",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057630,"-£1,114.80",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057629,"-£1,114.80",Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057488,"-£1,108.04",Simply Carehome Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056171,"-£1,107.23",Fremantle Trust,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501057066,"-£1,105.40",Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056874,"-£1,096.68",Blessings Care Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056879,"-£1,096.68",Blessings Care Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501056869,"-£1,096.68",Blessings Care Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501057400,"-£1,094.72",Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057134,"-£1,088.32",P J Care Ltd Re: Mallard House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056848,"-£1,084.63",Angels Care Agency,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501057448,"-£1,068.08",Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057185,"-£1,061.08",Tyringham Care Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057105,"-£1,052.85",HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056984,"-£1,045.88",Olney Care Homes Limited T/a Bay House Residential Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057470,"-£1,044.20",Cinnabar Support and Living Ltd Re: The Stratfords Residential Home,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057153,"-£1,028.36",Parklands Nursing Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057154,"-£1,018.56",Parklands Nursing Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056217,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056221,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056215,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056218,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056216,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056219,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056220,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056222,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501056223,"-£1,012.44",Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501057043,"-£1,009.88",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057042,"-£1,009.88",Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057084,"-£1,000.76",Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057199,"-£1,000.36",Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057562,"-£1,000.00",Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,01-Mar-24,51501057107,-£996.80,HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057446,-£996.80,Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057108,-£996.80,HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057542,-£996.80,Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057628,-£995.01,Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057067,-£987.24,Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057149,-£984.68,Adara Healthcare Ltd t/a Burlington Hall,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057403,-£976.96,Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057434,-£960.00,Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057427,-£957.60,Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057109,-£950.00,HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,01-Mar-24,51501057411,-£947.28,Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057203,-£940.96,Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057120,-£936.79,HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057204,-£936.20,Acer Healthcare Operations Limited,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057622,-£933.02,Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057487,-£932.28,Simply Carehome Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056212,-£928.32,Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501057099,-£922.80,HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057081,-£921.04,Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057489,-£910.04,Simply Carehome Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057469,-£897.76,Cinnabar Support and Living Ltd Re: The Stratfords Residential Home,Adult Services,Learning Disability,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056867,-£885.78,Blessings Care Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,01-Mar-24,51501057041,-£882.21,Barchester Healthcare Homes Ltd Re: Ashby House Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057494,-£868.08,GCH (Hertfordshire) Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057420,-£865.56,Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057394,-£862.24,Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057621,-£854.56,Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057620,-£854.56,Methodist Homes,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057082,-£846.88,Greensleeves Homes Trust Re: Tickford Abbey,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056976,-£845.00,Olney Care Homes Limited T/a Bay House Residential Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057438,-£844.20,Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057061,-£835.20,Valuecare Ltd Re: Lathbury Manor,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057439,-£833.96,Avery Homes (Nelson) Limited re Milton Court Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501056214,-£831.65,Intrust Care Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,01-Mar-24,51501057413,-£830.52,Sanctuary Care Ltd Re: Caton House,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057097,-£828.80,HC-One No 1 Limited t/a Highclere Care Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057219,-£815.52,Simply Carehome Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057401,-£809.20,Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057473,-£809.20,Cinnabar Support and Living Ltd Re: The Stratfords Residential Home,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,01-Mar-24,51501057402,-£800.80,Eminence Care Service (Broomfield) Ltd Re:Broomfield Residential Care,Adult Services,Commissioning & Contracts,Client Care Contributions
