Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation ,Service Division Categorisation,Expense Type
Milton Keynes City Council,01-Jan-24,65500006436,-£697.13,"""Hornbeam CPAM Ltd re Wildview Ltd Re 39 Farthing Grove, Netherfield""",Environment & Property,Head of Service - Property,Service Charges
Milton Keynes City Council,01-Jan-24,51501028646,£697.13,"""Hornbeam CPAM Ltd re Wildview Ltd Re 39 Farthing Grove, Netherfield""",Environment & Property,Head of Service - Property,Service Charges
Milton Keynes City Council,02-Jan-24,65500006393,"-£33,938.41",Caredom Healthcare Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Jan-24,51500968392,"-£23,022.12",SENse Learning Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Jan-24,51501016567,"-£23,022.12",SENse Learning Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Jan-24,51500968391,"-£8,570.76",SENse Learning Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Jan-24,51501002341,"-£6,000.00",Milton Keynes Development Partnership,Planning and Placemaking,Head of Economic Development,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501014203,"-£5,432.82",Capita Business Services Ltd,Finance & Resources - Services,ICT,Computer software - annual licence agreement
Milton Keynes City Council,02-Jan-24,51501025870,"-£3,409.74",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025872,"-£3,323.98",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025869,"-£3,021.36",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025871,"-£2,792.26",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025873,"-£2,400.07",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025868,"-£2,160.76",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501006474,"-£1,974.64",JCW Energy Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,02-Jan-24,51501025867,"-£1,612.10",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025874,"-£1,609.61",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501024681,"-£1,350.00",Central Bedfordshire Council,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025878,"-£1,172.57",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025858,"-£1,083.71",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025875,"-£1,053.15",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025857,-£975.00,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025860,-£945.87,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025876,-£909.77,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025859,-£901.86,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025877,-£888.51,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025856,-£832.56,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025861,-£720.00,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025849,-£660.91,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025855,-£606.03,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501024711,-£571.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501025850,-£538.09,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025862,-£525.13,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501024844,£502.20,Anglia DNA Services Ltd,Children's Services,Social Work - Family Support Teams,Testing
Milton Keynes City Council,02-Jan-24,51501025969,£507.51,Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501016601,£511.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501025988,£515.73,Total Gas and Power Limited,Environment & Property,Head of Service - Env and Waste,Gas
Milton Keynes City Council,02-Jan-24,51501018388,£521.35,National World Publishing Limited,Planning and Placemaking,Planning,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,02-Jan-24,51501016253,£523.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501018907,£524.40,Freeths LLP,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-Jan-24,51501025892,£538.79,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501024622,£540.58,BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Provider Services,Catering Provisions
Milton Keynes City Council,02-Jan-24,51501025979,£540.66,Total Gas and Power Limited,Children's Services,Social Work - CWD & FAST,Gas
Milton Keynes City Council,02-Jan-24,51501025897,£548.99,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025891,£552.38,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501024782,£560.00,Woughton Community Council,Law & Governance,Democratic Services,Casual hire of facilities
Milton Keynes City Council,02-Jan-24,51501024590,£560.00,Woughton Community Council,Law & Governance,Democratic Services,Casual hire of facilities
Milton Keynes City Council,02-Jan-24,51501024591,£560.00,Woughton Community Council,Law & Governance,Democratic Services,Casual hire of facilities
Milton Keynes City Council,02-Jan-24,51501016575,£571.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501016580,£571.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501016495,£571.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501016254,£571.62,John Gillman & Sons (Electrical) Ltd t/a D.A.D.,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501024736,£600.00,Holne Chase Primary School - Preston Hedges Academy Trust,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024737,£600.00,Olive AP Academy Thurrock,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501016627,£604.80,Clearguard Ltd,Customer and Community Services,Facilities Management,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025987,£619.42,Total Gas and Power Limited,Adult Services,Homeless Prevention + Access,Gas
Milton Keynes City Council,02-Jan-24,51501025895,£622.03,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025985,£633.47,Total Gas and Power Limited,Children's Services,Social Work - CWD & FAST,Gas
Milton Keynes City Council,02-Jan-24,51501025952,£647.00,Total Gas and Power Limited,Children's Services,Children's Centres Services,Gas
Milton Keynes City Council,02-Jan-24,51501018908,£655.20,Freeths LLP,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-Jan-24,51501024771,£655.20,Freeths LLP,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-Jan-24,51501019639,£672.00,Zaynah Carpets & Furniture Limited,Customer and Community Services,Policy & Performance,Furniture
Milton Keynes City Council,02-Jan-24,51501025886,£675.99,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025943,£682.51,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501016369,£690.00,JCW Energy Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,02-Jan-24,51501025986,£710.29,Total Gas and Power Limited,Customer and Community Services,Leisure & Community,Gas
Milton Keynes City Council,02-Jan-24,51501024877,£712.06,Aspire Personnel,Customer and Community Services,Head of Service - Regulatory,Agency Staff
Milton Keynes City Council,02-Jan-24,51501016383,£720.00,Mindjam,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025888,£754.70,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025893,£774.06,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025903,£774.27,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501024775,£800.00,UDOIT Dance Foundation,Children's Services,Safeguarding,"SDS - Leisure, Sport or Culture"
Milton Keynes City Council,02-Jan-24,51501025944,£820.91,Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,02-Jan-24,51501025967,£829.43,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501016398,£831.17,Prentis Solutions Limited,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Jan-24,51501025005,£832.83,BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,02-Jan-24,51501025961,£843.43,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025889,£850.16,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501016400,£887.92,Norfolk County Council,Adult Services,Mental Health,Agency Placements - Out of  County
Milton Keynes City Council,02-Jan-24,51501025883,£888.51,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501024726,£900.00,Redacted Personal Data ,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-Jan-24,51501025882,£909.77,Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025942,£914.37,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025963,£917.74,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025968,£931.09,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501024690,£934.20,Anglia DNA Services Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,02-Jan-24,51501024994,£935.00,Redacted Personal Data ,Children's Services,"Access to Education, Employment and Training",Car mileage and allowances - staff
Milton Keynes City Council,02-Jan-24,51501024749,£950.00,I.E. Informal Education Limited t/a Break Through School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024744,£950.00,Avon Valley School & Performing Arts College,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024739,£950.00,Sir Herbert Leon Academy,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024742,£950.00,Nassington School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024740,£950.00,Tove Learning Trust t/a Stantonbury,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024748,£950.00,Inspiring futures through Learning t/as Rickley Park Primary School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024745,£950.00,Kingsbridge Education Trust t/a Kents Hill Park School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024747,£950.00,Inspiring futures through Learning t/as Rickley Park Primary School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024741,£950.00,Sir Herbert Leon Academy,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501018924,£954.00,VSC Plus Ltd,Children's Services,Safeguarding,Staff Training & Development
Milton Keynes City Council,02-Jan-24,51501016598,£960.00,Young Minds Trust,Public Health,Misc Public Health Services,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501018909,£960.96,Freeths LLP,Law & Governance,Legal,External Legal Fees
Milton Keynes City Council,02-Jan-24,51501016531,£975.73,Baily Garner LLP,Children and Families,"Education, Effectiveness & Participation",Construction - External Professional Fees
Milton Keynes City Council,02-Jan-24,51501025934,£982.56,Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501024683,£990.00,Central Bedfordshire Council,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024646,"£1,000.00",Redacted Personal Data ,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,02-Jan-24,51501024958,"£1,000.00",Fullers Slade Residents Association,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,02-Jan-24,51501019674,"£1,015.20",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501020364,"£1,019.53",Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,02-Jan-24,51501021761,"£1,020.30",Talking Life Limited,Children's Services,Safeguarding,Staff Training & Development
Milton Keynes City Council,02-Jan-24,51501025966,"£1,047.28",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025881,"£1,053.15",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025914,"£1,118.60",Total Gas and Power Limited,Customer and Community Services,Head of Service - Regulatory,Gas
Milton Keynes City Council,02-Jan-24,51501025896,"£1,120.18",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025884,"£1,172.57",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501025905,"£1,173.27",Total Gas and Power Limited,Environment & Property,Head of Service - Env and Waste,Gas
Milton Keynes City Council,02-Jan-24,51501025899,"£1,184.36",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025902,"£1,192.70",Total Gas and Power Limited,Children's Services,Special Education Needs & Disabilities,Gas
Milton Keynes City Council,02-Jan-24,51501025023,"£1,194.03",BW Foods Ltd T/a Wiltshire Farm Foods,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,02-Jan-24,51501024817,"£1,229.12",Redacted Personal Data ,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Jan-24,51501024816,"£1,229.12",Redacted Personal Data ,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Jan-24,51501024692,"£1,238.16",Browne Jacobson LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,02-Jan-24,51501016252,"£1,260.00",J T Sawyer & Co Ltd,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501009098,"£1,286.40",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501025940,"£1,301.53",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501021698,"£1,332.00",Capita Business Services Ltd,Finance & Resources - Services,Revenues and Benefits Service,Staff Training & Development
Milton Keynes City Council,02-Jan-24,51501014140,"£1,332.00",The Oyster Partnership Ltd,Customer and Community Services,Community Safety,Agency Staff
Milton Keynes City Council,02-Jan-24,51501016086,"£1,332.00","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Jan-24,51501024907,"£1,350.00",Central Bedfordshire Council,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025983,"£1,352.40",Total Gas and Power Limited,Adult Services,Provider Services,Gas
Milton Keynes City Council,02-Jan-24,51501016087,"£1,420.80","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Jan-24,51501014139,"£1,420.80",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Jan-24,51501024649,"£1,475.00",Land Investment Property Services Limited,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,02-Jan-24,51501016603,"£1,477.94",Matchtech,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501024647,"£1,500.00",King Estate Agents Ltd,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,02-Jan-24,51501014214,"£1,508.88",SMART CJS,Adult Services,Rough Sleeper,Rents and Leases
Milton Keynes City Council,02-Jan-24,51501019353,"£1,509.60","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Jan-24,51501025885,"£1,561.45",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501016569,"£1,561.69",SENse Learning Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Jan-24,51501025029,"£1,574.73",Brakes Catering Equipment,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,02-Jan-24,51501025894,"£1,581.29",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501024803,"£1,586.53",Red Oak Asset Management Ltd,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,02-Jan-24,51501025880,"£1,609.61",Total Gas and Power Limited,Children's Services,"Access to Education, Employment and Training",Gas
Milton Keynes City Council,02-Jan-24,51501018394,"£1,620.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Customer and Community Services,Leisure & Community,Agency Staff
Milton Keynes City Council,02-Jan-24,51501025941,"£1,693.84",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025939,"£1,694.17",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501024712,"£1,707.36",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501025930,"£1,719.77",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501016607,"£1,723.68",Matchtech,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025015,"£1,741.50",Ducklings Pre-School Group,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025915,"£1,745.17",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025962,"£1,747.36",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501024650,"£1,795.00",Land Investment Property Services Limited,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,02-Jan-24,51501025906,"£1,858.22",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501025959,"£1,862.96",Total Gas and Power Limited,Adult Services,Provider Services,Gas
Milton Keynes City Council,02-Jan-24,51501024746,"£1,900.00",The Milton Keynes Academy,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501016501,"£1,905.00",Royal Borough of Windsor & Maidenhead,Children's Services,"Access to Education, Employment and Training",Subscriptions
Milton Keynes City Council,02-Jan-24,51501025929,"£1,912.01",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501024678,"£1,920.00",Syntegra Consulting Limited,Planning and Placemaking,Planning,Consultancy
Milton Keynes City Council,02-Jan-24,51501021163,"£1,927.20",Zaynah Carpets & Furniture Limited,Finance & Resources - Services,Revenue & Benefits,Furniture
Milton Keynes City Council,02-Jan-24,51501016554,"£1,941.41",Deekay Technical Recruitment Ltd,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-Jan-24,51501024648,"£1,950.00",Redacted Personal Data ,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,02-Jan-24,51501025931,"£1,969.11",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501024908,"£1,974.64",JCW Energy Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,02-Jan-24,51501025964,"£1,990.49",Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,02-Jan-24,51501016612,"£1,995.48",Carter Brown The Expert Service Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,02-Jan-24,51501016496,"£2,012.52",Carrington West Ltd,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-Jan-24,51501025910,"£2,026.86",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501025990,"£2,047.99",Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,02-Jan-24,51501025912,"£2,067.36",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501016229,"£2,072.00","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,02-Jan-24,51501025904,"£2,074.16",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501014142,"£2,121.47",The Oyster Partnership Ltd,Environment & Property,Head of Service - Property,Agency Staff
Milton Keynes City Council,02-Jan-24,51501025989,"£2,132.85",Total Gas and Power Limited,Adult Services (HRA),Housing Operations (HRA),Gas
Milton Keynes City Council,02-Jan-24,51501025949,"£2,203.42",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501024845,"£2,263.20",British Standards Institution,Customer and Community Services,Head of Service - Regulatory,Subscriptions
Milton Keynes City Council,02-Jan-24,51501016572,"£2,278.45",SENse Learning Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,02-Jan-24,51501025901,"£2,370.43",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501024651,"£2,400.00",Redacted Personal Data ,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,02-Jan-24,51501014141,"£2,400.00",The Oyster Partnership Ltd,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-Jan-24,51501025909,"£2,401.87",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501025110,"£2,458.24",Redacted Personal Data ,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,02-Jan-24,51501025951,"£2,463.72",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501025946,"£2,476.25",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501016608,"£2,505.05",Matchtech,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,02-Jan-24,51501016075,"£2,520.00",H W Mason & Sons Limited T/a H W Mason & Sons,Customer and Community Services,Head of Service - Regulatory,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025972,"£2,544.06",Total Gas and Power Limited,Environment & Property,Head of Service - Property,Gas
Milton Keynes City Council,02-Jan-24,51501021153,"£2,550.00",Creative Therapy Options Ltd,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501025945,"£2,582.09",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501025947,"£2,594.49",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501025908,"£2,597.69",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501013309,"£2,633.56",David Smith Associates (Part'ship),Customer and Community Services,Head of Service - Regulatory,Consultancy
Milton Keynes City Council,02-Jan-24,51501021953,"£2,640.00",DBT in Mind Limited,Children's Services,Assistant Director - Children and Families,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501018965,"£2,646.00",Getty Images International,Customer and Community Services,Communications,Professional Fees and Hired Services
Milton Keynes City Council,02-Jan-24,51501016273,"£2,770.20",Matchtech,Environment & Property,Major Schemes,Public Realm
Milton Keynes City Council,02-Jan-24,51501025933,"£2,801.20",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501025913,"£2,917.25",Total Gas and Power Limited,Adult Services (HRA),HRA Sheltered Housing,Gas
Milton Keynes City Council,02-Jan-24,51501024587,"£2,962.80",Chubb Fire & Security Limited,Customer and Community Services,Head of Service - Regulatory,Specialist Supplies and Materials
Milton Keynes City Council,02-Jan-24,51501016615,"£2,976.00",PMG Landscapes,Environment & Property,Head of Service - Env and Waste,Landscaping
Milton Keynes City Council,02-Jan-24,51501018387,"£2,994.43",National World Publishing Limited,Environment & Property,Head of Service - Highways and Transport,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,02-Jan-24,51501024693,"£3,000.00",4-5 Gray's Inn Square,Adult Services,Homeless Prevention + Access,External Legal Fees
Milton Keynes City Council,02-Jan-24,51501018374,"£3,002.74",Grand Union Housing Group,Adult Services,Learning Disability,Rents and Leases
