Updated, ,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
21/03/2023,GI,3179586,3880.5,HC103158,Hartmore Education Ltd (Formerly Marlowe Child & Family Services Ltd),202312,Dedicated Schools Grant,Support Services
15/03/2023,II,4115885,495,HC103165,Forensics Ltd T/A Ascertain Forensics,202312,"Finance, Legal & Governance",Supplies & Services
15/03/2023,II,4115886,495,HC103165,Forensics Ltd T/A Ascertain Forensics,202312,"Finance, Legal & Governance",Supplies & Services
15/03/2023,II,4115887,495,HC103165,Forensics Ltd T/A Ascertain Forensics,202312,"Finance, Legal & Governance",Supplies & Services
29/03/2023,II,4118376,11024.31,HC103170,Forest Of Dean District Council,202312,Highways & Transport,Support Services
22/03/2023,II,4116644,1000,HC103218,Francotyp-Postalia Ltd,202312,Property Services,Supplies & Services
22/03/2023,II,4116645,500,HC103218,Francotyp-Postalia Ltd,202312,Property Services,Supplies & Services
22/03/2023,II,4116646,500,HC103218,Francotyp-Postalia Ltd,202312,Property Services,Supplies & Services
01/03/2023,II,4114110,480,HC103251,Spring Gate Nursery School,202312,Talk Community Programme,Transfer Payments
31/03/2023,GI,3185141,489.38,HC103337,Garway Primary School Imprest A/C,202312,Schools,Supplies & Services
07/03/2023,II,4114844,3789.6,HC103398,Q.E.D. Environmental Systems Ltd,202312,Regulatory & Technical Services,Supplies & Services
09/03/2023,GI,3175198,1096.67,HC103461,Gloucestershire County Council,202312,Commissioned Services,Support Services
09/03/2023,GI,3175199,500,HC103461,Gloucestershire County Council,202312,Commissioned Services,Support Services
31/03/2023,GI,3185306,600,HC103461,Gloucestershire County Council,202312,Dedicated Schools Grant,Support Services
17/03/2023,II,4116300,763.2,HC103492,Golden Valley Pre School,202312,Safeguarding and Family Support,Supplies & Services
02/03/2023,II,4114287,509.16,HC103499,Gompels Healthcare Ltd,202312,Schools,Premises-Related Expenditure
13/03/2023,GI,3177294,660.71,HC103506,Goodrich C E Primary Sch Imprest,202312,Schools,Premises-Related Expenditure
01/03/2023,GI,3173000,1903.16,HC103506,Goodrich C E Primary Sch Imprest,202312,Schools,Supplies & Services
30/03/2023,GI,3184665,997.5,HC103506,Goodrich C E Primary Sch Imprest,202312,Schools,Supplies & Services
09/03/2023,GI,3175091,1325.44,HC103518,Gorsley Goffs Primary School Imprest,202312,Schools,Supplies & Services
16/03/2023,GI,3177904,1070.66,HC103518,Gorsley Goffs Primary School Imprest,202312,Schools,Supplies & Services
06/03/2023,II,4114737,645.65,HC103526,Gough Bailey Wright,202312,Planning & Development Control,Supplies & Services
27/03/2023,II,4117692,921.92,HC103526,Gough Bailey Wright,202312,Planning & Development Control,Supplies & Services
27/03/2023,II,4117913,427.5,HC103552,GL Education Group Ltd,202312,Schools,Supplies & Services
17/03/2023,II,4116355,37063.35,HC103613,Gwent Wildlife Trust,202312,Highways & Transport,Supplies & Services
20/03/2023,GI,3178354,439.32,HC103627,H C Westfield School Imprest,202312,Schools,Employees
20/03/2023,GI,3178354,6907.79,HC103627,H C Westfield School Imprest,202312,Schools,Supplies & Services
08/03/2023,GI,3174919,3033.13,HC103637,H M Care,202312,Director and Management,Supplies & Services
14/03/2023,II,4115851,6914.7,HC103660,Halo Leisure Services Ltd,202312,Commissioned Services,Transfer Payments
15/03/2023,GI,3177762,120983.28,HC103660,Halo Leisure Services Ltd,202312,Holding Codes,Holding Codes
14/03/2023,II,4115713,1477.74,HC103660,Halo Leisure Services Ltd,202312,Schools,Premises-Related Expenditure
22/03/2023,II,4116986,806.04,HC103660,Halo Leisure Services Ltd,202312,Schools,Premises-Related Expenditure
23/03/2023,II,4117049,635.58,HC103660,Halo Leisure Services Ltd,202312,Schools,Premises-Related Expenditure
21/03/2023,II,4116631,483.9,HC103660,Halo Leisure Services Ltd,202312,Schools,Supplies & Services
22/03/2023,GI,3181814,827.03,HC103672,Hampton Dene Primary Imprest A/C,202312,Schools,Supplies & Services
08/03/2023,GI,3174920,5429.97,HC103678,Hands,202312,Director and Management,Supplies & Services
21/03/2023,GI,3179509,960.96,HC103706,Hartpury College,202312,Dedicated Schools Grant,Support Services
15/03/2023,II,4115976,4736,HC103744,Printworks Direct Ltd,202312,Schools Devolved Capital,Capital Expenditure
08/03/2023,GI,3174952,2906.35,HC103745,Hazelhurst Nursing Home,202312,Director and Management,Supplies & Services
06/03/2023,II,4113151,749.07,HC103747,Opus Energy,202312,Property Services,Premises-Related Expenditure
27/03/2023,II,4117601,1447.5,HC103796,Timberworld Products,202312,Schools,Premises-Related Expenditure
24/03/2023,II,4117535,2910,HC103827,Herdman Coaches Ltd,202312,Highways & Transport,Transport-Related Expenditure
24/03/2023,II,4117536,2205,HC103827,Herdman Coaches Ltd,202312,Highways & Transport,Transport-Related Expenditure
24/03/2023,II,4117537,4305,HC103827,Herdman Coaches Ltd,202312,Highways & Transport,Transport-Related Expenditure
24/03/2023,II,4117538,2460,HC103827,Herdman Coaches Ltd,202312,Highways & Transport,Transport-Related Expenditure
13/03/2023,II,4115539,440,HC103827,Herdman Coaches Ltd,202312,Schools,Transport-Related Expenditure
21/03/2023,II,4116632,634058.21,HC103831,Hereford & Worc Fire & Rescue Service,202312,Collection Fund,Collection Fund Accounts
21/03/2023,II,4116636,19666,HC103831,Hereford & Worc Fire & Rescue Service,202312,Collection Fund,Collection Fund Accounts
30/03/2023,II,4118549,12648,HC103844,Hereford Carpets,202312,Property Services,Third Party Payments
21/03/2023,GI,3179587,452.25,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179589,514,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179590,514,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179591,452.25,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179593,452.25,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179594,452.25,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179596,452.25,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179597,452.25,HC103854,Hereford College Of Arts,202312,Dedicated Schools Grant,Support Services
16/03/2023,GI,3177938,1277.2,HC103854,Hereford College Of Arts,202312,"Finance, Legal & Governance",Supplies & Services
24/03/2023,II,4117622,7193.18,HC103857,Hereford Diocesan Board Of Finance-Ust A/C,202312,Schools,Supplies & Services
02/03/2023,II,4114311,60154,HC103869,Wye Valley NHS Trust,202312,Commissioned Services,Third Party Payments
03/03/2023,II,4114467,3828.71,HC103869,Wye Valley NHS Trust,202312,Commissioned Services,Third Party Payments
02/03/2023,II,4114311,25662,HC103869,Wye Valley NHS Trust,202312,Director and Management,Third Party Payments
29/03/2023,II,4117668,8026.88,HC103869,Wye Valley NHS Trust,202312,People & Performance,Third Party Payments
30/03/2023,II,4118165,3347.76,HC103869,Wye Valley NHS Trust,202312,People & Performance,Third Party Payments
29/03/2023,II,4117803,1272.17,HC103878,Hereford Military Club,202312,Highways & Transport,Support Services
23/03/2023,II,4117191,4982,HC103879,Hereford Mobility Centre,202312,Community Wellbeing Delivery Board,Capital Expenditure
29/03/2023,II,4118435,1989,HC103879,Hereford Mobility Centre,202312,Community Wellbeing Delivery Board,Capital Expenditure
01/03/2023,II,4114103,1655.33,HC103888,Hereford Pedicabs Ltd,202312,Cultural Services,Supplies & Services
24/03/2023,II,4117436,1026,HC103905,South Shropshire Leisure Ltd,202312,Schools,Premises-Related Expenditure
09/03/2023,GI,3175209,2188.75,HC103935,Herefordshire & Ludlow College,202312,Commissioned Services,Support Services
09/03/2023,GI,3175210,1459.17,HC103935,Herefordshire & Ludlow College,202312,Commissioned Services,Support Services
21/03/2023,GI,3179602,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179604,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179605,452.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179612,710.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179613,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179614,710.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179615,452.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179617,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179619,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179620,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179622,823.5,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179626,452.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179628,452.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179629,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179630,710.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179635,710.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179636,452.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179640,514,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179641,452.25,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179645,1165,HC103935,Herefordshire & Ludlow College,202312,Dedicated Schools Grant,Support Services
09/03/2023,GI,3175275,2286.6,HC103935,Herefordshire & Ludlow College,202312,"Finance, Legal & Governance",Supplies & Services
14/03/2023,GI,3177464,4573.2,HC103935,Herefordshire & Ludlow College,202312,"Finance, Legal & Governance",Supplies & Services
24/03/2023,II,4117355,3527.9,HC103952,Herefordshire & Worcestershire Group Training,202312,"Finance, Legal & Governance",Premises-Related Expenditure
10/03/2023,GI,3176897,6690.61,HC103954,Herefordshire Headway,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177535,4154.17,HC103954,Herefordshire Headway,202312,Director and Management,Supplies & Services
24/03/2023,II,4117445,12258,HC103959,Connexus Homes Ltd,202312,Commissioned Services,Supplies & Services
24/03/2023,II,4117446,12258,HC103959,Connexus Homes Ltd,202312,Commissioned Services,Supplies & Services
24/03/2023,II,4117447,12258,HC103959,Connexus Homes Ltd,202312,Commissioned Services,Supplies & Services
08/03/2023,II,4114972,5794,HC103959,Connexus Homes Ltd,202312,Community Wellbeing Delivery Board,Capital Expenditure
16/03/2023,II,4116116,12758.09,HC103959,Connexus Homes Ltd,202312,Community Wellbeing Delivery Board,Capital Expenditure
31/03/2023,II,4118641,3666.67,HC103959,Connexus Homes Ltd,202312,Director and Management,Third Party Payments
10/03/2023,GI,3176885,1911.6,HC103967,Herefordshire Mind,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177574,1186.91,HC103967,Herefordshire Mind,202312,Director and Management,Supplies & Services
24/03/2023,II,4117793,5150,HC103969,The Herefordshire Wildlife Trust Ltd,202312,Highways & Transport,Transfer Payments
29/03/2023,II,4118418,500,HC103969,The Herefordshire Wildlife Trust Ltd,202312,Talk Community Programme,Transfer Payments
09/03/2023,II,4115115,985.72,HC103981,Herefordshire Vision Links,202312,Commissioned Services,Supplies & Services
09/03/2023,II,4115117,1334.25,HC103981,Herefordshire Vision Links,202312,Commissioned Services,Supplies & Services
03/03/2023,GI,3173495,2281.29,HC103982,HVOSS,202312,Highways & Transport,Supplies & Services
03/03/2023,GI,3173498,7833.33,HC103982,HVOSS,202312,Talk Community Programme,Third Party Payments
10/03/2023,II,4115263,2940,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115264,2637.6,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115265,3750,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115266,2268,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115267,2934.3,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115268,3135,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115269,3375,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115270,1875,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115271,420,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115274,2184,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115280,1039.5,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115281,3092.6,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115283,2675.1,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115287,636,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115288,1432.35,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115289,4212.3,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
10/03/2023,II,4115290,2850,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115363,780,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115272,2707.5,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115273,2884.8,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115492,1953.75,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115493,2092.5,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115494,2520,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115495,1792.5,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115496,840,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115497,2623.92,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115498,630,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115499,2736.45,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115501,4383.9,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115507,2033,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115533,2607,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115534,3237.6,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
14/03/2023,II,4115586,2625,HC104015,High Town Radio Taxi Group,202312,Education and Commissioning,Transport-Related Expenditure
07/03/2023,II,4114831,2175,HC104015,High Town Radio Taxi Group,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114853,1110,HC104015,High Town Radio Taxi Group,202312,Highways & Transport,Transport-Related Expenditure
01/03/2023,II,4112405,511.38,HC104018,Highground Maintenance Limited,202312,Schools,Premises-Related Expenditure
14/03/2023,II,4115717,511.38,HC104018,Highground Maintenance Limited,202312,Schools,Premises-Related Expenditure
14/03/2023,II,4115749,511.38,HC104018,Highground Maintenance Limited,202312,Schools,Premises-Related Expenditure
14/03/2023,II,4115847,705.94,HC104018,Highground Maintenance Limited,202312,Schools,Premises-Related Expenditure
15/03/2023,II,4116028,436.3,HC104018,Highground Maintenance Limited,202312,Schools,Premises-Related Expenditure
16/03/2023,II,4116206,2135.65,HC104018,Highground Maintenance Limited,202312,Schools,Premises-Related Expenditure
16/03/2023,II,4116207,658.79,HC104018,Highground Maintenance Limited,202312,Schools,Premises-Related Expenditure
15/03/2023,II,4115870,2387.88,HC104018,Highground Maintenance Limited,202312,Schools Devolved Capital,Capital Expenditure
08/03/2023,GI,3174953,7246.5,HC104022,Highwell House,202312,Director and Management,Supplies & Services
24/03/2023,II,4117660,16500,HC104088,Home Start Herefordshire,202312,Central Childrens Directorate Costs,Third Party Payments
14/03/2023,II,4115843,755,HC104097,Hope For Children & Their Families Ltd,202312,Talk Community Programme,Transfer Payments
22/03/2023,II,4117046,675,HC104160,Redacted,202312,Schools,Supplies & Services
23/03/2023,II,4117067,1273,HC104194,IDN Supplies Ltd,202312,Schools,Supplies & Services
01/03/2023,II,4114135,9751.36,HC104196,H & E Rudge,202312,Highways & Transport,Transfer Payments
21/03/2023,II,4116606,440,HC104245,Inclusive Technology Ltd,202312,Schools,Supplies & Services
08/03/2023,GI,3174962,4098.7,HC104274,Innovation Care Ltd,202312,Director and Management,Supplies & Services
10/03/2023,GI,3176872,1911.6,HC104274,Innovation Care Ltd,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177561,1186.91,HC104274,Innovation Care Ltd,202312,Director and Management,Supplies & Services
10/03/2023,GI,3176859,637.2,HC104287,Inspiration Care Ltd,202312,Director and Management,Supplies & Services
28/03/2023,II,4118237,4500,HC104364,Art Of Brilliance Ltd,202312,People & Performance,Supplies & Services
28/03/2023,II,4118241,1800,HC104364,Art Of Brilliance Ltd,202312,People & Performance,Supplies & Services
24/03/2023,II,4117832,900,HC104439,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
08/03/2023,II,4115033,5000,HC104505,Herefordshire Rural Hub CIC,202312,Highways & Transport,Supplies & Services
29/03/2023,II,4118375,1123.36,HC104505,Herefordshire Rural Hub CIC,202312,Highways & Transport,Supplies & Services
10/03/2023,II,4114984,6716,HC104505,Herefordshire Rural Hub CIC,202312,Highways & Transport,Third Party Payments
23/03/2023,II,4117235,5668,HC104505,Herefordshire Rural Hub CIC,202312,Highways & Transport,Third Party Payments
30/03/2023,II,4118449,867.46,HC104505,Herefordshire Rural Hub CIC,202312,People & Performance,Supplies & Services
24/03/2023,II,4117652,498,HC104591,Robert West Consulting Ltd,202312,Economic Development Delivery Board,Capital Expenditure
07/03/2023,II,4114798,500,HC104592,JBA Consulting,202312,Sustainable Living Programme Board,Capital Expenditure
02/03/2023,II,4114233,746.06,HC104687,Redacted,202312,Safeguarding and Family Support,Supplies & Services
21/03/2023,GI,3180703,434.67,HC104709,Staunton-on-Wye Primary School (Petty Cash),202312,Schools,Supplies & Services
09/03/2023,GI,3175157,2188.75,HC104727,John Kyrle High School,202312,Commissioned Services,Support Services
09/03/2023,GI,3175158,2188.75,HC104727,John Kyrle High School,202312,Commissioned Services,Support Services
09/03/2023,GI,3175159,2188.75,HC104727,John Kyrle High School,202312,Commissioned Services,Support Services
09/03/2023,GI,3175160,2188.75,HC104727,John Kyrle High School,202312,Commissioned Services,Support Services
09/03/2023,GI,3175161,2188.75,HC104727,John Kyrle High School,202312,Commissioned Services,Support Services
09/03/2023,GI,3175162,2188.75,HC104727,John Kyrle High School,202312,Commissioned Services,Support Services
21/03/2023,GI,3179112,452.25,HC104727,John Kyrle High School,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179113,514,HC104727,John Kyrle High School,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179115,452.25,HC104727,John Kyrle High School,202312,Dedicated Schools Grant,Support Services
06/03/2023,II,4114600,1471,HC104736,BSI (British Standards Institution),202312,Planning & Development Control,Supplies & Services
27/03/2023,GI,3182813,1800,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Supplies & Services
27/03/2023,GI,3182814,1800,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Supplies & Services
09/03/2023,GI,3175164,2188.75,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175165,2188.75,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175166,2188.75,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175167,2188.75,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175168,2188.75,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175169,2188.75,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175170,2188.75,HC104739,John Masefield High School (Academy),202312,Commissioned Services,Support Services
21/03/2023,GI,3179095,710.25,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179096,514,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179097,514,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179099,452.25,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179102,514,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179104,710.25,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179561,823.5,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185350,550,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185351,480,HC104739,John Masefield High School (Academy),202312,Dedicated Schools Grant,Support Services
02/03/2023,GI,3173397,1645,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Commissioned Services,Support Services
09/03/2023,GI,3175200,1645,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Commissioned Services,Support Services
09/03/2023,GI,3175201,1645,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Commissioned Services,Support Services
09/03/2023,GI,3175202,1645,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Commissioned Services,Support Services
09/03/2023,GI,3175203,548.33,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Commissioned Services,Support Services
21/03/2023,GI,3178942,514,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178944,514,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178945,710.25,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179506,710.25,HC104761,Herefordshire Marches Federation-Lord Scudamore,202312,Dedicated Schools Grant,Support Services
09/03/2023,GI,3175139,2188.75,HC104870,Kingstone High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175140,2188.75,HC104870,Kingstone High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175141,2188.75,HC104870,Kingstone High School (Academy),202312,Commissioned Services,Support Services
06/03/2023,GI,3173805,6471.86,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179044,823.5,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179048,452.25,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179050,452.25,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179051,710.25,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179052,452.25,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179056,452.25,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179394,452.25,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179516,514,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179673,823.5,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179692,842.54,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185352,1857,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185353,540,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185356,1200,HC104870,Kingstone High School (Academy),202312,Dedicated Schools Grant,Support Services
07/03/2023,II,4114930,2098.95,HC104879,K S Harris Transport,202312,Highways & Transport,Transport-Related Expenditure
13/03/2023,II,4115506,1400,HC104879,K S Harris Transport,202312,Learning Disabilities,Transport-Related Expenditure
29/03/2023,II,4118415,1000,HC104879,K S Harris Transport,202312,Learning Disabilities,Transport-Related Expenditure
01/03/2023,II,4114159,1015.76,HC104882,Redacted,202312,Schools,Supplies & Services
16/03/2023,II,4116239,474.75,HC104882,Redacted,202312,Schools,Supplies & Services
23/03/2023,II,4117058,446.51,HC104882,Redacted,202312,Schools,Supplies & Services
24/03/2023,II,4117350,1088.89,HC104882,Redacted,202312,Schools,Supplies & Services
08/03/2023,GI,3174907,44859.61,HC104892,Agincare UK Leominster Ltd,202312,Director and Management,Supplies & Services
10/03/2023,GI,3176906,1911.6,HC104892,Agincare UK Leominster Ltd,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177516,1186.91,HC104892,Agincare UK Leominster Ltd,202312,Director and Management,Supplies & Services
03/03/2023,II,4114372,621,HC105009,Redacted,202312,Cultural Services,Supplies & Services
24/03/2023,GI,3182477,3232.33,HC105069,Kingsland School Imprest,202312,Schools,Supplies & Services
31/03/2023,II,4115579,2500,HC105071,Kingstone & Thruxton G.P.C.,202312,Highways & Transport,Third Party Payments
06/03/2023,GI,3173798,548.33,HC105073,Kingstone & Thruxton Primary School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175142,1645,HC105073,Kingstone & Thruxton Primary School (Academy),202312,Commissioned Services,Support Services
06/03/2023,GI,3173806,5898.99,HC105073,Kingstone & Thruxton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178956,514,HC105073,Kingstone & Thruxton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178959,514,HC105073,Kingstone & Thruxton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179515,823.5,HC105073,Kingstone & Thruxton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,II,4118662,658.16,HC105082,Kington Building Supplies,202312,Schools,Premises-Related Expenditure
28/03/2023,GI,3183114,821.37,HC105091,Kington Primary School Imprest A/C,202312,Schools,Supplies & Services
15/03/2023,II,4116051,2547.6,HC105164,Lady Hawkins School Caterers,202312,Schools,Supplies & Services
06/03/2023,II,4114523,638,HC105202,Redacted,202312,Schools,Supplies & Services
