Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,12/09/2024,601533471,4035,0,4035,Schools Direct,People (Childrens),Pupil Assistance
Salford City Council,12/09/2024,601533470,14139,0,14139,Schools Direct,People (Childrens),Pupil Assistance
Salford City Council,12/09/2024,6003967883,550,0,550,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,12/09/2024,6003967890,730,0,730,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,12/09/2024,6003967884,750,0,750,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,12/09/2024,1600737454,22399.2,3733.2,18666,Ssi Schaefer Plastics Uk Ltd,Place,Equipment Purchase
Salford City Council,12/09/2024,6003968554,9184,0,9184,T/A Sage Care Ltd,People (Adults),Supported Tenancies
Salford City Council,12/09/2024,601533473,7215.43,0,7215.43,T/A School Transport Solution,People (Childrens),Pupil Assistance
Salford City Council,12/09/2024,601533472,12568.85,0,12568.85,T/A School Transport Solution,People (Childrens),Pupil Assistance
Salford City Council,12/09/2024,1600742864,1028.59,171.43,857.16,Teaching Personnel Ltd,People (Childrens),SEN Expenditure
Salford City Council,12/09/2024,601533475,1613.14,268.86,1344.28,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,12/09/2024,1600742843,2054.58,342.43,1712.15,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,12/09/2024,601533489,6434.21,1072.37,5361.84,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,12/09/2024,601533306,750,125,625,Welcare Secure Escorts Ltd,People (Childrens),Staffed Security Service
Salford City Council,12/09/2024,1600742855,802.5,133.75,668.75,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,12/09/2024,6003967862,5569.85,0,5569.85,Www.Restore.Co.Uk,Resources & Transformation,Other Professional Fees
Salford City Council,12/09/2024,1600742835,1917,0,1917,Yesoiday Hatorah School,People (Childrens),Release of Provision
Salford City Council,12/09/2024,6003967872,1800,0,1800,Zettle_*Kevin Booth Pa,People (Adults),Other Professional Fees
Salford City Council,12/09/2024,6003967914,1800,0,1800,Zettle_*Kevin Booth Pa,People (Adults),Other Professional Fees
Salford City Council,13/09/2024,1600742658,1404,234,1170,Advanced Security Systems,Place,Building Security Equipment
Salford City Council,13/09/2024,1600742341,11359.42,0,11359.42,Advocacy Focus,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,6003968806,5637,0,5637,Age Concern Salford T/A Age Uk Salf,People (Adults),Day Care
Salford City Council,13/09/2024,6003968810,6840,0,6840,Age Concern Salford T/A Age Uk Salf,People (Adults),Day Care
Salford City Council,13/09/2024,1600743069,526.28,87.72,438.56,Alliance Disposables Ltd,Place,Cleaning Materials
Salford City Council,13/09/2024,1600743021,571.39,95.22,476.17,Alliance Disposables Ltd,Place,Cleaning Materials
Salford City Council,13/09/2024,1600743035,572.54,95.42,477.12,Alliance Disposables Ltd,Place,Cleaning Materials
Salford City Council,13/09/2024,1600743036,603.73,100.62,503.11,Alliance Disposables Ltd,Place,Cleaning Materials
Salford City Council,13/09/2024,1600742743,109787.84,18297.97,91489.87,Amas Ltd Jones Lang Lasalle,Place,Rechargeable Insurance
Salford City Council,13/09/2024,1600742488,10892.15,1815.36,9076.79,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/09/2024,1600742486,17827.2,2971.2,14856,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/09/2024,1600742484,26116.57,4352.76,21763.81,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/09/2024,1600742487,53689.94,8948.32,44741.62,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/09/2024,1600742485,123972.66,20662.11,103310.55,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/09/2024,1600742489,132390.3,22065.05,110325.25,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/09/2024,1600742939,3150,525,2625,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,13/09/2024,1600742942,3908.14,651.36,3256.78,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,13/09/2024,1600742383,12000,2000,10000,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,13/09/2024,1600742935,541.68,90.28,451.4,Brenmo Plants,Place,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,13/09/2024,1600743002,1200,0,1200,Bright Futures Educational Trust,People (Childrens),Pupil Assistance
Salford City Council,13/09/2024,1600743003,1280,0,1280,Bright Futures Educational Trust,People (Childrens),Pupil Assistance
Salford City Council,13/09/2024,601533516,650.48,0,650.48,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533525,705.61,0,705.61,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533519,911.8,0,911.8,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533515,949.05,0,949.05,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533511,1019.41,0,1019.41,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533522,1053.74,0,1053.74,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533512,1137.93,0,1137.93,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533514,1182.59,0,1182.59,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533517,1364,0,1364,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533509,1472.47,0,1472.47,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533520,1734.78,0,1734.78,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533521,1873.11,0,1873.11,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,601533558,4014.91,0,4014.91,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,6003968818,12984.23,0,12984.23,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,13/09/2024,1600742317,169717.8,28286.3,141431.5,Citizens Advice Bureau,People (Adults),Payments to Agencies Externally Funded
Salford City Council,13/09/2024,601533244,851.41,141.9,709.51,Deepstore Ltd,Place,Hire of Facilities
Salford City Council,13/09/2024,601533245,871.33,145.22,726.11,Deepstore Ltd,Place,Hire of Facilities
Salford City Council,13/09/2024,6003969132,25280.64,0,25280.64,Divrse Ltd,People (Adults),Rents
Salford City Council,13/09/2024,1600742940,1399.9,233.32,1166.58,Eccles Special High Schools Co Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742941,1479.26,246.54,1232.72,Eccles Special High Schools Co Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742343,301606.85,50267.81,251339.04,Eccles Special High Schools Co Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742709,605.62,100.94,504.68,Ecg Facilities Services Ltd,Place,UV Air conditioning and handling
Salford City Council,13/09/2024,1600742755,1422.96,237.16,1185.8,Ecg Facilities Services Ltd,Place,UV Air conditioning and handling
Salford City Council,13/09/2024,1600742415,44025.52,7337.59,36687.93,Eurovia Infrastructure Ltd,Capital Expenditure,External Fees - Other
Salford City Council,13/09/2024,601533313,706.8,0,706.8,Fostering Solutions Limited,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,601533314,923.4,0,923.4,Fostering Solutions Limited,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,601533312,2696.2,0,2696.2,Fostering Solutions Limited,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,601533169,981.51,17.85,963.66,G C Birchall Ltd T/A Birchall Cater,Place,Food and refreshments
Salford City Council,13/09/2024,1600742947,1575,262.5,1312.5,Greater Manchester Treestation Ltd,Place,UV Day to Day Repairs
Salford City Council,13/09/2024,1600742961,554.4,92.4,462,H & C Plant Hire Ltd,Place,Equipment Hire
Salford City Council,13/09/2024,1600742960,1452,242,1210,H & C Plant Hire Ltd,Place,Equipment Hire
Salford City Council,13/09/2024,1600742958,2032.8,338.8,1694,H & C Plant Hire Ltd,Place,Equipment Hire
Salford City Council,13/09/2024,1600742956,2085.6,347.6,1738,H & C Plant Hire Ltd,Place,Plant Hire
Salford City Council,13/09/2024,1600742365,25000,0,25000,"Home-Start Trafford, Salford, Wigan",People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,601533557,521.65,0,521.65,Ihif Limited,People (Adults),Rents
Salford City Council,13/09/2024,1600743030,540,90,450,Images&Co Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,13/09/2024,1600742645,1275.77,212.63,1063.14,K J Lines Ltd,Place,Contractors
Salford City Council,13/09/2024,1600742651,1359.74,226.63,1133.11,K J Lines Ltd,Place,Contractors
Salford City Council,13/09/2024,1600742646,2450.4,408.4,2042,K J Lines Ltd,Place,Contractors
Salford City Council,13/09/2024,1600742652,2624.64,437.45,2187.19,K J Lines Ltd,Place,Contractors
Salford City Council,13/09/2024,1600742644,4449.62,741.6,3708.02,K J Lines Ltd,Place,Contractors
Salford City Council,13/09/2024,1600742767,1580,0,1580,Lagan's Foundation,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,1600742999,580.8,96.8,484,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742990,1848,308,1540,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742991,1848,308,1540,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742992,1848,308,1540,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742995,1848,308,1540,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742996,1848,308,1540,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742997,1848,308,1540,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742989,2323.2,387.2,1936,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742994,2766.72,461.12,2305.6,Leeds Commercial Ltd,Place,Equipment Hire
Salford City Council,13/09/2024,1600742998,3960,660,3300,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742993,4276.8,712.8,3564,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,13/09/2024,1600742363,32149.2,5358.2,26791,Live Kitchen Ltd,Place,Licencing
Salford City Council,13/09/2024,6003968710,46741.56,0,46741.56,M & N Bland,People (Adults),Day Care
Salford City Council,13/09/2024,601533550,4785,0,4785,Marston Group Ltd,Resources & Transformation,VAT Adjustment
Salford City Council,13/09/2024,1600743057,1110,185,925,O'Neil & Partners,Capital Expenditure,External Fees - Other
Salford City Council,13/09/2024,601533257,182232.98,0,182232.98,Plp Construction Limited,Capital Expenditure,Other Works
Salford City Council,13/09/2024,601533258,253882.96,0,253882.96,Plp Construction Limited,Capital Expenditure,Other Works
Salford City Council,13/09/2024,1600742867,2400,400,2000,Pricewaterhousecoopers Llp,Capital Expenditure,External Fees - Other
Salford City Council,13/09/2024,6003969137,850,0,850,Quay Apts Manchester,Resources & Transformation,Staff Travel
Salford City Council,13/09/2024,6003968616,17690.59,0,17690.59,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968843,26700.07,0,26700.07,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968660,26876.55,0,26876.55,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968829,33252.79,0,33252.79,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968636,40065.77,0,40065.77,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968777,41514.97,0,41514.97,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968752,46078.95,0,46078.95,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968852,47473.18,0,47473.18,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,6003968846,72823.42,0,72823.42,Redacted Data,People (Adults),Home Helps
Salford City Council,13/09/2024,1600742751,2040,340,1700,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,13/09/2024,1600742295,14520,2420,12100,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,13/09/2024,601533259,4360,726.67,3633.33,Rtech Group Ltd,People (Adults),Furniture
Salford City Council,13/09/2024,1600742451,16230.18,2705.03,13525.15,S & W Tlp (Project Co One) Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742446,990443.22,165073.87,825369.35,S & W Tlp (Project Co One) Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742445,42620.7,7103.45,35517.25,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742443,1158454.84,193075.82,965379.02,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742306,-439206,0,-439206,Salford Royal Nhs Foundation Trust,Public Health,Payments to Agencies
Salford City Council,13/09/2024,1600742304,486943.5,0,486943.5,Salford Royal Nhs Foundation Trust,Public Health,Payments to Agencies
Salford City Council,13/09/2024,1600742881,-19162.94,0,-19162.94,Salford Schools Solutions Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742351,650330.36,108388.39,541941.97,Salford Schools Solutions Ltd,People (Childrens),Unitary Charge
Salford City Council,13/09/2024,1600742945,3700,0,3700,South Manchester Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,1600742944,6380,0,6380,South Manchester Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,6003969079,515,0,515,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/09/2024,6003969178,585,0,585,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/09/2024,6003969128,630,0,630,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/09/2024,6003969125,1666.08,0,1666.08,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/09/2024,6003969097,3850,0,3850,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/09/2024,1600742637,7032.85,1172.14,5860.71,Srl Traffic Systems Limited,Place,Contractors
Salford City Council,13/09/2024,1600743066,54000,9000,45000,Swan Partners Limited,Place,Other Professional Fees
Salford City Council,13/09/2024,6003968849,5760.52,0,5760.52,T/A Sage Care Ltd,People (Adults),Supported Tenancies
Salford City Council,13/09/2024,1600742781,857.16,142.86,714.3,Teaching Personnel Ltd,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,1600742943,1508,0,1508,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,6003968647,21279.92,0,21279.92,The Focus Foundation,People (Adults),Supported Tenancies
Salford City Council,13/09/2024,601533579,17666,0,17666,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533580,17666,0,17666,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533581,17666,0,17666,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533582,17666,0,17666,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533575,76073,0,76073,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533576,76073,0,76073,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533577,76073,0,76073,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533578,76073,0,76073,The Link Education Trust - Alderbro,People (Childrens),SEN Expenditure
Salford City Council,13/09/2024,601533287,2887.2,481.2,2406,The Media Collective,People (Childrens),Other Office Expenses
Salford City Council,13/09/2024,601533574,834,139,695,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,13/09/2024,601533499,1097.48,182.92,914.56,Tinies North West,People (Childrens),Agency Fees
Salford City Council,13/09/2024,1600743027,7225,0,7225,Together Trust,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,1600742683,23156.03,0,23156.03,Together Trust,People (Childrens),Payments to Agencies
Salford City Council,13/09/2024,1600738450,1350,0,1350,University Of Manchester,People (Adults),Training expenses
Salford City Council,13/09/2024,1600743008,1350,0,1350,University Of Manchester,People (Adults),Training expenses
Salford City Council,13/09/2024,1600743010,1350,0,1350,University Of Manchester,People (Adults),Training expenses
Salford City Council,13/09/2024,1600743011,1350,0,1350,University Of Manchester,People (Adults),Training expenses
Salford City Council,13/09/2024,1600743053,1350,0,1350,Vee Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,13/09/2024,1600742780,1423.68,237.28,1186.4,Vital Energi Utilities Limited,Place Directorate,Electricity
Salford City Council,13/09/2024,1600742779,2135.52,355.92,1779.6,Vital Energi Utilities Limited,Place Directorate,Electricity
Salford City Council,13/09/2024,6003969146,12847.07,0,12847.07,Water Plus.Co.Uk,Resources & Transformation,Gas
Salford City Council,13/09/2024,1600742322,16020.29,2670.05,13350.24,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,13/09/2024,1600743004,3018.52,0,3018.52,Wigan Council,Public Health,Payments to Agencies
Salford City Council,13/09/2024,6003969149,513.38,0,513.38,Wm Morrisons Store Pick,People (Childrens),Food and refreshments
Salford City Council,13/09/2024,6003969114,800,0,800,Zettle_*Kevin Booth Pa,People (Adults),Other Professional Fees
Salford City Council,13/09/2024,2206587902,20045522.17,0,20045522.17,NHS CCG,People (Adults),Payments to Health Authority
Salford City Council,16/09/2024,1600740677,1112.54,35.72,1076.82,1010 Taxis,People (Childrens),Staff Travel
Salford City Council,16/09/2024,601533513,725.99,121,604.99,4Imprint Direct Ltd,People (Adults),Hire of Facilities
Salford City Council,16/09/2024,1600743090,5661.12,943.52,4717.6,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,16/09/2024,1600743089,7963.51,1327.25,6636.26,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,16/09/2024,1600743092,8886.12,1481.02,7405.1,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,16/09/2024,1600743087,9623.9,1603.98,8019.92,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,16/09/2024,1600743088,9857.28,1642.88,8214.4,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,16/09/2024,1600743130,7900,0,7900,Birtenshaw Hall,People (Childrens),SEN Expenditure
Salford City Council,16/09/2024,1600743139,721.93,120.32,601.61,Blakedown Sport & Play Limited,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,16/09/2024,1600742954,1080,0,1080,Bright Futures Educational Trust,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600742953,1162.25,0,1162.25,Bright Futures Educational Trust,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600742934,1280,0,1280,Bright Futures Educational Trust,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,601533611,1304.5,0,1304.5,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,16/09/2024,601533548,1785,0,1785,Cant Believe Its Not Clutter,People (Adults),Rents
Salford City Council,16/09/2024,601533530,4400,0,4400,Caswell Tree Services,People (Childrens),non -UV Building Repairs & Maintenance
Salford City Council,16/09/2024,1600743161,1500,0,1500,Ciel Associates,People (Childrens),Other Professional Fees
Salford City Council,16/09/2024,1600743154,806.4,134.4,672,Commsec Ltd,Place,Security Services
Salford City Council,16/09/2024,1600742536,26700,4450,22250,Concerto Support Services Ltd,Place,Consultants
Salford City Council,16/09/2024,1600742538,26700,4450,22250,Concerto Support Services Ltd,Place,Consultants
Salford City Council,16/09/2024,601533573,10721.06,1781.84,8939.22,Co-Wheels Car Club,Resources & Transformation,Vehicle annual contract Hire (vms)
Salford City Council,16/09/2024,6003969584,1085,0,1085,Jf Services,People (Adults),General Repairs
Salford City Council,16/09/2024,1600739817,6587.28,1097.88,5489.4,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,601533685,5500,0,5500,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,1600738913,10141.92,1690.32,8451.6,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,1600740005,11018.76,1836.46,9182.3,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,601533683,9641.98,0,9641.98,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,601533681,13014.41,0,13014.41,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,601533686,20000,0,20000,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,601533602,1066,0,1066,Liverpool University Hospital Nhs T,Public Health,Payments to Agencies
Salford City Council,16/09/2024,601533597,1460,0,1460,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,601533592,4380,0,4380,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,601533594,4380,0,4380,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,601533591,4526,0,4526,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,601533593,4526,0,4526,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,601533595,4526,0,4526,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,601533596,4526,0,4526,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,6003969604,2400,0,2400,Property Services Mcr,People (Adults),Other Professional Fees
Salford City Council,16/09/2024,601533714,780,130,650,Property Services Mcr Ltd,People (Adults),Furniture
Salford City Council,16/09/2024,1600743138,4992,0,4992,Push2Become Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,1600743152,5280,880,4400,Reach Publishing Services Ltd,Place,Legal Fees
Salford City Council,16/09/2024,601533634,727.4,0,727.4,Redacted Data,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,601533549,800,0,800,Redacted Data,People (Adults),Rents
Salford City Council,16/09/2024,6003969590,931,0,931,The Cleaning Co (Nw) Limi,People (Adults),Other Professional Fees
Salford City Council,16/09/2024,1600743001,1200,200,1000,The Media Collective,People (Childrens),Furniture
Salford City Council,16/09/2024,1600743144,504,0,504,Tinytots Vision Ltd,People (Childrens),Other Professional Fees
Salford City Council,16/09/2024,1600742499,17101.17,0,17101.17,Tmp College,People (Childrens),SEN Expenditure
Salford City Council,16/09/2024,1600743178,5000,0,5000,Unlimited Potential,People (Childrens),Payments to Agencies
Salford City Council,16/09/2024,601533687,7727.89,0,7727.89,Ups Building & Maintenance Ltd,Capital Expenditure,Improvement Grants
Salford City Council,16/09/2024,601533637,809.64,0,809.64,Vision For Education Ltd,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600743184,1762.56,293.76,1468.8,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,16/09/2024,1600743183,7767.78,1294.63,6473.15,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,16/09/2024,1600743126,1968.5,0,1968.5,Wigan Council,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600743127,3699.11,0,3699.11,Wigan Council,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600743125,6018.53,0,6018.53,Wigan Council,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600743124,8733.98,0,8733.98,Wigan Council,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600743128,8733.98,0,8733.98,Wigan Council,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,1600743129,9785.82,0,9785.82,Wigan Council,People (Childrens),Pupil Assistance
Salford City Council,16/09/2024,6003969554,750,0,750,Www.Ukasl.Co.Uk,Place,Training expenses
Salford City Council,16/09/2024,1600743163,1362,0,1362,Yesoiday Hatorah School,People (Childrens),Payments to Other Local Authorities
Salford City Council,16/09/2024,1600743162,3834,0,3834,Yesoiday Hatorah School,People (Childrens),Payments to Other Local Authorities
Salford City Council,16/09/2024,6003969556,1400,0,1400,Zettle_*Kevin Booth Pa,People (Adults),Other Professional Fees
Salford City Council,17/09/2024,1600736536,876.93,28.29,848.64,1010 Taxis,People (Childrens),Staff Travel
Salford City Council,17/09/2024,1600743267,516,86,430,A  Venning Ltd,Capital Expenditure,Works & Building
Salford City Council,17/09/2024,1600743121,594,99,495,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,17/09/2024,1600743122,594,99,495,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,17/09/2024,1600743297,1344,0,1344,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,17/09/2024,1600743294,1470,0,1470,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,17/09/2024,6003969521,3351.12,0,3351.12,Alpha Plus Fostering  Ltd,People (Childrens),Payments to Agencies
Salford City Council,17/09/2024,1600741568,6614.52,0,6614.52,Birtenshaw Hall,People (Childrens),Non-Maintained Special Schools
Salford City Council,17/09/2024,6003969542,98800.44,0,98800.44,Bright Futures Care Ltd T/A Corners,People (Childrens),Payments to Agencies
Salford City Council,17/09/2024,601533795,510.24,85.04,425.2,Bristow & Sutor,Resources & Transformation,Debt Collection Agents
Salford City Council,17/09/2024,601533752,631.17,0,631.17,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,601533753,659.3,0,659.3,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,601533758,698.1,0,698.1,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,601533754,849.98,0,849.98,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,601533755,880.97,0,880.97,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,601533751,986.8,0,986.8,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,601533761,1221.86,0,1221.86,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,601533760,1712.28,0,1712.28,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,17/09/2024,1600743212,504.05,84.01,420.04,Bunzl Uk Ltd,Place,Vehicle Management Costs
Salford City Council,17/09/2024,6003969537,26641.08,0,26641.08,Capstone Foster Care (North) Ltd,People (Childrens),Payments to Agencies
Salford City Council,17/09/2024,6003969518,86200,0,86200,Care 4 Every Child Limited,People (Childrens),Payments to Agencies
Salford City Council,17/09/2024,6003969540,12828.95,0,12828.95,Care Today Childrens Services,People (Childrens),Payments to Agencies
Salford City Council,17/09/2024,1600743171,3060,510,2550,Ceb Services Uk Ltd,Capital Expenditure,External Fees - Other
Salford City Council,17/09/2024,1600743172,3708,618,3090,Ceb Services Uk Ltd,Capital Expenditure,External Fees - Other
Salford City Council,17/09/2024,1600743170,4260,710,3550,Ceb Services Uk Ltd,Capital Expenditure,External Fees - Other
Salford City Council,17/09/2024,1600743176,4536,756,3780,Ceb Services Uk Ltd,Capital Expenditure,External Fees - Other
Salford City Council,17/09/2024,1600743177,4644,774,3870,Ceb Services Uk Ltd,Capital Expenditure,External Fees - Other
Salford City Council,17/09/2024,1600743174,8652,1442,7210,Ceb Services Uk Ltd,Capital Expenditure,External Fees - Other
