Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,08/08/2023,1600715999,624.00,0.00,624.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715992,780.00,0.00,780.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715994,1014.00,0.00,1014.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715986,1040.00,0.00,1040.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715990,1248.00,0.00,1248.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715993,1508.00,0.00,1508.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600716020,1820.00,0.00,1820.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600716001,2392.00,0.00,2392.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600716000,2912.00,0.00,2912.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715995,3120.00,0.00,3120.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715997,3276.00,0.00,3276.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715985,4368.00,0.00,4368.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715998,4368.00,0.00,4368.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715984,4472.00,0.00,4472.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715996,5408.00,0.00,5408.00,The Citywall Project Community,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600715991,1400.00,0.00,1400.00,Thompsons Academy Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,08/08/2023,1600716024,5686.57,947.76,4738.81,Tiger Communications Plc,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,08/08/2023,601500087,1584.00,264.00,1320.00,Time Recruitment Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,08/08/2023,1600715519,23224.91,3870.82,19354.09,Tnp,Service Reform (Corp Bus & Transform),Computer Equipment purchase
Salford City Council,08/08/2023,1600716070,808.13,134.69,673.44,Valtech Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,08/08/2023,1600715983,5076.00,846.00,4230.00,Vpg Systems Uk Limited,Place Directorate,Equipment Purchase
Salford City Council,08/08/2023,6003754823,602.00,0.00,602.00,Warrington Borough Tra,Place Directorate,Client Travel Expenses
Salford City Council,08/08/2023,1600716063,1796.29,299.38,1496.91,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,08/08/2023,1600716062,7938.77,1323.13,6615.64,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,08/08/2023,1600716022,802.50,133.75,668.75,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,08/08/2023,1600715988,3985.34,0.00,3985.34,Yesoiday Hatorah School,People (Childrens) Service Group,Release of Provision
Salford City Council,08/08/2023,1600716133,4140.00,690.00,3450.00,Zebra Training Services Ltd,Service Reform (Corp Bus & Transform),Training of Staff
Salford City Council,09/08/2023,1600716185,5230.74,871.79,4358.95,Allpay Ltd,Service Reform (Corp Bus & Transform),Bank Commission
Salford City Council,09/08/2023,1600716153,1550.76,258.46,1292.30,Apem Ltd,Place Directorate,General Contractor Work
Salford City Council,09/08/2023,1600716222,1464.00,244.00,1220.00,Arboricultural Services Treework Ltd,Place Directorate,Contractors
Salford City Council,09/08/2023,1600716206,3956.25,0.00,3956.25,Autistic Society Gtr Manchester Are,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716231,2982.85,497.14,2485.71,Bedspace Resource Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716232,3480.00,580.00,2900.00,Bedspace Resource Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716233,4488.00,748.00,3740.00,Bedspace Resource Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716200,776.19,129.36,646.83,Beesley And Fildes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,09/08/2023,1600716202,22373.00,0.00,22373.00,Birtenshaw Hall,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716223,4900.80,816.80,4084.00,Bloom Procurement Services Ltd,Place Directorate,Consultants
Salford City Council,09/08/2023,1600716220,3716.64,619.44,3097.20,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,09/08/2023,6003755423,744.50,0.00,744.50,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,09/08/2023,601500133,1362.54,0.00,1362.54,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,09/08/2023,1600716190,5624.00,0.00,5624.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,09/08/2023,1600716188,6992.00,0.00,6992.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,09/08/2023,1600716192,9006.00,0.00,9006.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,09/08/2023,1600716240,4687.20,0.00,4687.20,East Midlands Crossroads - Caring F,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716207,2764.80,460.80,2304.00,Eequ Ltd,People (Adults) - CHSC,Other Professional Fees
Salford City Council,09/08/2023,1600716161,797.76,132.96,664.80,F. R. Sharrock Limited,Place Directorate,VMS Materials (Non Stock)
Salford City Council,09/08/2023,601500141,621.29,103.55,517.74,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,09/08/2023,601500145,621.29,103.55,517.74,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,09/08/2023,601500148,624.72,104.11,520.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,09/08/2023,601500159,750.76,125.13,625.63,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,09/08/2023,1600716203,1800.00,300.00,1500.00,"Global Make Up, Hair And Production",People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716242,5460.00,0.00,5460.00,Gorse Hill Studios Creative Communition,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/08/2023,1600716214,4587.00,764.50,3822.50,Granart Memorials,Place Directorate,General Resaleable Items
Salford City Council,09/08/2023,1600716237,600.00,0.00,600.00,Incredible Education,People (Childrens) Service Group,Leisure Activity
Salford City Council,09/08/2023,1600716221,9000.00,1500.00,7500.00,Ing Media Ltd,Service Reform (Corp Bus & Transform),Marketing & Publicity
Salford City Council,09/08/2023,1600716226,1078.72,0.00,1078.72,Langworthy Cornerstone Assoc Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,09/08/2023,1600716156,737.45,115.41,622.04,Lightoaks Garage Ltd,Place Directorate,VMS Materials (Non Stock)
Salford City Council,09/08/2023,1600716169,3640.00,0.00,3640.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/08/2023,1600716172,714.96,119.16,595.80,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,1600716174,1887.47,314.58,1572.89,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/08/2023,,14873564.75,0.00,14873564.75,NHS CCG,People (Adults) - CHSC,Payment to Health Authority
Salford City Council,09/08/2023,601500163,645.62,0.00,645.62,Orbit,People (Adults) - CHSC,Gas
Salford City Council,09/08/2023,1600716205,954.00,0.00,954.00,Patrol,Place Directorate,Mediation Service between SCC and Bolton MBC
Salford City Council,09/08/2023,1600716208,3471.00,0.00,3471.00,Patrol,Place Directorate,Mediation Service between SCC and Bolton MBC
Salford City Council,09/08/2023,1600716170,3000.00,500.00,2500.00,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Contribution to Funds and Provisions
Salford City Council,09/08/2023,1600716199,2318.76,386.48,1932.28,Pos Enterprises Ltd,Place Directorate,Training expenses
Salford City Council,09/08/2023,601500138,1137.60,189.60,948.00,Randstad Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,09/08/2023,1600716178,537.54,89.59,447.95,Reach Publishing Services Ltd,People (Adults) - CHSC,Marketing & Publicity
Salford City Council,09/08/2023,1600716164,3000.00,0.00,3000.00,Redacted Data,Public Health,Payments to Agencies
Salford City Council,09/08/2023,601500130,3315.00,552.50,2762.50,Rtech Group Ltd,People (Adults) - CHSC,Furniture
Salford City Council,09/08/2023,601500166,1414.67,235.78,1178.89,Spie Ltd,People (Childrens) Service Group,Building Security Equipment
Salford City Council,09/08/2023,601500127,792.38,132.06,660.32,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,09/08/2023,601500126,912.60,152.10,760.50,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,09/08/2023,601500125,983.76,163.96,819.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,09/08/2023,601500129,983.76,163.96,819.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,09/08/2023,601500164,7245.00,0.00,7245.00,The Court Service,Place Directorate,Debt Collection Agents
Salford City Council,09/08/2023,1600716177,4500.00,750.00,3750.00,Thomas Telford Ltd,Place Directorate,Other Professional Fees
Salford City Council,09/08/2023,601500123,630.00,105.00,525.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffed Security Service
Salford City Council,09/08/2023,1600716218,718.80,119.80,599.00,Wesley Music,Place Directorate,General Resaleable Items
Salford City Council,09/08/2023,1600716168,837.89,139.65,698.24,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,09/08/2023,1600716167,7888.84,1314.81,6574.03,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,09/08/2023,6003755430,517.97,86.33,431.64,Www.Banneruk.Com,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,10/08/2023,601500186,1320.16,41.48,1278.68,1010 Taxis,People (Childrens) Service Group,Client Travel Expenses
Salford City Council,10/08/2023,601500270,5983.20,0.00,5983.20,Aba Travels Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500269,7865.95,0.00,7865.95,Aba Travels Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500271,2769.83,0.00,2769.83,Aba Travels Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,601500232,4564.00,0.00,4564.00,Abc Coach Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500175,4872.00,0.00,4872.00,Aon Uk Ltd,Service Reform (Corp Bus & Transform),Repayments Insurance Recharges Holding
Salford City Council,10/08/2023,1600716272,8108.10,1351.35,6756.75,Bloom Procurement Services Ltd,Place Directorate,Other Professional Fees
Salford City Council,10/08/2023,601500277,1820.00,0.00,1820.00,Brittania Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500173,4806.30,801.05,4005.25,Chroma Consulting Uk Limited,Place Directorate,Other Professional Fees
Salford City Council,10/08/2023,1600715196,1152.00,192.00,960.00,Colin Masters Decorators Ltd,People (Childrens) Service Group,UV Day to Day Repairs
Salford City Council,10/08/2023,601500202,141086.40,0.00,141086.40,Diocese Of Salford,Capital Expenditure,Works & Building
Salford City Council,10/08/2023,601500203,159061.24,0.00,159061.24,Diocese Of Salford,Capital Expenditure,Works & Building
Salford City Council,10/08/2023,601500201,170652.34,0.00,170652.34,Diocese Of Salford,Capital Expenditure,Works & Building
Salford City Council,10/08/2023,6003756247,2002.00,0.00,2002.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,10/08/2023,6003756284,3003.00,0.00,3003.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,10/08/2023,6003756328,2636.48,0.00,2636.48,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,10/08/2023,1600716291,2622.00,437.00,2185.00,Dolphin Mobility Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,10/08/2023,1600716334,1422.10,237.02,1185.08,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,1600716336,297736.36,49622.73,248113.63,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,6003756324,656.04,0.00,656.04,Eurowings Gmpm1Rhx_264862,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,10/08/2023,601500215,3394.16,0.00,3394.16,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500214,4802.69,0.00,4802.69,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500216,1639.37,0.00,1639.37,Executive Travel,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,601500219,2816.30,0.00,2816.30,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500218,2997.26,0.00,2997.26,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500220,563.26,0.00,563.26,Fab Travel Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,601500280,801.57,133.59,667.98,First City Fire & Security Ltd,People (Childrens) Service Group,Programme Maintenance & Works
Salford City Council,10/08/2023,601500167,5579.00,884.00,4695.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,10/08/2023,601500192,516.40,86.07,430.33,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,10/08/2023,601500196,621.29,103.55,517.74,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,10/08/2023,601500194,1470.02,245.00,1225.02,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,10/08/2023,601500191,1472.40,245.41,1226.99,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,10/08/2023,601500185,3337.50,556.25,2781.25,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,10/08/2023,601500238,8746.10,0.00,8746.10,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500237,15871.40,0.00,15871.40,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500239,4923.50,0.00,4923.50,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,601500225,5475.00,0.00,5475.00,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500224,13975.07,0.00,13975.07,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,1600716330,6324.00,1054.00,5270.00,Ijm Electrical Contractors Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,10/08/2023,601500240,1469.44,0.00,1469.44,Kvn Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,1600716276,2160.00,360.00,1800.00,Lancashire County Council,Place Directorate,Equipment Hire
Salford City Council,10/08/2023,601500227,9009.00,0.00,9009.00,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500226,10283.25,0.00,10283.25,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500228,8142.99,0.00,8142.99,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500229,11611.60,0.00,11611.60,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500249,21699.22,0.00,21699.22,Mainline 8S Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500212,1643.85,0.00,1643.85,Marmion Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500259,840.00,0.00,840.00,Martin J Armson T/A Martins Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500260,2174.87,0.00,2174.87,Martin J Armson T/A Martins Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500272,1045.50,0.00,1045.50,Mcr Blackcab Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500247,4277.08,0.00,4277.08,Mike Davies Transport Ltd T/A Lynch,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500246,10134.60,0.00,10134.60,Mike Davies Transport Ltd T/A Lynch,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500248,713.34,0.00,713.34,Mike Davies Transport Ltd T/A Lynch,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,601500221,700.00,0.00,700.00,P A Devine T/A Hope Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500230,812.00,0.00,812.00,R Hughes Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500182,750.00,0.00,750.00,Redacted Data,People (Childrens) Service Group,Payments to Agencies
Salford City Council,10/08/2023,601500213,1316.00,0.00,1316.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500264,3203.55,0.00,3203.55,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500263,7499.00,0.00,7499.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500266,1120.00,0.00,1120.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500252,839.16,0.00,839.16,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500253,1897.00,0.00,1897.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500245,15186.17,0.00,15186.17,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500244,2337.60,0.00,2337.60,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500243,8119.00,0.00,8119.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500265,1511.25,0.00,1511.25,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500231,17158.96,0.00,17158.96,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500223,15544.80,0.00,15544.80,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500222,41412.17,0.00,41412.17,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500257,1119.86,0.00,1119.86,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500258,3878.30,0.00,3878.30,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500217,7636.43,0.00,7636.43,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500205,1600.00,0.00,1600.00,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,10/08/2023,6003756115,682.47,0.00,682.47,Redacted Data,People (Childrens) Service Group,Short Break-Non Disability
Salford City Council,10/08/2023,1600716258,789.52,131.59,657.93,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,1600716266,888.20,148.03,740.17,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,1600716267,1749.66,291.61,1458.05,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,1600716263,2164.01,360.67,1803.34,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,1600716340,2607.46,434.58,2172.88,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,1600716341,4932.28,822.05,4110.23,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,1600716264,8323.52,1387.25,6936.27,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,10/08/2023,601500210,8404.00,0.00,8404.00,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500209,15148.66,0.00,15148.66,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500211,4710.53,0.00,4710.53,Saltax Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,1600716300,1821.60,303.60,1518.00,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,10/08/2023,601500236,10247.00,0.00,10247.00,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,1600716271,2217.48,0.00,2217.48,Sh:24 Holdings Ltd,Public Health,Payments to Agencies
Salford City Council,10/08/2023,1600709766,-15100.00,0.00,-15100.00,St James Church Of England H School,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,10/08/2023,1600709767,9000.00,0.00,9000.00,St James Church Of England H School,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,10/08/2023,1600716183,15100.00,0.00,15100.00,St James Church Of England H School,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,10/08/2023,1600716280,2641.20,440.20,2201.00,Stannah Stairlifts Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,10/08/2023,1600716279,3709.20,618.20,3091.00,Stannah Stairlifts Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,10/08/2023,6003756306,650.00,0.00,650.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,10/08/2023,6003756257,1270.00,0.00,1270.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,10/08/2023,6003756268,1324.00,0.00,1324.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,10/08/2023,601500242,14978.00,0.00,14978.00,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500251,1800.00,0.00,1800.00,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500250,3500.00,0.00,3500.00,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500268,2136.00,0.00,2136.00,T/A Pal Cars & Bradhsawgate Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500261,908.44,0.00,908.44,T/A Scotts Cars Manchester Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500262,1225.00,0.00,1225.00,T/A Scotts Cars Manchester Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500255,14922.53,0.00,14922.53,Taxis Transfers Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500254,19710.35,0.00,19710.35,Taxis Transfers Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500256,6926.58,0.00,6926.58,Taxis Transfers Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,601500184,2199.12,366.52,1832.60,Tiffin Sandwiches Limited,Place Directorate,Food and refreshments
Salford City Council,10/08/2023,601500176,712.80,118.80,594.00,Time Recruitment Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,10/08/2023,1600716324,3525.50,0.00,3525.50,Time Specialist Support,People (Childrens) Service Group,Payments to Agencies
Salford City Council,10/08/2023,601500233,1136.00,0.00,1136.00,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500234,6693.10,0.00,6693.10,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500235,1565.82,0.00,1565.82,Travel By Myles,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,6003756311,538.95,0.00,538.95,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,10/08/2023,601500275,15203.43,0.00,15203.43,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500274,56292.02,0.00,56292.02,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,10/08/2023,601500276,10654.29,0.00,10654.29,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,10/08/2023,1600716283,2070.00,345.00,1725.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,10/08/2023,1600716270,7260.00,1210.00,6050.00,Winnington Electrical Services Ltd,Place Directorate,Energy Conservation
Salford City Council,11/08/2023,6003756407,6053.51,0.00,6053.51,Age Concern Salford T/A Age Uk Salf,People (Adults) - CHSC,Day Care
Salford City Council,11/08/2023,1600716433,858.80,143.13,715.67,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716437,858.80,143.13,715.67,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716434,862.67,143.78,718.89,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716436,864.59,144.10,720.49,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716435,870.37,145.06,725.31,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716438,874.24,145.71,728.53,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716431,892.59,148.76,743.83,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716430,902.00,150.33,751.67,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,11/08/2023,1600716411,370683.00,0.00,370683.00,Redacted Data,People (Childrens) Service Group,Release of Provision
Salford City Council,11/08/2023,1600716511,997.20,166.20,831.00,Applewood Data Services Ltd,Service Reform (Corp Bus & Transform),Computer Equipment purchase
Salford City Council,11/08/2023,601500316,600.00,0.00,600.00,Aroa Educational Psychology Service,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/08/2023,601500322,6930.00,1155.00,5775.00,Aspin And Company Ltd,Place Directorate,Other Professional Fees
Salford City Council,11/08/2023,1600716472,984.00,164.00,820.00,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,11/08/2023,1600716366,6096.33,0.00,6096.33,Birtenshaw Hall,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,11/08/2023,1600716363,7351.08,0.00,7351.08,Birtenshaw Hall,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,11/08/2023,1600716367,2746.20,0.00,2746.20,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/08/2023,1600716368,3813.24,0.00,3813.24,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance
