Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,01/10/2024,6003978615,839.92,83.92,756,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,01/10/2024,6003978618,970.72,63.35,907.37,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,01/10/2024,6003978820,1127.02,71.99,1055.03,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,01/10/2024,601535472,603.72,30.04,573.68,Harlech Foodservice Ltd,People (Childrens),Food and refreshments
Salford City Council,01/10/2024,6003978752,559.95,0,559.95,Ralph Livesey Ltd,Place,Food and refreshments
Salford City Council,01/10/2024,601535462,522.21,87.03,435.18,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,01/10/2024,601530411,901.6,150.26,751.34,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,01/10/2024,601530414,901.6,150.26,751.34,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,01/10/2024,601530416,901.6,150.26,751.34,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,01/10/2024,601530417,901.6,150.26,751.34,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,01/10/2024,601535286,901.6,150.26,751.34,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,01/10/2024,601535287,901.6,150.26,751.34,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,01/10/2024,601535253,45000,0,45000,Le Properties Nw Ltd,People (Adults) - CHSC,General Repairs
Salford City Council,01/10/2024,1600744070,3553.2,592.2,2961,Moss Bank Nurseries,Place,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,01/10/2024,1600744071,8640,1440,7200,Moss Bank Nurseries,Place,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,01/10/2024,601535466,764.64,127.44,637.2,Papertrail,People (Childrens),Licencing
Salford City Council,01/10/2024,1600743970,1310,175,1135,Andrew Jenner Ltd T/A Rcd Leaflets,Capital Expenditure,Miscellaneous Expenses
Salford City Council,01/10/2024,601532881,-6000,0,-6000,Co-Op Academy Walkden,People (Childrens),Other Professional Fees
Salford City Council,01/10/2024,601532882,-3000,0,-3000,Co-Op Academy Walkden,People (Childrens),Other Professional Fees
Salford City Council,01/10/2024,1600744039,2000,0,2000,Redacted Data,People (Childrens),Other Professional Fees
Salford City Council,01/10/2024,1600743603,71983.6,0,71983.6,Remarkable Autism,People (Childrens),Other Professional Fees
Salford City Council,01/10/2024,6003978329,2300,0,2300,Zettle_*Kevin Booth Painting,People (Adults),Other Professional Fees
Salford City Council,01/10/2024,1600744078,2289.71,0,2289.71,Greater Manchester Combined,Capital Expenditure,Other Works
Salford City Council,01/10/2024,601535278,12852,0,12852,J. G. Redford Ltd,Capital Expenditure,Other Works
Salford City Council,01/10/2024,1600743540,116169.75,0,116169.75,Gaddum Centre,People (Adults),Payments to Agencies Externally Funded
Salford City Council,01/10/2024,601535387,1875,0,1875,Bright Horizons Family Solutions Ltd,People (Childrens),Payments to Private Providers
Salford City Council,01/10/2024,601535390,3000,0,3000,Rainbows Nursery,People (Childrens),Payments to Private Providers
Salford City Council,01/10/2024,601535389,3125,0,3125,T/A St Marys Treehouse,People (Childrens),Payments to Private Providers
Salford City Council,01/10/2024,1600744080,8570.5,0,8570.5,Gloucestershire County Council,People (Childrens),Pupil Assistance
Salford City Council,01/10/2024,1600744036,95940,15990,79950,Karcher ( Uk ) Ltd,Capital Expenditure,Purchase of Vehicles & Plant
Salford City Council,01/10/2024,601535270,578,0,578,Redacted Data,Place,Refunds
Salford City Council,01/10/2024,601535271,578,0,578,Redacted Data,Place,Refunds
Salford City Council,01/10/2024,601535470,2754,459,2295,G & A Taylor Hotels Ltd,People (Adults),Rents
Salford City Council,01/10/2024,601535468,3756,576,3180,G & A Taylor Hotels Ltd,People (Adults),Rents
Salford City Council,01/10/2024,601535469,3942,657,3285,G & A Taylor Hotels Ltd,People (Adults),Rents
Salford City Council,01/10/2024,601535275,1500,0,1500,Gnl Property Management,People (Adults),Rents
Salford City Council,01/10/2024,601535285,2295,0,2295,Simple Life,People (Adults),Rents
Salford City Council,01/10/2024,6003978319,980,0,980,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978298,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978307,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978341,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978351,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978385,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978392,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978401,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978403,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978409,1428,0,1428,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978312,6120,0,6120,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978314,6120,0,6120,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978399,6120,0,6120,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,6003978407,6120,0,6120,Barton Huxley Management,People (Adults),Staff Travel
Salford City Council,01/10/2024,601535463,-13368,0,-13368,Manchester United Ltd,People (Childrens),Training of Others
Salford City Council,01/10/2024,601535464,14304,2384,11920,Manchester United Ltd,People (Childrens),Training of Others
Salford City Council,01/10/2024,1600744011,723.53,120.59,602.94,Otis Limited,Place,UV Lift Maintenance
Salford City Council,01/10/2024,1600744010,1142.63,190.44,952.19,Otis Limited,Place,UV Lift Maintenance
Salford City Council,01/10/2024,1600742741,19779.12,3296.52,16482.6,Standard Fuel Oils Ltd,Place,Vehicle Ancillary Costs
Salford City Council,01/10/2024,1600744031,1108.8,184.8,924,Karcher ( Uk ) Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,01/10/2024,1600744034,1108.8,184.8,924,Karcher ( Uk ) Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,01/10/2024,1600743992,1198.2,199.7,998.5,Alan Franklin Builders Ltd,Place,Works & Building
Salford City Council,01/10/2024,1600743527,10734.8,1789.13,8945.67,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,01/10/2024,1600743526,17489.09,0,17489.09,Electricity North West Ltd,Capital Expenditure,Works & Building
Salford City Council,01/10/2024,1600743606,13824,2304,11520,Jep Youth Engagement Ltd,People (Childrens),XXXXX MANDAT STUDENT
Salford City Council,01/10/2024,1600743605,15120,2520,12600,Jep Youth Engagement Ltd,People (Childrens),XXXXX MANDAT STUDENT
Salford City Council,01/10/2024,1600743907,832,0,832,The Citywall Project Community Inte,People (Childrens),XXXXX MANDAT STUDENT
Salford City Council,01/10/2024,1600743903,6240,0,6240,The Citywall Project Community Inte,People (Childrens),XXXXX MANDAT STUDENT
Salford City Council,02/10/2024,6003979359,1381.8,0,1381.8,Temp-Chef.Com Ltd,People (Childrens),Agency Fees
Salford City Council,02/10/2024,601535474,600,100,500,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,02/10/2024,6003979344,725,0,725,Warrington Borough Tra,Place,Client Travel Expenses
Salford City Council,02/10/2024,601535509,14815.22,2469.2,12346.02,Rm Education Ltd,People (Childrens),Computer Equipment purchase
Salford City Council,02/10/2024,1600744211,2200,366.67,1833.33,Nec Software Solutions Uk Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,02/10/2024,1600744150,9900,1650,8250,The Uk Firework Company Ltd,Resources & Transformation,Contract Hire
Salford City Council,02/10/2024,601535761,942,157,785,Joelec Ltd,People (Adults),Contractors
Salford City Council,02/10/2024,601535510,640,0,640,The Court Service,Place,Debt Collection Agents
Salford City Council,02/10/2024,601535774,165582.79,27597.13,137985.66,Drax Energy Solutions,Place,Electricity
Salford City Council,02/10/2024,601535773,28739.35,3789.41,24949.94,Drax Energy Solutions,Resources & Transformation,Electricity
Salford City Council,02/10/2024,601535806,211430.23,27183.96,184246.27,Drax Energy Solutions,Resources & Transformation,Electricity
Salford City Council,02/10/2024,1600744116,990,165,825,A  Venning Ltd,Place,Equipment Purchase
Salford City Council,02/10/2024,1600744110,503.64,83.94,419.7,Beesley And Fildes Ltd,Place,Equipment Purchase
Salford City Council,02/10/2024,1600744108,860.64,143.44,717.2,Beesley And Fildes Ltd,Place,Equipment Purchase
Salford City Council,02/10/2024,1600744177,1632.84,272.14,1360.7,Harfield Components Ltd,Place,Equipment Purchase
Salford City Council,02/10/2024,6003979300,12074,0,12074,Kia Stockport,People (Childrens),Equipment Purchase
Salford City Council,02/10/2024,1600744123,18000,3000,15000,Marvtech,Place,Equipment Purchase
Salford City Council,02/10/2024,1600744162,2741.66,456.94,2284.72,Trafford Electrical Wholesalers Ltd,Place,Equipment Purchase
Salford City Council,02/10/2024,601535506,2802.4,0,2802.4,Pearson Education Ltd,People (Childrens),Exam fees
Salford City Council,02/10/2024,601535507,4000.2,0,4000.2,Pearson Education Ltd,People (Childrens),Exam fees
Salford City Council,02/10/2024,1600744215,9080.35,1513.39,7566.96,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,02/10/2024,1600744100,1020,170,850,Lk Consult Limited,Capital Expenditure,External Fees - Other
Salford City Council,02/10/2024,1600744160,1140,190,950,Redmore Environmental Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/10/2024,1600744161,1140,190,950,Redmore Environmental Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/10/2024,601535479,993.12,165.52,827.6,Firemark Ltd,People (Childrens),Fire Equipment
Salford City Council,02/10/2024,6003979306,597.92,0,597.92,Wm Morrisons Store Pick,People (Childrens),Food and refreshments
Salford City Council,02/10/2024,6003979363,640.22,106.7,533.52,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979372,652.36,108.73,543.63,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979360,665.77,110.96,554.81,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979365,665.77,110.96,554.81,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979371,665.77,110.96,554.81,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979373,665.77,110.96,554.81,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979376,757.74,126.29,631.45,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979368,841.72,140.29,701.43,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979377,975.44,162.57,812.87,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979374,1255.73,209.29,1046.44,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979378,1255.73,209.29,1046.44,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979369,1397.96,232.99,1164.97,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,02/10/2024,6003979379,531.98,88.66,443.32,Furniture Resource Centre,Resources & Transformation,Furniture
Salford City Council,02/10/2024,6003979309,2684.4,0,2684.4,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,02/10/2024,1600744203,1564.94,260.82,1304.12,Phoenix Software Ltd,Resources & Transformation,IT  Licence Fees
Salford City Council,02/10/2024,1600744101,3696,616,3080,Phoenix Software Ltd,Resources & Transformation,IT  Licence Fees
Salford City Council,02/10/2024,1600744102,7022.4,1170.4,5852,Phoenix Software Ltd,Resources & Transformation,IT  Licence Fees
Salford City Council,02/10/2024,6003979277,999.89,0,999.89,Birchall Foodservice,Place,Other Professional Fees
Salford City Council,02/10/2024,1600744117,2400,400,2000,Manchester City Council,People (Childrens),Other Professional Fees
Salford City Council,02/10/2024,6003979317,750,0,750,Paypal *Phbholdi,People (Childrens),Other Professional Fees
Salford City Council,02/10/2024,6003979291,4250,0,4250,Property Services Mcr,People (Adults),Other Professional Fees
Salford City Council,02/10/2024,1600744163,9000,0,9000,Purple Infusion Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,02/10/2024,1600744158,5569.2,928.2,4641,Starfish Search Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,02/10/2024,1600744194,960,160,800,M & A Brown (Engravers) Ltd,Capital Expenditure,Other Works
Salford City Council,02/10/2024,1600744204,3102,517,2585,Adecco Uk Ltd,People (Adults),Payments to Agencies
Salford City Council,02/10/2024,1600744191,608.65,0,608.65,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744190,1050,0,1050,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744188,1216,0,1216,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744174,4043.6,0,4043.6,Central Manchester University,Public Health,Payments to Agencies
Salford City Council,02/10/2024,1600744175,4043.6,0,4043.6,Central Manchester University,Public Health,Payments to Agencies
Salford City Council,02/10/2024,1600744193,5220.67,0,5220.67,Federation Of Community Services (C,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744207,4500,0,4500,Reach-In For Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744152,3500,0,3500,Rochdale Mbc,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744199,2690.41,448.4,2242.01,Rr Consultancy Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744154,1525,0,1525,Step Ahead Resource Services Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744149,1750,0,1750,Wigan Council,People (Childrens),Payments to Agencies
Salford City Council,02/10/2024,1600744142,583.32,97.22,486.1,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744148,711.84,118.64,593.2,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744145,860.58,143.43,717.15,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744141,1225.52,204.25,1021.27,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744140,1423.52,237.25,1186.27,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744144,1546.2,257.7,1288.5,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744147,1763.94,293.99,1469.95,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744143,1884.54,314.09,1570.45,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744146,8106.18,1351.03,6755.15,City Electrical Factors Ltd (C.E.F.),Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744198,2530.8,421.8,2109,Wetworx Marine Services Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744200,6780,1130,5650,Wetworx Marine Services Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,1600744201,9540,1590,7950,Wetworx Marine Services Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2024,601535635,714,0,714,Auntie Stephs Playgroup,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535537,856.8,0,856.8,Auntie Stephs Playgroup,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535636,1142.4,0,1142.4,Beis Malka Beiz Girls-Nursery,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535545,571.2,0,571.2,Beltodam Ltd T/A Early Learning Chi,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535540,2713.2,0,2713.2,Big Steps Playgroup,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535640,714,0,714,Bnos Margulis Viznitz Girls School,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535641,714,0,714,Bnos Yisroel Schools Manchester Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535623,571.2,0,571.2,Brentnall Academy,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535543,1428,0,1428,Care Chiefs,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535589,571.2,0,571.2,Clk Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535681,571.2,0,571.2,Clk Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535625,1142.4,0,1142.4,Dukesgate Academy,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535547,1142.4,0,1142.4,Evergreen Childrens Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535548,714,0,714,Fairhills Playgroup Pre-School,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535669,571.2,0,571.2,Folly Brook Nursery Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535571,714,0,714,Folly Brook Nursery Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535648,571.2,0,571.2,Happy Feet Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535551,999.6,0,999.6,Happy Feet Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535607,1256.64,0,1256.64,Inspiring Communities Together,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535653,1142.4,0,1142.4,Kerem Schlome Independent Schools,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535557,1791.12,0,1791.12,Kiddiewinkles Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535659,714,0,714,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535561,862.92,0,862.92,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535658,1560.6,0,1560.6,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535560,3712.8,0,3712.8,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535564,2264.4,0,2264.4,Kidz Corner Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535567,734.4,0,734.4,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535670,856.8,0,856.8,Ladybird Private Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535572,3427.2,0,3427.2,Ladybird Private Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535576,1428,0,1428,Little Explorers,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535577,601.8,0,601.8,Little Explorers Day Nursery Swinton,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535671,571.2,0,571.2,Little Explorers Eccles,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535575,714,0,714,Little Explorers Eccles,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535579,856.8,0,856.8,Little Sprouts Day Nursery Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535630,999.6,0,999.6,Mesne Lea Prestolee Mat,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535584,1285.2,0,1285.2,Mice To Meet You Playgroup Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535585,571.2,0,571.2,Mojo-Out Of School Club,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535631,571.2,0,571.2,Moss Valley Primary School,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535680,714,0,714,Nurturing Hands Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535587,1428,0,1428,Nurturing Hands Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535622,999.6,0,999.6,Prestolee Multi Academy Trust,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535683,856.8,0,856.8,Roobyloos Nursery Worsley Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535588,714,0,714,Shelleys Shortie's,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535632,714,0,714,St Augustine's C Of E Primary School,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535633,1428,0,1428,St Pauls Ce Primary School (Cross Lane),People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535649,571.2,0,571.2,T/A Holly House Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535650,714,0,714,T/A Holyrood Day Nursery (Swinton),People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535629,1142.4,0,1142.4,T/A Marlborough Road Academy,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535596,969,0,969,T/A St Marys Treehouse,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535688,2427.6,0,2427.6,Talmud Torah Yetev Lev,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535689,1713.6,0,1713.6,Tashbar Academy Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535626,714,0,714,The Link Education Trust - Grosveno,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535627,1142.4,0,1142.4,The Link Education Trust - Irlam Pr,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535692,714,0,714,Tinytots Vision Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535601,2570.4,0,2570.4,Tinytots Vision Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535600,1856.4,0,1856.4,Tinytots Vision Nursery Ltd,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535693,714,0,714,Toras Emes Primary School,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535695,790.16,0,790.16,Westwood Smarties Pre-School Nurser,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535604,1428,0,1428,Westwood Smarties Pre-School Nurser,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535605,714,0,714,Woodlands Day Nursery & Preschool,People (Childrens),Payments to Private Providers
Salford City Council,02/10/2024,601535513,4400,0,4400,Mancunian Way,Place,Payments to Voluntary Organisations
Salford City Council,02/10/2024,601535516,1872,0,1872,Salford Storm Football Club Cic,Place,Payments to Voluntary Organisations
Salford City Council,02/10/2024,601535515,2340,0,2340,Salford Storm Football Club Cic,Place,Payments to Voluntary Organisations
Salford City Council,02/10/2024,1600744153,1601.7,266.95,1334.75,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,02/10/2024,1600744170,7437.08,1239.51,6197.57,Whistl Uk Ltd,Resources & Transformation,Postage
