Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,10/05/2024,601522628,4536,756,3780,0161 Project Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,10/05/2024,601522629,3624,604,3020,0161 Project Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,10/05/2024,1600733404,103222.88,17203.81,86019.07,A E Yates Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/05/2024,1600733415,253403.04,42233.84,211169.2,A E Yates Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/05/2024,1600733423,39156,6526,32630,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,10/05/2024,1600733890,4501.2,750.2,3751,Apse,Place,Subscriptions
Salford City Council,10/05/2024,1600733941,636,106,530,Ashbrook (Warrington) Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,10/05/2024,1600733484,12375,2062.5,10312.5,Brightly Software Ltd,Place,Computer Software (no annual fee)
Salford City Council,10/05/2024,1600731096,3000,500,2500,Buttress Architects Limited,Capital Expenditure,External Fees - Architects
Salford City Council,10/05/2024,6003904211,9853.72,0,9853.72,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,10/05/2024,6003904219,9964.66,0,9964.66,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,10/05/2024,601522618,5289.6,881.6,4408,Career Connect,People (Childrens),Other Professional Fees
Salford City Council,10/05/2024,601522665,11038.46,0,11038.46,Chatsworth High School & Community,Capital Expenditure,Works & Building
Salford City Council,10/05/2024,601522666,11038.46,0,11038.46,Chatsworth High School & Community,Capital Expenditure,Works & Building
Salford City Council,10/05/2024,601522693,508.75,0,508.75,Child Autism Uk,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,601522695,1038.76,0,1038.76,Child Autism Uk,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,601522697,588.76,0,588.76,Child Autism Uk,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,601522705,519.38,0,519.38,Child Autism Uk,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,601522620,1182,197,985,Complete Shutter Services,People (Childrens),non -UV Building Repairs & Maintenance
Salford City Council,10/05/2024,601522621,1746,291,1455,D And S Services Ltd,People (Childrens),non -UV Building Repairs & Maintenance
Salford City Council,10/05/2024,1600733452,15770.66,0,15770.66,Digital Advantage,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,6003904372,10545.92,0,10545.92,Divrse 1 Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904376,16632,0,16632,Divrse 1 Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904340,4004,0,4004,Divrse Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904352,2502.5,0,2502.5,Divrse Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904375,3502.06,0,3502.06,Divrse Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904396,22320,0,22320,Divrse Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904415,1419,0,1419,Divrse Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904423,12523.28,0,12523.28,Divrse Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904324,1621.33,0,1621.33,Divrse P1 Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904325,9886.8,0,9886.8,Divrse P1 Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904353,29109.36,0,29109.36,Divrse P1 Ltd,People (Adults),Rents
Salford City Council,10/05/2024,6003904528,654.51,0,654.51,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904662,608.06,0,608.06,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904670,539.88,0,539.88,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904772,523.67,5.57,518.1,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904821,527.26,8.36,518.9,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904856,536.07,1.7,534.37,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904934,1286.77,69.55,1217.22,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904935,552.4,23.56,528.84,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003904950,652.19,0,652.19,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003905001,943.67,26.58,917.09,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,6003905004,1321.9,46.7,1275.2,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,10/05/2024,1600733542,17633.33,0,17633.33,Ed Start Specialist Education Ltd,People (Childrens),Non-Maintained Special Schools
Salford City Council,10/05/2024,1600733543,17633.33,0,17633.33,Ed Start Specialist Education Ltd,People (Childrens),Non-Maintained Special Schools
Salford City Council,10/05/2024,601522640,900,150,750,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,10/05/2024,1600733898,675,0,675,Gateway Psychology Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/05/2024,6003904368,2322,0,2322,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,10/05/2024,6003904383,2311,0,2311,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,10/05/2024,6003904398,2042,0,2042,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,10/05/2024,6003904399,2009,0,2009,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,10/05/2024,6003904412,2009,0,2009,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,10/05/2024,601522667,9408,0,9408,Hilton Lane Primary School,Capital Expenditure,Works & Building
Salford City Council,10/05/2024,1600733894,2658.24,443.04,2215.2,Ingenitech Ltd,People (Adults),Contractors
Salford City Council,10/05/2024,601522623,2750,0,2750,Inspiring Communities Together,Outside Hierarchy,Other Professional Fees
Salford City Council,10/05/2024,601522624,2750,0,2750,Inspiring Communities Together,Outside Hierarchy,Other Professional Fees
Salford City Council,10/05/2024,1600733475,11088,1848,9240,International Parking Systems Uk Lt,Place,Programme Maintenance & Works
Salford City Council,10/05/2024,1600733312,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/05/2024,1600733534,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/05/2024,1600733573,2870.68,478.45,2392.23,K J Lines Ltd,Place,Contractors
Salford City Council,10/05/2024,1600733492,135323.9,22553.98,112769.92,Landscape Engineering Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/05/2024,601522692,4500,0,4500,Life Lodge Ltd,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,1600733903,600,0,600,Lymm High School,People (Childrens),Payments to Other Local Authorities
Salford City Council,10/05/2024,6003904123,21882.39,0,21882.39,M & N Bland,People (Adults),Day Care
Salford City Council,10/05/2024,601522239,798,0,798,Manchester City Council,People (Childrens),Legal Fees
Salford City Council,10/05/2024,1600733219,-22920.18,-3820.03,-19100.15,Manchester City Council,Resources & Transformation,Legal Fees
Salford City Council,10/05/2024,1600733532,146610.88,21443.58,125167.3,Manchester City Council,Resources & Transformation,Legal Fees
Salford City Council,10/05/2024,601522702,600,0,600,Mindjam,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,1600733926,4446.24,0,4446.24,Oakwood Academy,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,1600725319,3202.57,533.76,2668.81,Pavement Testing Services Ltd (Pts),Capital Expenditure,Other Works
Salford City Council,10/05/2024,601522701,669,0,669,Redacted Data,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,6003904046,13752.77,0,13752.77,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904084,17481.56,0,17481.56,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904150,38867.32,0,38867.32,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904167,38375.16,0,38375.16,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904184,40451.4,0,40451.4,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904240,20778.36,0,20778.36,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904253,30302.53,0,30302.53,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904275,42559.21,0,42559.21,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,6003904283,501.27,0,501.27,Redacted Data,People (Adults),Home Helps
Salford City Council,10/05/2024,601522699,2490,0,2490,Redacted Data,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,1600733352,15000,0,15000,Right-Step Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/05/2024,1600733918,54446.81,9074.47,45372.34,Rosgal Ltd,Capital Expenditure,Other Works
Salford City Council,10/05/2024,601522627,521.4,86.9,434.5,Royal Mail Group Ltd,Resources & Transformation,Postage
Salford City Council,10/05/2024,6003904432,2000,0,2000,Rtechgroup Ltd,People (Adults),Furniture
Salford City Council,10/05/2024,6003904442,2525,0,2525,Rtechgroup Ltd,People (Adults),Furniture
Salford City Council,10/05/2024,601522651,1620,0,1620,Salford City Academy,Place,Payments to Voluntary Organisations
Salford City Council,10/05/2024,6003904344,3220,0,3220,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,10/05/2024,6003904446,648,0,648,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,10/05/2024,1600733939,4092,682,3410,Stockport M.B.C.,People (Childrens),Pupil Assistance
Salford City Council,10/05/2024,6003904262,5189.76,0,5189.76,T/A Sage Care Ltd,People (Adults),Supported Tenancies
Salford City Council,10/05/2024,1600733889,1773.9,295.65,1478.25,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,10/05/2024,1600733851,79200,13200,66000,The Essential Parent Company Ltd,People (Childrens),Equipment Purchase
Salford City Council,10/05/2024,6003904068,18854.32,0,18854.32,The Focus Foundation,People (Adults),Supported Tenancies
Salford City Council,10/05/2024,6003904405,2153.97,0,2153.97,The Hanen Centre,Public Health,Equipment Purchase
Salford City Council,10/05/2024,601520766,501.6,83.6,418,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,10/05/2024,1600733319,104584.03,17430.67,87153.36,Tnp,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,10/05/2024,6003904410,629.93,0,629.93,Travelodge Gb0000,People (Adults),Staff Travel
Salford City Council,10/05/2024,1600732488,12300,0,12300,Unicef Uk Baby Friendley Initiative,People (Childrens),Equipment Purchase
Salford City Council,10/05/2024,601522619,724.72,120.79,603.93,Vision For Education Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,10/05/2024,6003904430,835,0,835,Warrington Borough Tra,Place,Client Travel Expenses
Salford City Council,10/05/2024,601522636,594,99,495,Welcare Secure Escorts Ltd,People (Childrens),Staffed Security Service
Salford City Council,10/05/2024,1600733449,12743.84,2123.97,10619.87,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,10/05/2024,1600733885,1252.37,208.73,1043.64,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,10/05/2024,1600733929,636.8,0,636.8,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,10/05/2024,6003904331,642.59,0,642.59,Wm Morrisons Store Pick,People (Childrens),Food and refreshments
Salford City Council,10/05/2024,601520767,2645.4,440.9,2204.5,Wrixon Care,People (Childrens),Payments to Agencies
Salford City Council,10/05/2024,6003904489,875.19,145.87,729.32,Www.Paper.Co.Uk,Resources & Transformation,Stationery
Salford City Council,13/05/2024,1600733620,62205,0,62205,Active Ark Ltd,People (Childrens),Payments to Agencies
Salford City Council,13/05/2024,1600733621,66495,0,66495,Active Ark Ltd,People (Childrens),Payments to Agencies
Salford City Council,13/05/2024,1600733972,592.2,0,592.2,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,13/05/2024,1600733981,1344,0,1344,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,13/05/2024,6003905453,641.6,0,641.6,Amazon* 204-9103039-29,People (Childrens),Food and refreshments
Salford City Council,13/05/2024,6003905457,541.03,0,541.03,Amazon* 206-2103713-51,Resources & Transformation,Food and refreshments
Salford City Council,13/05/2024,6003905459,541.02,0,541.02,Amazon* 206-2103713-51,Resources & Transformation,Food and refreshments
Salford City Council,13/05/2024,1600733984,509,84.83,424.17,Appliance World (North West) Ltd,People (Childrens),Equipment Purchase
Salford City Council,13/05/2024,6003905495,1118.8,0,1118.8,Birchall Foodservice,Place,Other Professional Fees
Salford City Council,13/05/2024,6003905521,1531.25,0,1531.25,Bkg*Hotel At Booking.C,People (Adults),Staff Travel
Salford City Council,13/05/2024,601522745,910,0,910,Bnos Yisroel Schools Manchester Ltd,People (Childrens),Payments to Private Providers
Salford City Council,13/05/2024,1600733604,46136.34,7689.39,38446.95,Causeway Technologies Ltd,Place,Computer Software (no annual fee)
Salford City Council,13/05/2024,601522715,4542.3,757.05,3785.25,Cipfa Business Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,13/05/2024,601522747,2730,0,2730,Clk Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,13/05/2024,601522749,790.6,0,790.6,Clk Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,13/05/2024,1600733586,17633.33,0,17633.33,Ed Start Specialist Education Ltd,People (Childrens),Non-Maintained Special Schools
Salford City Council,13/05/2024,1600729976,592.8,98.8,494,Encore Envelopes Ltd,Resources & Transformation,Equipment Hire
Salford City Council,13/05/2024,601522718,601.29,100.22,501.07,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,13/05/2024,6003905527,651.95,0,651.95,Hb Clark And Co Successor,Place,Food and refreshments
Salford City Council,13/05/2024,601522741,2000,0,2000,Horizon Property Partners Ltd,People (Adults),Rents
Salford City Council,13/05/2024,601522742,2000,0,2000,Horizon Property Partners Ltd,People (Adults),Rents
Salford City Council,13/05/2024,1600733974,2454.48,409.08,2045.4,Insight Direct (Uk) Ltd,Resources & Transformation,IT  Licence Fees
Salford City Council,13/05/2024,1600733571,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens),Payments to Agencies
Salford City Council,13/05/2024,1600733623,22781.7,3796.95,18984.75,Johnson Health Tech Uk Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,13/05/2024,1600733625,24405.95,4067.66,20338.29,Johnson Health Tech Uk Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,13/05/2024,1600733626,41453.18,6908.86,34544.32,Johnson Health Tech Uk Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,13/05/2024,1600733635,11467.96,1911.33,9556.63,Johnson Health Tech Uk Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,13/05/2024,1600733736,-1233,-205.5,-1027.5,Johnson Health Tech Uk Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,13/05/2024,1600733739,-5216.99,-869.5,-4347.49,Johnson Health Tech Uk Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,13/05/2024,6003905497,1000,0,1000,Jysk Ltd,People (Childrens),Furniture
Salford City Council,13/05/2024,1600733564,20388.09,3398.02,16990.07,K J Lines Ltd,Place,Contractors
Salford City Council,13/05/2024,601522746,910,0,910,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,13/05/2024,1600733985,4488.34,748.06,3740.28,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/05/2024,1600733986,3558.71,593.12,2965.59,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/05/2024,1600733987,2042.47,340.41,1702.06,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/05/2024,601522750,1565.5,0,1565.5,Mojo-Out Of School Club,People (Childrens),Payments to Private Providers
Salford City Council,13/05/2024,1600733973,620.68,103.45,517.23,Motor Accident Protection Services,Place,Other Professional Fees
Salford City Council,13/05/2024,6003905498,750,0,750,Paypal *Phbholdi,People (Childrens),Other Professional Fees
Salford City Council,13/05/2024,601522869,996,0,996,Paypoint Plc,People (Adults),Gas
Salford City Council,13/05/2024,1600733703,7260,1210,6050,Political Engagement Ltd Total Poli,Resources & Transformation,Hire of Facilities
Salford City Council,13/05/2024,601522751,1585,0,1585,Pomegranate Nursery Ltd,People (Childrens),Payments to Private Providers
Salford City Council,13/05/2024,601522854,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522861,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522855,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522866,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522858,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522860,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522862,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522852,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522867,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522857,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522864,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522853,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522856,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522863,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522859,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,601522865,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,13/05/2024,1600731909,20112,3352,16760,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,13/05/2024,1600732351,18840,3140,15700,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,13/05/2024,1600732542,15072,2512,12560,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,13/05/2024,1600733287,13248,2208,11040,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,13/05/2024,1600733661,16560,2760,13800,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,13/05/2024,1600733953,3742.07,0,3742.07,Safehouses North Ltd,People (Childrens),Payments to Agencies
Salford City Council,13/05/2024,1600733982,8054.57,0,8054.57,Salvation Army Housing Association-,People (Adults),Payments to Agencies
Salford City Council,13/05/2024,1600733983,8054.57,0,8054.57,Salvation Army Housing Association-,People (Adults),Payments to Agencies
Salford City Council,13/05/2024,6003905504,550,0,550,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/05/2024,6003905508,750,0,750,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/05/2024,6003905430,1130,0,1130,Sumup *Jf Services,People (Adults),General Repairs
Salford City Council,13/05/2024,601522899,1920,0,1920,Sure Removals Ltd,People (Adults),Storage
Salford City Council,13/05/2024,601522748,882.55,0,882.55,T/A Holly House Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,13/05/2024,1600733618,18780,3130,15650,T/A Measure 2 Improve,Capital Expenditure,External Fees - Other
Salford City Council,13/05/2024,601522897,985.07,164.18,820.89,Vision For Education Ltd,People (Childrens),Payments to Agencies
Salford City Council,14/05/2024,1600733443,141036,0,141036,Age Concern Salford T/A Age Uk Salf,People (Adults),Payments to Agencies
Salford City Council,14/05/2024,601520664,4200,700,3500,Aspin And Company Ltd,Place,Other Professional Fees
Salford City Council,14/05/2024,1600732660,2250,375,1875,Counterculture Partnership Llp,Place,Grants
Salford City Council,14/05/2024,6003907989,2071.31,0,2071.31,Divrse P1 Ltd,People (Adults),Rents
Salford City Council,14/05/2024,6003908009,977.07,66.82,910.25,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908019,615.46,0,615.46,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908078,632.2,44.61,587.59,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908145,1260.16,68.78,1191.38,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908183,535.51,7.32,528.19,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908260,528.63,1.7,526.93,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908261,584.04,7.87,576.17,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908263,552.9,0,552.9,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908283,554.66,1.5,553.16,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908286,636.3,0,636.3,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,6003908402,508.55,6.8,501.75,Dunsters Farm Limited,Place,Equipment Purchase
Salford City Council,14/05/2024,1600733995,4176,696,3480,Econ Engineering Ltd,Place,Principal Road Maintenance
Salford City Council,14/05/2024,1600733996,3783.11,630.52,3152.59,Econ Engineering Ltd,Place,Principal Road Maintenance
Salford City Council,14/05/2024,1600733639,21466.67,0,21466.67,Ed Start Specialist Education Ltd,People (Childrens),Non-Maintained Special Schools
Salford City Council,14/05/2024,601522921,5400,900,4500,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,14/05/2024,601522936,1540,0,1540,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,14/05/2024,601522971,590.08,98.35,491.73,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,14/05/2024,601522918,1304.35,56.37,1247.98,Harlech Fodservice Ltd,People (Childrens),Food and refreshments
Salford City Council,14/05/2024,601522904,1800,0,1800,Jo Ritchie Photo,People (Adults),Hire of Facilities
Salford City Council,14/05/2024,1600733988,4650,0,4650,Montrose Living,People (Childrens),Payments to Agencies
Salford City Council,14/05/2024,601522900,102258.9,17043.15,85215.75,Nsl Ltd,Place,Contractors
Salford City Council,14/05/2024,1600733999,1973.4,0,1973.4,Origin Amenity Solutions Ltd,Place,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,14/05/2024,1600720329,808.07,134.68,673.39,Otis Limited,Place,UV Lift Maintenance
Salford City Council,14/05/2024,601522969,523.71,0,523.71,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,14/05/2024,601522965,814,0,814,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,14/05/2024,1600733659,14520,2420,12100,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,14/05/2024,601520765,5220,870,4350,Rm Education Ltd,People (Childrens),Computer Equipment purchase
Salford City Council,14/05/2024,601522911,5064.7,844.12,4220.58,Schofield & Sons Ltd,Capital Expenditure,Other Works
Salford City Council,14/05/2024,1600730764,2644.8,440.8,2204,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,14/05/2024,1600734007,9960,0,9960,Sue Irwin Ltd,People (Childrens),Payments to Agencies
Salford City Council,14/05/2024,6003907954,6420,0,6420,Sumup *Property Services,People (Adults),Other Professional Fees
Salford City Council,14/05/2024,601522973,4613.99,769,3844.99,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,14/05/2024,601522938,1800,300,1500,Topological Ltd,People (Childrens),Computer Equipment purchase
Salford City Council,14/05/2024,1600733654,18054,3009,15045,Wigan Council,Resources & Transformation,Other Professional Fees
Salford City Council,15/05/2024,6003908830,1000,0,1000,5Day (Norwich) Ltd,Place,Training expenses
Salford City Council,15/05/2024,601523104,2296.12,0,2296.12,A Step Above Ltd,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523049,670,0,670,Age Concern Salford T/A Age Uk Salf,Resources & Transformation,Hire of Facilities
Salford City Council,15/05/2024,1600734017,1656.54,276.09,1380.45,Aic Integrated Systems Limited,Place,Contractors
Salford City Council,15/05/2024,1600734019,1889.38,314.9,1574.48,Aic Integrated Systems Limited,Place,Contractors
Salford City Council,15/05/2024,601523063,765.37,0,765.37,Aim Habonim School,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523309,3120,0,3120,Aim Habonim School,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523174,716.62,0,716.62,Aim Habonim School,People (Childrens),Release of Provision
Salford City Council,15/05/2024,1600734000,33892.73,5648.79,28243.94,Argyle (North West) Construction Lt,Capital Expenditure,External Fees - Other
Salford City Council,15/05/2024,1600734082,-33892.73,-5648.79,-28243.94,Argyle (North West) Construction Lt,Capital Expenditure,External Fees - Other
Salford City Council,15/05/2024,1600734083,17287.54,2881.26,14406.28,Argyle (North West) Construction Lt,Capital Expenditure,External Fees - Other
Salford City Council,15/05/2024,6003908873,576.97,96.16,480.81,Arrow County Supplies,Place,Cleaning Materials
Salford City Council,15/05/2024,601523065,880.19,0,880.19,Ateres Elisheva Daycare,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523312,722.08,0,722.08,Ateres Elisheva Daycare,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523313,15082.27,0,15082.27,Ateres Elisheva Daycare,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523066,6888.37,0,6888.37,Auntie Stephs Playgroup,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523314,6154.69,0,6154.69,Auntie Stephs Playgroup,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523179,5016.37,0,5016.37,Auntie Stephs Playgroup,People (Childrens),Release of Provision
Salford City Council,15/05/2024,601523067,1059.75,0,1059.75,Beis Malka Beiz Girls-Nursery,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523315,16641.3,0,16641.3,Beis Malka Beiz Girls-Nursery,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523068,2767.12,0,2767.12,Beis Rochel Manchester Girls School,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523316,11817,0,11817,Beis Rochel Manchester Girls School,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523069,8801.82,0,8801.82,Beis Ruchel School Ltd,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523317,19011.52,0,19011.52,Beis Ruchel School Ltd,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523181,716.62,0,716.62,Beis Ruchel School Ltd,People (Childrens),Release of Provision
Salford City Council,15/05/2024,601523185,909.57,0,909.57,Beis Yaakov High School Creche,People (Childrens),Release of Provision
Salford City Council,15/05/2024,601523082,4592.25,0,4592.25,Beltodam Ltd T/A Early Learning Chi,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523341,8009.62,0,8009.62,Beltodam Ltd T/A Early Learning Chi,People (Childrens),Payments to Private Providers
Salford City Council,15/05/2024,601523197,1433.25,0,1433.25,Beltodam Ltd T/A Early Learning Chi,People (Childrens),Release of Provision
Salford City Council,15/05/2024,601523318,15662.4,0,15662.4,Belz Cheider Ltd,People (Childrens),Payments to Private Providers
