Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,118.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,165.27
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,373.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,258.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,113.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,157.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,131.62
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,161.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,399.85
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,105.34
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,128.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,676.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,422.37
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,244.07
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,250.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,109.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,134.95
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,289.84
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,203.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,187.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,476.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,373.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,165.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,375.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,847.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,239.48
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,377.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,232.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,117.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,110.19
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,379.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,359.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,226.52
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,117.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,419.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,123.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,177.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,133.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,436.55
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,323.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,243.58
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,121.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,166.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,207.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,442.14
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/04/2024,147.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,18/04/2024,226.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,135.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,555.58
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,233.76
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,233.85
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,325.58
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,276.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,265.16
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,354.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,117.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,101.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,205.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,308.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,291.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,377.38
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,217.07
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,209.16
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,733.16
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,235.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,281.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,144.68
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,166.34
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,135.03
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,335.74
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,117.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,646.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,165.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,287.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,489.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,414.62
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,124.52
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,106.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,622.47
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,594.38
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,112.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,187.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,102.41
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,101.96
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,106.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,101.47
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,650.01
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,251.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,193.37
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,466.49
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,465.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,123.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,147.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,172.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,232.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,154.91
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,102.27
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,379.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,125.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,223.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,150.74
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,697.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,359.37
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,329.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,135.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,341.91
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,258.35
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,480.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,117.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,155.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,225.24
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,106.14
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,238.53
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,618.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,125.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,408.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,310.79
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,328.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,155.67
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,457.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,147.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,358.78
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,222.13
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,283.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,100.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,229.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,448.91
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,100.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,201.35
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,144.73
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,176.55
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,398.47
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,446.62
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,321.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,395.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,263.57
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,158.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,130.93
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,117.02
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,339.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,366.32
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,309.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,348.84
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,323.82
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,285.14
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,158.67
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,450.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,134.09
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,245.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,180.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,402.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,170.15
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,202.27
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,266.96
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,118.95
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,183.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,102.32
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,112.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,115.52
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,167.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,124.43
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/04/2024,115.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,105.84
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,117.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,116.20
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,132.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,110.70
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,166.97
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,147.56
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,158.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,161.65
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,188.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,135.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,116.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,125.59
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,196.46
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,105.03
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,146.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,139.34
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,242.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,202.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,109.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,118.54
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,119.43
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,109.22
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,153.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,22/04/2024,173.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,106.66
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,145.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,119.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,180.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,100.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,135.78
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,142.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,151.73
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,109.97
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,106.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,157.96
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,120.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,139.01
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,139.34
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,235.54
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,189.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,118.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,174.79
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,123.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,109.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,142.10
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,26/04/2024,153.24
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,30/04/2024,150.24
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Border Janitorial Supplies Limited,30/04/2024,104.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,03/04/2024,464.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,TROPICAL ICE,02/04/2024,166.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Vegware,11/04/2024,262.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Vegware,11/04/2024,262.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,26/04/2024,129.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,26/04/2024,259.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Vegware,30/04/2024,441.90
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,30/04/2024,294.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,12/04/2024,127.20
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,15/04/2024,309.88
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,15/04/2024,247.54
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,08/04/2024,300.48
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,08/04/2024,788.76
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,02/04/2024,141.79
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,08/04/2024,111.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,08/04/2024,1014.12
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Delice de France,11/04/2024,259.74
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Computer Hardware (Maint),CIVICA UK LIMITED,11/04/2024,-493.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,220.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,214.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,1716.53
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,826.73
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,255.94
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,204.97
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,472.68
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,549.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,317.20
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/04/2024,318.26
