Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),The Telford Langley School ,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),The Telford Langley School ,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),The Telford Langley School ,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),The Telford Langley School ,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Park School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Park School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Park School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Park School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Priory School Learning Community Trust,12/07/2024,350.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Priory School Learning Community Trust,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Priory School Learning Community Trust,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Priory School Learning Community Trust,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Priory School Learning Community Trust,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Telford Priory School Learning Community Trust,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,Marches Academy Trust,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,Marches Academy Trust,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,The Thomas Adams School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,The Thomas Adams School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,The Thomas Adams School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,The Thomas Adams School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,Tibshelf Community School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,Tudor Grange Academy,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,Wheelers Lane Technology College,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,William Brookes School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,William Brookes School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,William Brookes School,12/07/2024,216.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,William Brookes School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,Woodlands School,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),THOMAS TELFORD SCHOOL,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Windmill Primary School Academy,12/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Windmill Primary School Academy,12/07/2024,450.00
Education & Skills,Virtual School,Supplies & Services,Other Tuition Fees,New Leaf Alternative Provision,12/07/2024,600.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Other LEA Schools,Whitgreave Primary School,29/07/2024,450.00
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Non Schools,Green Heath School,29/07/2024,"5,600.00"
Education & Skills,Virtual School,Third Party Payments,Misc. Education Payments to Non Schools,Chalkline Education & Support Ltd,29/07/2024,"2,150.00"
Education & Skills,Virtual School,Supplies & Services,Out of School Activities,EXOTIC ZOO COMMUNITY INTEREST COMPANY,03/07/2024,120.00
Education & Skills,Virtual School,Supplies & Services,Out of School Activities,Mercure Telford Centre Hotel,18/07/2024,323.82
Education & Skills,Virtual School,Supplies & Services,Out of School Activities,Elevated Youth Ltd,29/07/2024,600.00
"Finance, People & IDT",Finance,Supplies & Services,External Audit Fees,KPMG LLP,01/07/2024,"77,767.25"
"Finance, People & IDT",Finance Manager (Corporate & Capital),Supplies & Services,Publications,CIPFA BUSINESS LTD,19/07/2024,"2,655.00"
"Finance, People & IDT",Finance Manager (Corporate & Capital),Employees,Professional Subs,AAT,15/07/2024,184.00
"Finance, People & IDT",Human Resources,Employees,Criminal Records Bureau Checks,DISCLOSURE & BARRING SERVICE,11/07/2024,"8,296.00"
"Finance, People & IDT",Human Resources,Supplies & Services,Subscriptions,LEXIS NEXIS,01/07/2024,876.98
"Finance, People & IDT",Human Resources,Supplies & Services,Doctors Fees,BHSF Occupational Health Ltd,12/07/2024,"4,852.80"
"Finance, People & IDT",Human Resources,Premises-Related Expenditure,Hire Of Rooms,Anstice Community Trust,22/07/2024,310.00
"Finance, People & IDT",Human Resources,Employees,Staff Training,PUBLIC POLICY EXCHANGE LIMITED,10/07/2024,258.00
"Finance, People & IDT",Human Resources,Employees,Staff Training,MEETING POINT TRUST LTD,11/07/2024,225.00
"Finance, People & IDT",Human Resources,Employees,Staff Training,MEETING POINT TRUST LTD,11/07/2024,225.00
"Finance, People & IDT",Human Resources,Employees,Staff Training,MEETING POINT TRUST LTD,25/07/2024,112.50
"Finance, People & IDT",Human Resources,Employees,Staff Training,West Midlands Employers,22/07/2024,"1,000.00"
"Finance, People & IDT",Human Resources,Employees,Staff Training,Crisis Prevention Institute Europe,30/07/2024,"4,702.50"
"Finance, People & IDT",Human Resources,Employees,Staff Training,Severn Hospice Ltd,25/07/2024,350.00
"Finance, People & IDT",Human Resources,Employees,Staff Training,Crisis Prevention Institute Europe,29/07/2024,"4,795.00"
"Finance, People & IDT",Human Resources,Employees,Staff Training,Crisis Prevention Institute Europe,30/07/2024,248.00
"Finance, People & IDT",Human Resources,Employees,Staff Training,Opus Experts in Medicines Training,31/07/2024,595.00
"Finance, People & IDT",Human Resources,Employees,Staff Training,Opus Experts in Medicines Training,31/07/2024,595.00
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,08/07/2024,"10,637.67"
"Finance, People & IDT",ICT,Capital Expenditure,Payments to Contractor,Zellis UK Ltd,19/07/2024,376.00
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,08/07/2024,"132,812.88"
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,08/07/2024,"13,451.76"
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,08/07/2024,"8,647.84"
"Finance, People & IDT",ICT,Capital Expenditure,Payments to Contractor,VIRGIN MEDIA BUSINESS ,16/07/2024,"184,245.68"
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,24/07/2024,"2,950.00"
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,24/07/2024,850.00
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,24/07/2024,950.00
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,24/07/2024,"1,200.00"
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,24/07/2024,"1,634.50"
"Finance, People & IDT",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,24/07/2024,"8,400.00"
"Finance, People & IDT",ICT,Capital Expenditure,Payments to Contractor,UNIT4 BUSINESS SOFTWARE LTD,24/07/2024,"1,429.98"
"Finance, People & IDT",ICT,Capital Expenditure,Payments to Contractor,Stallions Solutions Ltd,30/07/2024,"7,987.50"
"Finance, People & IDT",ICT,Capital Expenditure,Payments to Contractor,Respond Group Limited ,29/07/2024,"11,070.00"
"Finance, People & IDT",ICT,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,16/07/2024,"8,087.26"
"Finance, People & IDT",ICT,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,16/07/2024,"-2,964.13"
"Finance, People & IDT",ICT,Supplies & Services,Telephones,Trustmarque Solutions Limited,26/07/2024,"2,651.70"
"Finance, People & IDT",ICT,Supplies & Services,Text Messages,KONICA MINOLTA BUSINESS SOLUTIONS UK LTD,31/07/2024,269.04
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,03/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,03/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,03/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,CCS MEDIA LIMITED,16/07/2024,348.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,CCS MEDIA LIMITED,16/07/2024,320.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,CCS MEDIA LIMITED,16/07/2024,179.20
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD AIRTIME ,24/07/2024,"4,260.67"
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD AIRTIME ,24/07/2024,229.20
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD AIRTIME ,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,31/07/2024,191.00
"Finance, People & IDT",ICT,Supplies & Services,Telecomms,VIRGIN MEDIA BUSINESS ,03/07/2024,"1,800.00"
"Finance, People & IDT",ICT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,04/07/2024,110.00
"Finance, People & IDT",ICT,Premises-Related Expenditure,R&M -Building Other,Charlton Academy,04/07/2024,"7,555.37"
"Finance, People & IDT",ICT,Supplies & Services,Telecomms,VIRGIN MEDIA BUSINESS ,16/07/2024,"3,198.43"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Salamandersoft Limited,17/07/2024,"28,054.42"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Salamandersoft Limited,17/07/2024,806.00
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Salamandersoft Limited,17/07/2024,425.10
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Salamandersoft Limited,17/07/2024,"2,342.41"
"Finance, People & IDT",ICT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Robell Maintenance Services Ltd,30/07/2024,450.00
"Finance, People & IDT",ICT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,31/07/2024,170.00
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,04/07/2024,"2,963.40"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,04/07/2024,798.60
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,04/07/2024,"15,929.04"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zellis UK Ltd,10/07/2024,"43,680.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),ICS.Al Ltd,16/07/2024,"1,198.00"
"Finance, People & IDT",ICT,Supplies & Services,Telecomms,VODAFONE LTD ,16/07/2024,"1,694.00"
"Finance, People & IDT",ICT,Supplies & Services,Telecomms,Trustmarque Solutions Limited,28/07/2024,"376,510.38"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Wavenet Limited,25/07/2024,"12,149.32"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,26/07/2024,"17,242.80"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,30/07/2024,"2,100.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Zivver Limited,29/07/2024,"2,500.00"
"Finance, People & IDT",ICT,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,10/07/2024,263.63
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,04/07/2024,837.87
"Finance, People & IDT",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,09/07/2024,187.98
"Finance, People & IDT",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,08/07/2024,686.00
"Finance, People & IDT",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,08/07/2024,751.92
"Finance, People & IDT",ICT,Supplies & Services,Equipment - Purchase,ICTn Limited,12/07/2024,414.74
"Finance, People & IDT",ICT,Supplies & Services,Telephones,CCS MEDIA LIMITED,16/07/2024,122.96
"Finance, People & IDT",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,24/07/2024,"3,325.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"1,638.40"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"3,047.20"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"1,340.80"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"2,579.20"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"2,006.40"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"3,031.20"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"2,896.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"4,296.80"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"4,600.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"2,324.80"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"1,972.80"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"2,612.80"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"1,960.00"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,"1,832.80"
"Finance, People & IDT",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,30/07/2024,793.60
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,858.93
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,982.05
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,"2,624.38"
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,151.98
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,"1,083.43"
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,472.46
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,121.71
"Finance, People & IDT",Revenues,Supplies & Services,Postages,Financial Data Management plc,10/07/2024,709.91
"Finance, People & IDT",Revenues,Supplies & Services,Consultancy,Greenhalgh Kerr Ltd,24/07/2024,"2,660.00"
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,12/07/2024,"1,625.00"
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,The Purple Company (UK) Ltd,03/07/2024,890.00
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,MailSolutions,04/07/2024,176.35
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,MailSolutions,04/07/2024,550.00
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,Printloft,31/07/2024,439.00
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,31/07/2024,725.00
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,10/07/2024,170.00
"Finance, People & IDT",Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,05/07/2024,414.64
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,J P Printers Limited,09/07/2024,761.00
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,Prontaprint - Stratford,12/07/2024,201.91
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,J P Printers Limited,11/07/2024,"1,644.00"
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,J P Printers Limited,11/07/2024,720.00
"Finance, People & IDT",Revenues,Supplies & Services,Other Office Expenses,DOCU-FINISH SOLUTIONS LTD,25/07/2024,527.25
"Finance, People & IDT",Revenues,Supplies & Services,Stationery,VIVID LAMINATING TECHNOLOGIES LTD,24/07/2024,118.35
"Finance, People & IDT",Revenues,Supplies & Services,Other Office Expenses,DOCU-FINISH SOLUTIONS LTD,24/07/2024,259.60
"Finance, People & IDT",Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,23/07/2024,325.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,09/07/2024,378.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC,05/07/2024,"3,306.52"
"Finance, People & IDT",Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,05/07/2024,360.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,05/07/2024,216.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,05/07/2024,180.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,05/07/2024,108.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,G FORCE EXPRESS PARCELS LTD,05/07/2024,106.62
"Finance, People & IDT",Revenues,Supplies & Services,Franking machine service,Francotyp Postalia Ltd ,05/07/2024,"1,922.00"
"Finance, People & IDT",Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,08/07/2024,108.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,08/07/2024,189.00
"Finance, People & IDT",Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,10/07/2024,"1,293.34"
"Finance, People & IDT",Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,24/07/2024,"1,616.55"
"Finance, People & IDT",Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,24/07/2024,718.55
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),TELFORD MIND,04/07/2024,"6,250.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Cranstoun,18/07/2024,"124,420.58"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),SHROPSHIRE COUNCIL ,08/07/2024,"259,544.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,03/07/2024,432.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,03/07/2024,575.27
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),TELFORD MIND,18/07/2024,"36,000.00"
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,31/07/2024,115.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,31/07/2024,354.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,31/07/2024,491.27
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,31/07/2024,575.27
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,31/07/2024,468.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,31/07/2024,312.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,31/07/2024,828.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,31/07/2024,312.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),TELFORD MIND,31/07/2024,148.30
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Oxford University Hospitals NHS Trust,02/07/2024,144.85
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,18/07/2024,"253,996.67"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,18/07/2024,"253,996.67"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Change Grow Live Charity ,11/07/2024,"20,000.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Homerton University Hospital NHS FT,09/07/2024,134.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Comp Software (Purch / Hire),Quality Education Solutions Ltd,15/07/2024,"6,382.25"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Central Health Solutions Ltd,18/07/2024,"6,096.45"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,18/07/2024,"3,688.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,18/07/2024,"1,876.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,18/07/2024,"-1,876.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,18/07/2024,"28,255.24"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Midlands Partnership NHS Foundation Trust,29/07/2024,"1,000.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,31/07/2024,"6,044.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,31/07/2024,"4,948.00"
Health & Wellbeing,Health Improvement,Employees,Staff Training,England Athletics,01/07/2024,"1,900.00"
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,10/07/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,10/07/2024,120.00
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP CIO,04/07/2024,140.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,08/07/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,08/07/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,08/07/2024,120.00
Health & Wellbeing,Health Improvement,Supplies & Services,Administrative/Office Supplies,Viking Direct,09/07/2024,228.90
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,18/07/2024,144.00
Health & Wellbeing,Health Protection,Supplies & Services,Other Services,Northumbrian Water Limited,19/07/2024,162.27
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Telford and Wrekin Interfaith Council,16/07/2024,"25,000.00"
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Telford Crisis Support,17/07/2024,"50,000.00"
