Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Adult Social Care,ASC Prevention & Enablement,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,26/09/2024,228.00
Adult Social Care,ASC Prevention & Enablement,Employees,Staff Training,NHS Shropshire Telford & Wrekin ICB QOC Receivables N209,26/09/2024,600.00
Adult Social Care,ASC Prevention & Enablement,Third Party Payments,Other Care Purchasing,RW Pest Solutions LTD,26/09/2024,285.00
Adult Social Care,"Assurance, Transformation & Financial Management",Supplies & Services,Subscriptions,Association of Public Authority Deputies,13/09/2024,150.00
Adult Social Care,Community Social Work (Principal Social Worker),Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,23/09/2024,355.60
Adult Social Care,Community Social Work (Principal Social Worker),Transfer Payments,Non Traditional Care Packages,Barclays Bank T&W Appointee & Deputy Client Account,19/09/2024,8159.67
Adult Social Care,Community Social Work (Principal Social Worker),Premises-Related Expenditure,R&M - Pavillions,BRITISH GAS TRADING LIMITED,06/09/2024,841.35
Adult Social Care,Community Social Work (Principal Social Worker),Premises-Related Expenditure,General Rents,The Wrekin Housing Group Ltd (Invoices Only),17/09/2024,5581.71
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Other Grants (Expenses),SHROPSHIRE COUNCIL,06/09/2024,45754.00
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Other Grants (Expenses),Shropshire Parent and Carer Council (PACC),26/09/2024,50000.00
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,Dr Sajeev Kshemendran T/A Sakum Ltd,17/09/2024,329.50
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,St Teresa Ltd - Dr Rao,17/09/2024,150.00
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,St Teresa Ltd - Dr Rao,17/09/2024,2440.85
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Medical Consultants Fees,St Teresa Ltd - Dr Rao,06/09/2024,1114.32
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP,05/09/2024,125.22
Adult Social Care,My Options,Supplies & Services,Equipment - Hire,ASLES (TOOL HIRE & SALES) LTD,16/09/2024,157.20
Adult Social Care,My Options,Supplies & Services,Equipment - Hire,ASLES (TOOL HIRE & SALES) LTD,16/09/2024,300.00
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BROSCH DIRECT LTD,24/09/2024,640.68
Adult Social Care,My Options,Supplies & Services,Laundry & Towel Hire,PHS GROUP,13/09/2024,191.10
Adult Social Care,My Options,Premises-Related Expenditure,Hire Of Rooms,Dawley Baptist Church,04/09/2024,175.00
Adult Social Care,My Options,Supplies & Services,Comp Software (Purch / Hire),CCS MEDIA LIMITED,23/09/2024,388.00
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,05/09/2024,160.65
Adult Social Care,My Options,Supplies & Services,Adult Flexi / Day Care,Redacted Personal Information,19/09/2024,1784.10
Adult Social Care,My Options,Supplies & Services,Respite Care,Redacted Personal Information,19/09/2024,416.29
Adult Social Care,My Options,Supplies & Services,Respite Care,Redacted Personal Information,17/09/2024,1061.39
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,11/09/2024,154.01
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,13/09/2024,103.00
Adult Social Care,My Options,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,09/09/2024,461.52
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,24/09/2024,229.43
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,16/09/2024,113.12
Adult Social Care,My Options,Employees,Agency Supply Costs,Nurse Plus and Carer Plus (UK) Limited,16/09/2024,240.98
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,16/09/2024,245.50
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,16/09/2024,334.69
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,16/09/2024,238.60
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,16/09/2024,107.94
Adult Social Care,My Options,Supplies & Services,Respite Care,Redacted Personal Information,16/09/2024,760.00
Adult Social Care,My Options,Supplies & Services,Respite Care,Redacted Personal Information,16/09/2024,664.00
Adult Social Care,My Options,Supplies & Services,Respite Care,Redacted Personal Information,16/09/2024,1580.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,26/09/2024,149.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),TELFORD MIND,05/09/2024,240.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,19/09/2024,350.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,19/09/2024,199.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,26/09/2024,228.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,26/09/2024,228.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,26/09/2024,199.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,26/09/2024,180.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Connected Care Solutions (Ethel Care),25/09/2024,9972.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Connected Care Solutions (Ethel Care),16/09/2024,4380.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Easylink,10/09/2024,631.62
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Easylink,16/09/2024,351.83
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Easylink,20/09/2024,479.37
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Possum Ltd,20/09/2024,895.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,RNIB ENTERPRISES LTD (12861448),18/09/2024,127.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,SARABEC LIMITED,26/09/2024,227.95
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,SARABEC LIMITED,26/09/2024,139.95
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,SARABEC LIMITED,26/09/2024,287.76
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Closomat Limited,19/09/2024,364.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Closomat Limited,19/09/2024,670.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,Closomat Limited,15/09/2024,205.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,Closomat Limited,15/09/2024,205.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,17/09/2024,916.25
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,17/09/2024,7768.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,15/09/2024,165.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,15/09/2024,149.80
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,15/09/2024,149.80
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Careium T/A Doro Care Uk,17/09/2024,456.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Careium T/A Doro Care Uk,17/09/2024,172.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Careium T/A Doro Care Uk,17/09/2024,252.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Careium T/A Doro Care Uk,17/09/2024,716.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Careium T/A Doro Care Uk,17/09/2024,180.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Service Contracts,Careium T/A Doro Care Uk,17/09/2024,124.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Medequip,17/09/2024,9971.82
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Medequip,25/09/2024,8850.04
Adult Social Care,Prevention & Independence - Older Adults & Disability,Employees,Staff Training,SHROPSHIRE COUNCIL,24/09/2024,241.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,13/09/2024,3300.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Mobile Phones,CCS MEDIA LIMITED,13/09/2024,260.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,09/09/2024,461.52
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,20/09/2024,1890.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,20/09/2024,420.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Agency Services,Pertemps Recruitment Partnership Limited,17/09/2024,643.46
Children's Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Agency Services,Pertemps Recruitment Partnership Limited,17/09/2024,618.91
Children's Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Agency Services,Pertemps Recruitment Partnership Limited,17/09/2024,643.46
Children's Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Agency Services,Pertemps Recruitment Partnership Limited,17/09/2024,776.26
Children's Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Agency Services,Pertemps Recruitment Partnership Limited,17/09/2024,643.46
Children's Safeguarding & Family Support,Child Protection & Family Support,Third Party Payments,Agency Services,Pertemps Recruitment Partnership Limited,17/09/2024,776.26
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,Shared Services Connected Limited,20/09/2024,5000.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Season Tickets,ARRIVA MIDLANDS LTD (73794814),30/09/2024,311.85
Children's Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,23/09/2024,108.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Employees,Staff Training,SHROPSHIRE COUNCIL,26/09/2024,1920.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Employees,Course Fees,Creative Arts North Staffs (CANS),17/09/2024,280.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Employees,Training Expenses,Creative Arts North Staffs (CANS),17/09/2024,190.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Legal Expenses,Medical Expert Witness Alliance LLP,11/09/2024,1075.20
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Legal Expenses,Medical Expert Witness Alliance LLP,09/09/2024,1460.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Legal Expenses,Medical Expert Witness Alliance LLP,09/09/2024,508.80
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Legal Expenses,Medical Expert Witness Alliance LLP,09/09/2024,584.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Registration / Licence Fees,OFSTED,24/09/2024,2471.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Public Participation,redacted Personal Information,17/09/2024,121.81
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,Security Wise Ltd,05/09/2024,237.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,ABRAHAM DARBY ACADEMY,04/09/2024,360.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Events,Redacted Personal Information,13/09/2024,250.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Events,Redacted Personal Information,13/09/2024,295.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Events,Redacted Personal Information,13/09/2024,245.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Events,Redacted Personal Information,13/09/2024,245.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Stationery,SIGNS EXPRESS (TELFORD),10/09/2024,558.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),The Breastfeeding Network,16/09/2024,15000.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),The Breastfeeding Network,16/09/2024,15000.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),The Breastfeeding Network,16/09/2024,15000.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Training Exp's (Facilitators),ES-PBS Services,07/09/2024,500.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Jiraffe,06/09/2024,226.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Jiraffe,26/09/2024,855.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Jiraffe,26/09/2024,2720.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A Smith Associates,06/09/2024,670.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A Smith Associates,12/09/2024,495.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,12/09/2024,934.19
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,OSPREY SLING COMPANY LTD,12/09/2024,399.90
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Schuchmann LLP,12/09/2024,2698.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Spacesaverbeds Ltd,06/09/2024,1770.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,17/09/2024,179.25
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,17/09/2024,125.50
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,TELFORD COLLEGE,25/09/2024,13333.40
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Training Exp's (Facilitators),ES-PBS Services,07/09/2024,500.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Supportive Lodgings,Life Skills Supporting Accommodation Ltd,05/09/2024,-3106.93
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Holidays & Outings,MD School of Performing Arts,25/09/2024,450.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transfer Payments,Leaving Care Grant,THE SPECIAL CARPET COMPANY LTD T/A ALL FOORS N RUGS,25/09/2024,506.49
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transfer Payments,Leaving Care Grant,THE SPECIAL CARPET COMPANY LTD T/A ALL FOORS N RUGS,25/09/2024,240.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Season Tickets,ARRIVA MIDLANDS LTD,30/09/2024,321.30
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Childcare Provision,SHROPSHIRE COUNCIL,25/09/2024,1206.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Services,SHROPSHIRE COUNCIL ,25/09/2024,972.95
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Season Tickets,ARRIVA MIDLANDS LTD,30/09/2024,311.85
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,DONNINGTON MEDICAL PRACTICE,11/09/2024,150.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,30/09/2024,933.72
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,30/09/2024,1133.72
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,30/09/2024,955.11
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,30/09/2024,938.39
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,30/09/2024,931.82
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,30/09/2024,903.60
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,DONNINGTON MEDICAL PRACTICE,11/09/2024,150.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Form F Assessments,Kite Fostering Consultancy Ltd,24/09/2024,2054.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Services,Signis Limited,17/09/2024,1500.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Childminders,THE BEARS DEN PRE-SCHOOL ,24/09/2024,1523.00
Corporate Items,Corporate Codes,Capital Financing Costs,Unitary Charge,PYRAMID SCHOOLS (HADLEY) LTD,26/09/2024,1031046.45
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Opus People Solutions Limited,06/09/2024,313.45
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Opus People Solutions Limited,06/09/2024,74234.63
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Opus People Solutions Limited,18/09/2024,66859.68
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Opus People Solutions Limited,20/09/2024,76573.26
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Opus People Solutions Limited,26/09/2024,57215.00
Corporate Items,Corporate Codes,Supplies & Services,Other Grants (Expenses),Great Dawley Town Council,24/09/2024,7481.38
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,365 Transports Ltd,26/09/2024,318.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Grange Park Primary School - Community Academies Trust,18/09/2024,325.80
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Redacted Personal Information,16/09/2024,107.09
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,240.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,2400.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,2550.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,1840.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,160.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,1080.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,2400.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,2850.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,26/09/2024,2100.00
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Taxi Costs,The Telford Langley School,16/09/2024,-325.80
Education & Skills,Access & Sufficiency,Supplies & Services,Provisions,Castell Howell Foods Ltd,17/09/2024,1296.75
Education & Skills,Access & Sufficiency,Supplies & Services,Provisions,Castell Howell Foods Ltd,17/09/2024,168.67
Education & Skills,Access & Sufficiency,Supplies & Services,Provisions,Castell Howell Foods Ltd,17/09/2024,289.67
Education & Skills,Access & Sufficiency,Supplies & Services,Provisions,Castell Howell Foods Ltd,17/09/2024,330.28
Education & Skills,Access & Sufficiency,Supplies & Services,Provisions,Castell Howell Foods Ltd,17/09/2024,138.88
Education & Skills,Access & Sufficiency,Supplies & Services,Instructors Fees,CHRIS HUGHES MULTI ACTIVITY SERVICES LTD,17/09/2024,452.05
Education & Skills,Access & Sufficiency,Supplies & Services,Instructors Fees,CHRIS HUGHES MULTI ACTIVITY SERVICES LTD,10/09/2024,732.05
Education & Skills,Access & Sufficiency,Supplies & Services,Equipment - Purchase,ERIC NEVILLE CATERING EQUIPMENT AND SERVICES  LTD,02/09/2024,263.88
Education & Skills,Access & Sufficiency,Supplies & Services,Equipment - Purchase,ERIC NEVILLE CATERING EQUIPMENT AND SERVICES  LTD,02/09/2024,107.97
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Vehicle Parts,Pemrhos Garage TA Gwalia Garage Tywyn,17/09/2024,197.36
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Vehicle Parts,Pemrhos Garage TA Gwalia Garage Tywyn,10/09/2024,127.72
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Vehicle Parts,Pemrhos Garage TA Gwalia Garage Tywyn,25/09/2024,173.56
Education & Skills,Access & Sufficiency,Transport-Related Expenditure,Vehicle Parts,Pemrhos Garage TA Gwalia Garage Tywyn,20/09/2024,249.88
Education & Skills,Access & Sufficiency,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,20/09/2024,135.00
Education & Skills,Access & Sufficiency,Supplies & Services,Instructors Fees,CHRIS HUGHES MULTI ACTIVITY SERVICES LTD,17/09/2024,255.00
Education & Skills,Access & Sufficiency,Supplies & Services,Instructors Fees,CHRIS HUGHES MULTI ACTIVITY SERVICES LTD,04/09/2024,127.50
Education & Skills,Access & Sufficiency,Supplies & Services,Equipment - Purchase,DMM INTERNATIONAL LTD,04/09/2024,466.62
Education & Skills,Access & Sufficiency,Supplies & Services,Other Services,ROWLANDS & COMPANY,11/09/2024,120.06
Education & Skills,Access & Sufficiency,Supplies & Services,Other Services,THE LONGMYND ADVENTURE CAMP,24/09/2024,165.00
Education & Skills,Achievement & Enrichment,Premises-Related Expenditure,Hire Of Rooms,Mercure Telford Centre Hotel,27/09/2024,1760.48
Education & Skills,Achievement & Enrichment,Supplies & Services,Comp Software (Purch / Hire),Charanga Ltd.,04/09/2024,1300.00
Education & Skills,Achievement & Enrichment,Supplies & Services,Artistes Fees,Friction Arts,16/09/2024,803.20
Education & Skills,Achievement & Enrichment,Supplies & Services,Equipment - Purchase,Gear4 Music,30/09/2024,247.30
Education & Skills,Achievement & Enrichment,Supplies & Services,Other Expenses,Music Education Solutions Ltd,16/09/2024,780.00
Education & Skills,Achievement & Enrichment,Supplies & Services,Equipment - Purchase,Normans (Burton Upon Trent) Ltd,10/09/2024,590.00
Education & Skills,Achievement & Enrichment,Supplies & Services,Equipment - Purchase,Normans (Burton Upon Trent) Ltd,17/09/2024,345.00
