Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Adult Social Care,My Options,Supplies & Services,Respite Care,Redacted Personal Information ,26/06/2024,664.00
Adult Social Care,My Options,Supplies & Services,Respite Care,Redacted Personal Information ,26/06/2024,1519.98
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BERWICK CARE EQUIPMENT LTD,25/06/2024,122.28
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Access UK Ltd,28/06/2024,470.75
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Access UK Ltd,28/06/2024,470.75
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Access UK Ltd,28/06/2024,470.75
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Access UK Ltd,28/06/2024,470.75
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Access UK Ltd,28/06/2024,470.75
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Canary Care Global Limited,04/06/2024,1449.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Possum Ltd,04/06/2024,765.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Possum Ltd,04/06/2024,895.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Alert-it Care Alarms,06/06/2024,532.02
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Ravencourt Ltd,06/06/2024,567.70
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,RNIB ENTERPRISES LTD ,17/06/2024,215.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,PivoTell Ltd,17/06/2024,2070.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Canary Care Global Limited,17/06/2024,1242.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Easylink,24/06/2024,434.61
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,Closomat Limited,04/06/2024,205.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,Closomat Limited,04/06/2024,205.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,04/06/2024,312.31
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,Closomat Limited,04/06/2024,205.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,Closomat Limited,04/06/2024,205.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,Closomat Limited,04/06/2024,205.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Medequip,14/06/2024,8617.20
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Other Grants (Expenses),Medequip,14/06/2024,10031.83
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/06/2024,1643.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/06/2024,7808.75
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,04/06/2024,149.58
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Closomat Limited,25/06/2024,360.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Closomat Limited,25/06/2024,256.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Employees,Staff Training,VISS Sign Language Interpreting Service,14/06/2024,120.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Telford and Wrekin Community Enterprise LTD,03/06/2024,180.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,28/06/2024,243.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,28/06/2024,356.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,28/06/2024,108.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,28/06/2024,124.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,WEIGHTMANS,28/06/2024,153.50
Children's Safeguarding & Family Support,Child Protection & Family Support,Employees,Agency Supply Costs,Xyla Health & Social Services,20/06/2024,13532.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Supportive Lodgings,NEXT STEP CARE MANAGEMENT LTD,10/06/2024,1882.14
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Section 17 Childrens Act,Life Shed Ltd,25/06/2024,2400.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Employees,Professional Subs,H D Consultancy Limited,04/06/2024,125.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Consultancy,Impower Consulting Limited,04/06/2024,76267.97
Children's Safeguarding & Family Support,Child Protection & Family Support,Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,03/06/2024,2038.30
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Section 17 Childrens Act,Help Handz,03/06/2024,2078.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Section 17 Childrens Act,Reloc8 UK Ltd,03/06/2024,450.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Subscriptions,Catch22 Charity Ltd,04/06/2024,3595.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,04/06/2024,122.50
Children's Safeguarding & Family Support,Child Protection & Family Support,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,14/06/2024,158.34
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Section 17 Childrens Act,Help Handz,14/06/2024,2179.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,496.35
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,258.45
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,315.75
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,2174.25
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,1793.40
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,2636.40
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,379.80
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,1323.15
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,1345.80
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,2386.80
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,2454.30
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,972.90
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,1809.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,14/06/2024,136.95
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,LEXTOX,18/06/2024,-1010.67
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,12/06/2024,298.35
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,12/06/2024,7399.35
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,12/06/2024,4170.90
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,13/06/2024,1029.15
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,TAKING PART,13/06/2024,2464.95
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,LEXTOX,25/06/2024,1010.67
Children's Safeguarding & Family Support,Child Protection & Family Support,Premises-Related Expenditure,Hire Of Rooms,Telford Minster,03/06/2024,450.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Equipment - Hire,AFC Telford United Foundation CIC,19/06/2024,500.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Comp Hardware (Purch / Hire),VisionAid Technologies Ltd,14/06/2024,417.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Employees,Course Fees,SHROPSHIRE COUNCIL ,04/06/2024,200.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Employees,Training Expenses,The Madula Project,04/06/2024,110.00
Children's Safeguarding & Family Support,Child Protection & Family Support,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,14/06/2024,129.17
Children's Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Grants (Expenses),VOLUNTEERING MATTERS,14/06/2024,6552.40
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,Security Wise Ltd,03/06/2024,735.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,18/06/2024,112.50
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,21/06/2024,271.51
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,Eyton Solutions Ltd,25/06/2024,185.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,24/06/2024,237.51
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,24/06/2024,237.51
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,24/06/2024,105.83
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Services,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/06/2024,781.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,05/06/2024,157.37
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Training Expenses,TRIPLE P UK LIMITED,17/06/2024,2240.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Training Expenses,TRIPLE P UK LIMITED,17/06/2024,2840.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,20/06/2024,175.85
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,20/06/2024,106.50
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Training Expenses,TRIPLE P UK LIMITED,27/06/2024,24850.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),PODS,17/06/2024,6250.00
Children's Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Other Grants (Expenses),NHS Shropshire Telford & Wrekin ICB QOC Receivables ,20/06/2024,18750.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Recruitment Advertising,NEWPORT & DISTRICT AGRICULTURAL SOCIETY,28/06/2024,186.67
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Trade Refuse,Restore Datashred,04/06/2024,111.87
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Trade Refuse,Restore Datashred,04/06/2024,100.33
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,24/06/2024,139.23
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/06/2024,114.50
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Form F Assessments,Kite Fostering Consultancy Ltd,24/06/2024,2128.80
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,COURT STREET MEDICAL PRACTICE,10/06/2024,210.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Subscriptions,Council Advertising Network,11/06/2024,18000.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Subscriptions,Council Advertising Network,11/06/2024,150.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Financial Data Management plc,04/06/2024,1102.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,887.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,1030.52
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,416.50
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,1073.74
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,1265.82
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,933.72
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,881.92
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Bauer Radio Ltd,21/06/2024,740.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Legal Expenses,PCB Solicitor - Telford,24/06/2024,745.97
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Legal Expenses,PCB Solicitor - Telford,24/06/2024,383.91
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Childminders,HADLEY UNDER 5'S ,19/06/2024,380.25
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Services,NHS Shropshire Telford & Wrekin ICB QOC Receivables ,04/06/2024,42171.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/06/2024,458.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,12/06/2024,125.50
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Training Exp's (Facilitators),ES-PBS Services,11/06/2024,500.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Furniture - Purchase,Hetleys (UK) Limited,27/06/2024,410.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,A B (Medical) Ltd,19/06/2024,330.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,05/06/2024,711.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Schuchmann LLP,14/06/2024,757.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,05/06/2024,162.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,OSPREY SLING COMPANY LTD,05/06/2024,216.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,OSPREY SLING COMPANY LTD,21/06/2024,462.24
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,OSPREY SLING COMPANY LTD,21/06/2024,225.74
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Redacted Personal Information ,20/06/2024,550.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Tough Furniture Ltd,20/06/2024,183.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,27/06/2024,399.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Redacted Personal Information ,27/06/2024,420.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Gas,Redacted Personal Information ,04/06/2024,-155.60
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Staff Training,Leaving Care Training & Consultancy Service,04/06/2024,510.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Other Training,Always Consult Ltd,04/06/2024,1600.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Staff Training,Under 17 Drivers Path Finder Ltd,13/06/2024,200.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Staff Training,Under 17 Drivers Path Finder Ltd,13/06/2024,900.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Private Contractors,CLEANIT CLEANING SERVICES,25/06/2024,240.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Contract Cleaning,MC (Managerial Services) Ltd,10/06/2024,1080.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,11/06/2024,348.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/06/2024,110.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/06/2024,110.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/06/2024,110.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/06/2024,110.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/06/2024,110.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/06/2024,110.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,CARE UK COMMUNITY PARTNERSHIPS LTD,03/06/2024,767.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Out of School Activities,Thomas Adams School Fund,13/06/2024,150.00
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Hire,Safespaces,18/06/2024,3249.27
Children's Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Section 17 Childrens Act,CLARKES SOLICITORS,25/06/2024,390.78
Children's Safeguarding & Family Support,Safeguarding Advisory,Supplies & Services,Public Transport Subsidy,MEETING POINT TRUST LTD,17/06/2024,129.17
"Communities, Customer & Commercial Services",Community Services,Capital Expenditure,Expenditure on loans & other financial assistance,Quintas Energy UK Limited,11/06/2024,15847.54
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Protective Clothing,The Purple Company (UK) Ltd,03/06/2024,125.60
"Communities, Customer & Commercial Services",Community Services,Premises-Related Expenditure,Hire Of Rooms,Mercure Telford Centre Hotel,14/06/2024,1400.00
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Newport Girls Football Club,19/06/2024,400.00
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Churches Together in Newport (CTN),03/06/2024,400.00
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),TELFORD HORSEHAY STEAM TRUST LTD,03/06/2024,283.09
