Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,18/01/2023,155.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,IMPACT MAIL & PRINT LTD,18/01/2023,"5,650.00"
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,06/01/2023,230.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,12/01/2023,103.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,12/01/2023,130.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,26/01/2023,520.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,26/01/2023,154.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,26/01/2023,103.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,26/01/2023,130.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,26/01/2023,120.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,26/01/2023,"1,380.00"
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,03/01/2023,468.73
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,19/01/2023,327.00
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,19/01/2023,154.40
Finance & Human Resources,Revenues,Supplies & Services,Quarterly rental/service charge for printing machine,R UK LIMITED,31/01/2023,"8,350.58"
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,TELFORD REPROGRAPHICS LTD,10/01/2023,479.50
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,The Encore Group Ltd,26/01/2023,126.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,WPG Limited,06/01/2023,"3,883.00"
Finance & Human Resources,Revenues,Supplies & Services,Stationery,WPG Limited,03/01/2023,"5,696.00"
Finance & Human Resources,Revenues,Supplies & Services,Franking Machine Service,FRANCOTYP-POSTALIA LTD ,17/01/2023,200.00
Finance & Human Resources,Revenues,Supplies & Services,Franking Machine Service,FRANCOTYP-POSTALIA LTD ,17/01/2023,"1,800.00"
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,06/01/2023,306.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,G FORCE EXPRESS PARCELS LTD,06/01/2023,214.81
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,06/01/2023,"5,122.43"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,12/01/2023,834.62
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,24/01/2023,"2,073.03"
Finance & Human Resources,Revenues,Employees,Professional Subs,IRRV,20/01/2023,135.00
Finance & Human Resources,Revenues,Employees,Professional Subs,IRRV,13/01/2023,780.00
Finance & Human Resources,Revenues,Employees,Off site processing,NEC Software Solutions UK Ltd,06/01/2023,728.92
Finance & Human Resources,Revenues,Supplies & Services,Legal Expenses/Advice,Cornwall Street Barristers,19/01/2023,"1,900.00"
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,19/01/2023,390.07
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,19/01/2023,165.56
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,11/01/2023,449.33
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,11/01/2023,184.87
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,31/01/2023,253.63
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,31/01/2023,157.28
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,31/01/2023,136.02
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,27/01/2023,312.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,31/01/2023,286.13
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,31/01/2023,336.90
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,31/01/2023,190.70
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,31/01/2023,421.47
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,31/01/2023,758.22
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,11/01/2023,440.71
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,11/01/2023,440.28
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,11/01/2023,"1,061.05"
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,11/01/2023,392.94
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,27/01/2023,585.00
Finance & Human Resources,Revenues,Supplies & Services,Computer Hardware (Maint),NEC Software Solutions UK Ltd,19/01/2023,"2,700.00"
Finance & Human Resources,Revenues,Third Party Payments,Collection Agents,R LTD,10/01/2023,310.00
Finance & Human Resources,Revenues,Third Party Payments,Collection Agents,R LTD,10/01/2023,385.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,19/01/2023,"1,885.19"
Health & Wellbeing,Consultant in Public Health,Employees,Staff Training,LOUDMOUTH EDUCATION & TRAINING LTD,27/01/2023,"2,800.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,A Better Tomorrow C.I.C.,27/01/2023,208.00
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,09/01/2023,431.67
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Midlands Partnership NHS Foundation Trust,23/01/2023,"207,424.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Midlands Partnership NHS Foundation Trust,23/01/2023,"443,557.73"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Midlands Partnership NHS Foundation Trust,25/01/2023,"443,557.73"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Midlands Partnership NHS Foundation Trust,25/01/2023,"207,424.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Recharge CIC ,27/01/2023,"8,125.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Central Health Solutions Ltd,06/01/2023,"1,250.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Central Health Solutions Ltd,06/01/2023,"1,983.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Central Health Solutions Ltd,06/01/2023,"2,782.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Guy큦 and St Thomas� NHS Foundation Trust,10/01/2023,222.08
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,23/01/2023,"271,802.50"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,25/01/2023,"271,802.50"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,10/01/2023,373.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Worcestershire Health and Care,10/01/2023,105.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,J U Removals Ltd,13/01/2023,365.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,J U Removals Ltd,13/01/2023,365.00
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,11/01/2023,"6,224.29"
Health & Wellbeing,Health Improvement,Supplies & Services,Other Grants (Expenses),South East Telford PCN,15/01/2023,"1,222.00"
Health & Wellbeing,Health Improvement,Employees,Other Training,Government Events,30/01/2023,202.50
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,15/01/2023,112.00
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,03/01/2023,144.75
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,13/01/2023,134.20
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,13/01/2023,183.31
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,17/01/2023,119.47
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,27/01/2023,396.69
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,30/01/2023,212.86
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Bolinda UK Ltd,17/01/2023,229.70
Health & Wellbeing,Health Improvement,Supplies & Services,Equipment - Purchase,COVERGOLD LTD,13/01/2023,415.00
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,P LTD,19/01/2023,128.15
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,P LTD,19/01/2023,101.10
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,P LTD,13/01/2023,116.55
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,31/01/2023,251.34
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,24/01/2023,307.45
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F HOWES LTD,19/01/2023,178.40
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F HOWES LTD,24/01/2023,126.40
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F HOWES LTD,27/01/2023,131.20
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,03/01/2023,"1,330.80"
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,16/01/2023,"1,330.80"
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,03/01/2023,"1,330.80"
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,16/01/2023,"1,672.77"
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,17/01/2023,"1,672.77"
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,23/01/2023,"1,717.98"
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,31/01/2023,"1,672.77"
Health & Wellbeing,Health Protection,Supplies & Services,Registration / Licence Fees,Public Analyst Scientific Services,13/01/2023,711.95
Health & Wellbeing,Health Protection,Supplies & Services,Consultancy,Vivid Resourcing,20/01/2023,800.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,YARRINGTON LIMITED,03/01/2023,425.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),CGR Business Solutions Limited,03/01/2023,"1,672.59"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Good2Great Ltd,03/01/2023,"5,636.63"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,25/01/2023,575.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Elkro Limited,06/01/2023,395.50
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Employees,Training Expenses,Connect Consultancy Limited,03/01/2023,250.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Always Consult Ltd,25/01/2023,125.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,CGR Business Solutions Limited,17/01/2023,812.50
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Connect Consultancy Limited,03/01/2023,375.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Other Capital Expenditure,Broxap Ltd,26/01/2023,"8,215.35"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,CGR Business Solutions Limited,17/01/2023,312.50
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,P LTD,19/01/2023,"29,689.55"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS ,03/01/2023,"3,614.66"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,W and P Building Contractors Ltd,12/01/2023,"12,218.90"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,W and P Building Contractors Ltd,12/01/2023,"13,169.43"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Other Capital Expenditure,HEREFORDSHIRE COUNCIL,19/01/2023,477.78
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Staff Training,Empty Homes Network,30/01/2023,125.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Professional Subs,R H Environmental Ltd,04/01/2023,"1,938.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,274.20"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,220.70"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,890.10
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,900.68
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,261.39"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,04/01/2023,"1,310.08"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,04/01/2023,"1,230.87"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,24/01/2023,"1,241.05"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,24/01/2023,"1,319.28"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,24/01/2023,"1,241.05"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,30/01/2023,"1,180.01"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,366.20"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,254.42"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,149.49"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,10/01/2023,"1,220.70"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,10/01/2023,"1,344.12"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,04/01/2023,"1,330.32"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,241.05"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,271.56"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,190.10"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,236.48"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,"1,266.38"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/01/2023,448.50
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,"1,885.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,635.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,"1,435.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,800.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,"1,435.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,"1,435.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,"1,250.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,"1,885.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,635.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,635.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Payments to Contractor,Surefire Management Services Ltd,24/01/2023,"1,435.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Other Capital Expenditure,Marches Energy Agency,12/01/2023,"5,000.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Materials,REDACTED PERSONAL INFORMATION,24/01/2023,200.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Materials,Sir G. W & Co,24/01/2023,200.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Highways Contract - BBLP,Balfour Beatty Civils Limited,25/01/2023,"874,903.06"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy ,25/01/2023,368.71
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy ,25/01/2023,"99,382.37"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy ,25/01/2023,138.89
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Hire Of Rooms,WPD MIDLANDS NETWORKS SERVICES LTD,04/01/2023,626.67
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Contractor Recharge,PRYSMIAN CABLES & SYSTEMS LTD,31/01/2023,"84,800.68"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Contractor Recharge,PRYSMIAN CABLES & SYSTEMS LTD,31/01/2023,"60,291.28"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy ,25/01/2023,172.98
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,VEOLIA ES (UK) LTD,06/01/2023,"2,961.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,24/01/2023,597.30
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,24/01/2023,-727.47
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,17/01/2023,313.32
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,17/01/2023,292.47
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Window Cleaning,Vortex Cleaning Ltd,24/01/2023,430.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Employees,Professional Subs,INSTITUTE OF HIGHWAYS ENGINEERS,06/01/2023,140.45
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Licences,Building Cost Information Service Limited,24/01/2023,"2,600.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Fees,Waterman Aspen,24/01/2023,"3,443.20"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,24/01/2023,"3,477.60"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,24/01/2023,"2,180.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,24/01/2023,"4,453.73"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,24/01/2023,"3,270.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,24/01/2023,"2,484.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Fixtures & Fittings & Equipment,MAIN MAN SUPPLIES LTD,24/01/2023,145.86
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Amey OW Ltd,24/01/2023,123.76
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,24/01/2023,200.98
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,24/01/2023,"1,808.71"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Aenexus,24/01/2023,455.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,UbiQ Group Ltd,06/01/2023,"2,400.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,A.R.M. Surveys Ltd,24/01/2023,"1,673.99"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,A.R.M. Surveys Ltd,24/01/2023,470.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,REDACTED PERSONAL INFORMATION,06/01/2023,700.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,A.R.M. Surveys Ltd,24/01/2023,"1,433.73"
Neighbourhood & Enforcement Services,Neighbourhood & Enforcement Services,Supplies & Services,Legal Expenses,Linenhall Chambers,25/01/2023,"2,500.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,20/01/2023,"1,658.24"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,20/01/2023,-535.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Sport Equip - Purchase,Broxap Ltd,05/01/2023,200.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Grounds Maintenance - Other,The Chainsaw Bloke,03/01/2023,"2,000.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Materials,Green-Tech Ltd,09/01/2023,460.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Grants (Expenses),WOODEN TOPS DAY NURSERY,20/01/2023,"1,000.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Third Party Payments,Contractor Recharge,Id verde,13/01/2023,"546,790.38"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Third Party Payments,G&C Contract - Idverde,Id verde,20/01/2023,"2,534.76"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Play development,Midland Playscape,31/01/2023,240.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Play development,Midland Playscape,31/01/2023,875.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Play development,Midland Playscape,31/01/2023,278.56
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Play development,Midland Playscape,31/01/2023,235.40
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,AJB CONTRACTING LTD,17/01/2023,"5,500.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,AJB CONTRACTING LTD,17/01/2023,"4,950.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Stationery,EMERGE DESIGN LTD,17/01/2023,"3,030.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,Id verde,17/01/2023,"2,184.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,Id verde,17/01/2023,960.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,Id verde,17/01/2023,382.20
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,Id verde,17/01/2023,"1,470.00"
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,Id verde,17/01/2023,266.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Equipment - Purchase,Id verde,20/01/2023,"2,709.00"
Neighbourhood & Enforcement Services,Public Protection,Employees,Professional Subs,Chartered Trading Standards Institute,11/01/2023,131.00
Neighbourhood & Enforcement Services,Public Protection,Employees,Professional Subs,Chartered Trading Standards Institute,11/01/2023,131.00
Neighbourhood & Enforcement Services,Public Protection,Employees,Professional Subs,Chartered Trading Standards Institute,11/01/2023,131.00
Neighbourhood & Enforcement Services,Public Protection,Employees,Professional Subs,Chartered Trading Standards Institute,11/01/2023,131.00
Neighbourhood & Enforcement Services,Public Protection,Employees,Professional Subs,Chartered Trading Standards Institute,10/01/2023,131.00
