Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,EASTLEIGH NPO,Non System - Electricity,45491,3110124372,575.11,NPOWER
Hampshire & Isle of Wight Constabulary,EASTLEIGH NPO,Uniform Business Rates,45479,3500004421,2206,EASTLEIGH BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,EMPLOYEE RELATIONS,Legal Costs,45485,3110124226,9312.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,EMPLOYEE RELATIONS,Technical and Professional Consultant F,45474,2200219219,1925,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,EPIC CMC project (AMP),General Maintenance,45498,2200220802,20964.77,Hp Contracts Ltd
Hampshire & Isle of Wight Constabulary,Estate Building Security,Security Costs,45485,2200219984,2303.42,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Estate Building Security,Security Costs,45482,2200219725,2273.91,Redacted - Operational
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Legal Costs,45478,2200219564,5402,Hampshire County Council
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Legal Costs,45495,2200220491,4815,Hampshire County Council
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Other premises related costs,45485,2200219994,66728,HIWFRS
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45484,2200219886,536.8,HOPE EDUCATION
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45481,2200219686,515.9,Manutan UK Limited
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45474,2200219227,1107.86,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Evidence Management,Other Services,45491,2200220297,590,CTS (GB) Ltd
Hampshire & Isle of Wight Constabulary,Evidence Management,Other Services,45496,2200220596,740,CTS (GB) Ltd
Hampshire & Isle of Wight Constabulary,Evidence Management,Other Services,45483,2200219815,5909.19,Kardex Systems (UK) Limited
Hampshire & Isle of Wight Constabulary,External engagement,"Publicity, Promotions and Advertisement",45498,2200220806,5880,Global Media Group Services Ltd
Hampshire & Isle of Wight Constabulary,FAIRNESS & EQUALITY,Grant Aid and Donations,45492,2200220406,1000,ASIAN WELFARE AND CULTURAL ASSOCIAT
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Electricity,45491,3110124388,2343.61,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Gas,45491,3110124283,940.62,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Uniform Business Rates,45479,3500004425,1647,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Uniform Business Rates,45479,3500004426,3167,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Non System - Electricity,45491,3110124342,1241.67,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Non System - Gas,45491,3110124295,577.12,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Feasibility costs,Other Services,45491,2200220308,16302.5,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Cleaning services,45478,2200219632,667.44,Maintenance Associated Services Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Hire of Accommodation and Facilities,45478,2200219524,1200,Alver Developments Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Hire of Accommodation and Facilities,45484,2200219863,3200,Alver Developments Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45504,2200221199,98482.5,Axon Public Safety UK Limited
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45496,2200220517,14280,Law Enforcement International Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45496,2200220520,8160,Law Enforcement International Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45475,2200219261,6949.8,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45476,2200219397,3474.9,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45496,2200220518,11583,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45483,2200219786,1382.4,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45483,2200219794,26286,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS LICENSING,Postage and Delivery,45492,2200220415,1995.99,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FIU,Professional Subscriptions,45504,2200221184,746,National Crime Agency
Hampshire & Isle of Wight Constabulary,FIU,Professional Subscriptions,45504,2200221186,725,National Crime Agency
Hampshire & Isle of Wight Constabulary,FIU,Professional Subscriptions,45504,2200221187,760,National Crime Agency
Hampshire & Isle of Wight Constabulary,FLEET MANAGEMENT GENERAL,Transport Related Insurance,45503,2200221088,1468.3,MAPS LEGAL ASSISTANCE
Hampshire & Isle of Wight Constabulary,FLEET NPO,Rent,45498,2200220838,9838.82,Hart District Council
Hampshire & Isle of Wight Constabulary,FLEET NPO,Rent,45498,2200220839,9838.82,Hart District Council
Hampshire & Isle of Wight Constabulary,Force Chaplain,Technical and Professional Consultant F,45496,2200220557,524.87,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45483,3110124150,4500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45497,3110124507,4572.45,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45502,3110124521,4572.45,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45502,3110124530,-4572.45,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45491,2200220281,500,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45491,2200220292,600,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45491,2200220307,1750,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220768,600,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220809,9113.2,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220810,562.5,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220811,525,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45484,2200219918,594.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220813,710.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220814,1363,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220815,1435.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220818,1769,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220819,2784,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45475,2200219303,1449,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45477,2200219478,703.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45481,2200219643,1255.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45483,2200219801,2373.6,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45483,2200219818,814.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45503,2200221087,648.6,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45475,2200219304,1575,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45483,2200219804,1696,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45490,2200220210,2000,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45497,3110124448,4839,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45475,2200219298,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45491,2200220264,750,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45475,2200219305,750,Keoghs Solicitors
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45490,2200220184,750,Keoghs Solicitors
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45477,3110124097,1056,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45482,3110124144,3250.2,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45497,3110124508,600,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45497,3110124510,788,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45504,3110124555,522,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45491,2200220310,840,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45498,2200220812,1050,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45502,2200220975,850,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Licences,45491,2200220312,5614.92,THOMSON REUTERS
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45491,3110124374,517.72,NPOWER
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Car Leasing - Private Rentals,45497,2200220651,6453.05,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Equipment,45484,2200219893,30275.92,Bruker UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45484,3110124208,1680,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45484,3110124209,1080,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45502,2200221004,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200219996,1824.64,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200219998,13713,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200220000,1143.6,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200220001,20019.4,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200220003,7462.28,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45475,2200219280,11086.08,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45475,2200219281,26402.15,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45475,2200219282,20123.31,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45475,2200219283,16965.46,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45475,2200219284,1538.04,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45495,2200220508,19970.13,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45495,2200220509,9331.41,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45474,2200219207,8300.86,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45474,2200219208,4328.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45474,2200219209,7207.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45475,2200219267,13569.6,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45477,2200219452,8518.16,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45481,2200219673,1971.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45481,2200219674,5340.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45483,2200219805,11502.92,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45483,2200219809,1914,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200219988,6598.35,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200219989,3773,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200219991,2485.29,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45485,2200219992,8103.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45502,2200220980,12387.77,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45502,2200220981,6770.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45502,2200220983,6655,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45502,2200221026,877.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45502,2200221028,1070.07,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45478,2200219556,600,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45478,2200219557,7801.2,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45495,2200220496,4076.82,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Postage and Delivery,45478,2200219569,791.04,Forensic Courier Services Ltd
Hampshire & Isle of Wight Constabulary,FORT WIDLEY MAST,Rent,45490,2200220229,1749.99,PETER ASHLEY ACTIVITY CENTRE
Hampshire & Isle of Wight Constabulary,FORT WIDLEY MAST,Uniform Business Rates,45474,3500004384,890,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Uniform Business Rates,45474,3500004380,8681,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Rent,45498,2200220840,5100.5,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Uniform Business Rates,45479,3500004424,968,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Gas,45491,3110124305,682.87,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Uniform Business Rates,45479,3500004423,3494,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45484,2200219888,6348,Havant Borough Council
Hampshire & Isle of Wight Constabulary,GRIP Materials/Equipment,Other Training Courses and Qualification,45481,3110124140,1350,One Time Vendor
Hampshire & Isle of Wight Constabulary,HANT TERRACE DIGI FORENSICS,Uniform Business Rates,45474,3500004383,2058,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Hard FM (9011),Other premises related costs,45478,2200021762,1959.1,Rock Compliance Limited
Hampshire & Isle of Wight Constabulary,Hard FM (9011),Other Services,45485,3110005246,6036,One Time Vendor
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45491,3110124386,2396.78,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45491,3110124300,2982.53,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Uniform Business Rates,45495,3500004437,28120,Havant Borough Council
Hampshire & Isle of Wight Constabulary,HAVANT VES,Uniform Business Rates,45495,3500004438,874.37,Havant Borough Council
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45491,3110124381,1117.82,NPOWER
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Uniform Business Rates,45479,3500004417,4585,EASTLEIGH BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45497,3500004440,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45491,3110124333,515.26,NPOWER
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Uniform Business Rates,45474,3500004366,706,HART DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HYTHE POLICE STATION (NH),Uniform Business Rates,45474,3500004369,7712,New Forest District Council
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45483,2200219814,94169.62,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Compensation Costs,45475,3110124061,647,One Time Vendor
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Equipment,45484,2200219916,504,Marsh Ltd
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45481,2200219669,25568.85,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Vehicles and Plant - Repairs and Main,45475,2200219371,633.08,ENTERPRISE RENT-A-CAR UK LTD
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Vehicles and Plant - Repairs and Main,45493,2200220467,726.51,ENTERPRISE RENT-A-CAR UK LTD
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45483,2200219855,80521,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INTERNET CHILD ABUSE TEAM,Equipment,45483,2200219781,1800,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Joint Operation Unit - SMT,Payments to Other Local Authorities,45504,2200221162,7500,HIWFRS
Hampshire & Isle of Wight Constabulary,Jubilee Stores,Rent,45498,3110124518,2500,One Time Vendor
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Uniform Business Rates,45474,3500004409,1223,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45482,2200219741,935,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Technical and Professional Consultant F,45481,2200219649,1870,SFJ Awards
Hampshire & Isle of Wight Constabulary,Long Barn,Uniform Business Rates,45474,3500004364,3904,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45491,3110124382,1953.73,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45491,3110124320,-616.4,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Uniform Business Rates,45474,3500004372,11125,New Forest District Council
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Uniform Business Rates,45474,3500004377,17296,New Forest District Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Sampling and Testing,45490,2200220246,6878.07,Rock Compliance Limited
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Security Costs,45491,3110124265,12227.53,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Security Costs,45503,2200221120,525,Redacted - Operational
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Medical and Counselling Fees,45478,2200219625,840,Intaforensics Ltd
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45491,3110124377,7560.26,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45483,2200219799,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Uniform Business Rates,45474,3500004403,20748,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payments to Other PC,45474,2200219218,577024.33,MAYORS OFFICE FOR POLICING AND CRIM
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payments to Other PC,45475,2200219251,29994.92,MAYORS OFFICE FOR POLICING AND CRIM
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payments to Other PC,45475,2200219252,223656.13,MAYORS OFFICE FOR POLICING AND CRIM
Hampshire & Isle of Wight Constabulary,NBP JOHN DUKE BAR,Materials,45504,3110124570,3305.92,One Time Vendor
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45477,2200219482,191933,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45485,2200219937,1327.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Subscriptions,45495,3110124429,800,One Time Vendor
Hampshire & Isle of Wight Constabulary,NEIGHBOURHOODS PORTSMOUTH COSHAM,Staff - Basic Pay,45475,3110124074,3869.17,One Time Vendor
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45491,3110124325,19263.56,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45491,3110124326,17449.35,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Gas,45491,3110124284,2867.12,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Water - Metered,45491,3110124322,11860.57,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Uniform Business Rates,45479,3500004420,100328,EASTLEIGH BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Uniform Business Rates,45474,3500004368,761,New Forest District Council
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Electricity,45491,3110124389,2705.38,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Gas,45491,3110124293,716.28,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Uniform Business Rates,45474,3500004406,2408,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Electricity,45491,3110124365,758.24,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Uniform Business Rates,45474,3500004410,2083,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Electricity,45491,3110124390,14468.86,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Gas,45491,3110124280,2513.23,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Water - Metered,45491,3110124323,1089.7,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Uniform Business Rates,45493,3500004436,52689,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,NPO Lymington,Uniform Business Rates,45474,3500004370,1248,New Forest District Council
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45477,2200219480,550,Icarus Health Solutions
Hampshire & Isle of Wight Constabulary,OFFENDER MANAGEMENT HEAD OFFICE,Equipment,45491,2200220291,3740,Redacted - Operational
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45477,2200219469,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45477,2200219470,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45477,2200219472,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45492,2200220411,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45492,2200220413,657.56,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45497,2200220637,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Op Albrighton,Catering Provisions,45485,2200219979,130041.48,Compass Contract Services (UK) Ltd
Hampshire & Isle of Wight Constabulary,Op Albrighton,Catering Provisions,45481,3110124141,2332.75,One Time Vendor
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Accommodation and Facilities,45484,2200219898,5206.49,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Accommodation and Facilities,45503,2200221105,-5206.49,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45502,2200221000,13652.18,PCC Dorset
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45503,2200221128,21206.73,PCC For Derbyshire
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45498,2200220757,16394.98,PCC for Durham
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45502,2200221002,39801.16,Pcc For Greater Manchester
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45489,2200220155,15424.71,PCC for North Yorkshire
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45483,2200219812,12228,PCC for Northamptonshire
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45502,2200220999,12059.27,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Private Contractors,45477,2200219483,148886.03,Hardstaff Barriers
