Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,FIREARMS - ARV,Equipment,45454,2200218082,2400,Speciality Oxygen Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Hire of Accommodation and Facilities,45455,2200218149,5200,Alver Developments Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45468,2200218933,658.63,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS LICENSING,Postage and Delivery,45448,2200217642,2391.93,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Car Leasing - Private Rentals,45461,3110123567,692.42,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45449,3110123466,1000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45450,3110123474,500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45447,3110123306,5000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45447,3110123307,16666.67,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45447,3110123310,4000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45448,2200217672,3939,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45449,2200217752,525,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45454,2200218078,750,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45454,2200218085,550,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45454,2200218079,520,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45454,2200218097,1200,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45454,2200218033,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45454,2200218074,715,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45454,2200218091,3400,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45455,2200218121,1000,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45455,3110123550,500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45457,2200218279,779,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45457,3110123561,7500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45460,2200218368,2189.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45460,2200218370,1360,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45460,2200218371,2400,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45460,2200218372,536.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45461,2200218488,1250,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45461,2200218483,1200,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45461,2200218473,645,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45467,2200218770,750,Keoghs Solicitors
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45468,2200218858,712.5,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45468,2200218859,1725,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45468,2200218860,525,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45468,2200218861,13329.33,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45471,3110124050,3945.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45461,3110123882,562.15,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45461,3110123905,712.79,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45461,3110123913,647.62,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45461,3110123920,717.48,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45461,3110123929,838.47,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45461,3110123932,772.61,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45461,3110123936,594.95,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Rent,45462,2200218576,2250,Ridge Asset Management b/of Tygwin
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Car Leasing - Private Rentals,45468,2200218921,4423.7,Lex Autolease Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45446,2200217380,4985.1,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45446,2200217381,9963.25,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45446,2200217383,9817.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45446,2200217384,2310,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45447,2200217444,12445.88,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45447,2200217446,24880.61,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45447,2200217447,4737.15,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45447,2200217502,800,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45448,2200217627,32063.31,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217773,7772.4,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217774,1641.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217775,16173.8,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217728,8626.81,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217781,12042.36,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217783,1661,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217784,5302,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45449,2200217792,560,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45453,2200217960,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45453,2200217957,1685.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45453,2200217968,616,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45456,2200218199,715,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45456,2200218200,3707,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45460,2200218413,6720,Calamat Ltd
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45460,2200218414,2500,Calamat Ltd
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45461,2200218469,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45462,3110123733,6000,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218635,6271.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218637,770,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218638,10977.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218639,2503.33,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218616,1551.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218617,990,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218618,1566.4,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45463,2200218619,1052.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45464,2200218714,2548.15,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45467,2200218766,4674.04,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45467,2200218767,15049.62,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45468,2200218844,35887.61,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45468,2200218845,45932.03,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45464,2200218701,4300,DJS Medical Services Ltd
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Payments to Other PC,45453,2200217978,19283.32,Dyfed-Powys PCC
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Postage and Delivery,45449,2200217744,1033.64,Forensic Courier Services Ltd
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Uniform Business Rates,45444,3500004311,8681,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GENERAL EXPENDITURE,Other Expenses,45454,3110123494,-539.57,Redacted - Operational
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Uniform Business Rates,45449,3500004349,968,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Gas,45461,3110123822,943.07,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Uniform Business Rates,45449,3500004348,3494,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP Materials/Equipment,Equipment,45471,3110124054,1423,One Time Vendor
Hampshire & Isle of Wight Constabulary,HANT TERRACE DIGI FORENSICS,Uniform Business Rates,45444,3500004314,2058,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,HARDLEY NPO,Rent,45464,2200218683,14267.28,HIWFRS
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45461,3110123898,2639.77,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45461,3110123817,3457.28,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HCC ICT Recharge,Payments to Other Local Authorities,45447,2200217518,4082,Hampshire County Council
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45461,3110123887,1279.33,NPOWER
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Rent,45468,2200218905,5250,Keelan Westall Insurances Executive
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45467,3500004362,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45461,3110123873,631.57,NPOWER
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Uniform Business Rates,45444,3500004302,706,HART DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45460,2200218377,87740.84,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45470,2200219063,6733.44,Marsh Ltd
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Vehicles and Plant - Repairs and Main,45447,2200217551,647,ENTERPRISE RENT-A-CAR UK LTD
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Vehicles and Plant - Repairs and Main,45447,2200217553,691.6,ENTERPRISE RENT-A-CAR UK LTD
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45454,2200218012,8307.63,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45460,2200218362,80953.39,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Uniform Business Rates,45444,3500004337,1223,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45449,2200217766,4819.5,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45453,2200217996,7500,Onefile Ltd
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45461,2200218496,4365,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Technical and Professional Consultant F,45455,2200218145,3460,SFJ Awards
Hampshire & Isle of Wight Constabulary,Long Barn,Rent,45448,2200217621,16850,Welborne Land Ltd
Hampshire & Isle of Wight Constabulary,Long Barn,Rent,45462,2200218577,4107.92,Welborne Land Ltd
Hampshire & Isle of Wight Constabulary,Long Barn,Uniform Business Rates,45444,3500004297,3904,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45461,3110123888,2155.57,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45461,3110123811,616.4,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Uniform Business Rates,45444,3500004308,17296,New Forest District Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45454,2200218112,2415,Nationwide Gritting Services
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45454,2200218113,11660,Nationwide Gritting Services
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45457,2200218322,560,HAYLING LANDSCAPES
Hampshire & Isle of Wight Constabulary,MASH SOUTHAMPTON,Rent,45467,2200218777,3075,SOUTHAMPTON CITY COUNCIL
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45461,3110123900,8623.21,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Uniform Business Rates,45444,3500004331,23332,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45453,2200217993,204232,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Materials,45470,2200219045,550,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45448,2200217633,575,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45450,2200217867,3430,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45457,2200218327,1527.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45467,2200218794,1890,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45467,2200218796,625.12,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45449,2200217769,784.46,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45468,2200218855,687.45,Ledco
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45461,3110123890,19726.3,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45461,3110123891,17552.43,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Gas,45461,3110123801,3100.74,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Water - Metered,45460,3110123645,14020.88,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45447,2200217503,6169.5,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45447,2200217504,9651.2,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45447,2200217505,14246.11,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45455,2200218129,2034.99,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Uniform Business Rates,45444,3500004304,761,New Forest District Council
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Electricity,45461,3110123893,2711.53,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Gas,45461,3110123810,998.07,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Uniform Business Rates,45444,3500004334,2408,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Electricity,45461,3110123870,759.88,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Uniform Business Rates,45444,3500004338,2083,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Electricity,45461,3110123886,14789.54,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Gas,45461,3110123797,2539.31,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Water - Metered,45460,3110123646,-3108.21,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Uniform Business Rates,45463,3500004361,52689,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,NPO Lymington,Uniform Business Rates,45444,3500004305,1248,New Forest District Council
Hampshire & Isle of Wight Constabulary,NPPF Legal Exam Support,Other Services,45448,2200217628,25000,Red Snapper Recruitment Limited
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45447,2200217459,825,Icarus Health Solutions
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45467,2200218781,687.5,Icarus Health Solutions
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45469,2200218995,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45469,2200218996,618.88,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Accommodation and Facilities,45453,2200217974,5206.49,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Accommodation and Facilities,45455,3110123532,3300,One Time Vendor
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Equipment,45448,2200217682,298188.54,Visions Event Solutions Limited
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Equipment,45448,2200217686,10764,Visions Event Solutions Limited
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Equipment,45448,2200217687,47759.48,Visions Event Solutions Limited
Hampshire & Isle of Wight Constabulary,Op Albrighton,Medical and Counselling Fees,45470,2200219049,1797,Partnering Health Limited
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45455,2200218123,1618.42,Metropolitian Police Service
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45471,2200219109,36522.72,Pcc For Avon & Somerset
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45471,2200219069,17096.02,PCC for Nottinghamshire
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Catering,45450,2200217816,7294.55,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Catering,45450,2200217817,7814.74,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Training related expenditure,45448,2200217598,3262.44,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Payments to Other PC,45450,2200217822,519031.53,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Educational and Vocational Training,45462,3110123730,1200,One Time Vendor
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45446,2200217396,2092,PFOA Training Services Limited
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45447,2200217462,3220,GENTIUMUK LIMITED
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45449,2200217767,555.5,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45449,2200217801,3177,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45449,2200217780,2200,Cunning Running Software Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45449,2200217778,870,National Crime Agency
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45454,2200218115,-1495,ChangeQuest Limited
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45454,2200218064,4247,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45461,2200218510,2432,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45461,2200218521,6500,Define Leadership Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45461,2200218524,9350,Maxam Training Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45461,2200218512,1936.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45462,2200218599,1180,Redacted - Operational
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45464,2200218719,9900,Control-F Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45468,2200218908,4056.3,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45468,2200218805,5135,Saviour Medical Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45449,2200217772,2435.94,Pcc For Avon & Somerset
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45450,2200217823,12600,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45454,2200218009,5480,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45464,2200218716,23298,Thames Valley Police
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45467,2200218740,3205.32,Pcc For Avon & Somerset
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Training related expenditure,45461,2200218520,859,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Electricity,45461,3110123869,676.27,NPOWER
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Uniform Business Rates,45444,3500004299,8857.5,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,Pension Remedy,Payments to Private Contractors,45446,2200217412,1980,Pension Ready Limited
Hampshire & Isle of Wight Constabulary,POLICE CADET SCHEME,Hire of Accommodation and Facilities,45446,2200217325,5178,YMCA FAIRTHORNE GROUP
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Electricity,45461,3110123863,1505.68,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Uniform Business Rates,45444,3500004310,5351,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CIVIC OFFICES,Rent,45461,2200218503,1500,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Electricity,45461,3110123846,1296.5,NPOWER
Hampshire & Isle of Wight Constabulary,PRINT SERVICES-PRODUCTION COST,Payments to Other Local Authorities,45453,2200217981,23582.25,Hampshire County Council
Hampshire & Isle of Wight Constabulary,PRINT SERVICES-PRODUCTION COST,Payments to Other Local Authorities,45453,2200217982,24029.63,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Professional Fees,Consultants' Fees-Repair & Main,45462,2200218574,1680,Batcheller Monkhouse
Hampshire & Isle of Wight Constabulary,PROFESSIONAL STANDARDS,Sampling and Testing,45456,2200218197,559.95,ABBOTT TOXICOLOGY LTD
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Clothing and Uniforms,45462,2200218584,1532,MLA LTD
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45461,2200218470,8624.5,CIVIL DEFENCE SUPPLY LTD
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45468,2200218798,1863.2,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Equipment,45448,2200217577,884,DQM LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45448,2200217604,1689,BHM ELECTRICAL SERVICES
