Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45525,2200222463,676.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45509,2200221393,2236,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45510,2200221443,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45513,2200221725,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45525,3110124944,1800,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45525,3110124945,500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45525,3110124980,535.16,NPOWER
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45506,2200221302,3877.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45506,2200221303,669.66,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45506,2200221304,2013,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45510,2200221470,2013,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45510,2200221471,5115,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45510,2200221472,8974.65,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45510,2200221473,755.95,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45510,2200221474,6008.85,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45511,2200221630,-551.75,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45513,2200221750,22523.15,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45513,2200221751,787.71,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45513,2200221752,8076.6,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45516,2200221781,28715.04,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45516,2200221782,41725.22,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45516,2200221823,6408.67,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45516,2200221825,8519.64,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45516,2200221826,22071.44,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45517,2200221915,990,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45517,2200221916,690.37,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45517,2200221919,7997,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45517,2200221920,6235.67,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45518,2200222041,6079.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45518,2200222042,4384.44,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45524,2200222332,3992.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45524,2200222367,3250.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45524,2200222368,1662.62,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45531,2200222631,3873.18,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45531,2200222633,6061,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45531,2200222634,736.4,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45531,2200222635,1256.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45531,2200222636,1064.31,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45531,2200222637,715,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45534,2200222978,1358.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45534,2200222980,2606.1,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45506,2200221272,14502.82,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45509,2200221361,1000,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45520,2200222182,6400.39,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Postage and Delivery,45506,2200221273,837.4,Forensic Courier Services Ltd
Hampshire & Isle of Wight Constabulary,FORFEITED MONEY,Other Expenses,45532,3110125096,1080,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORT WIDLEY MAST,Uniform Business Rates,45505,3500004458,890,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Water - Metered,45520,3110124896,736.48,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Uniform Business Rates,45505,3500004454,8681,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Rent,45509,2200221370,6801.18,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Rent,45509,2200221374,6801.17,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Rent,45509,2200221375,6801.17,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Uniform Business Rates,45510,3500004492,968,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Gas,45519,3110124837,550.12,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Uniform Business Rates,45510,3500004491,3494,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45511,2200221568,6003.93,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45527,2200222557,3200,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45520,2200222215,3669.35,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GRIP Materials/Equipment,"Publicity, Promotions and Advertisement",45513,2200221714,8575,Global Media Group Services Ltd
Hampshire & Isle of Wight Constabulary,GRIP Materials/Equipment,"Publicity, Promotions and Advertisement",45518,2200222029,1335,Global Media Group Services Ltd
Hampshire & Isle of Wight Constabulary,HANT TERRACE DIGI FORENSICS,Uniform Business Rates,45505,3500004457,2058,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45525,3110125013,2347.83,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45519,3110124833,2598.83,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Water - Metered,45520,3110124921,3213.95,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,HCC ICT Recharge,Payments to Other Local Authorities,45532,2200222736,3354,Hampshire County Council
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45525,3110125005,1165.72,NPOWER
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Water - Metered,45520,3110124918,958.35,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45529,3500004505,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45525,3110124962,532.28,NPOWER
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Uniform Business Rates,45505,3500004444,706,HART DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45517,2200221968,122568.99,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45513,2200221719,79778.69,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,JESIP test and excercise,Hire of Accommodation and Facilities,45531,2200222611,-657.75,ORDNANCE SURVEY
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Uniform Business Rates,45505,3500004480,1223,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45509,2200221362,1501.5,SFJ Awards
Hampshire & Isle of Wight Constabulary,Long Barn,Uniform Business Rates,45505,3500004442,3904,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45525,3110125012,1954.5,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45519,3110124827,660.09,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Water - Metered,45520,3110124922,539.82,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Uniform Business Rates,45505,3500004451,17296,New Forest District Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45513,2200221744,1250,ARBORCARE UK LTD
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Other premises related costs,45532,2200222842,15416.3,ENERVEO LIMITED
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45525,3110125010,7909.89,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Water - Metered,45520,3110124916,-568.58,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45506,2200221264,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45533,2200222888,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Uniform Business Rates,45505,3500004474,20748,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45509,2200221379,217413,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Equipment,45516,2200221789,641.5,JNE Security Ltd.
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45518,2200222009,1100,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45510,2200221458,794.49,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45525,3110125023,19494.97,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45525,3110125024,17449.35,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Gas,45519,3110124817,2473.25,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Water - Metered,45520,3110124897,4981.95,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Rent,45516,2200221830,2959.75,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Rent,45516,2200221831,4669,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Rent,45516,2200221832,4669,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Rent,45516,2200221833,4669,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Rent,45516,2200221834,2959.75,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Uniform Business Rates,45505,3500004447,761,New Forest District Council
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Electricity,45525,3110125007,2956.53,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Gas,45519,3110124826,571.37,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Water - Metered,45520,3110124915,1023.57,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Uniform Business Rates,45505,3500004477,2408,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Electricity,45525,3110124959,1047.88,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Uniform Business Rates,45505,3500004481,2083,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Electricity,45525,3110125003,15703.65,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Gas,45519,3110124813,2356.66,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Water - Metered,45520,3110124898,1051.51,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Rent,45533,2200222889,5500,Sony Europe Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Uniform Business Rates,45524,3500004504,52689,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,NPO Lymington,Uniform Business Rates,45505,3500004448,1248,New Forest District Council
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Licences,45532,2200222748,750,TRiM TRAINING
Hampshire & Isle of Wight Constabulary,OFFENDER MANAGEMENT HEAD OFFICE,Equipment,45518,2200222033,4190,Redacted - Operational
Hampshire & Isle of Wight Constabulary,OFFENDER MANAGEMENT HEAD OFFICE,Equipment,45518,2200222034,4085,Redacted - Operational
Hampshire & Isle of Wight Constabulary,OFFENDER MANAGEMENT HEAD OFFICE,Equipment,45518,2200222036,3515,Redacted - Operational
Hampshire & Isle of Wight Constabulary,OFFENDER MANAGEMENT HEAD OFFICE,Equipment,45518,2200222037,3740,Redacted - Operational
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45513,2200221746,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45518,2200222082,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45532,2200222838,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45532,2200222839,725.25,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH07 DIGI FORENSIC IMPROVEMENT,Agency Staff,45532,2200222840,580.2,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Op Albrighton,Equipment,45518,3110124781,-6713.77,One Time Vendor
Hampshire & Isle of Wight Constabulary,Op Albrighton,Hire of Accommodation and Facilities,45505,2200221203,-5206.49,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45524,2200222312,12160.44,Cambridgeshire Constabulary
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45511,2200221593,13492.02,Norfolk Pcc
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45523,2200222253,62024.61,Pcc Devon And Cornwall
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45511,2200221592,8511.98,PCC for Bedfordshire
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45527,2200222571,2585.7,PCC for Cheshire
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45505,2200221202,13055.79,PCC for Humberside
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45525,2200222443,29821.62,PCC for Merseyside
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45517,2200221903,13856.17,PCC for North Wales
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45512,2200221658,15936.16,PCC for Suffolk
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45525,2200222421,60387.53,Sussex Pcc Headquarters
Hampshire & Isle of Wight Constabulary,Op Albrighton,Payments to Other PC,45516,2200221835,39811.48,West Mercia Police & Crime
Hampshire & Isle of Wight Constabulary,OP FARNBOROUGH (AIRSHOW),Hire of Accommodation and Facilities,45513,3110124724,8500,One Time Vendor
Hampshire & Isle of Wight Constabulary,OP FARNBOROUGH (AIRSHOW),Payments to Other PC,45511,2200221585,11875.42,Sussex Pcc Headquarters
Hampshire & Isle of Wight Constabulary,Op Navette,Catering,45520,2200222167,500,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,Op Navette,Catering,45520,2200222168,937.5,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,Organisational Design & Performance Deve,Licences,45506,2200221280,798,The Colour Works International Ltd
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Payments to Other PC,45517,2200221886,508845.51,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Transport Related Insurance,45506,2200221282,649.39,ENTERPRISE RENT-A-CAR UK LTD
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45525,2200222424,545,Ace Trainers Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45524,2200222352,7480,Advanced K9 Solutions Limited
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45524,2200222354,9600,Advanced K9 Solutions Limited
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45524,2200222358,1272,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45520,2200222228,769,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45534,2200222981,10000,Enhance TKS Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45512,2200221665,1250,MAYORS OFFICE FOR POLICING AND CRIM
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45512,2200221674,1250,MAYORS OFFICE FOR POLICING AND CRIM
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45532,2200222754,2426,Police Crime Prevention Initiatives
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45532,2200222755,1175,Police Crime Prevention Initiatives
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45532,2200222756,1439,Police Crime Prevention Initiatives
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45532,2200222727,27000,Research & intelligence Support
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45518,2200222000,7190,THE KNOWLEDGE ACADEMY LIMITED
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45506,2200221275,2600,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45526,2200222521,2600,PCC for Kent
Hampshire & Isle of Wight Constabulary,Other Small Operations,Catering,45505,2200221230,897.89,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Electricity,45525,3110124987,618.76,NPOWER
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Electricity,45525,3110125025,-658.74,NPOWER
Hampshire & Isle of Wight Constabulary,Pension Remedy,Payments to Private Contractors,45513,2200221757,2090,Pension Ready Limited
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Electricity,45525,3110124997,1411.39,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Water - Metered,45520,3110124934,936.61,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Uniform Business Rates,45505,3500004453,5351,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CIVIC OFFICES,Rent,45513,2200221745,13550.75,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,PORTSMOUTH FOOTBALL CLUB,Catering Provisions,45525,2200222448,915,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,PORTSMOUTH FOOTBALL CLUB,Catering Provisions,45525,2200222449,949,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Electricity,45525,3110124992,1129.54,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Water - Metered,45520,3110124909,1769.07,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,PRINT SERVICES-PRODUCTION COST,Payments to Other Local Authorities,45511,2200221547,23439.19,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Private Medical Treatment,Medical and Counselling Fees,45517,3110124777,8912,One Time Vendor
Hampshire & Isle of Wight Constabulary,Private Medical Treatment,Medical and Counselling Fees,45527,3110125073,4702,One Time Vendor
Hampshire & Isle of Wight Constabulary,Professional Fees,Consultants' Fees-Repair & Main,45509,2200221343,6492.97,Batcheller Monkhouse
Hampshire & Isle of Wight Constabulary,PROFESSIONAL STANDARDS,Sampling and Testing,45505,2200221236,583.76,ABBOTT TOXICOLOGY LTD
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45512,2200221691,1094.75,Sigma Security Devices Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45511,2200221570,520,Commercial and Industrial Services
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45511,2200221572,835,Commercial and Industrial Services
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Grounds Maintenance Contracts,45517,2200221939,1100,ARBORCARE UK LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Grounds Maintenance Contracts,45505,2200221216,1818,JAPANESE KNOTWEED LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Grounds Maintenance Contracts,45517,2200221927,506,SOUTHAMPTON CITY COUNCIL
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other premises related costs,45532,2200222719,9493.15,ENERVEO LIMITED
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45513,2200221713,763.16,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45516,2200221798,753.41,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45533,2200222937,560.03,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,Recruitment,Other Training Courses and Qualification,45518,2200222024,9372.5,College of Policing
Hampshire & Isle of Wight Constabulary,Recruitment,Staff Advertising - General,45534,2200222941,27456,1D Agency Ltd T/A One Day Agency
Hampshire & Isle of Wight Constabulary,Recruitment,Staff Advertising - General,45520,2200222199,711,The UK Careers Fair Limited
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Council Tax,45505,3500004487,638,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Equipment,45534,9300014892,3637.04,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Equipment,45534,9300014893,19153.85,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45525,3110124975,1984.65,NPOWER
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45525,3110124990,5779.19,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45525,3110125018,-971.86,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45525,3110125030,1212.03,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45525,3110125032,-1207.55,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45525,3110125042,-650.24,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45525,3110125048,-690.23,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45520,2200222197,1157.38,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45519,3110124856,-551.65,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45519,3110124858,-507.84,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45519,3110124861,753.42,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45519,3110124862,-641.97,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45519,3110124864,534.12,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45519,3110124865,-745.16,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Water - Metered,45520,3110124908,807.29,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Water - Metered,45520,3110124937,-2484.75,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Premises Insurance - General,45512,2200221642,604.8,Cowes Town Waterfront Trust Limited
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Staff Non-Travel Subsistence,45520,9300014864,507.65,HC Site 1 Cash
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45506,3110124598,515.4,Redacted - Operational
