Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45667,2200232198,990,Northern Diver International Limite
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45667,2200232212,735.6,Sbi Tac Pro Limited
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45667,2200232213,514.29,Sbi Tac Pro Limited
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45667,2200232214,766.25,Sbi Tac Pro Limited
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45670,2200232284,907,NITON EQUIPMENT LTD
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45673,2200232644,1406.3,Redacted - Operational
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45673,2200232645,24742.83,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45673,2200232707,1061.2,Sbi Tac Pro Limited
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45677,2200232970,1028.94,ALT- BERG BOOTMAKERS
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45677,2200232987,10978.49,Cambium Advisory Ltd
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45677,2200232959,2285,Clad Safety Ltd
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45677,2200232957,12348.45,DHL Supply Chain Limited
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45678,2200233039,1770,Chiltern Global Limited
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45678,2200233028,516.99,DERBY UNITEX LTD
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45678,2200233029,562.5,DERBY UNITEX LTD
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45685,2200233576,2332.25,Endura Ltd
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45685,2200233578,2442.82,Intramark Limited
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45685,2200233580,881.05,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45685,2200233581,1758.3,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45685,2200233620,935.13,Samuel Brothers (St Paul's) Ltd
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Clothing and Uniforms,45685,2200233618,911.9,Tch Uk Ltd
Hampshire & Isle of Wight Constabulary,CENTRAL STORES PRODUCTION COST,Materials,45680,2200233193,705,Jet Press Ltd
Hampshire & Isle of Wight Constabulary,CHIEF CONSTABLE HEAD OFFICE,Other Training Courses and Qualification,45677,3110127342,15120,One Time Vendor
Hampshire & Isle of Wight Constabulary,CHIEF CONSTABLE HEAD OFFICE,Technical and Professional Consultant F,45686,2200233710,4200,Jones Risk Consultancy
Hampshire & Isle of Wight Constabulary,CONTACT MANAGEMENT CENTRE,"Publicity, Promotions and Advertisement",45670,2200232288,1000,Indeed Ireland Operations Ltd
Hampshire & Isle of Wight Constabulary,CORPORATE FINANCE,Other Employee Expenses,45672,3110127287,960,One Time Vendor
Hampshire & Isle of Wight Constabulary,CORPORATE FINANCE,Payments to Private Contractors,45672,2200232460,-2209.25,Ernst & Young LLP
Hampshire & Isle of Wight Constabulary,Corporate Insights Analysis Team,Payments to Other PC,45672,2200232451,1954.68,Pcc For Leicestershire
Hampshire & Isle of Wight Constabulary,Cosham Fire Station,Rent,45677,2200232918,8125,HIWFRS
Hampshire & Isle of Wight Constabulary,Cosham Fire Station,Rent,45686,2200233688,-9750,HIWFRS
Hampshire & Isle of Wight Constabulary,COSHAM NPO,Rent,45665,2200231994,14077.12,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,COSHAM POLICE STATION (PN),Uniform Business Rates,45658,3500004792,4914,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,COURT PRESENTING TEAM,Other Services,45672,2200232508,1425,FORENSIC PARTNERS LTD
Hampshire & Isle of Wight Constabulary,Cowes (AMP),Other premises related costs,45684,2200233430,10863.48,Hp Contracts Ltd
Hampshire & Isle of Wight Constabulary,CRABWOOD MAST,Non System - Electricity,45681,3110127484,970.62,NPOWER
Hampshire & Isle of Wight Constabulary,CRABWOOD MAST,Uniform Business Rates,45658,3500004810,761,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,CUSTODY EASTERN PIC,Equipment,45680,2200233195,852,Charles Fellows Suppliers Limited
Hampshire & Isle of Wight Constabulary,CUSTODY EASTERN PIC,Equipment,45686,2200233663,1358.1,Charles Fellows Suppliers Limited
Hampshire & Isle of Wight Constabulary,CUSTODY EASTERN PIC,Forensic and pathology testing,45667,2200232201,555.58,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY EASTERN PIC,Forensic and pathology testing,45667,2200232202,3119.7,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY EASTERN PIC,Forensic and pathology testing,45670,2200232282,575,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY EASTERN PIC,Forensic and pathology testing,45685,2200233496,885,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Catering Provisions,45671,2200232364,17265.46,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Cleaning services,45665,2200231937,2448.37,N-VIRO
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Cleaning services,45665,2200231960,3562.56,N-VIRO
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Cleaning services,45670,2200232301,2424.61,N-VIRO
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Cleaning services,45674,2200232802,1361.26,N-VIRO
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Cleaning services,45686,2200233655,3270.26,N-VIRO
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Cleaning services,45686,2200233656,4039.41,N-VIRO
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Cleaning services,45686,2200233657,850.09,N-VIRO
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Laundry and Dry Cleaning,45666,2200232126,4641.34,Berendsen Uk Ltd
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Medical and Counselling Fees,45684,2200233427,139406.37,Partnering Health Limited
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Non-Staff Subsistence and Expenses,45665,2200231945,4310.25,Redacted - Operational
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Non-Staff Subsistence and Expenses,45671,2200232440,3661.1,Veezu Ltd T/A Aqua Cars
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Security Costs,45663,2200231819,10240,Redacted - Operational
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Technical and Professional Consultant F,45666,2200232124,38127.23,D.A. LANGUAGES
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Technical and Professional Consultant F,45666,2200232128,39725.87,D.A. LANGUAGES
Hampshire & Isle of Wight Constabulary,CUSTODY HEAD OFFICE,Technical and Professional Consultant F,45666,2200232127,2887,LIPSPEAKER UK
Hampshire & Isle of Wight Constabulary,CUSTODY IOW PIC,Materials,45685,2200233497,680,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY NORTHERN PIC,Equipment,45666,2200232130,965.6,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY NORTHERN PIC,Equipment,45674,2200232837,564.1,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY NORTHERN PIC,Equipment,45685,2200233501,850.1,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY WESTERN PIC,Equipment,45666,2200232089,502.25,Charles Fellows Suppliers Limited
Hampshire & Isle of Wight Constabulary,CUSTODY WESTERN PIC,Equipment,45666,2200232129,2675.6,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY WESTERN PIC,Equipment,45677,2200232862,3337.33,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,CUSTODY WESTERN PIC,Staff Use of Public Transport,45663,2200231803,1070.9,RADIO TAXIS (SOUTHAMPTON)
Hampshire & Isle of Wight Constabulary,DA GSA Perpetrator Fund,Grant Aid and Donations,45667,2200023540,11077.25,SOUTHERN DOMESTIC ABUSE SERVICE
Hampshire & Isle of Wight Constabulary,DA GSA Perpetrator Fund,Grant Aid and Donations,45677,2200023616,7205.12,University of Southampton
Hampshire & Isle of Wight Constabulary,DA GSA Perpetrator Fund,Grant Aid and Donations,45677,2200023617,1901,University of Southampton
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45660,2200023450,16119.95,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45660,2200023453,16119.95,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023522,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023523,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023524,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023525,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023526,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023527,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023528,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023529,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45666,2200023530,18582.26,AJ Engineering Services ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45670,2200023560,16119.95,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45670,2200023561,16119.95,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45670,2200023562,21822.08,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45670,2200023563,16119.95,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45670,2200023564,21393.08,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45687,2200023776,3722.79,tscomms Ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45687,2200023781,3722.79,tscomms Ltd
Hampshire & Isle of Wight Constabulary,Depreciation Vehicles,Purchase of Vehicles,45687,2200023782,7825.04,tscomms Ltd
Hampshire & Isle of Wight Constabulary,DFG,Purchase of IT Equipment,45687,2200233797,7127.1,COMPUTACENTER (UK) LTD
Hampshire & Isle of Wight Constabulary,Diamond Building,Non System - Water - Metered,45670,3110127235,892.01,Ancala Water Services (Defence) Lt
Hampshire & Isle of Wight Constabulary,Diamond Building,Service Charges - Premises,45674,2200232742,737.54,DEFENCE ESTATES
Hampshire & Isle of Wight Constabulary,Digital Engagement,Equipment,45680,2200233211,1428,Getty Images  Ltd
Hampshire & Isle of Wight Constabulary,Digital Policing,Payments to Other PC,45684,2200233460,28521.37,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,DIRECT - Nuffield Health,Medical and Counselling Fees,45665,3110127175,542,One Time Vendor
Hampshire & Isle of Wight Constabulary,DIRECT - Nuffield Health,Medical and Counselling Fees,45665,3110127176,542,One Time Vendor
Hampshire & Isle of Wight Constabulary,DIRECT - Nuffield Health,Medical and Counselling Fees,45667,3110127196,542,One Time Vendor
Hampshire & Isle of Wight Constabulary,DIRECT - Nuffield Health,Medical and Counselling Fees,45667,3110127199,542,One Time Vendor
Hampshire & Isle of Wight Constabulary,DIRECT - Nuffield Health,Medical and Counselling Fees,45688,3110127542,542,One Time Vendor
Hampshire & Isle of Wight Constabulary,DIRECT - Specsavers,Medical and Counselling Fees,45678,2200233035,2426.81,Specsavers
Hampshire & Isle of Wight Constabulary,DIRECT EAP- Health Assured (Employee Sup,Medical and Counselling Fees,45664,2200231926,4695.6,Health Assured Limited
Hampshire & Isle of Wight Constabulary,DIRECT- Psychological Screening Core,Medical and Counselling Fees,45688,2200233845,8732,NTA Psychological Screening Ltd
Hampshire & Isle of Wight Constabulary,DIRECT- Psychological Screening Core,Medical and Counselling Fees,45688,2200233846,4100,NTA Psychological Screening Ltd
Hampshire & Isle of Wight Constabulary,DIRECT Vaccinations,Medical and Counselling Fees,45664,2200231928,1097,Solent NHS Trust    R1C receivables
Hampshire & Isle of Wight Constabulary,District CID Basingstoke,Agency Staff,45665,2200231955,706.38,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,District CID Basingstoke,Agency Staff,45674,2200232834,694.8,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,District CID Basingstoke,Agency Staff,45681,2200233341,706.38,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,District CID Basingstoke,Agency Staff,45686,2200233698,706.38,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,District CID Basingstoke,Agency Staff,45688,2200233852,521.1,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,District CID Hart & Rushmoor,Agency Staff,45681,2200233342,712.62,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,District CID Hart & Rushmoor,Agency Staff,45686,2200233697,680.79,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,District CID North Head Office,Technical and Professional Consultant F,45665,3110127163,4808.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,District CID North Head Office,Technical and Professional Consultant F,45666,3110127184,1200,One Time Vendor
Hampshire & Isle of Wight Constabulary,District CID West Head Office,Purchase of IT Equipment,45667,2200232215,945.75,COMPUTACENTER UK LTD
Hampshire & Isle of Wight Constabulary,District CID West Head Office,Purchase of IT Equipment,45671,2200232414,1143.5,COMPUTACENTER UK LTD
Hampshire & Isle of Wight Constabulary,District Police East HO,Equipment,45663,2200231780,1102.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,District Police East HO,Equipment,45666,2200232101,600,Redacted - Operational
Hampshire & Isle of Wight Constabulary,District Police East HO,Equipment,45680,2200233240,510,JNE Security Ltd.
Hampshire & Isle of Wight Constabulary,District Police East HO,Equipment,45687,2200233788,728.97,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,District Police East HO,Forensic and pathology testing,45674,2200232760,835.56,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,District Police North HO,Equipment,45664,2200231921,1292.08,DRAEGER LTD
Hampshire & Isle of Wight Constabulary,District Police North HO,Equipment,45677,2200232909,2600,Redacted - Operational
Hampshire & Isle of Wight Constabulary,District Police West HO,Equipment,45677,2200232866,1471.06,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,District Police West HO,Materials,45677,2200232867,679.74,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45659,2200231671,1931,Redacted - Operational
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45663,2200231835,2561.25,Redacted - Operational
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45663,2200231790,637.47,Redacted - Operational
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45664,2200231888,1216.85,Redacted - Operational
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45678,2200233086,1053.85,Redacted - Operational
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45679,2200233159,2518.9,Nestle Purina UK
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45687,2200233754,830.25,Nestle Purina UK
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45687,2200233739,543.34,Redacted - Operational
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45688,3110127536,969.86,One Time Vendor
Hampshire & Isle of Wight Constabulary,DOG SUPPORT UNIT,Animal Fees and Expenses,45688,2200233877,1779.17,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Driver Awareness,IT Software,45667,2200232166,5115,Clarity Information Solutions Ltd
Hampshire & Isle of Wight Constabulary,Driver Awareness,Other Expenses,45665,2200231984,4646.36,Clarity Information Solutions Ltd
Hampshire & Isle of Wight Constabulary,Driver Awareness,Other Expenses,45680,2200233235,4789.09,Clarity Information Solutions Ltd
Hampshire & Isle of Wight Constabulary,Driver Awareness,Other Expenses,45680,2200233264,847.14,Clarity Information Solutions Ltd
Hampshire & Isle of Wight Constabulary,DRIVER TRAINING,Professional Subscriptions,45686,2200233625,950,DRIVING STANDARDS AGENCY
Hampshire & Isle of Wight Constabulary,Drone Project,Equipment,45659,2200231654,1946,iRed Limited
Hampshire & Isle of Wight Constabulary,EASTERN PIC,Non System - Electricity,45681,3110127515,17598.07,NPOWER
Hampshire & Isle of Wight Constabulary,EASTERN PIC,Non System - Gas,45672,3110127305,4579.19,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,EASTERN PIC,Rent,45667,3110127223,9836.08,Savills (UK) Ltd
Hampshire & Isle of Wight Constabulary,EASTERN PIC,Uniform Business Rates,45658,3500004795,47502,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,EASTLEIGH NPO,Non System - Electricity,45681,3110127499,675.98,NPOWER
Hampshire & Isle of Wight Constabulary,EASTLEIGH NPO,Rent,45671,2200232394,7937.25,EASTLEIGH BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,EASTLEIGH NPO,Uniform Business Rates,45663,3500004834,2206,EASTLEIGH BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,ECU INV TEAM,Registration and Inspection Fees,45667,2200232199,17671.41,Experian Ltd
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Equipment,45671,2200232421,3010,Phoenix Safe Co Ltd
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Equipment,45678,2200233096,3010,Phoenix Safe Co Ltd
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Legal Costs,45667,2200232173,5417,Hampshire County Council
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Other premises related costs,45677,3110127349,2605,One Time Vendor
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Other Services,45672,2200232493,7500,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Evidence Management,"Confidential, Hazardous & Medical Waste",45672,3110127275,4309.2,One Time Vendor
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45665,2200232049,1001.6,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45670,2200232277,-7197.14,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45670,2200232281,7197.14,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Electricity,45681,3110127516,2951.06,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Gas,45672,3110127309,3659.28,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Water - Metered,45674,3110127383,643.77,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45670,3110127232,940.18,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45670,3110127233,2765.38,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45686,3110127442,1331.3,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45686,3110127443,3778.11,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Uniform Business Rates,45663,3500004838,1647,GOSPORT BOROUGH COUNCIL
