Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226816,"1,472.80",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226817,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226818,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226819,"2,209.20",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226821,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226824,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226825,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226826,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226846,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226855,"2,282.84",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226857,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226860,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226861,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226862,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226863,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226864,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226865,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226866,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226868,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226870,"2,282.84",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226871,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226872,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226874,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226875,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226876,"2,798.32",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226877,"1,472.80",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226884,"2,209.20",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226886,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226889,"1,767.36",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Advance Housing & Support Ltd,332701,24/04/2023,20226890,134.4,,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,Advanced Demand Side Management Ltd,615301,25/04/2023,20227182,256.03,,Not applicabe,Water & Sewerage Charges,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,105,Environmental and Regulatory Services,Advanced Demand Side Management Ltd,615301,26/04/2023,20227060,"1,198.76",,Not applicabe,Water & Sewerage Charges,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,110,Planning Services,Advanced Demand Side Management Ltd,615301,11/04/2023,20226057,"4,190.53",,Not applicabe,Water & Sewerage Charges,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Age Concern Slough & Berkshire East,185708,14/04/2023,20226585,"7,500.00",,Not applicabe,SLA with Voluntary Organisations,320000,Social Community Care Supplies & Services,321000,Adult,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,REDACTED PERSONAL DATA,123064,03/04/2023,20225619,"1,000.00",,Not applicabe,Grants (paid out),,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,108,Housing Services,Ali큦 Inn Ltd t/a Oscar Lodge,121157,05/04/2023,20225960,"17,205.00",,Not applicabe,Client Temporary Accommodation,250000,Housing Management,250010,Letting Agents,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,All Care (GB) Limited,123400,14/04/2023,20226564,"20,097.00",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,All Care (GB) Limited,123400,19/04/2023,20226631,"76,162.44",,Not applicabe,Homecare / Domiciliary Care Services,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Allpay Limited,108740,28/04/2023,9882250,826.16,,Not applicabe,Bank Charges,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,Always Growing Limited,121467,18/04/2023,9881005,"20,023.92",,Not applicabe,Grants (paid out),170000,Education,179999,Not Elsewhere Classified,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,Always Growing Limited,121467,18/04/2023,9881006,"27,204.91",,Not applicabe,Grants (paid out),170000,Education,179999,Not Elsewhere Classified,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,REDACTED PERSONAL DATA,121278,18/04/2023,9881098,"1,297.80",,Not applicabe,Grants (paid out),170000,Education,179999,Not Elsewhere Classified,,,
Windsor and Maidenhead,E0305,30/04/2023,Place Directorate,,"Infrastructure, Sustainability & Transport",Ambleglow Ltd,3601,24/04/2023,20227096,360,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,05/04/2023,20226045,540,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,05/04/2023,20226046,589,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,05/04/2023,20226050,540,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,05/04/2023,20226059,321,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,06/04/2023,20226062,438,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,06/04/2023,20226063,589,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,06/04/2023,20226064,280,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,06/04/2023,20226068,490,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,06/04/2023,20226069,589,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,06/04/2023,20226070,680,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,24/04/2023,20227213,539,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,24/04/2023,20227221,439,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,24/04/2023,20227229,923,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,24/04/2023,20227231,506,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,25/04/2023,20227237,549,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,107,Highways and Transport Services,Ambleglow Ltd,3601,25/04/2023,20227238,599,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,110,Planning Services,Ambleglow Ltd,3601,03/04/2023,20225438,454.5,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,110,Planning Services,Ambleglow Ltd,3601,06/04/2023,20226066,255,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,110,Planning Services,Ambleglow Ltd,3601,24/04/2023,20227086,364,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Place,110,Planning Services,Ambleglow Ltd,3601,24/04/2023,20227092,787.5,,Not applicabe,Advertising (not staff),190000,Facilities Management,191000,Advertising,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,13/04/2023,20226410,160,,Not applicabe,Building Maintenance - Responsive,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,03/04/2023,20225314,250,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,03/04/2023,20225335,140,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,03/04/2023,20225336,185,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,03/04/2023,20225337,230,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,03/04/2023,20225384,170,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,03/04/2023,20225392,280,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,03/04/2023,20225393,300,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,06/04/2023,20225605,100,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,06/04/2023,20225620,380,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,06/04/2023,20225626,100,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,06/04/2023,20225632,130,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,06/04/2023,20225633,100,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,06/04/2023,20226060,360,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,06/04/2023,20226061,455,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,13/04/2023,20226409,160,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,13/04/2023,20226415,320,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,14/04/2023,20226517,140,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,19/04/2023,20226599,120,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,19/04/2023,20226616,640,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,19/04/2023,20226634,390,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,24/04/2023,20226732,290,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,24/04/2023,20226740,290,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Adults Social Care and Health,113,Adult Social Care,Andy Jones,114137,27/04/2023,20227066,160,,Not applicabe,Equipment Purchase,,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,REDACTED PERSONAL DATA,121207,19/04/2023,20226754,"2,475.00",,Not applicabe,Professional Fees,170000,Education,179999,Not Elsewhere Classified,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,Angels Pre-School Ltd,106979,18/04/2023,9880969,"2,517.48",,Not applicabe,Grants (paid out),,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Children큦 Services,103,Children큦 and Education Services,Angels Pre-School Ltd,106979,18/04/2023,9881007,"20,127.74",,Not applicabe,Grants (paid out),,,,,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,11/04/2023,20226223,"180,079.20",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,11/04/2023,20226224,"7,930.92",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,11/04/2023,20226225,"9,832.48",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,11/04/2023,20226226,"15,534.40",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,13/04/2023,20226316,"23,696.89",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,13/04/2023,20226317,"4,608.30",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,13/04/2023,20226318,"166,347.65",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,13/04/2023,20226320,"20,081.60",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
Windsor and Maidenhead,E0305,30/04/2023,Resources,102,Central Services,Aon UK Ltd,119155,13/04/2023,20226321,"11,437.44",,Not applicabe,Premiums,200000,Financial Services,201800,Insurance,,,
