Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 05-04-2023,Adults,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,EC Romford Holdings Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Langley House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Little Gaynes,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Nightingale Residential Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Nightingale Residential Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Nightingale Residential Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Nightingale Residential Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Oaks Residential Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Oaks Residential Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Oaks Residential Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Oaks Residential Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Parkside_a,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Parkside_a,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Ash Grove Residential Care Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Ash Grove Residential Care Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,GCH - Hillside Nursing Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,GCH - Hillside Nursing Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Respite Care - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Runwood Homes Ltd - Kathryn Court,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Kathryn Homes Ltd_a,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Runwood Homes Ltd - Longview,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,North Court Care Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Millard House Care Home,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Down Hall Care Ltd,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,B & M Care,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Cavell Lodge,Residential Placements - Private Contractors Payment,2780.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Bupa Care Homes (CFH Care) Ltd ,Nursing Homes - Private Contractors Payment,2782.36,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Bupa Care Homes (CFH Care) Ltd ,Nursing Homes - Private Contractors Payment,2782.36,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,2788.16,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Adults,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,2795.52,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Gims Care Solution Ltd_a,Supported Other Accommodation - Private Contractors Payment,2802.80,0.00,NON COMMERCIAL SUPPLIER 
 05-04-2023,Adults,CFT Care Ltd ,Supported Other Accommodation - Private Contractors Payment,2815.36,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,2819.32,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Castle Care UK Ltd,Nursing Homes - Private Contractors Payment,2823.16,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Emerson Court_a,Residential Placements - Private Contractors Payment,2836.68,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lukka Care Homes Ltd - Ravenscourt,Nursing Homes - Private Contractors Payment,2842.95,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,2856.00,0.00,NON COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Blueboard Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,2856.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Outlook Care - 4 Peel Way,Supported Other Accommodation - Private Contractors Payment,2861.88,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,2865.39,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Alpine Resources UK Ltd,Supported Other Accommodation - Private Contractors Payment,2870.28,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,2 Peel Way - Outlook Care,Supported Other Accommodation - Private Contractors Payment,2876.68,0.00,NON COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Quantum Case Ltd,Residential Placements - Private Contractors Payment,2877.64,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,The Cedars,Supported Other Accommodation - Private Contractors Payment,2884.16,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Two Trees Caring Home,Residential Placements - Private Contractors Payment,2884.72,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,The Cedars,Supported Other Accommodation - Private Contractors Payment,2887.48,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,The Cedars,Supported Other Accommodation - Private Contractors Payment,2887.48,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Blessday Services Ltd,Supported Other Accommodation - Private Contractors Payment,2889.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Look Ahead Housing Care Support and Housing,Supported Other Accommodation - Private Contractors Payment,2903.92,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,2911.28,0.00,COMMERCIAL SUPPLIER 
 11-04-2023,Adults,Gordon Care Services Limited,Home Care - Private Contractors Payment,2912.64,0.00,NON COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lodge Group Care UK Ltd,Supported Other Accommodation - Private Contractors Payment,2923.84,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,2925.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Nightingale Residential Care Home Ltd,Residential Placements - Private Contractors Payment,2928.57,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,2933.80,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Maison Moti Ltd,Supported Other Accommodation - Private Contractors Payment,2934.56,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Ebony Health Care Services Limited,Supported Other Accommodation - Private Contractors Payment,2940.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Flourishgate Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,2940.60,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lukka Care Homes Ltd - Ravenscourt,Nursing Homes - Private Contractors Payment,2940.69,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,2947.36,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,2948.24,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barchester Healthcare Ltd - Park View Care Home,Nursing Homes - Private Contractors Payment,2948.24,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Churchill House_a,Residential Placements - Private Contractors Payment,2960.92,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,2965.18,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,The Cottage Residential Care Home,Residential Placements - Private Contractors Payment,2966.96,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Adults,Home Sweet Home Care Ltd,Home Care - Private Contractors Payment,2984.47,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,St Mary's House,Residential Placements - Private Contractors Payment,3000.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Livingspring Group Ltd t/a Kadmiel Projects_a,Supported Other Accommodation - Private Contractors Payment,3001.60,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3008.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3008.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3008.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3008.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3008.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3008.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Matrix SCM Ltd,Agency Staff,3008.50,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3011.04,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Shalom Community Support Services,Supported Other Accommodation - Private Contractors Payment,3024.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Sunnyside Home Care,Supported Other Accommodation - Private Contractors Payment,3032.40,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,3034.49,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Outlook Care_a,Residential Placements - Private Contractors Payment,3042.32,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lukka Care Homes Ltd - Ravenscourt,Nursing Homes - Private Contractors Payment,3050.27,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Platform Support Services,Supported Other Accommodation - Private Contractors Payment,3052.36,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Moreland House_a,Nursing Homes - Private Contractors Payment,3053.84,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,2 Peel Way - Outlook Care,Supported Other Accommodation - Private Contractors Payment,3053.92,0.00,NON COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Shalom Community Support Services,Supported Other Accommodation - Private Contractors Payment,3056.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,3060.24,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3060.24,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Bupa Care Homes (HVC) - Havering Court,Nursing Homes - Private Contractors Payment,3063.24,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3072.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Brook Care Home_a,Residential Placements - Private Contractors Payment,3073.60,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,3075.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,3075.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,HC-One Oval Ltd - The Hornchurch Nursing Centre,Residential Placements - Private Contractors Payment,3075.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,3075.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Raynet Recruitment Agency Ltd,Supported Other Accommodation - Private Contractors Payment,3075.68,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,3085.64,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Alpine Resources UK Ltd,Supported Other Accommodation - Private Contractors Payment,3087.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Support by Heart Ltd,Supported Other Accommodation - Private Contractors Payment,3090.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,3112.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Lukka Care Homes Ltd - Ravenscourt,Nursing Homes - Private Contractors Payment,3121.43,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,3132.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Gemini Assisted Living Ltd,Supported Other Accommodation - Private Contractors Payment,3140.80,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Adults,Havering Mind,Payments To Voluntary Sector,3147.56,0.00,NON COMMERCIAL SUPPLIER 
 04-04-2023,Adults,Havering Mind,Payments To Voluntary Sector,3147.56,0.00,NON COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Five Stacks Residential Care Home Ltd,Residential Placements - Private Contractors Payment,3160.71,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3192.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3192.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3192.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3192.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Adults,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,3192.00,0.00,COMMERCIAL SUPPLIER 
