Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81194849,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,2348.78
Bath and North East Somerset Council,81194771,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,3084.90
Bath and North East Somerset Council,81194893,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1751.49
Bath and North East Somerset Council,81194858,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,3407.43
Bath and North East Somerset Council,81194869,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,2739.69
Bath and North East Somerset Council,81194770,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ATELIER NURSERY LTD,03/04/2023,31723.06
Bath and North East Somerset Council,81194840,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BATH & WELLS DIOCESAN ACADEMIES TRUST ST SAV INF,03/04/2023,15620.70
Bath and North East Somerset Council,81194749,PC1,Precepts,Z99,Outside Revenue Accounts,BATHFORD PARISH COUNCIL,03/04/2023,15787.50
Bath and North East Somerset Council,81194879,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,3834.09
Bath and North East Somerset Council,81194878,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BUTTERCUP BARN NURSERY,03/04/2023,45874.92
Bath and North East Somerset Council,11041310,LA1,Equipment Purchase,P26,Economic Development & Resources,BATH CONTRACT FLOORING LTD,03/04/2023,450.00
Bath and North East Somerset Council,11041314,LA1,Equipment Purchase,P26,Economic Development & Resources,BATH CONTRACT FLOORING LTD,03/04/2023,475.00
Bath and North East Somerset Council,11041309,LA1,Equipment Purchase,P26,Economic Development & Resources,BATH CONTRACT FLOORING LTD,03/04/2023,537.50
Bath and North East Somerset Council,11041316,LA1,Equipment Purchase,P26,Economic Development & Resources,BATH CONTRACT FLOORING LTD,03/04/2023,558.33
Bath and North East Somerset Council,81194852,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,749.19
Bath and North East Somerset Council,81194881,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,2203.50
Bath and North East Somerset Council,81194752,PC1,Precepts,Z99,Outside Revenue Accounts,ST CATHERINE PARISH COUNCIL,03/04/2023,750.00
Bath and North East Somerset Council,81194891,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1057.68
Bath and North East Somerset Council,81194874,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",HELEN LEAR,03/04/2023,1057.68
Bath and North East Somerset Council,81194725,PC1,Precepts,Z99,Outside Revenue Accounts,EAST HARPTREE PARISH COUNCIL,03/04/2023,7576.00
Bath and North East Somerset Council,81194888,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,15030.34
Bath and North East Somerset Council,81194795,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,896.09
Bath and North East Somerset Council,81194801,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FIRST STEPS NURSERY,03/04/2023,10340.46
Bath and North East Somerset Council,81194804,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FIRST STEPS NURSERY,03/04/2023,41523.53
Bath and North East Somerset Council,81194805,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FIRST STEPS NURSERY,03/04/2023,43676.46
Bath and North East Somerset Council,81194886,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FOOTSTEPS NURSERY (PAULTON),03/04/2023,33763.54
Bath and North East Somerset Council,81194841,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FUTURA LEARNING PARTNERSHIP,03/04/2023,14190.54
Bath and North East Somerset Council,81194718,PC1,Precepts,Z99,Outside Revenue Accounts,CLAVERTON PARISH COUNCIL,03/04/2023,1250.00
Bath and North East Somerset Council,81194734,PC1,Precepts,Z99,Outside Revenue Accounts,KELSTON PARISH MEETING,03/04/2023,1250.00
Bath and North East Somerset Council,81194855,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",GUINEA LANE NURSERY,03/04/2023,30641.17
Bath and North East Somerset Council,81194791,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",HAPPY DAYS DAY NURSERY LTD,03/04/2023,41826.82
Bath and North East Somerset Council,81194866,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1430.33
Bath and North East Somerset Council,81194835,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1421.26
Bath and North East Somerset Council,81194784,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",HIDDEN GARDEN DAY NURSERY/REDACTED,03/04/2023,45918.99
Bath and North East Somerset Council,81194731,PC1,Precepts,Z99,Outside Revenue Accounts,HIGH LITTLETON PARISH COUNCIL,03/04/2023,17750.00
Bath and North East Somerset Council,81194733,PC1,Precepts,Z99,Outside Revenue Accounts,HINTON CHARTERHOUSE PARISH COU,03/04/2023,9315.00
Bath and North East Somerset Council,81194867,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1895.01
Bath and North East Somerset Council,81194856,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,852.02
Bath and North East Somerset Council,81194775,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,7093.32
Bath and North East Somerset Council,81194765,PC1,Precepts,Z99,Outside Revenue Accounts,CHELWOOD PARISH COUNCIL,03/04/2023,1450.00
Bath and North East Somerset Council,81194777,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ANOUSKA C ABEYESEKERA,03/04/2023,1586.52
Bath and North East Somerset Council,81194851,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1322.10
Bath and North East Somerset Council,81194860,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SWAINSWICK EXPLORERS,03/04/2023,1667.32
Bath and North East Somerset Council,81194796,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1057.68
Bath and North East Somerset Council,81194798,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1432.28
Bath and North East Somerset Council,81194844,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MIDSOMER NORTON SCHOOLS PARTNERSHIP,03/04/2023,10513.82
Bath and North East Somerset Council,81194793,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MIDSOMER NORTON SCHOOLS PARTNERSHIP RE NORTON HILL PRIMARY SCHOOL,03/04/2023,14713.08
Bath and North East Somerset Council,81194785,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,528.84
Bath and North East Somerset Council,81194773,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1233.96
Bath and North East Somerset Council,81194884,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1020.96
Bath and North East Somerset Council,81194755,PC1,Precepts,Z99,Outside Revenue Accounts,SWAINSWICK PARISH COUNCIL,03/04/2023,1850.00
Bath and North East Somerset Council,81194845,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MNSP RE SHOSCOMBE PRIMARY,03/04/2023,7447.83
Bath and North East Somerset Council,81194850,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,967.92
Bath and North East Somerset Council,81194875,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1806.87
Bath and North East Somerset Council,81194742,PC1,Precepts,Z99,Outside Revenue Accounts,NORTON MALREWARD PARISH COUNC,03/04/2023,2000.00
Bath and North East Somerset Council,81194788,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,528.84
Bath and North East Somerset Council,81194776,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,4700.80
Bath and North East Somerset Council,81194877,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,528.84
Bath and North East Somerset Council,81194772,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1718.73
Bath and North East Somerset Council,81194862,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1408.62
Bath and North East Somerset Council,81194897,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1586.52
Bath and North East Somerset Council,81194896,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,7794.41
Bath and North East Somerset Council,81194794,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1498.38
Bath and North East Somerset Council,81194764,PC1,Precepts,Z99,Outside Revenue Accounts,CHARLCOMBE PARISH COUNCIL,03/04/2023,2500.00
Bath and North East Somerset Council,81194740,PC1,Precepts,Z99,Outside Revenue Accounts,NEMPNETT THRUBWELL PARISH COUNCIL,03/04/2023,2500.00
Bath and North East Somerset Council,81194774,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ORCHARD LEA NURSERY LTD [KEYNSHAM],03/04/2023,67176.92
Bath and North East Somerset Council,81194797,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",PIRATES AND PRINCESSES DAY NURSERY,03/04/2023,39570.96
Bath and North East Somerset Council,81194857,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1850.94
Bath and North East Somerset Council,81194868,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,1173.66
Bath and North East Somerset Council,81194848,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,782.24
Bath and North East Somerset Council,81194890,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,4891.77
Bath and North East Somerset Council,81194778,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SOMERDALE EDUCATE TOGETHER PRIMARY ACADEMY,03/04/2023,16305.90
Bath and North East Somerset Council,81194745,PC1,Precepts,Z99,Outside Revenue Accounts,PRISTON PARISH COUNCIL,03/04/2023,3728.50
Bath and North East Somerset Council,81194815,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",PEPPERPOT BATHFORD PRE-SCHOOL,03/04/2023,3775.33
Bath and North East Somerset Council,81194736,PC1,Precepts,Z99,Outside Revenue Accounts,MARKSBURY PARISH COUNCIL,03/04/2023,4000.00
Bath and North East Somerset Council,81194741,PC1,Precepts,Z99,Outside Revenue Accounts,NEWTON ST LOE PARISH COUNCIL,03/04/2023,4049.50
Bath and North East Somerset Council,81194823,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ST NICHOLAS PRE-SCHOOL,03/04/2023,17350.87
Bath and North East Somerset Council,81194894,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",DEBRA DUFFY,03/04/2023,4779.65
Bath and North East Somerset Council,81194720,PC1,Precepts,Z99,Outside Revenue Accounts,COMBE HAY PARISH COUNCIL,03/04/2023,4896.00
Bath and North East Somerset Council,81194726,PC1,Precepts,Z99,Outside Revenue Accounts,ENGLISHCOMBE PARISH COUNCIL,03/04/2023,5000.00
Bath and North East Somerset Council,81194724,PC1,Precepts,Z99,Outside Revenue Accounts,DUNKERTON & TUNLEY PARISH COUNCIL,03/04/2023,5006.00
Bath and North East Somerset Council,81194831,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MIDSOMER NORTON SCHOOLS PARTNERSHIP,03/04/2023,5079.74
Bath and North East Somerset Council,81194750,PC1,Precepts,Z99,Outside Revenue Accounts,SHOSCOMBE PARISH COUNCIL,03/04/2023,5261.10
Bath and North East Somerset Council,81194732,PC1,Precepts,Z99,Outside Revenue Accounts,HINTON BLEWETT PARISH COUNCIL,03/04/2023,5388.00
Bath and North East Somerset Council,81194723,PC1,Precepts,Z99,Outside Revenue Accounts,CORSTON PARISH COUNCIL,03/04/2023,5811.50
Bath and North East Somerset Council,81194759,PC1,Precepts,Z99,Outside Revenue Accounts,WEST HARPTREE PARISH COUNCIL,03/04/2023,6112.50
Bath and North East Somerset Council,81194739,PC1,Precepts,Z99,Outside Revenue Accounts,MONKTON COMBE PARISH COUNCIL,03/04/2023,6118.00
Bath and North East Somerset Council,81194883,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",LAUREL FARM KINDERGARTEN,03/04/2023,6169.80
Bath and North East Somerset Council,81194729,PC1,Precepts,Z99,Outside Revenue Accounts,FARRINGTON GURNEY PARISH COUNCIL,03/04/2023,6842.50
Bath and North East Somerset Council,81194809,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MAGIC BOX PRE-SCHOOL,03/04/2023,6902.68
Bath and North East Somerset Council,81194865,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BATHAMPTON PLAYGROUP,03/04/2023,7109.96
Bath and North East Somerset Council,81194721,PC1,Precepts,Z99,Outside Revenue Accounts,COMPTON DANDO PARISH COUNCIL,03/04/2023,7159.24
Bath and North East Somerset Council,81194757,PC1,Precepts,Z99,Outside Revenue Accounts,UBLEY PARISH COUNCIL,03/04/2023,7461.50
Bath and North East Somerset Council,81194863,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",REDACTED,03/04/2023,3525.60
Bath and North East Somerset Council,81194854,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BATH AREA PLAY PROJECT,03/04/2023,7777.58
Bath and North East Somerset Council,81194758,PC1,Precepts,Z99,Outside Revenue Accounts,WELLOW PARISH COUNCIL,03/04/2023,8020.00
Bath and North East Somerset Council,81194751,PC1,Precepts,Z99,Outside Revenue Accounts,SOUTHSTOKE PARISH COUNCIL,03/04/2023,8046.50
Bath and North East Somerset Council,81194787,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",THE NURSERY AT NEW MANOR,03/04/2023,13981.21
Bath and North East Somerset Council,81194799,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SCALA STUDIOS LTD,03/04/2023,8842.02
Bath and North East Somerset Council,81194828,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",THE PARAGON SCHOOL,03/04/2023,8899.88
Bath and North East Somerset Council,81194885,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MIDSOMER NORTON SCHOOLS PARTNERSHIP,03/04/2023,9339.92
Bath and North East Somerset Council,81194753,PC1,Precepts,Z99,Outside Revenue Accounts,STANTON DREW PARISH COUNCIL,03/04/2023,9468.00
Bath and North East Somerset Council,81194833,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",WESTWOOD NURSERY SCHOOL,03/04/2023,10488.66
Bath and North East Somerset Council,81194871,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FRESHFORD PRE-SCHOOL,03/04/2023,10547.42
Bath and North East Somerset Council,81194887,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BATH & MENDIP P'SHIP TRUST RE CAMELEY PRIMARY,03/04/2023,10635.56
Bath and North East Somerset Council,81194717,PC1,Precepts,Z99,Outside Revenue Accounts,CHEW STOKE PARISH COUNCIL,03/04/2023,11000.00
Bath and North East Somerset Council,81194722,PC1,Precepts,Z99,Outside Revenue Accounts,COMPTON MARTIN PARISH COUNCIL,03/04/2023,11000.00
Bath and North East Somerset Council,81194832,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MNSP RE ST MARYS TIMSBURY PRIMARY SCHOOL,03/04/2023,11012.63
Bath and North East Somerset Council,81194790,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FARMBOROUGH PLAYGROUP,03/04/2023,11484.66
Bath and North East Somerset Council,81194822,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ST NICHOLAS PRESCHOOL,03/04/2023,11487.58
Bath and North East Somerset Council,81194816,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",PETER PAN PLAYGROUP,03/04/2023,11531.65
Bath and North East Somerset Council,81194817,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",QUEENS ROAD CHURCH PRE SCHOOL,03/04/2023,11634.48
Bath and North East Somerset Council,81194812,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MONKTON COMBE SCHOOL,03/04/2023,11758.78
Bath and North East Somerset Council,81194827,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SUNSHINE PRE SCHOOL,03/04/2023,11776.51
Bath and North East Somerset Council,81194746,PC1,Precepts,Z99,Outside Revenue Accounts,PUBLOW WITH PENSFORD PARISH COUNCIL,03/04/2023,11872.00
Bath and North East Somerset Council,81194763,PC1,Precepts,Z99,Outside Revenue Accounts,CAMERTON PARISH COUNCIL,03/04/2023,12120.00
Bath and North East Somerset Council,81194842,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",THE BATH & MENDIP PARTNERSHIP TRUST RE ST MARYS C OF E PRIMARY SCHOOL,03/04/2023,12297.29
Bath and North East Somerset Council,81194876,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BISHOP SUTTON PRE-SCHOOL AND FOREST CLUB,03/04/2023,12442.43
Bath and North East Somerset Council,81194825,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",STANTON DREW & PENSFORD PRESCH,03/04/2023,12494.04
Bath and North East Somerset Council,81194754,PC1,Precepts,Z99,Outside Revenue Accounts,STOWEY SUTTON PARISH COUNCIL,03/04/2023,12550.00
Bath and North East Somerset Council,81194895,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",TIMSBURY CHILDCARE,03/04/2023,12679.88
Bath and North East Somerset Council,81194802,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",OAK TREE DAY NURSERY,03/04/2023,13747.89
Bath and North East Somerset Council,81194846,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",OLDFIELD PARK BAPTIST PRE-SCHOOL,03/04/2023,14194.64
Bath and North East Somerset Council,81194727,PC1,Precepts,Z99,Outside Revenue Accounts,BATHAMPTON PARISH COUNCIL,03/04/2023,14250.00
Bath and North East Somerset Council,81194768,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",CLUTTON PLAYGROUP,03/04/2023,14943.11
Bath and North East Somerset Council,81194837,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ALICE PARK NURSERY,03/04/2023,15422.55
Bath and North East Somerset Council,81194769,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",GREEN SHOOTS (BATH) LTD,03/04/2023,15476.76
Bath and North East Somerset Council,81194859,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",LITTLE SCRIBBLERS LTD,03/04/2023,16568.70
Bath and North East Somerset Council,81194834,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",WIDCOMBE ACORNS PRE-SCHOOL,03/04/2023,16658.46
Bath and North East Somerset Council,81194813,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",NOAHS ARK PRE-SCHOOL,03/04/2023,16746.60
Bath and North East Somerset Council,81194830,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",TWERTON INFANT SCHOOL,03/04/2023,17172.68
Bath and North East Somerset Council,81194783,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MAMA BEAR'S DAY NURSERY,03/04/2023,17403.82
Bath and North East Somerset Council,81194730,PC1,Precepts,Z99,Outside Revenue Accounts,FRESHFORD PARISH COUNCIL,03/04/2023,17927.17
Bath and North East Somerset Council,81194766,PC1,Precepts,Z99,Outside Revenue Accounts,CHEW MAGNA PARISH COUNCIL,03/04/2023,18000.00
Bath and North East Somerset Council,81194806,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",HOPSCOTCH NURSERY SCHOOL,03/04/2023,19036.29
Bath and North East Somerset Council,81194880,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BATH & MENDIP P'SHIP TRUST RE CASTLE PRIMARY SCHOOL,03/04/2023,19523.01
Bath and North East Somerset Council,81194824,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",TEDDY BEAR NURSERY,03/04/2023,19729.13
Bath and North East Somerset Council,81194760,PC1,Precepts,Z99,Outside Revenue Accounts,TEMPLE CLOUD WITH CAMELEY PARISH COUNCIL,03/04/2023,19759.00
Bath and North East Somerset Council,81194814,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MIDSOMER NORTON SCHOOLS PARTNERSHIP,03/04/2023,20153.38
Bath and North East Somerset Council,81194836,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BATH & WELLS DIOCESAN ACADEMIES TRUST ST ANDREWS PRI,03/04/2023,20595.38
Bath and North East Somerset Council,81194762,PC1,Precepts,Z99,Outside Revenue Accounts,WHITCHURCH VILLAGE COUNCIL,03/04/2023,21000.00
Bath and North East Somerset Council,81194779,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",EAST HARPTREE PRE-SCHOOL,03/04/2023,21216.94
Bath and North East Somerset Council,81194843,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MIDSOMER NORTON SCHOOLS PARTNERSHIP,03/04/2023,21262.02
Bath and North East Somerset Council,81194873,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ST KEYNA PRIMARY SCHOOL,03/04/2023,21506.16
Bath and North East Somerset Council,81194838,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",NOAH'S ARK PRE-SCHOOL,03/04/2023,21707.60
Bath and North East Somerset Council,81194807,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",KING EDWARDS PRE PREP SCHOOL,03/04/2023,22224.84
Bath and North East Somerset Council,81194781,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",LITTLE BLOSSOMS NURSERY,03/04/2023,22335.37
Bath and North East Somerset Council,81194818,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",LEARNING TREE DAY NURSERY,03/04/2023,22560.27
Bath and North East Somerset Council,81194811,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",MIDSOMER NORTON SCHOOLS PARTNERSHIP,03/04/2023,23792.93
Bath and North East Somerset Council,81194728,PC1,Precepts,Z99,Outside Revenue Accounts,FARMBOROUGH PARISH COUNCIL,03/04/2023,24250.00
Bath and North East Somerset Council,81194748,PC1,Precepts,Z99,Outside Revenue Accounts,SALTFORD PARISH COUNCIL,03/04/2023,24767.00
Bath and North East Somerset Council,81194826,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SUNFLOWERS NURSERY LTD,03/04/2023,25648.74
Bath and North East Somerset Council,81194870,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",LITTLE STAR NURSERY,03/04/2023,25999.35
Bath and North East Somerset Council,81194839,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",BATH & MENDIP P'SHIP TRUST RE ROUNDHILL PRIMARY,03/04/2023,27465.88
Bath and North East Somerset Council,81194882,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",LITTLE WILLOW DAY NURSERY,03/04/2023,27848.67
Bath and North East Somerset Council,81194800,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",COUNTRY GARDEN DAY NURSERY,03/04/2023,30582.63
Bath and North East Somerset Council,81194719,PC1,Precepts,Z99,Outside Revenue Accounts,CLUTTON PARISH COUNCIL,03/04/2023,30595.50
Bath and North East Somerset Council,81194780,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",RIVERSIDE NURSERY BATH LTD,03/04/2023,31550.22
Bath and North East Somerset Council,81194820,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",ST JOHNS C OF E PRIMARY SCHOOL,03/04/2023,33902.77
Bath and North East Somerset Council,81194829,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",TIDDLERS DAY NURSERY LTD,03/04/2023,43934.87
Bath and North East Somerset Council,81194756,PC1,Precepts,Z99,Outside Revenue Accounts,TIMSBURY PARISH COUNCIL,03/04/2023,44000.00
Bath and North East Somerset Council,81194808,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",KINGSWOOD PRE SCHOOL,03/04/2023,44618.93
Bath and North East Somerset Council,81194819,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SNAPDRAGONS NURSERY,03/04/2023,44703.52
Bath and North East Somerset Council,81194738,PC1,Precepts,Z99,Outside Revenue Accounts,BATHEASTON PARISH COUNCIL,03/04/2023,52630.00
Bath and North East Somerset Council,81194872,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",COMBE DOWN NURSERY,03/04/2023,59620.03
Bath and North East Somerset Council,81194847,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SNAPDRAGONS NURSERY,03/04/2023,63578.32
Bath and North East Somerset Council,81194892,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",SNAPDRAGONS NURSERIES (KEYNHSAM) LTD,03/04/2023,71297.46
Bath and North East Somerset Council,81194889,LK4,Nursery/Childcare Vouchers,P29,"Children & Young People, Communities & Culture",FREE RANGERS FOREST SCHOOLS LTD,03/04/2023,78645.26
Bath and North East Somerset Council,11041303,LJ1,Consultants Fees,P30,Planning & Licensing,AECOM LIMITED,03/04/2023,87873.52
Bath and North East Somerset Council,81194761,PC1,Precepts,Z99,Outside Revenue Accounts,WESTFIELD PARISH COUNCIL,03/04/2023,112574.00
Bath and North East Somerset Council,81194744,PC1,Precepts,Z99,Outside Revenue Accounts,PEASEDOWN ST JOHN PARISH COUNCIL,03/04/2023,125726.00
Bath and North East Somerset Council,81194743,PC1,Precepts,Z99,Outside Revenue Accounts,PAULTON PARISH COUNCIL,03/04/2023,138447.01
Bath and North East Somerset Council,81194747,PC1,Precepts,Z99,Outside Revenue Accounts,RADSTOCK TOWN COUNCIL,03/04/2023,140314.00
